seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
OASL,IFIT2,IFIT3,CCL5,STAT2,IL1B,CXCL10,FCGR1B,IFIT1,ISG15,IFI44L,CCL8,IL6,IFI44L,FCGR1A,CCL2,ISG15,OASL,ANKRD22,ISG15,IFITM3,GBP2,ISG15,IL7R,IFITM3,IFIT2,KLF2,STAT1,S100A8,IFIT2,CCL8,IFITM1,MX1,STAT1,TNF,IFI44,GBP2,IRF7,IFIT3,OAS1,GBP1,IL6,OASL,SOCS3,S100A8,IFITM3,OAS1,STAT1,IFI44,IFI44L,GBP1,ISG15,STAT1,STAT1,IFI27,IL1B,IFIT3,IFITM3,MX1,IFI44,GBP6,IFIT2,GBP4,IFI44,STAT4,BATF2,IL1B,TNF,IFI27,IFIT1,GBP1,IFITM3,IL1B,OAS3,STAT1,IFITM3,IFIT1,IFI44L,IFIT1,CXCL11,SERPING1,OAS1,BATF2,GBP1,IFIT1,PTPRC,ISG15,IRF7,STAT3,CXCL11,ZNF296,GBP2,MX1,OAS3,IFI27,IFIT1,IFI44L,HLA-DRA,IFIT1,IFNG
ISG15,IFIT3,MX1,IL10,IRF7,TNF,CXCL9,SERPING1,OAS1,OAS1,ISG15,IRF1,TNF,SIGLEC1,FCGR1B,IFNG,FCGR1A,EPSTI1,BCL2,DUSP3,CXCL9,IFIT1,IFI27,CXCL9,IFIT1,IFIT3,GBP4,STAT3,S100A9,STAT2,IFITM3,IFITM2,IFI44,GBP1,STAT1,IFI44L,CXCL10,LCN2,OAS1,IFI27,CXCL10,TNF,SOCS3,TNF,S100A9,IFIT3,RAB33A,CXCL9,IFI27,EPSTI1,IFIT1,OAS1,TNF,STAT2,IFITM3,IL6,IFITM3,STAT1,OAS1,GBP1,IFIT3,IFIT5,CXCL9,IFI44L,JAK2,NOD2,TNF,IL6,IFI44L,IFIT3,STAT1,CXCL10,IL10,IFIT1,SOCS3,OAS1,IFIT2,CXCL9,CXCL11,IFIT1,ISG15,GBP1,ADM,GBP2,IFIT3,ZAP70,IFIT3,IRF1,IFIT3,IFI27,FCGR1B,CXCL11,IFIT3,STAT1,GBP6,IFIT3,IFI44,S100A8,ISG15,IL1B
MX1,IFIT5,IRF1,IL1RN,IRF9,CXCL9,CCL2,STAT1,OAS2,OAS3,GBP1,STAT1,SERPING1,BATF2,CLEC4E,SOCS3,IFI44L,BATF2,CTSZ,LRRN3,ISG15,OAS1,IFI44,CXCL10,OAS1,IFITM1,IFIT3,STAT4,S100A12,IRF1,IFIT1,IFITM3,OAS3,LRRK2,IRF1,IFI6,CXCL9,CXCL9,OASL,STAT1,CXCL9,IL1B,IRF1,OAS1,CXCL10,IFI44L,STAT1,IL1B,ISG15,SERPING1,IFI44,HLA-DRA,IL1B,IFI44,CXCL10,ISG15,IFI44L,CXCL9,OAS3,GBP2,CXCL9,ISG15,FCGR1B,ISG15,IRF1,LRRK2,IL6,SERPING1,ISG15,OAS1,IFI27,CXCL9,CCL2,IFIT3,LAMP3,OAS3,IFIT3,FCGR1B,CCL2,IFIT2,OASL,CXCL9,CD274,CXCL11,OAS1,LCK,IFIT2,SOCS3,IFI44L,IFI44,SERPING1,FCGR1B,IRF7,GBP1,GBP1,STAT1,OAS1,S100A9,OAS1,IL6
MX2,IFI6,IRF7,IL18,IFI44L,MMP9,IL1B,IFIT3,OAS3,IFIT1,OAS1,ISG15,LTF,LRRK2,TLR2,IRF1,IFI44,DUSP3,GBP1,KLF2,OAS1,IFIT3,IFIT1,CXCL11,SOCS3,IFITM2,IFIT1,IFIT1,IL1B,IRF7,IFI44,STAT1,OAS2,CXCL9,SOCS3,IFI27,TNF,FCGR1A,ISG15,IRF7,CXCL11,CXCL11,BATF2,OAS2,CXCL9,IRF1,IRF7,TNF,OAS1,IL6,OASL,GBP1,IL6,IFIT1,CCL2,IFI44L,IFI44,OAS1,IFIT3,IRF7,IFI27,MX1,IFI44L,OAS1,IRF7,TLR2,CXCL11,CXCL11,CXCL9,RSAD2,CXCL9,CXCL8,IFIT1,MX1,LCN2,OAS2,IFITM1,SERPING1,S100A8,IFIT3,IFI44L,STAT1,IFI44L,IRF1,OAS3,ITGAL,IFIT1,IL1B,OAS3,IFI44L,STAT1,OAS1,IL6,TAP1,GBP4,IRF7,OASL,IL1B,OAS2,IL12B
RSAD2,IFI27,STAT2,IL23A,IFI44,GBP1,TNF,ISG15,ISG15,IFIT2,CXCL9,OAS1,AIM2,MX1,TLR4,IFIT3,OAS1,KLF2,GBP6,IFIT1,OAS2,MX1,CXCL9,CCL2,IL6,IFITM3,IFI44,IFIT3,CCL2,IRF9,ISG15,IRF1,GBP1,CCL8,SOCS1,IFIT1,IL6,SIGLEC1,MX1,SIGLEC1,CCL2,CCL2,CXCL11,OAS3,STAT1,IL1B,IL1B,IL6,OAS2,IL1B,RSAD2,IFI44,CCL2,IFIT3,LTF,OAS3,OAS3,IL1B,IFIT2,STAT1,RSAD2,MX2,SERPING1,OAS2,ISG15,TLR4,CCL2,TAP1,STAT1,SP110,ISG15,IL6,IL12B,TAP1,S100A8,IFI44L,ISG15,C1QB,S100A9,IFIT5,IFI27,IRF7,IFIT1,IFIT1,MX1,ITGAM,OAS1,IL6,CXCL11,IFIT1,ANKRD22,OASL,CCL2,CXCL9,IDO1,OASL,CXCL9,TNF,OAS3,IL10
SIGLEC1,IFI44,IRF9,TLR2,IFIT3,SOCS3,IFNG,CXCL11,STAT1,IFIT3,FCGR1B,IFIT1,CXCL11,ISG15,STAT1,IL1B,OAS3,STAT1,ID3,OASL,OAS3,IRF1,CXCL11,CCL3,IL1B,ISG15,CXCL9,IFIT2,SOCS3,OAS2,SERPING1,IRF7,TNF,CCL2,OAS1,IFIT2,IL1B,RGS1,RSAD2,LILRB1,CCL5,CCL8,SIGLEC1,IRF1,IL6,TNF,TNF,S100A8,OAS3,TNFSF10,MX1,MX1,CXCL8,OAS1,CXCL8,IRF1,OAS1,TNF,TNF,STAT2,SOCS3,RSAD2,TAP1,OAS3,IFI44,IL1B,MMP9,SOCS3,TAP1,FCGR1B,FCGR2A,IL1B,MX1,HLA-DRA,S100A9,ISG15,RSAD2,RAB20,IRF7,IFITM3,MX1,IFITM3,IFIT3,IFIT3,HLA-DRA,CCR7,OAS3,IL10,CCL2,IFIT2,APOL1,IFI44L,LCN2,IFIT1,IRF7,CXCL9,ISG15,STAT1,IFI44,SOCS1
LAMP3,IFI44L,IFIT1,TLR4,IFIT1,CCL2,MMP9,IFI27,IRF1,IFI44,GBP2,IFIT3,CCL19,OAS1,STAT3,S100A8,MX1,IRF7,LILRA6,IRF7,MX1,SIGLEC1,OAS1,CCL4,TNF,OAS1,GBP2,MX1,STAT1,GBP4,BATF2,MX1,IL6,ISG15,IFI44L,IFIT3,NFKBIA,HLA-DRA,IRF7,CXCL9,IL1B,OAS1,GBP6,IRF8,IL1B,CXCL11,CXCL11,S100A9,OASL,CXCL9,IFITM3,IFI44L,CXCL9,OASL,IL6,STAT1,OASL,IDO1,IL1B,STAT3,IL1B,IFI27,OASL,MX1,IFI44L,CXCL8,HIF1A,IRF1,HLA-DRA,MX1,TAP1,TNF,IRF7,HLA-DRB1,CCL2,SERPING1,OAS1,RSAD2,IRF1,IFITM1,STAT1,IFI44L,IFIT2,MX1,HLA-DRB1,MS4A1,OAS2,TNF,NLRP3,IFIT3,ETV7,IFIT2,CXCL11,SIGLEC1,OAS1,CXCL11,GBP2,CXCL9,IFI44L,STAT2
BATF2,IFITM1,IFIT2,TLR1,IFIT2,S100A9,OAS1,OAS1,IRF7,IFI44L,TAP1,S100A8,HLA-DRB1,HLA-DRA,MMP1,S100A9,IRF7,MX1,SCARF1,CCL2,IFIT1,IDO1,OAS3,CCL5,CCL2,OAS2,MX2,MX2,IRF1,IFI27,KLF2,MX2,IL1B,IRF1,IFI27,RSAD2,RELA,LRRK2,IRF9,CXCL11,IL6,OASL,RAB20,SERPING1,MMP9,SERPING1,IL12B,MMP9,MX1,CXCL11,SIGLEC1,SERPING1,SOCS3,MX1,TNF,DUSP3,ISG15,ACOD1,NFKB1,IL6,NLRP3,IFI44,MX1,MX2,IFIT1,CXCL10,S100A8,IRF9,IFIT3,OAS3,TAP2,S100A8,CCL3,LCN2,FCGR1B,IRF7,OASL,CXCL11,SOCS3,IFITM2,IRF1,IFIT1,OAS1,OASL,FCGR1A,HLA-DRA,IRF7,OAS1,SERPINE1,ISG15,GBP1,IFI27,IDO1,IRF7,IFIT1,MX1,GBP4,CXCL13,IFI6,IRF7
CXCL10,IFITM2,IFI44L,CLEC7A,IFI27,ICAM1,ISG15,RSAD2,MX1,TAP1,CCL2,S100A9,HLA-DPB1,TAP1,MMP9,PTGS2,SOCS3,IFI27,TIGIT,TNF,IFIT3,GBP4,OAS2,CCL7,S100A8,OAS3,RSAD2,OAS1,IRF8,RSAD2,DUSP3,OAS1,IFNG,BATF2,IFIT3,GBP1,OAS1,OAS1,SIGLEC1,ISG15,TNF,IFIT1,LAG3,CCR7,HIF1A,PSMB8,CCL2,OAS1,MX2,CCL2,TAP1,IFI27,TLR2,GBP1,IFNG,KLF2,MX1,SERPING1,TNFAIP3,CRP,TNF,IFI44L,SOCS3,RSAD2,IFIT2,CXCL9,S100A9,IFITM3,OAS1,STAT1,OAS1,MMP9,S100A8,S100A8,IFIT3,IRF8,MX1,GBP4,TNF,IFI44L,TLR2,IFIT3,ISG15,GBP4,TAP1,HLA-DPB1,STAT1,OASL,VEGFA,OAS1,GBP2,AIM2,TNF,IFI27,IFIT3,SOCS3,DUSP1,OAS1,IFI27,OAS1
CXCL9,IFITM3,OAS3,NOD2,MX1,GBP4,SAA1,IRF7,USP18,NLRC5,IL1B,S100A12,SIGLEC1,TNF,MMP12,HIF1A,IL6,HERC5,CXCL10,IL1B,TNFAIP6,FCGR1B,MX1,CCL8,S100A9,MX1,STAT1,OAS2,TLR2,CXCL11,STAT1,OAS2,CCL2,TNF,IFITM1,GBP5,IFIT3,GBP5,USP18,MX1,IL12B,IFIT3,PDCD1,TAP1,SERPINE1,ISG15,CXCL13,IFI44,CXCL10,CCL8,HLA-DRA,C1QC,TLR4,IFITM3,STAT1,ATF3,CXCL10,CCL19,IL6,SAA1,IL6,SIGLEC1,SIGLEC1,HERC5,IFIT3,CXCL11,SERPINE1,ISG15,MX1,STAT2,OAS3,VEGFA,NFKB1,S100A9,IFITM3,IL1B,STAT1,IFI27,HLA-DRA,IFI44,IL1B,RSAD2,CXCL10,IFI44L,PSMB9,CRP,IRF1,CMPK2,HIF1A,OAS2,GBP4,IRF1,IFNG,RSAD2,ISG15,IFI44L,SOCS3,NLRP3,IRF1,OAS3
CXCL11,ISG15,IL6,IFIH1,MX2,IFIT1,CRP,IFIT1,IL1B,PSMB9,TNF,LTF,OAS1,IL1B,ISG15,MMP9,IL6R,RSAD2,CXCL9,IL6,ARG1,IFITM1,TAP1,CXCL13,MMP9,STAT1,TAP2,OAS3,TLR4,IFI44L,GBP2,OAS3,STAT1,IL6,GBP1,CXCL10,IFITM3,GBP4,LILRB1,PSMB8,IL23A,GBP1,TLR2,LCN2,IFIT2,OAS1,IFI44L,IFIT1,CXCL9,CCL4,HLA-DRB1,FCGR1B,NLRP3,CXCL9,ISG15,TUBGCP6,CXCL9,IFIT1,IL8,SAA2,S100A8,LAMP3,IL6,USP18,OAS1,IRF7,VEGFA,LTF,CXCL11,IL1B,IFIT3,HIF1A,OAS3,FCGR1A,IL1B,IL6,IRF1,MX1,MMP9,IFI35,TNF,IL1B,CXCL9,IFIT2,PSMB8,SAA1,SERPINE1,GBP1,MMP9,OAS3,45904,SOCS3,S100A8,BST2,HLA-DRA,OAS1,IL1B,ISG15,IRF7,ISG15
FCGR1A,MX1,IL1B,DDX58,OAS1,IFI44,IRF7,IFIT2,IL6,HLA-B,IL6,DEFA1,OASL,IL6,MX1,MMP1,IL1B,IFI44,CXCL11,S100A9,IL1B,IFI44L,SIGLEC1,STAT1,VEGFA,IRF1,ANKRD22,IFI44,NOD2,IFI44,GBP4,OASL,STAT2,IL1B,BATF2,CXCL9,MX1,IFIT2,SOCS1,TAP1,S100A8,GBP2,TLR8,CXCL11,IFIT3,OAS2,IFI6,MX1,CXCL11,CXCL13,CD274,IDO1,SERPINE1,CCL2,OASL,TRMT2A,CXCL11,IFIT3,CCL2,TNF,S100A9,TAP1,IL1B,STAT1,OAS2,OAS1,ICAM1,SLAMF8,FCGR1A,IL6,CIITA,S100A9,STAT2,PTGS2,TNF,TNF,SAA1,OAS3,MMP1,ISG15,IL6,CCL2,STAT1,RSAD2,CCL2,SAA2,VEGFA,GBP2,PDK1,OASL,TRAFD1,SERPING1,S100A9,IFITM3,HLA-DRB1,OAS3,CCL8,MX1,STAT1,MX1
FCGR1B,MX2,TNF,TLR9,OAS2,FCGR1B,OASL,OAS3,TNF,HLA-DRA,IL10,CAMP,IFIT3,MMP9,IFIT1,MMP12,TNF,OAS3,IFNG,S100A8,TNF,IFI27,IRF7,STAT3,SERPINE1,IRF7,C1QB,IFI44L,IL12B,BST2,GBP6,ISG15,IRF7,TLR2,FCGR1A,CXCL11,MX2,RSAD2,GBP2,HLA-DRA,S100A9,HLA-DRA,NLRP3,MX1,OAS1,OAS3,SIGLEC1,MX2,CCL2,LCN2,IRF7,CXCL11,F3,IL6,RSAD2,SDR39U1,CCL2,MX1,CCL5,IL1B,LCN2,TAP2,TNF,STAT2,OAS3,OAS2,NOD2,CCL4,OAS3,TNF,HLA-DRA,MMP1,IFIT3,IL1B,IDO1,IL10,CRP,IFIT3,VEGFA,OAS1,CXCL11,CXCL13,FCGR1A,IRF7,TNF,ORM1,MMP9,GBP4,F3,RSAD2,TAP1,RSAD2,S100A12,HERC5,ICAM1,XAF1,CXCL11,IFIT1,STAT2,MX2
