AC016644.1,1
AC019185.3,1
AC020743.4,1
AC093698.4,1
AC104532.3,1
AC144568.4,1
AC159540.3,1
ACAA2,1
ACACA,1
ACADL,1
ACTL7A,1
ADAMTS19,1
ADH1B,1
ADIPOR2,1
ADRA1D,1
AGA,1
AHR,1
AJ011931.1,1
ALCAM,1
ALDH2,1
ALG1L11P,1
ANGPTL3,1
ANKDD1B,1
ANKRD2,1
AP000477.2,1
AP000936.1,1
APAF1,1
APEX1,1
APOC1,1
APOL1,1
APOL2,1
APOL3,1
APP,1
ARL15,1
ATP5F1E,1
ATP5PD,1
ATP5PO,1
ATP6V0A4,1
ATP6V0B,1
ATP6V0C,1
ATP6V1C1,1
B4GALT2,1
BDKRB1,1
BLK,1
BRCA1,1
BST2,1
C10orf55,1
C11orf91,1
C1orf52,1
C1QA,1
C1QB,1
C1QC,1
C1QTNF1,1
C1QTNF1-AS1,1
C1QTNF12,1
C1QTNF2,1
C1QTNF3,1
C1QTNF3-AMACR,1
C1QTNF4,1
C1QTNF5,1
C1QTNF6,1
C1QTNF7,1
C1QTNF7-AS1,1
C1QTNF8,1
C1QTNF9,1
C1QTNF9-AS1,1
C1QTNF9B,1
C2CD4A,1
C2CD4B,1
C2CD4C,1
C2CD4D,1
C2CD4D-AS1,1
CAMK2N2,1
CCAR1,1
CCDC105,1
CCDC61,1
CCKAR,1
CCKBR,1
CCL1,1
CCL13,1
CCL18,1
CCL23,1
CCL24,1
CCL25,1
CCL26,1
CCL27,1
CCL28,1
CCL7,1
CCL8,1
CCNDBP1,1
CCNH,1
CCNQP3,1
CCR1,1
CCR10,1
CCR8,1
CD160,1
CD1A,1
CD1B,1
CD1C,1
CD209,1
CD274,1
CD36,1
CD44,1
CD44-AS1,1
CD46,1
CD46P1,1
CD47,1
CD58,1
CD68,1
CD70,1
CD81,1
CD82,1
CD83,1
CD84,1
CD8B,1
CDCA7L,1
CDH5,1
CDKL2,1
CDKN1A,1
CETP,1
CH17-262A2.1,1
CH17-262O2.2,1
CHUK,1
CIAPIN1,1
CKM,1
CLDN1,1
CLEC19A,1
CNTF,1
COL4A2,1
COPZ2,1
COQ8A,1
CORT,1
COX10,1
COX7A1,1
COX7B2,1
COX7C,1
CPLX2,1
CPT2,1
CRHBP,1
CROT,1
CTA-459N13.2,1
CTC-273B12.13,1
CTC-444N24.13,1
CTC-529L17.2,1
CTD-2054N24.2,1
CTD-2308N23.4,1
CTD-2396E7.7,1
CTD-2545G14.4,1
CTD-2557P19.4,1
CTD-2651B20.5,1
CTSB,1
CTSD,1
CTSS,1
CXADR,1
CXCL13,1
CXCL16,1
CXCL3,1
CXCL5,1
CXCL6,1
CXCR1,1
CXCR2,1
CXCR6,1
CYP19A1,1
CYP1A2,1
CYP2C9,1
CYP3A4,1
CYP4F22,1
DAAM2,1
DAO,1
DDR1,1
DDR2,1
DDX39A,1
DHCR7,1
DIO1,1
DIO2,1
DIO3,1
DIS3,1
DISP3,1
DND1P1,1
DPRXP3,1
DUOX2,1
DUSP22,1
EBF3,1
EDDM3B,1
EGLN3,1
EIF2AK4,1
EIF2AP4,1
ELANE,1
ENG,1
ENSG10010135103.1,1
ENSG10010135223.1,1
ENSG10010137167.1,1
ENSG10010139087.1,1
ENSG10010140082.1,1
EOMES,1
EPHA1,1
EPHA2,1
EPHB2,1
EPO,1
ERBB2,1
ERN1,1
ERVK-28,1
ESM1,1
F3,1
F7,1
FAM13B,1
FAM193A,1
FAM214B,1
FBP1,1
FBXL3,1
FDPSP1,1
FGFR2,1
FGFR3,1
FHIT,1
FIGNL2,1
FLG,1
FLJ43315,1
FLRT2,1
FN1,1
FTL,1
GABRD,1
GABRG3,1
GABRP,1
GADD45A,1
GADL1,1
GALR1,1
GALT,1
GATA3,1
GCFC2,1
GHSR,1
GIT1,1
GLRA3,1
GNG5,1
GOLGA6L6,1
GPBAR1,1
GPBP1L1,1
GPR55,1
GRAMD2A,1
GRIA4,1
GRIK2,1
GRIK3,1
GRIK4,1
GRIK5,1
GRIN2C,1
GRIN2D,1
GRIN3A,1
GRIN3B,1
GRK2,1
GRM6,1
GRM7,1
GRM8,1
H2AC1,1
HABP2,1
HACD3,1
HACD4,1
HCRTR1,1
HCRTR2,1
HERC5,1
HLA-DRB5,1
HMGB1P6,1
HMGN2P27,1
HMGN2P28,1
HMOX2,1
HNRNPA1P16,1
HNRNPCP8,1
HPX,1
HS6ST1,1
HSPA1B,1
HSPA8,1
HSPA9,1
HSPE1P3,1
HTR1F,1
HTR2B,1
HTR3D,1
HTR3E,1
IBTK,1
ICAM4,1
IDH1,1
IDH2-DT,1
IFIT1,1
IFIT2,1
IFIT3,1
IFNA2,1
IFNAR1,1
IFNAR2,1
IFNG-AS1,1
IFT88,1
IGF2,1
IGF2BP1,1
IGF2R,1
IGHV3-16,1
IGLV3-30,1
IKBKB,1
IL18RAP,1
IL21R,1
IL26,1
IL3,1
IL36A,1
IL37,1
IL5RA,1
IL6-AS1,1
IL6R-AS1,1
IL6RP1,1
IL6STP1,1
IRS2,1
ITGA5,1
KCNQ1,1
KLHL2,1
KLRD1,1
KMO,1
KMT2E,1
KRT8P22,1
KYNU,1
LBP,1
LCAT,1
LDLR,1
LHB,1
LINC00304,1
LINC00489,1
LINC01002,1
LINC01046,1
LINC01239,1
LINC01291,1
LINC01518,1
LINC01889,1
LINC02123,1
LINC02388,1
LINC02434,1
LINC02868,1
LOH12CR2,1
LOXL1,1
LRRC24,1
LTA4H,1
LTC4S,1
LYN,1
MARCHF11-AS1,1
MBLAC2,1
MBNL1,1
MDK,1
MED13,1
MFRP,1
MICA,1
MICB,1
MIR1279,1
MIR4507,1
MIR4677,1
MIR483,1
MIR6075,1
MIR642B,1
MIR6514,1
MIR6835,1
MMP7,1
MPZL2,1
MRC1,1
MRGPRX12P,1
MS4A6A,1
MTHFR,1
MTHFS,1
MTMR11,1
MTRNR2L12,1
MUC2,1
MYC,1
MYCBP2,1
MYH1,1
MYH7,1
MYH9,1
MYL2,1
MYL3,1
NAALAD2,1
NCF4,1
NDUFA2,1
NDUFAF2P2,1
NDUFB1,1
NDUFB2,1
NDUFB4P4,1
NDUFC1,1
NDUFC2,1
NDUFS8,1
NF1P6,1
NFIL3,1
NFKBIB,1
NKG7,1
NLGN1,1
NOL12,1
NOS1AP,1
NOTCH2NLC,1
NPAS2,1
NPM1P36,1
NPM1P48,1
NR1H3,1
NRG3,1
NRGN,1
NRXN1,1
NTRK1,1
NTRK2,1
NTRK3,1
NUP85,1
NUPR2,1
OGG1,1
OR11J6P,1
OR1N1,1
OR2B4P,1
OR4E2,1
OR51E2,1
OR52X1P,1
OR7C1,1
OR7E53P,1
OXLD1,1
P4HA1,1
PAK1,1
PAM16,1
PARP1,1
PARP9,1
PCK1,1
PCLO,1
PDCD4,1
PDCD4-AS1,1
PDGFRA,1
PDHX,1
PDK2,1
PDLIM5,1
PDZD3,1
PER3,1
PFKFB3,1
PGAM5,1
PGF,1
PHF20L1,1
PHF5CP,1
PHOSPHO1,1
PKLR,1
PLA2G4A,1
PLAT,1
PLAU,1
PLCD4,1
PLD6,1
PON1,1
POSTN,1
PPIAP2,1
PPIL6,1
PPP6R2,1
PRDX6,1
PRKAA1,1
PRKAB1,1
PRKAG1,1
PRKAR2B,1
PRKCA,1
PRKCB,1
PRKCD,1
PRKDC,1
PRKN,1
PRRT4,1
PRSS56,1
PTCD2P1,1
PTGER1,1
PTGER3,1
PTGES3,1
PTK2,1
PTPN1,1
PTPN2,1
PTX3,1
PYCARD,1
PYY,1
RAB34,1
RAC1,1
RALGPS1,1
REL,1
RETN,1
REV1,1
REV3L-IT1,1
RHBDD2,1
RHOA,1
RIF1,1
RIPK1,1
RMI2,1
RN7SKP152,1
RN7SL542P,1
RN7SL594P,1
RNA5SP323,1
RNU4-69P,1
RNU6-21P,1
RNU6-414P,1
RNU7-35P,1
RNU7-71P,1
RORA,1
RP1-127L4.7,1
RP1-65P5.3,1
RP1-90J20.2,1
RP1-91J24.1,1
RP11-102F4.2,1
RP11-114O18.1,1
RP11-134N1.2,1
RP11-139K4.5,1
RP11-142E9.1,1
RP11-153M7.3,1
RP11-15H20.6,1
RP11-163O19.1,1
RP11-182L21.6,1
RP11-196I18.3,1
RP11-222G7.2,1
RP11-225H22.4,1
RP11-248M19.2,1
RP11-250B2.6,1
RP11-257I14.1,1
RP11-25H11.1,1
RP11-276H1.2,1
RP11-296I10.5,1
RP11-320A16.1,1
RP11-325K2.1,1
RP11-328K2.1,1
RP11-347H15.3,1
RP11-349L8.1,1
RP11-367J7.3,1
RP11-370A5.1,1
RP11-382H24.2,1
RP11-384K6.6,1
RP11-386G21.2,1
RP11-399C16.3,1
RP11-404P21.3,1
RP11-407G23.1,1
RP11-415K20.2,1
RP11-434H14.1,1
RP11-452L6.5,1
RP11-46F15.2,1
RP11-496I2.2,1
RP11-496O3.3,1
RP11-498P14.3,1
RP11-520E6.1,1
RP11-521D12.1,1
RP11-552F3.4,1
RP11-564C24.1,1
RP11-566K11.2,1
RP11-566K19.6,1
RP11-578F21.2,1
RP11-621K7.1,1
RP11-638I2.2,1
RP11-640N20.9,1
RP11-641A6.3,1
RP11-646E18.4,1
RP11-692C24.2,1
RP11-707P17.2,1
RP11-725D20.1,1
RP11-725M22.1,1
RP11-756P10.7,1
RP11-781E19.1,1
RP11-793L10.2,1
RP11-807H22.7,1
RP11-812E19.12,1
RP11-829H16.1,1
RP11-84O12.3,1
RP11-96D1.3,1
RP13-459H7.1,1
RP3-406A7.1,1
RP4-568F9.6,1
RP4-655C5.4,1
RP4-705F19.1,1
RP4-749H3.3,1
RP5-1039K5.12,1
RP5-1096D14.3,1
RP5-1180D12.1,1
RPIA,1
RPL32P6,1
RPL35AP10,1
RSU1P3,1
RTEL1-TNFRSF6B,1
RTP4,1
RXRA,1
RYR1,1
RYR3,1
SCN5A,1
SCN8A,1
SCN9A,1
SDAD1,1
SDHCP4,1
SEC16A,1
SELENOTP1,1
SENP3-EIF4A1,1
SH2B3,1
SIRT2,1
SIRT4,1
SIRT7,1
SLAMF1,1
SLC10A4,1
SLC12A2,1
SLC12A5,1
SLC12A6,1
SLC16A6,1
SLC16A9,1
SLC17A8,1
SLC18A1,1
SLC1A4,1
SLC22A1,1
SLC22A13,1
SLC22A2,1
SLC22A3,1
SLC25A10,1
SLC25A16,1
SLC25A17,1
SLC25A19,1
SLC25A20,1
SLC25A21,1
SLC25A22,1
SLC25A23,1
SLC25A24,1
SLC25A25,1
SLC25A27,1
SLC25A28,1
SLC25A29,1
SLC25A3,1
SLC29A4,1
SLC2A12,1
SLC2A5,1
SLC30A1,1
SLC32A1,1
SLC38A7,1
SLC39A1,1
SLC39A12-AS1,1
SLC39A14,1
SLC40A1,1
SLC47A1,1
SLC5A1,1
SLC5A5,1
SLC5A6,1
SLC7A8,1
SLC9A1,1
SLC9A3R1,1
SLC9A3R2,1
SMIM34B,1
SNORA31,1
SNORD22,1
SNORD98,1
SOX8,1
SPAM1,1
SPATA12,1
SPNS2,1
SPPL2B,1
SPTBN2,1
SREBF1,1
SRGN,1
SRIP1,1
SRXN1,1
SSTR1,1
SSTR2,1
SSTR3,1
SSTR4,1
SSTR5,1
STAC3,1
SUCLA2,1
SUCLG1,1
SUMO1,1
SUMO2,1
SUMO3,1
SUSD2P2,1
SYK,1
TAC1,1
TACR2,1
TALDO1,1
TAP1,1
TAP2,1
TBC1D26-AS1,1
TBX21,1
TERB1,1
TGFA,1
TGFB3,1
THBD,1
THRA,1
THRB,1
TKT,1
TLCD4,1
TLCD4-RWDD3,1
TLN1,1
TMEM154,1
TMEM200B,1
TNFAIP1,1
TNFAIP2,1
TNFAIP6,1
TNFAIP8,1
TNFAIP8L1,1
TNFAIP8L2,1
TNFAIP8L3,1
TNFRSF10A,1
TNFRSF10A-AS1,1
TNFRSF10C,1
TNFRSF10D,1
TNFRSF11A,1
TNFRSF11B,1
TNFRSF12A,1
TNFRSF13B,1
TNFRSF13C,1
TNFRSF14,1
TNFRSF14-AS1,1
TNFRSF17,1
TNFRSF18,1
TNFRSF19,1
TNFRSF21,1
TNFRSF4,1
TNFRSF6B,1
TNFRSF8,1
TNFSF11,1
TNFSF12,1
TNFSF12-TNFSF13,1
TNFSF13,1
TNFSF14,1
TNFSF15,1
TNFSF18,1
TNFSF4,1
TNFSF8,1
TNFSF9,1
TNKS2-AS1,1
TNNC1,1
TNNC2,1
TNNI3,1
TNNT2,1
TOX,1
TPM1,1
TPM2,1
TPRKBP1,1
TRAF2,1
TRAJ32,1
TRBJ1-2,1
TREM1,1
TRIM21,1
TRPM3,1
TSG101,1
TSHR,1
TSLP,1
TSPOAP1,1
UCKL1,1
UQCRQ,1
VARS2,1
VCL,1
VDR,1
VENTXP7,1
VIPR2,1
VN1R91P,1
VSTM5,1
WDR54,1
WNK2,1
XRCC5,1
XRCC6,1
Y_RNA,1
ZFPM2,1
ZNF195,1
ZNF234,1
