"","ML_Model","LLM_Model","Disease","AUC","Seed"
"5730","GLMNETRidge","Claude Opus4 Short","TB",0.9496336996337,30
"5731","GLMNETRidge","Claude Opus4 Short","TB",0.938644688644689,31
"5732","GLMNETRidge","Claude Opus4 Short","TB",0.928571428571429,32
"5733","GLMNETRidge","Claude Opus4 Short","TB",0.891941391941392,33
"5734","GLMNETRidge","Claude Opus4 Short","TB",0.878205128205128,34
"5735","GLMNETRidge","Claude Opus4 Short","TB",0.966117216117216,35
"5736","GLMNETRidge","Claude Opus4 Short","TB",0.913003663003663,36
"5737","GLMNETRidge","Claude Opus4 Short","TB",0.916666666666667,37
"5738","GLMNETRidge","Claude Opus4 Short","TB",0.904761904761905,38
"5739","GLMNETRidge","Claude Opus4 Short","TB",0.950549450549451,39
"5740","GLMNETRidge","Claude Opus4 Short","TB",0.86996336996337,40
"5741","GLMNETRidge","Claude Opus4 Short","TB",0.852564102564103,41
"5742","GLMNETRidge","Claude Opus4 Short","TB",0.91025641025641,42
"5743","GLMNETRidge","Claude Opus4 Short","TB",0.904761904761905,43
"5744","GLMNETRidge","Claude Opus4 Short","TB",0.83974358974359,44
"5745","GLMNETRidge","Claude Opus4 Short","TB",0.886446886446886,45
"5746","GLMNETRidge","Claude Opus4 Short","TB",0.908424908424908,46
"5747","GLMNETRidge","Claude Opus4 Short","TB",0.857142857142857,47
"5748","GLMNETRidge","Claude Opus4 Short","TB",0.925824175824176,48
"5749","GLMNETRidge","Claude Opus4 Short","TB",0.899267399267399,49
"5750","GLMNETRidge","Claude Opus4 Short","TB",0.90018315018315,50
"5751","GLMNETRidge","Claude Opus4 Short","TB",0.978937728937729,51
"5752","GLMNETRidge","Claude Opus4 Short","TB",0.94047619047619,52
"5753","GLMNETRidge","Claude Opus4 Short","TB",0.863553113553114,53
"5754","GLMNETRidge","Claude Opus4 Short","TB",0.975274725274725,54
"5755","GLMNETRidge","Claude Opus4 Short","TB",0.911172161172161,55
"5756","GLMNETRidge","Claude Opus4 Short","TB",0.894688644688645,56
"5757","GLMNETRidge","Claude Opus4 Short","TB",0.922161172161172,57
"5758","GLMNETRidge","Claude Opus4 Short","TB",0.926739926739927,58
"5759","GLMNETRidge","Claude Opus4 Short","TB",0.967032967032967,59
"5760","GLMNETRidge","Claude Opus4 Short","TB",0.931318681318681,60
"5761","GLMNETRidge","Claude Opus4 Short","TB",0.972527472527473,61
"5762","GLMNETRidge","Claude Opus4 Short","TB",0.923992673992674,62
"5763","GLMNETRidge","Claude Opus4 Short","TB",0.832417582417582,63
"5764","GLMNETRidge","Claude Opus4 Short","TB",0.936813186813187,64
"5765","GLMNETRidge","Claude Opus4 Short","TB",0.870879120879121,65
"5766","GLMNETRidge","Claude Opus4 Short","TB",0.9496336996337,66
"5767","GLMNETRidge","Claude Opus4 Short","TB",0.934981684981685,67
"5768","GLMNETRidge","Claude Opus4 Short","TB",0.852564102564103,68
"5769","GLMNETRidge","Claude Opus4 Short","TB",0.835164835164835,69
"5770","GLMNETRidge","Claude Opus4 Short","TB",0.924908424908425,70
"5771","GLMNETRidge","Claude Opus4 Short","TB",0.933150183150183,71
"5772","GLMNETRidge","Claude Opus4 Short","TB",0.974358974358974,72
"5773","GLMNETRidge","Claude Opus4 Short","TB",0.923076923076923,73
"5774","GLMNETRidge","Claude Opus4 Short","TB",0.874542124542125,74
"5775","GLMNETRidge","Claude Opus4 Short","TB",0.921245421245421,75
"5776","GLMNETRidge","Claude Opus4 Short","TB",0.877289377289377,76
"5777","GLMNETRidge","Claude Opus4 Short","TB",0.898351648351648,77
"5778","GLMNETRidge","Claude Opus4 Short","TB",0.895604395604396,78
"5779","GLMNETRidge","Claude Opus4 Short","TB",0.94047619047619,79
"5780","GLMNETRidge","Claude Opus4 Short","TB",0.926739926739927,80
"5781","GLMNETRidge","Claude Opus4 Short","TB",0.869047619047619,81
"5782","GLMNETRidge","Claude Opus4 Short","TB",0.889194139194139,82
"5783","GLMNETRidge","Claude Opus4 Short","TB",0.912087912087912,83
"5784","GLMNETRidge","Claude Opus4 Short","TB",0.917582417582418,84
"5785","GLMNETRidge","Claude Opus4 Short","TB",0.836080586080586,85
"5786","GLMNETRidge","Claude Opus4 Short","TB",0.922161172161172,86
"5787","GLMNETRidge","Claude Opus4 Short","TB",0.89010989010989,87
"5788","GLMNETRidge","Claude Opus4 Short","TB",0.919413919413919,88
"5789","GLMNETRidge","Claude Opus4 Short","TB",0.93040293040293,89
"5790","GLMNETRidge","Claude Opus4 Short","TB",0.899267399267399,90
"5791","GLMNETRidge","Claude Opus4 Short","TB",0.92032967032967,91
"5792","GLMNETRidge","Claude Opus4 Short","TB",0.942307692307692,92
"5793","GLMNETRidge","Claude Opus4 Short","TB",0.922161172161172,93
"5794","GLMNETRidge","Claude Opus4 Short","TB",0.88003663003663,94
"5795","GLMNETRidge","Claude Opus4 Short","TB",0.946886446886447,95
"5796","GLMNETRidge","Claude Opus4 Short","TB",0.919413919413919,96
"5797","GLMNETRidge","Claude Opus4 Short","TB",0.906593406593407,97
"5798","GLMNETRidge","Claude Opus4 Short","TB",0.874542124542125,98
"5799","GLMNETRidge","Claude Opus4 Short","TB",0.865384615384615,99
"5800","GLMNETRidge","Claude Opus4 Short","TB",0.897435897435897,100
"5801","NNET","Claude Opus4 Short","TB",0.864468864468865,1
"5802","NNET","Claude Opus4 Short","TB",0.895604395604396,2
"5803","NNET","Claude Opus4 Short","TB",0.863095238095238,3
"5804","NNET","Claude Opus4 Short","TB",0.935897435897436,4
"5805","NNET","Claude Opus4 Short","TB",0.950549450549451,5
"5806","NNET","Claude Opus4 Short","TB",0.594322344322344,6
"5807","NNET","Claude Opus4 Short","TB",0.827380952380952,7
"5808","NNET","Claude Opus4 Short","TB",0.91025641025641,8
"5809","NNET","Claude Opus4 Short","TB",0.986263736263736,9
"5810","NNET","Claude Opus4 Short","TB",0.881868131868132,10
"5811","NNET","Claude Opus4 Short","TB",0.92032967032967,11
"5812","NNET","Claude Opus4 Short","TB",0.938644688644689,12
"5813","NNET","Claude Opus4 Short","TB",0.771978021978022,13
"5814","NNET","Claude Opus4 Short","TB",0.975274725274725,14
"5815","NNET","Claude Opus4 Short","TB",0.899267399267399,15
"5816","NNET","Claude Opus4 Short","TB",0.950549450549451,16
"5817","NNET","Claude Opus4 Short","TB",0.956959706959707,17
"5818","NNET","Claude Opus4 Short","TB",0.850274725274725,18
"5819","NNET","Claude Opus4 Short","TB",0.832417582417582,19
"5820","NNET","Claude Opus4 Short","TB",0.881410256410256,20
"5821","NNET","Claude Opus4 Short","TB",0.898351648351648,21
"5822","NNET","Claude Opus4 Short","TB",0.924908424908425,22
"5823","NNET","Claude Opus4 Short","TB",0.899267399267399,23
"5824","NNET","Claude Opus4 Short","TB",0.873626373626374,24
"5825","NNET","Claude Opus4 Short","TB",0.857142857142857,25
"5826","NNET","Claude Opus4 Short","TB",0.8003663003663,26
"5827","NNET","Claude Opus4 Short","TB",0.828754578754579,27
"5828","NNET","Claude Opus4 Short","TB",0.891025641025641,28
"5829","NNET","Claude Opus4 Short","TB",0.96978021978022,29
"5830","NNET","Claude Opus4 Short","TB",0.901556776556777,30
"5831","NNET","Claude Opus4 Short","TB",0.913919413919414,31
"5832","NNET","Claude Opus4 Short","TB",0.911172161172161,32
"5833","NNET","Claude Opus4 Short","TB",0.880952380952381,33
"5834","NNET","Claude Opus4 Short","TB",0.858058608058608,34
"5835","NNET","Claude Opus4 Short","TB",0.889194139194139,35
"5836","NNET","Claude Opus4 Short","TB",0.902930402930403,36
"5837","NNET","Claude Opus4 Short","TB",0.925824175824176,37
"5838","NNET","Claude Opus4 Short","TB",0.893772893772894,38
"5839","NNET","Claude Opus4 Short","TB",0.92948717948718,39
"5840","NNET","Claude Opus4 Short","TB",0.776556776556777,40
"5841","NNET","Claude Opus4 Short","TB",0.843406593406593,41
"5842","NNET","Claude Opus4 Short","TB",0.906593406593407,42
"5843","NNET","Claude Opus4 Short","TB",0.854395604395604,43
"5844","NNET","Claude Opus4 Short","TB",0.850732600732601,44
"5845","NNET","Claude Opus4 Short","TB",0.88003663003663,45
"5846","NNET","Claude Opus4 Short","TB",0.784798534798535,46
"5847","NNET","Claude Opus4 Short","TB",0.855311355311355,47
"5848","NNET","Claude Opus4 Short","TB",0.924908424908425,48
"5849","NNET","Claude Opus4 Short","TB",0.827838827838828,49
"5850","NNET","Claude Opus4 Short","TB",0.891025641025641,50
"5851","NNET","Claude Opus4 Short","TB",0.934981684981685,51
"5852","NNET","Claude Opus4 Short","TB",0.93956043956044,52
"5853","NNET","Claude Opus4 Short","TB",0.824175824175824,53
"5854","NNET","Claude Opus4 Short","TB",0.947802197802198,54
"5855","NNET","Claude Opus4 Short","TB",0.895604395604396,55
"5856","NNET","Claude Opus4 Short","TB",0.891025641025641,56
"5857","NNET","Claude Opus4 Short","TB",0.913003663003663,57
"5858","NNET","Claude Opus4 Short","TB",0.906593406593407,58
"5859","NNET","Claude Opus4 Short","TB",0.843406593406593,59
"5860","NNET","Claude Opus4 Short","TB",0.899267399267399,60
"5861","NNET","Claude Opus4 Short","TB",0.966117216117216,61
"5862","NNET","Claude Opus4 Short","TB",0.855311355311355,62
"5863","NNET","Claude Opus4 Short","TB",0.841575091575092,63
"5864","NNET","Claude Opus4 Short","TB",0.938644688644689,64
"5865","NNET","Claude Opus4 Short","TB",0.873626373626374,65
"5866","NNET","Claude Opus4 Short","TB",0.954212454212454,66
"5867","NNET","Claude Opus4 Short","TB",0.891941391941392,67
"5868","NNET","Claude Opus4 Short","TB",0.811355311355311,68
"5869","NNET","Claude Opus4 Short","TB",0.804029304029304,69
"5870","NNET","Claude Opus4 Short","TB",0.893772893772894,70
"5871","NNET","Claude Opus4 Short","TB",0.903846153846154,71
"5872","NNET","Claude Opus4 Short","TB",0.985347985347985,72
"5873","NNET","Claude Opus4 Short","TB",0.91025641025641,73
"5874","NNET","Claude Opus4 Short","TB",0.823260073260073,74
"5875","NNET","Claude Opus4 Short","TB",0.80952380952381,75
"5876","NNET","Claude Opus4 Short","TB",0.823717948717949,76
"5877","NNET","Claude Opus4 Short","TB",0.902930402930403,77
"5878","NNET","Claude Opus4 Short","TB",0.840659340659341,78
"5879","NNET","Claude Opus4 Short","TB",0.923992673992674,79
"5880","NNET","Claude Opus4 Short","TB",0.927655677655678,80
"5881","NNET","Claude Opus4 Short","TB",0.860805860805861,81
"5882","NNET","Claude Opus4 Short","TB",0.90018315018315,82
"5883","NNET","Claude Opus4 Short","TB",0.912087912087912,83
"5884","NNET","Claude Opus4 Short","TB",0.875915750915751,84
"5885","NNET","Claude Opus4 Short","TB",0.808608058608059,85
"5886","NNET","Claude Opus4 Short","TB",0.923076923076923,86
"5887","NNET","Claude Opus4 Short","TB",0.888278388278388,87
"5888","NNET","Claude Opus4 Short","TB",0.935897435897436,88
"5889","NNET","Claude Opus4 Short","TB",0.934981684981685,89
"5890","NNET","Claude Opus4 Short","TB",0.902930402930403,90
"5891","NNET","Claude Opus4 Short","TB",0.913919413919414,91
"5892","NNET","Claude Opus4 Short","TB",0.94047619047619,92
"5893","NNET","Claude Opus4 Short","TB",0.887362637362637,93
"5894","NNET","Claude Opus4 Short","TB",0.872710622710623,94
"5895","NNET","Claude Opus4 Short","TB",0.902930402930403,95
"5896","NNET","Claude Opus4 Short","TB",0.931318681318681,96
"5897","NNET","Claude Opus4 Short","TB",0.909340659340659,97
"5898","NNET","Claude Opus4 Short","TB",0.850732600732601,98
"5899","NNET","Claude Opus4 Short","TB",0.797619047619048,99
"5900","NNET","Claude Opus4 Short","TB",0.883699633699634,100
"5901","RF","Claude Opus4 Short","TB",0.876373626373626,1
"5902","RF","Claude Opus4 Short","TB",0.896978021978022,2
"5903","RF","Claude Opus4 Short","TB",0.924450549450549,3
"5904","RF","Claude Opus4 Short","TB",0.941849816849817,4
"5905","RF","Claude Opus4 Short","TB",0.93452380952381,5
"5906","RF","Claude Opus4 Short","TB",0.9253663003663,6
"5907","RF","Claude Opus4 Short","TB",0.902930402930403,7
"5908","RF","Claude Opus4 Short","TB",0.871336996336996,8
"5909","RF","Claude Opus4 Short","TB",0.948260073260073,9
"5910","RF","Claude Opus4 Short","TB",0.813644688644689,10
"5911","RF","Claude Opus4 Short","TB",0.937728937728938,11
"5912","RF","Claude Opus4 Short","TB",0.913919413919414,12
"5913","RF","Claude Opus4 Short","TB",0.789377289377289,13
"5914","RF","Claude Opus4 Short","TB",0.952838827838828,14
"5915","RF","Claude Opus4 Short","TB",0.940018315018315,15
"5916","RF","Claude Opus4 Short","TB",0.907967032967033,16
"5917","RF","Claude Opus4 Short","TB",0.951465201465201,17
"5918","RF","Claude Opus4 Short","TB",0.937271062271062,18
"5919","RF","Claude Opus4 Short","TB",0.922619047619048,19
"5920","RF","Claude Opus4 Short","TB",0.920787545787546,20
"5921","RF","Claude Opus4 Short","TB",0.912087912087912,21
"5922","RF","Claude Opus4 Short","TB",0.902930402930403,22
"5923","RF","Claude Opus4 Short","TB",0.935897435897436,23
"5924","RF","Claude Opus4 Short","TB",0.886904761904762,24
"5925","RF","Claude Opus4 Short","TB",0.927197802197802,25
"5926","RF","Claude Opus4 Short","TB",0.809065934065934,26
"5927","RF","Claude Opus4 Short","TB",0.926282051282051,27
"5928","RF","Claude Opus4 Short","TB",0.919413919413919,28
"5929","RF","Claude Opus4 Short","TB",0.9496336996337,29
"5930","RF","Claude Opus4 Short","TB",0.961080586080586,30
"5931","RF","Claude Opus4 Short","TB",0.910714285714286,31
"5932","RF","Claude Opus4 Short","TB",0.948717948717949,32
"5933","RF","Claude Opus4 Short","TB",0.843406593406593,33
"5934","RF","Claude Opus4 Short","TB",0.921245421245421,34
"5935","RF","Claude Opus4 Short","TB",0.978937728937729,35
"5936","RF","Claude Opus4 Short","TB",0.906593406593407,36
"5937","RF","Claude Opus4 Short","TB",0.921703296703297,37
"5938","RF","Claude Opus4 Short","TB",0.907967032967033,38
"5939","RF","Claude Opus4 Short","TB",0.890567765567766,39
"5940","RF","Claude Opus4 Short","TB",0.872710622710623,40
"5941","RF","Claude Opus4 Short","TB",0.871794871794872,41
"5942","RF","Claude Opus4 Short","TB",0.901556776556777,42
"5943","RF","Claude Opus4 Short","TB",0.894230769230769,43
"5944","RF","Claude Opus4 Short","TB",0.840201465201465,44
"5945","RF","Claude Opus4 Short","TB",0.90018315018315,45
"5946","RF","Claude Opus4 Short","TB",0.916208791208791,46
"5947","RF","Claude Opus4 Short","TB",0.84981684981685,47
"5948","RF","Claude Opus4 Short","TB",0.926739926739927,48
"5949","RF","Claude Opus4 Short","TB",0.909798534798535,49
"5950","RF","Claude Opus4 Short","TB",0.89010989010989,50
"5951","RF","Claude Opus4 Short","TB",0.931318681318681,51
"5952","RF","Claude Opus4 Short","TB",0.928571428571429,52
"5953","RF","Claude Opus4 Short","TB",0.84478021978022,53
"5954","RF","Claude Opus4 Short","TB",0.951465201465201,54
"5955","RF","Claude Opus4 Short","TB",0.856227106227106,55
"5956","RF","Claude Opus4 Short","TB",0.887362637362637,56
"5957","RF","Claude Opus4 Short","TB",0.91025641025641,57
"5958","RF","Claude Opus4 Short","TB",0.941391941391941,58
"5959","RF","Claude Opus4 Short","TB",0.962454212454212,59
"5960","RF","Claude Opus4 Short","TB",0.917124542124542,60
"5961","RF","Claude Opus4 Short","TB",0.882326007326007,61
"5962","RF","Claude Opus4 Short","TB",0.918498168498169,62
"5963","RF","Claude Opus4 Short","TB",0.847985347985348,63
"5964","RF","Claude Opus4 Short","TB",0.901556776556777,64
"5965","RF","Claude Opus4 Short","TB",0.842032967032967,65
"5966","RF","Claude Opus4 Short","TB",0.960622710622711,66
"5967","RF","Claude Opus4 Short","TB",0.909340659340659,67
"5968","RF","Claude Opus4 Short","TB",0.881868131868132,68
"5969","RF","Claude Opus4 Short","TB",0.868589743589744,69
"5970","RF","Claude Opus4 Short","TB",0.932692307692308,70
"5971","RF","Claude Opus4 Short","TB",0.921703296703297,71
"5972","RF","Claude Opus4 Short","TB",0.941391941391941,72
"5973","RF","Claude Opus4 Short","TB",0.900641025641026,73
"5974","RF","Claude Opus4 Short","TB",0.92948717948718,74
"5975","RF","Claude Opus4 Short","TB",0.963827838827839,75
"5976","RF","Claude Opus4 Short","TB",0.911172161172161,76
"5977","RF","Claude Opus4 Short","TB",0.896978021978022,77
"5978","RF","Claude Opus4 Short","TB",0.850274725274725,78
"5979","RF","Claude Opus4 Short","TB",0.958791208791209,79
"5980","RF","Claude Opus4 Short","TB",0.886446886446886,80
"5981","RF","Claude Opus4 Short","TB",0.891025641025641,81
"5982","RF","Claude Opus4 Short","TB",0.931776556776557,82
"5983","RF","Claude Opus4 Short","TB",0.897893772893773,83
"5984","RF","Claude Opus4 Short","TB",0.903388278388278,84
"5985","RF","Claude Opus4 Short","TB",0.847985347985348,85
"5986","RF","Claude Opus4 Short","TB",0.91025641025641,86
"5987","RF","Claude Opus4 Short","TB",0.879120879120879,87
"5988","RF","Claude Opus4 Short","TB",0.864468864468865,88
"5989","RF","Claude Opus4 Short","TB",0.901098901098901,89
"5990","RF","Claude Opus4 Short","TB",0.94047619047619,90
"5991","RF","Claude Opus4 Short","TB",0.891483516483517,91
"5992","RF","Claude Opus4 Short","TB",0.926739926739927,92
"5993","RF","Claude Opus4 Short","TB",0.912545787545788,93
"5994","RF","Claude Opus4 Short","TB",0.881410256410256,94
"5995","RF","Claude Opus4 Short","TB",0.908882783882784,95
"5996","RF","Claude Opus4 Short","TB",0.865384615384615,96
"5997","RF","Claude Opus4 Short","TB",0.912087912087912,97
"5998","RF","Claude Opus4 Short","TB",0.85485347985348,98
"5999","RF","Claude Opus4 Short","TB",0.838827838827839,99
"6000","RF","Claude Opus4 Short","TB",0.884615384615385,100
"6001","EXTRATREES","DESeq","KD/MIS-C",0.970588235294118,1
"6002","EXTRATREES","DESeq","KD/MIS-C",0.937254901960784,2
"6003","EXTRATREES","DESeq","KD/MIS-C",0.903921568627451,3
"6004","EXTRATREES","DESeq","KD/MIS-C",0.849019607843137,4
"6005","EXTRATREES","DESeq","KD/MIS-C",0.945098039215686,5
"6006","EXTRATREES","DESeq","KD/MIS-C",0.852941176470588,6
"6007","EXTRATREES","DESeq","KD/MIS-C",0.835294117647059,7
"6008","EXTRATREES","DESeq","KD/MIS-C",0.966666666666667,8
"6009","EXTRATREES","DESeq","KD/MIS-C",0.986274509803922,9
"6010","EXTRATREES","DESeq","KD/MIS-C",0.831372549019608,10
"6011","EXTRATREES","DESeq","KD/MIS-C",0.842156862745098,11
"6012","EXTRATREES","DESeq","KD/MIS-C",0.962745098039216,12
"6013","EXTRATREES","DESeq","KD/MIS-C",0.970588235294118,13
"6014","EXTRATREES","DESeq","KD/MIS-C",0.937254901960784,14
"6015","EXTRATREES","DESeq","KD/MIS-C",0.907843137254902,15
"6016","EXTRATREES","DESeq","KD/MIS-C",0.786274509803922,16
"6017","EXTRATREES","DESeq","KD/MIS-C",0.876470588235294,17
"6018","EXTRATREES","DESeq","KD/MIS-C",0.886274509803922,18
"6019","EXTRATREES","DESeq","KD/MIS-C",0.933333333333333,19
"6020","EXTRATREES","DESeq","KD/MIS-C",0.986274509803922,20
"6021","EXTRATREES","DESeq","KD/MIS-C",0.974509803921569,21
"6022","EXTRATREES","DESeq","KD/MIS-C",0.874509803921569,22
"6023","EXTRATREES","DESeq","KD/MIS-C",0.909803921568627,23
"6024","EXTRATREES","DESeq","KD/MIS-C",0.924509803921569,24
"6025","EXTRATREES","DESeq","KD/MIS-C",0.938235294117647,25
"6026","EXTRATREES","DESeq","KD/MIS-C",0.911764705882353,26
"6027","EXTRATREES","DESeq","KD/MIS-C",0.945098039215686,27
"6028","EXTRATREES","DESeq","KD/MIS-C",0.964705882352941,28
"6029","EXTRATREES","DESeq","KD/MIS-C",0.992156862745098,29
"6030","EXTRATREES","DESeq","KD/MIS-C",0.954901960784314,30
"6031","EXTRATREES","DESeq","KD/MIS-C",0.965686274509804,31
"6032","EXTRATREES","DESeq","KD/MIS-C",0.8,32
"6033","EXTRATREES","DESeq","KD/MIS-C",0.894117647058823,33
"6034","EXTRATREES","DESeq","KD/MIS-C",0.947058823529412,34
"6035","EXTRATREES","DESeq","KD/MIS-C",0.898039215686275,35
"6036","EXTRATREES","DESeq","KD/MIS-C",0.856862745098039,36
"6037","EXTRATREES","DESeq","KD/MIS-C",0.966666666666667,37
"6038","EXTRATREES","DESeq","KD/MIS-C",0.892156862745098,38
"6039","EXTRATREES","DESeq","KD/MIS-C",0.937254901960784,39
"6040","EXTRATREES","DESeq","KD/MIS-C",0.886274509803922,40
"6041","EXTRATREES","DESeq","KD/MIS-C",0.972549019607843,41
"6042","EXTRATREES","DESeq","KD/MIS-C",0.988235294117647,42
"6043","EXTRATREES","DESeq","KD/MIS-C",0.947058823529412,43
"6044","EXTRATREES","DESeq","KD/MIS-C",0.935294117647059,44
"6045","EXTRATREES","DESeq","KD/MIS-C",0.901960784313726,45
"6046","EXTRATREES","DESeq","KD/MIS-C",0.968627450980392,46
"6047","EXTRATREES","DESeq","KD/MIS-C",0.909803921568627,47
