seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
ENPP4,MIR195,ENPP4,RPS6KA3,ENPP4,ENPP4,A2ML1-AS2,ENPP4,COL7A1,RPL13P5,ENPP4,DDIT4,MIR195,ENPP4,RP11-287I13.2,LACTB,ENSG10010136211.1,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,RP5-890O3.9,ENPP4,ENPP4,ATP6V1G2,MIR195,ENPP4,ENPP4,ENPP4,MIR580,FBXL3,A2ML1-AS2,ENPP4,MIR195,ENPP4,ENPP4,RN7SKP29,ENPP4,ZNF844,ATP5PB,ENPP4,MIR1299,ENPP4,RAMP1,5_8S_rRNA,DDX10,ENPP4,NOS2P4,ENPP4,ENPP4,POM121L9P,AC137932.2,ENPP4,ENPP4,LINC00489,MIR195,ENPP4,RP11-197M22.2,MIR195,LGALS3,GATD3A,RP11-543L14.2,SRSF5,ENPP4,MIR195,ENPP4,ENPP4,ENPP4,ENPP4,MIR195,MIR195,ENPP4,ENPP4,MIR195,ENPP4,ENPP4,MIR195,ENPP4,ENPP4,C21orf91,LINC00489,ENPP4,ENPP4,ENPP4,ENPP4,HNRNPCL2,RP11-404F10.2,ENPP4,ENPP4,AC104389.6,ENPP4,ENPP4,ENPP4,MIR195
SEMA3F,RP11-244B22.10,SEMA3F,FTH1P9,SEMA3F,SEMA3F,A2MP1,SEMA3F,SDF2L1,LINC01588,SEMA3F,AP004550.1,RP11-244B22.10,SEMA3F,RP11-440D17.3,GS1-72M22.1,AC087499.4,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,ANKRD36C,SEMA3F,SEMA3F,SWT1,RP11-244B22.10,SEMA3F,SEMA3F,SEMA3F,RP11-640M9.2,CHIA,A2MP1,SEMA3F,RP11-244B22.10,SEMA3F,SEMA3F,AC016772.4,SEMA3F,GOLGA2P10,NDUFS3,SEMA3F,KCNJ5,SEMA3F,CDKN1C,5_8S_rRNA,LINC00398,SEMA3F,SNORA44,SEMA3F,SEMA3F,RP11-147L13.8,AL031283.1,SEMA3F,SEMA3F,ENSG10010135223.1,RP11-244B22.10,SEMA3F,AL022314.2,RP11-244B22.10,XRCC6,TTC1,LINC00032,RP11-27I1.4,SEMA3F,RP11-244B22.10,SEMA3F,SEMA3F,SEMA3F,SEMA3F,RP11-244B22.10,RP11-244B22.10,SEMA3F,SEMA3F,RP11-244B22.10,SEMA3F,SEMA3F,RP11-244B22.10,SEMA3F,SEMA3F,RP11-758N13.1,ENSG10010135223.1,SEMA3F,SEMA3F,SEMA3F,SEMA3F,RP11-49L2.1,OR4K5,SEMA3F,SEMA3F,MYL12B,SEMA3F,SEMA3F,SEMA3F,RP11-244B22.10
CFTR,AC068286.1,CFTR,LINC02458,CFTR,CFTR,A3GALT2,CFTR,ZNF696,PTGDR2,CFTR,CTD-2046J7.1,AC068286.1,CFTR,RP11-253E3.3,Y_RNA,LINC00368,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,AC144450.1,CFTR,CFTR,CTC-454I21.4,AC068286.1,CFTR,CFTR,CFTR,MRPL4,PRDM5,A3GALT2,CFTR,AC068286.1,CFTR,CFTR,RTN4R,CFTR,MTND4P12,NDUFS5,CFTR,SLC7A10,CFTR,ARMC9,5_8S_rRNA,RP11-544D4.5,CFTR,RP11-423J7.1,CFTR,CFTR,RNU6-1334P,FAM106CP,CFTR,CFTR,OR52X1P,AC068286.1,CFTR,MTND5P27,AC068286.1,HERC1,MXRA8,RP11-440G9.1,MTCO2P22,CFTR,AC068286.1,CFTR,CFTR,CFTR,CFTR,AC068286.1,AC068286.1,CFTR,CFTR,AC068286.1,CFTR,CFTR,AC068286.1,CFTR,CFTR,SH3BP5-AS1,OR52X1P,CFTR,CFTR,CFTR,CFTR,RNF139-AS1,HLA-DRB6,CFTR,CFTR,PKIB,CFTR,CFTR,CFTR,AC068286.1
ANKIB1,RP5-858B6.4,ANKIB1,SNORD3A,ANKIB1,ANKIB1,A4GALT,ANKIB1,MT-CO1,GABPB1-IT1,ANKIB1,PLPPR2,RP5-858B6.4,ANKIB1,CTD-3151C16.4,PPP1R1AP1,STPG3,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,GGT3P,ANKIB1,ANKIB1,RP1-45I4.3,RP5-858B6.4,ANKIB1,ANKIB1,ANKIB1,RP11-32K4.1,SH3BP2,A4GALT,ANKIB1,RP5-858B6.4,ANKIB1,ANKIB1,ZBTB12BP,ANKIB1,RPS27AP7,ATP5F1B,ANKIB1,GPR35,ANKIB1,RAB33B,5_8S_rRNA,LY86-AS1,ANKIB1,TAS2R16,ANKIB1,ANKIB1,YBX2,RNVU1-2,ANKIB1,ANKIB1,RP11-325K2.1,RP5-858B6.4,ANKIB1,LINC02577,RP5-858B6.4,NDUFS2,ACTG1,STAU2,AL031708.1,ANKIB1,RP5-858B6.4,ANKIB1,ANKIB1,ANKIB1,ANKIB1,RP5-858B6.4,RP5-858B6.4,ANKIB1,ANKIB1,RP5-858B6.4,ANKIB1,ANKIB1,RP5-858B6.4,ANKIB1,ANKIB1,ANKRD20A19P,RP11-325K2.1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,AC131254.3,PSORS1C2,ANKIB1,ANKIB1,AC093609.1,ANKIB1,ANKIB1,ANKIB1,RP5-858B6.4
CYP51A1,STAU2,CYP51A1,TRIM51HP,CYP51A1,CYP51A1,A4GNT,CYP51A1,RPL18,LINC00917,CYP51A1,EPS15,STAU2,CYP51A1,CTD-3102P3.2,MIR1253,RP11-573G6.10,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,TRBV2,CYP51A1,CYP51A1,PPIAP32,STAU2,CYP51A1,CYP51A1,CYP51A1,KIAA1211,AC124067.4,A4GNT,CYP51A1,STAU2,CYP51A1,CYP51A1,MIR4317,CYP51A1,AP000769.1,NDUFA4,CYP51A1,U6,CYP51A1,GUSB,5_8S_rRNA,RP11-834C11.5,CYP51A1,GVINP2,CYP51A1,CYP51A1,OR11H12,AC015802.2,CYP51A1,CYP51A1,SPATA12,STAU2,CYP51A1,EIF1AXP1,STAU2,TBC1D8,CLMP,CTD-2301A4.1,RPS17,CYP51A1,STAU2,CYP51A1,CYP51A1,CYP51A1,CYP51A1,STAU2,STAU2,CYP51A1,CYP51A1,STAU2,CYP51A1,CYP51A1,STAU2,CYP51A1,CYP51A1,RP11-216L13.2,SPATA12,CYP51A1,CYP51A1,CYP51A1,CYP51A1,RP11-211G3.3,ZKSCAN2,CYP51A1,CYP51A1,LPPR4,CYP51A1,CYP51A1,CYP51A1,STAU2
KRIT1,LINC00857,KRIT1,IFNA14,KRIT1,KRIT1,AA06,KRIT1,APOL4,GOLGA6L9,KRIT1,GMDS-DT,LINC00857,KRIT1,CTB-49O23.5,RP11-522M21.3,ATP5MC1P4,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,SCARNA1,KRIT1,KRIT1,RP11-429O22.1,LINC00857,KRIT1,KRIT1,KRIT1,THOC7,CTD-3154B16.3,AA06,KRIT1,LINC00857,KRIT1,KRIT1,RP11-58K22.4,KRIT1,DLEU1,RPL10A,KRIT1,FAM86FP,KRIT1,UGGT1,5_8S_rRNA,AC137878.2,KRIT1,SALL4P6,KRIT1,KRIT1,SNRPN,RP11-384K6.6,KRIT1,KRIT1,RP11-296I10.5,LINC00857,KRIT1,RNU1-133P,LINC00857,TMEM70,CLCN5,DLGAP4-AS1,RPL36A,KRIT1,LINC00857,KRIT1,KRIT1,KRIT1,KRIT1,LINC00857,LINC00857,KRIT1,KRIT1,LINC00857,KRIT1,KRIT1,LINC00857,KRIT1,KRIT1,GS1-124K5.4,RP11-296I10.5,KRIT1,KRIT1,KRIT1,KRIT1,LINC00308,FAM182A,KRIT1,KRIT1,AC098640.3,KRIT1,KRIT1,KRIT1,LINC00857
RAD52,RP11-367J7.4,RAD52,TRIM49C,RAD52,RAD52,AAAS,RAD52,LAPTM5,FOXD4L6,RAD52,PITHD1,RP11-367J7.4,RAD52,AC073957.1,C1QTNF7,MAPK1IP1L,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RP11-162K23.6,RAD52,RAD52,MADD-AS1,RP11-367J7.4,RAD52,RAD52,RAD52,RPL27,PPARGC1B,AAAS,RAD52,RP11-367J7.4,RAD52,RAD52,RNU6-34P,RAD52,MIR6727,NDUFS8,RAD52,LINC01798,RAD52,AIFM1,5_8S_rRNA,AC011462.4,RAD52,CYP2D6,RAD52,RAD52,PTGES2P2,RNVU1-3,RAD52,RAD52,SLC39A12-AS1,RP11-367J7.4,RAD52,RNU1-74P,RP11-367J7.4,SPAST,ZBTB18,DIRAS2,RP5-1029F21.1,RAD52,RP11-367J7.4,RAD52,RAD52,RAD52,RAD52,RP11-367J7.4,RP11-367J7.4,RAD52,RAD52,RP11-367J7.4,RAD52,RAD52,RP11-367J7.4,RAD52,RAD52,TRMT6,SLC39A12-AS1,RAD52,RAD52,RAD52,RAD52,LINC00963,RP11-403C11.2,RAD52,RAD52,CFAP65,RAD52,RAD52,RAD52,RP11-367J7.4
MYH16,DIRAS2,MYH16,SEPTIN7P11,MYH16,MYH16,AACS,MYH16,CCDC12,PRR20B,MYH16,LGALS1,DIRAS2,MYH16,RP11-363K22.4,BAZ2A,RP11-895K13.2,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,TRBV25-1,MYH16,MYH16,Y_RNA,DIRAS2,MYH16,MYH16,MYH16,RPL22L1,AL589765.5,AACS,MYH16,DIRAS2,MYH16,MYH16,MIR6859-3,MYH16,MIR4707,COX6C,MYH16,MIR4329,MYH16,GPRIN3,5_8S_rRNA,RP1-64L10.10,MYH16,ERMP1,MYH16,MYH16,RP5-940J5.7,RP11-254F19.10,MYH16,MYH16,RP11-621K7.1,DIRAS2,MYH16,GTF2H2C,DIRAS2,CSTB,HMGCS1,MIR8068,HNRNPCL2,MYH16,DIRAS2,MYH16,MYH16,MYH16,MYH16,DIRAS2,DIRAS2,MYH16,MYH16,DIRAS2,MYH16,MYH16,DIRAS2,MYH16,MYH16,RP11-395P13.4,RP11-621K7.1,MYH16,MYH16,MYH16,MYH16,RP11-302B13.2,RP11-229G10.3,MYH16,MYH16,INPP5J,MYH16,MYH16,MYH16,DIRAS2
BAD,RP11-767C1.2,BAD,MAPKAPK2,BAD,BAD,AACSP1,BAD,MT-ND1,ZDHHC11B,BAD,RP11-473M20.16,RP11-767C1.2,BAD,RP11-273G15.2,TOMM40P2,PRAMEF11,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,RNU6-428P,BAD,BAD,LINC01611,RP11-767C1.2,BAD,BAD,BAD,RPL10,TUBB6,AACSP1,BAD,RP11-767C1.2,BAD,BAD,CRNKL1,BAD,RP1-101G3.2,NDUFB10,BAD,RP11-703G6.1,BAD,KIAA1522,5_8S_rRNA,RP11-37A4.2,BAD,UBE2L2,BAD,BAD,GTF2H2C,MIR3689F,BAD,BAD,RAB34,RP11-767C1.2,BAD,RNU6-1264P,RP11-767C1.2,PEX6,CIRBP,RNU6ATAC,COX5A,BAD,RP11-767C1.2,BAD,BAD,BAD,BAD,RP11-767C1.2,RP11-767C1.2,BAD,BAD,RP11-767C1.2,BAD,BAD,RP11-767C1.2,BAD,BAD,LINC01426,RAB34,BAD,BAD,BAD,BAD,MIR4754,IL21R,BAD,BAD,C9orf85,BAD,BAD,BAD,RP11-767C1.2
LAP3,MIR887,LAP3,AC007879.3,LAP3,LAP3,AADAC,LAP3,PSMB9,RPL17P32,LAP3,ZNF451-AS1,MIR887,LAP3,RP11-320N1.2,LINC02327,DNAJC10,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,PRSS3P2,LAP3,LAP3,RPL31P14,MIR887,LAP3,LAP3,LAP3,RPS2,OR10X1,AADAC,LAP3,MIR887,LAP3,LAP3,RP11-143I21.1,LAP3,LINC01599,COX7A2,LAP3,SNORA40B,LAP3,FCRL1,7SK,RP11-440K5.9,LAP3,ANKRD62,LAP3,LAP3,RP11-415K20.1,AC087473.1,LAP3,LAP3,IGHV3-16,MIR887,LAP3,LINC02733,MIR887,LARP4,HINT1,CH17-476P10.1,LINC02585,LAP3,MIR887,LAP3,LAP3,LAP3,LAP3,MIR887,MIR887,LAP3,LAP3,MIR887,LAP3,LAP3,MIR887,LAP3,LAP3,AC243829.2,IGHV3-16,LAP3,LAP3,LAP3,LAP3,HNRNPCL1,GOLGA8R,LAP3,LAP3,SOWAHD,LAP3,LAP3,LAP3,MIR887
HS3ST1,MIR3975,HS3ST1,CTB-61M7.2,HS3ST1,HS3ST1,AADACL2,HS3ST1,SCAMP3,AC007228.7,HS3ST1,RP11-264E23.3,MIR3975,HS3ST1,RP11-297N6.4,ENSG10010139551.1,RP11-254I22.3,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,RP11-415C15.3,HS3ST1,HS3ST1,STRADB,MIR3975,HS3ST1,HS3ST1,HS3ST1,ZNF652,AC116562.3,AADACL2,HS3ST1,MIR3975,HS3ST1,HS3ST1,LYPD3,HS3ST1,RP11-101C11.1,COX6B1,HS3ST1,LINC01128,HS3ST1,ATXN1,7SK,GUSBP1,HS3ST1,ATP6V0C,HS3ST1,HS3ST1,IGHVII-42-1,RN7SL390P,HS3ST1,HS3ST1,RP11-434H14.1,MIR3975,HS3ST1,RNU6-64P,MIR3975,MT1X,VTI1A,DDX10P2,AL390755.1,HS3ST1,MIR3975,HS3ST1,HS3ST1,HS3ST1,HS3ST1,MIR3975,MIR3975,HS3ST1,HS3ST1,MIR3975,HS3ST1,HS3ST1,MIR3975,HS3ST1,HS3ST1,RP11-642M2.1,RP11-434H14.1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HCG18,RP11-403A10.1,HS3ST1,HS3ST1,CD6,HS3ST1,HS3ST1,HS3ST1,MIR3975
AOC1,RPS15AP28,AOC1,SNORD58C,AOC1,AOC1,AADACL2-AS1,AOC1,RGS19,C9orf153,AOC1,FBXO28,RPS15AP28,AOC1,RP11-12M5.3,CDYL,RNU2-45P,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,TTC3P1,AOC1,AOC1,RP11-214K3.23,RPS15AP28,AOC1,AOC1,AOC1,RPS21,PPFIA4,AADACL2-AS1,AOC1,RPS15AP28,AOC1,AOC1,CD55,AOC1,ZCCHC9,RPL18,AOC1,VSTM2A,AOC1,PIGV,7SK,AF186192.2,AOC1,RPL26P26,AOC1,AOC1,RP11-379D23.3,RNVU1-4,AOC1,AOC1,RP11-646E18.4,RPS15AP28,AOC1,RNU6-1165P,RPS15AP28,ZDHHC17,PRPF31,RP11-713C19.5,SRP72,AOC1,RPS15AP28,AOC1,AOC1,AOC1,AOC1,RPS15AP28,RPS15AP28,AOC1,AOC1,RPS15AP28,AOC1,AOC1,RPS15AP28,AOC1,AOC1,HLA-J,RP11-646E18.4,AOC1,AOC1,AOC1,AOC1,SNORA72,RP11-355N15.1,AOC1,AOC1,L3MBTL1,AOC1,AOC1,AOC1,RPS15AP28
WNT16,RP11-57G22.3,WNT16,LINC02761,WNT16,WNT16,AADACL3,WNT16,DDX39B,PDX1,WNT16,ZNF747,RP11-57G22.3,WNT16,CTC-358N5.5,CNTF,ZNF439,WNT16,WNT16,WNT16,WNT16,WNT16,WNT16,WNT16,WNT16,WNT16,WNT16,AL592188.4,WNT16,WNT16,CRYAA,RP11-57G22.3,WNT16,WNT16,WNT16,RPL26,RNU6-187P,AADACL3,WNT16,RP11-57G22.3,WNT16,WNT16,LINC01710,WNT16,RP11-315I20.1,UQCR10,WNT16,TMEM33,WNT16,HEMGN,7SK,C10orf105,WNT16,XXbac-BPG299F13.15,WNT16,WNT16,FAM138A,RNVU1-1,WNT16,WNT16,RP11-812E19.12,RP11-57G22.3,WNT16,RP11-493M12.1,RP11-57G22.3,TMEM138,MECR,SPRING1,RP11-168O16.2,WNT16,RP11-57G22.3,WNT16,WNT16,WNT16,WNT16,RP11-57G22.3,RP11-57G22.3,WNT16,WNT16,RP11-57G22.3,WNT16,WNT16,RP11-57G22.3,WNT16,WNT16,RNU4-60P,RP11-812E19.12,WNT16,WNT16,WNT16,WNT16,RP11-282I23.2,FOXD4L6,WNT16,WNT16,OR1D5,WNT16,WNT16,WNT16,RP11-57G22.3
HECW1,SPRING1,HECW1,RP11-327P2.4,HECW1,HECW1,AADACL4,HECW1,ZSCAN26,FAM157B,HECW1,MTCO1P40,SPRING1,HECW1,AC099850.4,LL22NC03-88E1.17,PIGN,HECW1,HECW1,HECW1,HECW1,HECW1,HECW1,HECW1,HECW1,HECW1,HECW1,TRAV21,HECW1,HECW1,PTBP3,SPRING1,HECW1,HECW1,HECW1,RP11-476K15.1,P2RY10,AADACL4,HECW1,SPRING1,HECW1,HECW1,RP11-324H6.8,HECW1,IGHV2-5,ATP5ME,HECW1,AC007614.1,HECW1,MTHFD2,7SK,MIR5691,HECW1,LTBP4,HECW1,HECW1,VSTM5,FLJ20436,HECW1,HECW1,IL13,SPRING1,HECW1,ANKRD20A5P,SPRING1,CRYAB,AQR,RPL39P15,RP11-707A18.1,HECW1,SPRING1,HECW1,HECW1,HECW1,HECW1,SPRING1,SPRING1,HECW1,HECW1,SPRING1,HECW1,HECW1,SPRING1,HECW1,HECW1,LOC100128361,IL13,HECW1,HECW1,HECW1,HECW1,LINC01268,FOXD4L1,HECW1,HECW1,RNF208,HECW1,HECW1,HECW1,SPRING1
MAD1L1,FMO7P,MAD1L1,RPLP1,MAD1L1,MAD1L1,AADACP1,MAD1L1,BRD2,LOC100133286,MAD1L1,GRAMD1A-AS1,FMO7P,MAD1L1,RP11-499E18.1,PAQR4,SPRR1A,MAD1L1,MAD1L1,MAD1L1,MAD1L1,MAD1L1,MAD1L1,MAD1L1,MAD1L1,MAD1L1,MAD1L1,IGHV3OR16-10,MAD1L1,MAD1L1,RP13-977J11.8,FMO7P,MAD1L1,MAD1L1,MAD1L1,RPL37,TET3,AADACP1,MAD1L1,FMO7P,MAD1L1,MAD1L1,MESD,MAD1L1,MIR4273,NDUFV2,MAD1L1,ZIC1,MAD1L1,UBE2D4,7SK,RP11-369C8.2,MAD1L1,SNORA74,MAD1L1,MAD1L1,RP11-185K15.1,AC012307.1,MAD1L1,MAD1L1,RP11-640N20.9,FMO7P,MAD1L1,RNU6-542P,FMO7P,LRRC41,LARP1,S100B,RP11-369C8.2,MAD1L1,FMO7P,MAD1L1,MAD1L1,MAD1L1,MAD1L1,FMO7P,FMO7P,MAD1L1,MAD1L1,FMO7P,MAD1L1,MAD1L1,FMO7P,MAD1L1,MAD1L1,C1orf127,RP11-640N20.9,MAD1L1,MAD1L1,MAD1L1,MAD1L1,RNVU1-9,PRDM7,MAD1L1,MAD1L1,RPS29P9,MAD1L1,MAD1L1,MAD1L1,FMO7P
LASP1,S100B,LASP1,RPL10,LASP1,LASP1,AADAT,LASP1,ID2,C7orf49,LASP1,OR7E99P,S100B,LASP1,RP11-67L2.2,SOCS5P1,AHCYP5,LASP1,LASP1,LASP1,LASP1,LASP1,LASP1,LASP1,LASP1,LASP1,LASP1,IGHV3OR16-9,LASP1,LASP1,TYMSOS,S100B,LASP1,LASP1,LASP1,SNRNP48,OR2G3,AADAT,LASP1,S100B,LASP1,LASP1,RP11-289E15.1,LASP1,RP11-44F14.2,RPL30,LASP1,CLMP,LASP1,DPH5,7SK,RP11-107G3.4,LASP1,SLC26A9,LASP1,LASP1,RP11-356I2.1,LRRC37BP1,LASP1,LASP1,SPTBN2,S100B,LASP1,RNU6-255P,S100B,FAHD1,MRPL20,USP29,RP11-70P6.3,LASP1,S100B,LASP1,LASP1,LASP1,LASP1,S100B,S100B,LASP1,LASP1,S100B,LASP1,LASP1,S100B,LASP1,LASP1,GOLGA8M,SPTBN2,LASP1,LASP1,LASP1,LASP1,RP11-320H21.5,RP11-702P16.2,LASP1,LASP1,ARL4A,LASP1,LASP1,LASP1,S100B
SNX11,USP29,SNX11,RP3-334F4.1,SNX11,SNX11,AAGAB,SNX11,KDM3B,CHMP1B,SNX11,ENSG10010134961.1,USP29,SNX11,RP11-244F12.2,TNPO1P2,FARSBP1,SNX11,SNX11,SNX11,SNX11,SNX11,SNX11,SNX11,SNX11,SNX11,SNX11,FAM87B,SNX11,SNX11,LINC01229,USP29,SNX11,SNX11,SNX11,TMEM187,KRT8,AAGAB,SNX11,USP29,SNX11,SNX11,SFTPA2,SNX11,RN7SL479P,ATP5MC3,SNX11,LINC01299,SNX11,ZDHHC17,A1BG,RP11-661A12.2,SNX11,URGCP-MRPS24,SNX11,SNX11,NDUFB11P1,KATNBL1P6,SNX11,SNX11,FIGNL2,USP29,SNX11,RP11-327P3.7,USP29,CHST12,ZSWIM7,FAM174B,LINC00643,SNX11,USP29,SNX11,SNX11,SNX11,SNX11,USP29,USP29,SNX11,SNX11,USP29,SNX11,SNX11,USP29,SNX11,SNX11,LINC00266-4,FIGNL2,SNX11,SNX11,SNX11,SNX11,RP11-152F13.5,RP11-248K2.1,SNX11,SNX11,NCOA3,SNX11,SNX11,SNX11,USP29
TMEM176A,FAM174B,TMEM176A,SNORD56,TMEM176A,TMEM176A,AAK1,TMEM176A,PSMB8,CCT6P1,TMEM176A,PPP1R26P2,FAM174B,TMEM176A,RP11-90I14.2,HMGB3P18,RP5-1090P18.1,TMEM176A,TMEM176A,TMEM176A,TMEM176A,TMEM176A,TMEM176A,TMEM176A,TMEM176A,TMEM176A,TMEM176A,CTD-2013N3.1,TMEM176A,TMEM176A,NLRP7,FAM174B,TMEM176A,TMEM176A,TMEM176A,RP11-295G20.2,ZNF443,AAK1,TMEM176A,FAM174B,TMEM176A,TMEM176A,ACOT6,TMEM176A,RNU6-97P,ATP5MG,TMEM176A,RP11-291B21.2,TMEM176A,BRIP1,A1BG-AS1,USP17L1,TMEM176A,RP4-576H24.4,TMEM176A,TMEM176A,FAM86C1,RP13-30A20.6,TMEM176A,TMEM176A,REV1,FAM174B,TMEM176A,RNU6-229P,FAM174B,RPL18A,MRPL14,RP11-162D16.2,MORF4L2,TMEM176A,FAM174B,TMEM176A,TMEM176A,TMEM176A,TMEM176A,FAM174B,FAM174B,TMEM176A,TMEM176A,FAM174B,TMEM176A,TMEM176A,FAM174B,TMEM176A,TMEM176A,RP11-451G4.2,REV1,TMEM176A,TMEM176A,TMEM176A,TMEM176A,MIR2052HG,EMBP1,TMEM176A,TMEM176A,RPSAP8,TMEM176A,TMEM176A,TMEM176A,FAM174B
M6PR,AC079163.1,M6PR,FBXO41,M6PR,M6PR,AAMDC,M6PR,RPL10A,ST6GAL2,M6PR,RP1-302D9.3,AC079163.1,M6PR,RP11-417E7.3,CTB-92J24.3,LRRC8A,M6PR,M6PR,M6PR,M6PR,M6PR,M6PR,M6PR,M6PR,M6PR,M6PR,LINC00598,M6PR,M6PR,RP11-279L11.2,AC079163.1,M6PR,M6PR,M6PR,TRIM68,CTC-498M16.2,AAMDC,M6PR,AC079163.1,M6PR,M6PR,RP11-768G7.3,M6PR,LINC01023,NDUFV1,M6PR,TRAM2,M6PR,ARHGAP21,A1CF,SLC25A36,M6PR,CTD-2639E6.9,M6PR,M6PR,RPS10P26,NCRNA00105,M6PR,M6PR,SPNS2,AC079163.1,M6PR,RP11-198K23.5,AC079163.1,MBOAT7,SURF1,COBLL1,RN7SL5P,M6PR,AC079163.1,M6PR,M6PR,M6PR,M6PR,AC079163.1,AC079163.1,M6PR,M6PR,AC079163.1,M6PR,M6PR,AC079163.1,M6PR,M6PR,SLC25A6P1,SPNS2,M6PR,M6PR,M6PR,M6PR,RP11-135A1.2,NBPF25P,M6PR,M6PR,RP11-536K7.3,M6PR,M6PR,M6PR,AC079163.1
CYP26B1,COBLL1,CYP26B1,SNRNP48,CYP26B1,CYP26B1,AAMP,CYP26B1,TLR2,KCNG2,CYP26B1,FLT1,COBLL1,CYP26B1,RP11-23P13.3,ENSG10010138890.1,RP11-20B24.6,CYP26B1,CYP26B1,CYP26B1,CYP26B1,CYP26B1,CYP26B1,CYP26B1,CYP26B1,CYP26B1,CYP26B1,RP11-276H19.1,CYP26B1,CYP26B1,RP3-395C13.2,COBLL1,CYP26B1,CYP26B1,CYP26B1,RPL38,ARL5C,AAMP,CYP26B1,COBLL1,CYP26B1,CYP26B1,IGLVI-68,CYP26B1,RP11-244F12.1,RPS15A,CYP26B1,C3orf38,CYP26B1,C3AR1,A2M,RP11-168G16.1,CYP26B1,RP11-864I4.3,CYP26B1,CYP26B1,RNU6-1299P,RNVU1-8,CYP26B1,CYP26B1,KLHL2,COBLL1,CYP26B1,RP11-70C1.3,COBLL1,CCDC6,LINC00115,LINC00210,LRRC17,CYP26B1,COBLL1,CYP26B1,CYP26B1,CYP26B1,CYP26B1,COBLL1,COBLL1,CYP26B1,CYP26B1,COBLL1,CYP26B1,CYP26B1,COBLL1,CYP26B1,CYP26B1,AC016751.1,KLHL2,CYP26B1,CYP26B1,CYP26B1,CYP26B1,AC092171.4,ANKRD20A11P,CYP26B1,CYP26B1,RPL15,CYP26B1,CYP26B1,CYP26B1,COBLL1
