seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
IDO1,CXCL10,FCGR1A,NFATC1,PTPRC,EPSTI1,MAP2K1P1,STAT3,IDO1,CD79B,TLR1,IL12B,GBP1,BATF2,IFIT3,IRF1,CD8A,TNF,IRF1,IL23A,RAB7A,TLR4,IDO1,IFIT3,CD46P1,FCGR3B,IL15RA,MPO,CCL2,ITGA3,TNFRSF10A,TNFAIP6,AIM2,IFITM3,GBP4,CD55,MAFB,IL23A,IFIT3,IFNW1,STAT1,LASP1,DUSP3,STAT2,CASP4,IRF3,GBP1,IL32,TAP1,GBP2,STAT5A,C4A,STAT5A,GBP2,IFITM3,EPSTI1,CD4,SCARF1,BATF2,BATF2,GBP1,IFNAR2,STAT2,PRDM1,TLR2,CCL2,CCL2,DUSP3,GBP4,SCARF1,IFNG,CCR2,TRAFD1,IL17A,EPSTI1,IFIT1,CD28,IFITM1,TLR2,STAT1,CARD16,GBP4,SCARF1,IFI44L,GBP2,RAB20,EPSTI1,ANKRD22,NOD2,IRF1,NLRP3,IFNG,TPD52,SOS1,GBP2,ATP5MGP6,GBP2,XXbac-BPGBPG55C20.4,C1QB,IL1B
CXCL9,CXCL11,ATP1A4,PTGDR2,CARD17,SERPING1,IMMP1LP3,NOS2,SERPING1,CRAMP1,TLR2,IL18,GBP2,FCGR1A,IFIT5,IRF7,IL17A,IL1B,IRF7,CXCL8,IL12RB2,NOD2,CXCL10,IFIT1,IL6-AS1,IFI44,UBE2L6,C1QB,IL6,ITGA2B,TNFRSF10B,TNFAIP2,CXCL8,JAK2,AIM2,CXCL10,TRAFD1,CD3D,ADM,IFNL1,FCGR1B,PCBP1,KLF2,NLRP3,C1QB,IRF7,GBP2,CCL5,SERPING1,CXCL10,IL10,MIR4509-1,STAT5B,GBP4,IFIH1,AIM2,CD8A,GBP1,SERPING1,ETV7,AIM2,IFNLR1,IRF1,CASP8,LCK,CCL5,CD4,KLF2,GBP6,TRAFD1,TNF,C1QB,ETV7,IL15RA,SERPING1,IFIT2,PTGDR2,IFITM2,TLR4,TAP1,DHRS9,GBP7,SERPING1,EIF2AK2,UBE2L6,NOD2,BATF2,GBP1,NLRP3,GBP1,CD4,TNF,RP11-597A11.4,SHC1,GBP4,GPCPD1,FCGR1A,XXbac-BPGBPG55C20.3,ELANE,TLR1
IFIT3,IDO1,RIC8A,HLA-DRB5,HOOK1,VAMP5,MAP4K3-DT,FOXP3,GZMA,CDK11A,TLR4,CCL2,GBP4,FCGR1B,IFITM1,STAT1,IL22,IL6,OAS1,CXCL9,OAS1,STAT1,CXCL9,CXCL10,TNFAIP8L1,IFI44L,GBP4,ELANE,SOCS3,CRLF1,TNFRSF13C,TNFSF10,TLR4,OAS1,NLRC4,IL6,INSL3,CD3E,IRF1,IFNL2,BNIP3L,NEMF,BATF2,CD274,ZNF296,ISG15,GBP4,CD8A,IFI16,IFNG,CD22,AKT3,STAT6,CARD17,IRF7,IFIH1,CD19,DUSP3,AIM2,FCGR1A,GBP6,IFNNP1,IRF7,TNFRSF1A,LTA,IL10,CD8A,FCGR1A,GBP7,SERPING1,DHX29,IFITM1,APOL1,IL1RN,UBE2L6,IFIT3,NEMF,IFITM3,TLR9,TRAFD1,SERPING1,BATF2,ANKRD22,AIM2,KLF2,LCN2,TAP1,AIM2,CASP1,KLF2,CD8A,IL6,LNCPRESS1,RETN,GBP6,JMJD6,TRMT2A,XXbac-BPGBPG55C20.2,FCGR3A,TLR2
IFI44L,ANKRD22,BATF,LCN10,SHC1,UBE2L6,CDRT15,IL17A,CARD16,CRY1,TLR9,CCL5,GBP7,SERPING1,IFITM2,ISG15,CCL2,IL12B,OAS2,CXCL10,ICAM1,IRF1,ANKRD22,RSAD2,C2CD4C,IFIT1,DUSP3,FCGR3A,CD8A,TNFRSF12A,TNFRSF10D,IRF3,CCR7,OAS2,CASP1,STAT1,DUSP3,CD3G,SERPING1,IFNE,KLF6,ASUN,ETV7,TLR2,NEMF,CCL2,STAT1,IL1B,OAS1,IL1B,CD14,KLRC3,IRF1,NOD2,CXCL10,IFIT3,HLA-DRB1,KLF2,GZMB,FCGR1B,CASP4,IFNWP2,IRF9,FCGR2B,CD40,TGFB1,IL10,FCGR1B,IRF1,AIM2,PTPRC,KLF2,GBP2,CXCL13,GBP2,ISG15,DHX29,IRF1,MYD88,ANKRD22,WARS,IFIT1,FCGR1A,GBP1,IFNG,HLA-DRB5,TAPBP,GZMA,ISG15,IL27,CD14,CCL2,NTM-AS1,LCN10,GBP7,AC092580.1,SDR39U1,XXbac-BPGBPG55C20.1,S100A8,TLR4
RSAD2,TAP1,TYK2,SHC1,RETN,IFIT3,CDRT15P7,IL12B,ANKRD22,IL32,NOD2,CXCL9,IFITM3,UBE2L6,IFITM3,MARCO,CCL5,CXCL10,OAS3,CXCL11,LYZ,CD4,AIM2,GBP2,CD47,IFIT2,KLF2,S100A8,JAK2,CCL26,TNFRSF10C,CXCL10,TLR2,OAS3,IL1B,TLR8,KLF2,CD4,HLA-DRB5,IFNLR1,DYSF,DHX29,CD1C,TLR4,PTPRC,IL23A,IFIT3,CXCL9,OAS2,FCGR3A,CD19,RP11-81A1.3,IRF2,ANKRD22,FCGR1B,IFIT2,CD3E,GZMA,IFNG,SCARF1,IFITM3,IFNWP4,SERPING1,NFKB2,NOD2,NOD2,TGFB1,BATF2,TLR4,STAT1,SOS1,TLR1,SCARF1,IL9RP2,TAP1,MX1,PTPRC,IRF7,NOD2,APOL1,4-Sep,IFIT2,FCGR1B,GBP5,IL6,STAT1,CARD17,SCARF1,MX1,STAT1,CD19,TLR2,AP006621.6,ZNF296,C1QB,USP17L23,TUBGCP6,CPEB3_ribozyme,S100A9,TLR6
IFIT1,AIM2,MICAL1,RETN,LCN10,SAMD9L,RNA5SP380,CD4,MAPK14,CD9,CXCL9,CD4,IFIT2,SCARF1,IFNAR1,SOCS3,NLRP3,CCL2,MX1,CCL2,IL12RB1,CD8A,IFIT3,IRF1,TLCD4,IFIT3,GZMA,S100A9,IL1B,TBXA2R,TNFRSF13B,IRF7,TAP1,SOCS1,IL18,IFI27,GPI,CD8A,NEMF,IFNA10,LASP1,PTPRC,RAB20,CXCL10,DHX29,IL17A,IFITM3,IL12A,OAS3,CASP1,IL4R,LRRC3C,IRF3,C1QB,ANKRD22,IFIT1,HLA-DRA,STAT1,TBX21,SERPING1,DUSP3,IFNWP5,C1QB,BAX,IL12B,CD14,IL17A,SCARF1,TLR2,STAT2,KLF2,IFIT3,GBP4,CXCL12,IL1B,MX2,HLA-DRB5,IRF8,NLRP3,ETV7,HP,IFIT3,HP,GBP2,STAT2,MAPK14,HLA-DRB5,4-Sep,AIM2,TLR4,CD68,TLR4,RRAS2P2,KLF2,IRF1,AC010226.4,FCGR1B,TNFRSF10A-AS1,ERG,KLF6
IRF1,APOL1,KLF2,SOS1,SOS1,HLA-DRB5,PCDH8,CD8A,CASP1,CD4,CXCL10,CD8A,IFIT3,VAMP5,IFNAR2,FCGR1A,IL18,TLR2,MX2,CCL3,APOL1,CXCL9,IFITM3,AIM2,TNFAIP8,IFITM1,HLA-DRB5,IFI27L1,CXCL10,CDKL3,IL21R-AS1,CD274,CD4,BATF2,IRF1,CD163,ZNF296,CD8B,DHX29,IFNA2,PCBP1,GBP2,INSL3,CXCL9,ARG1,IL1B,NLRP3,CD4,IFITM1,IFI44L,IL1A,ENSG10010136497.1,IRF4,GZMB,CARD17,OAS3,PDCD1,IRF1,NLRC4,STAT1,KLF2,IFNWP9,C1QA,MMP2,FASLG,CD4,IL22,SERPING1,TLR1,IRF1,SP110,IFIT2,IDO1,IL9RP1,GZMA,IFI44,LCN10,ISG15,NFKB1,C1QB,CD274,IFI27,STAT1,GBP4,CXCL9,CD3E,HLA-B,WARS1,IFIH1,CD274,STAT1,CD14,PHYHIP,IFI44L,HLA-DRB5,RP11-228B15.4,SCARF1,CoTC_ribozyme,IFI27L1,RAB20
IFITM3,IFIT3,PTPRC,NEMF,CXCL10,S100A11,ATG5,GATA3,NLRC4,CD22,CXCL11,GZMA,IFI27L1,ANKRD22,IFNG,MPO,IL12B,TLR4,ANKRD22,CCL4,GZMB,CXCL10,IFIT2,WARS,CD84,IFITM2,IRF1,IFIT2,STAT3,CCDC124,ILVBL-AS1,IL1B,TAP2,IRF7,IRF7,IL18,TUBGCP6,CCR5,PTPRC,IFNL3,IFI27,SERPING1,GBP1,TNF,C1QC,IL22,IFIT1,CXCL11,IFITM2,RSAD2,IRF1,RP11-736N17.9,IRF5,LAP3,ISG15,OAS2,TNFRSF12A,IFI44,GNLY,TAP1,SCARF1,TNFRSF10A-AS1,C1QC,OAS1,FAS,CD8A,CCR5,ETV7,NLRP3,IRF7,NEMF,CD274,UBE2L6,IL20RB-AS1,OAS3,IFI44L,SHC1,STAT1,NFKB2,UBE2L6,APOL1,IFITM3,TAP1,IL15RA,CXCL11,IFNG,NEMF,IFITM3,OAS1,SCARF1,STAT3,IFIT3,CTC-448F2.4,FCGR1A,VAMP5,DGUOK-AS1,ID3,XXyac-YX82D3__B.1,IFIT2,CD14
AIM2,ETV7,NEMF,DHX29,JAK1,TAPBP,CDRT15P5,TBET,GBP1,CD6,CCL2,GZMB,IRF1,AIM2,IFNGR1,C1QB,IL10,CD4,DUSP3,CCL5,EEA1,NLRP3,OAS1,APOL6,CD44,IFITM3,LCN10,IFIT3,IFNG,NOS2,IL6R-AS1,CD27,CD8A,CXCL10,ISG15,MYD88,TNFRSF1B,CXCR4,GBP1,IFNA1,IFIT2,TUBGCP6,GBP2,TNFRSF1A,SERPING1,IL6,IFITM1,CCL2,IFITM3,SOCS3,IRF3,NRG4,IRF7,NLRC4,APOL1,OAS1,IL32,IFI44L,PRF1,TRAFD1,UBE2L6,IL10RA,VAMP5,JAK2,MARCO,IDO1,IRF1,ZNF296,NOD2,CXCL10,ZNF296,UBE2L6,VAMP5,CCL28,FCGR1B,IFI6,RETN,STAT2,RELA,VAMP5,FCGR1C,S100A8,GBP1,HLA-DRB5,FCGR2A,GBP6,DHX29,GBP4,OAS2,CCL19,JAK1,IFITM3,RNU6-445P,STAT1,DUSP3,OR8H1,P2RY14,XXbac-BPGBPG34I8.5,IFIT3,DYSF
GZMB,CADM1,ZNF296,PTPRC,STAT1,TRIM25,C1QTNF7-AS1,MX1,GBP2,IL20RA,CCL5,PRF1,STAT1,APOL1,IFNGR2,C1QA,TGFB1,CD8A,GBP1,CCL7,RAB11A,SLC11A1,OAS2,GBP4,CD83P1,SERPING1,SHC1,IFITM3,CASP3,CD79B,IFNG-AS1,IL18,CD69,CXCL9,MX1,NLRP3,SCARF1,CD14,CXCL9,IFNA7,IFIT3,TRMT2A,GBP4,LCK,IFIT3,IL10,CXCL10,IFNG,IFIT1,PYCARD,IRF5,ASGR1,IRF8,TRAFD1,CXCL9,MX1,IL20RA,IFIT3,CXCL10,NEMF,SERPING1,IL10RB,VAMP8,HMOX1,TLR4,IRF1,JAK2,TRAFD1,TNF,IFI44,ATP10A,NOD2,IFITM3,IL31RA,RSAD2,IFI16,SOS1,OAS1,RELB,CD274,IFI44,S100A9,CARD17,JAK2,ITGAM,CCL5,PTPRC,IL15RA,OAS3,CCL5,JAK2,OAS1,HMGB1P17,TAP1,GAS6,LINC01529,IFITM3,XXbac-BPGBPG34I8.4,IFITM3,FCGR1B
GNLY,TIMP2,DHX29,SP110,TNF,HLA-B,CCL17,OAS1,GBP4,MARCO,NLRP3,LCK,MARCO,CD274,IRF1,C1QC,IL4,CD14,GBP2,TLR2,TGFB1,VDR,OAS3,OAS3,IFNGR2,TAP1,RETN,IRF1,CAMP,CRAMP1,TNFRSF11A,CD8B,IL18,C1QB,OAS1,IRAK3,FBXO6,CD68,FCGR1B,IFNWP18,IFITM3,SDR39U1,GBP6,ZAP70,HP,CXCL9,IL1B,IL22,IFIT2,OAS1,IRF8,AP001476.2,IRF9,GAS6,WARS,IRF7,IFNGR1,IFITM3,CXCL9,ASUN,VAMP5,IL11RA,UBE2L6,CTSG,VDR,STAT1,MX1,TAP1,CCL2,IFI44L,CD40,VAMP5,IFIT2,CXCL11,IRF1,IFIH1,GBP5,OAS2,CD4,IRF7,IFI44L,MPO,CARD16,IRF3,TLR1,CXCL9,DUSP3,UBE2L6,IFI44,HLA-DMB,IRF1,OAS2,PABPC1P2,FCGR1B,KLF2,RN7SL488P,CXCL10,XXbac-BPGBPG34I8.3,IRF1,IFI44
PRF1,PTPRC,SOS1,CXCL10,IFNG,CD52,BCLAF1P1,ISG15,CD274,CD74,CD3D,ZAP70,SOCS3,IFITM3,IRF2,ELANE,IL13,LCK,GBP4,TLR4,NOD1,CAMP,MX1,IFITM3,IL6,SCARF1,SOS1,IFITM1,CASP1,SELE,TNFRSF11B,ANKRD22,IL11,C1QC,OAS2,IFNG,IFNG,MARCO,TMCC1,IFNA22P,IRF1,BATF2,IFI27L1,TAP1,TLR5,CXCL10,IL6,IL6,IFIT3,OAS2,CD4,AHCYL2,TLR1,CD1C,RSAD2,IRF1,TNFRSF1B,OAS1,IFIT3,DHX29,CD177,IL15RA,IFIT1,GZMB,CD14,JAK2,OAS1,STAT1,IL2,IFIT1,CCL22,IFIT1,EPSTI1,CCL19,VAMP5,IFIT5,NLRP3,MX1,CD8A,IFI6,IFIT1,ELANE,CASP1,JAK1,TLR2,TLR2,KLF2,GBP2,IFI44L,GBP2,IRF3,OAS3,TLR9,SOCS3,PTPRC,MIR1261,STAT1,XXbac-BPGBPG34I8.2,AZU1,IFI44L
