seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
KRIT1,IGKV1D-33,RP11-296I10.5,KRIT1,RP11-296I10.5,5_8S_rRNA,LINC00857,LINC00857,KRIT1,MTRNR2L7,KRIT1,HERC2P10,TRAV6,KRIT1,TRBV10-2,KRIT1,TRIM38,KRIT1,RP5-1097P24.1,CCT6P4,HES2,LINC00857,HERC2P10,RP11-296I10.5,PIK3CD,HERC2P10,KRIT1,KRIT1,HERC2P10,LINC00857,KRIT1,TBC1D14,FNBP1L,KRIT1,LINC00857,KRIT1,LINC02802,KRIT1,AA06,LINC00857,AC090152.2,TRAV27,SLC7A7,AA06,PPP1R12B,ZNF28,RP11-609L23.3,KRIT1,HERC2P10,KRIT1,KRIT1,RP11-397P13.9,CDK2,SNORD114-13,HERC2P10,RP11-296I10.5,KRIT1,5_8S_rRNA,AC007032.1,HERC2P10,SLC39A11,HERC2P10,KRIT1,KRIT1,LINC00857,MIR6797,RP11-305B13.3,KRIT1,RP11-296I10.5,KRIT1,KRIT1,RNU6-311P,KRIT1,KRIT1,KRIT1,KRIT1,CFAP70,KRIT1,LINC00857,KRIT1,KRIT1,KRIT1,DLGAP4-AS1,KRIT1,DLGAP4-AS1,RP11-212I21.3,RP11-351D16.9,LINC00857,LINC00857,KRIT1,KRIT1,AA06,KRIT1,KRIT1,KRIT1,KRIT1,MIR3155A,GMDS,HERC2P10,ATP6V1E1P1
RAD52,WNT3A,SLC39A12-AS1,RAD52,SLC39A12-AS1,5_8S_rRNA,RP11-367J7.4,RP11-367J7.4,RAD52,RNU6-1021P,RAD52,RP11-109N23.6,SRSF5,RAD52,RPS29,RAD52,AP5M1,RAD52,BLID,SNORD65,PPP1R12AP1,RP11-367J7.4,RP11-109N23.6,SLC39A12-AS1,SCGB3A1,RP11-109N23.6,RAD52,RAD52,RP11-109N23.6,RP11-367J7.4,RAD52,MT-TG,RNH1,RAD52,RP11-367J7.4,RAD52,CYP2D6,RAD52,AAAS,RP11-367J7.4,CD48,TRBV10-1,SNHG28,AAAS,OSBPL10,ZNF280C,LINC01952,RAD52,RP11-109N23.6,RAD52,RAD52,RP11-799C23.3,IFITM3,PNISR,RP11-109N23.6,SLC39A12-AS1,RAD52,5_8S_rRNA,IGHV3OR15-7,RP11-109N23.6,SLC26A9,RP11-109N23.6,RAD52,RAD52,RP11-367J7.4,SCARNA10,C3P1,RAD52,SLC39A12-AS1,RAD52,RAD52,PITHD1,RAD52,RAD52,RAD52,RAD52,AP003900.1,RAD52,RP11-367J7.4,RAD52,RAD52,RAD52,DIRAS2,RAD52,DIRAS2,TMEM53,HIST1H2BM,RP11-367J7.4,RP11-367J7.4,RAD52,RAD52,AAAS,RAD52,RAD52,RAD52,RAD52,OR2T8,SPCS2,RP11-109N23.6,MAP1LC3P
MYH16,LINC01120,RP11-621K7.1,MYH16,RP11-621K7.1,5_8S_rRNA,DIRAS2,DIRAS2,MYH16,AC017002.5,MYH16,ARMC3,FAM92B,MYH16,RP11-328K4.1,MYH16,POLR1D,MYH16,TIMM9P3,RP11-1015P20.4,AGRN,DIRAS2,ARMC3,RP11-621K7.1,TOP2A,ARMC3,MYH16,MYH16,ARMC3,DIRAS2,MYH16,GTF2IRD1,ZNF473,MYH16,DIRAS2,MYH16,ERMP1,MYH16,AACS,DIRAS2,RP11-2E11.9,RNU6-53P,ZNF483,AACS,CECR1,ZNF23,EMC1-AS1,MYH16,ARMC3,MYH16,MYH16,AC243829.2,LAP3P2,MCTS2P,ARMC3,RP11-621K7.1,MYH16,5_8S_rRNA,TRBV7-9,ARMC3,SLC12A5-AS1,ARMC3,MYH16,MYH16,DIRAS2,RP11-1C8.5,CTC-535M15.2,MYH16,RP11-621K7.1,MYH16,MYH16,LGALS1,MYH16,MYH16,MYH16,MYH16,TRIM49C,MYH16,DIRAS2,MYH16,MYH16,MYH16,MIR8068,MYH16,MIR8068,RP11-187O7.3,RP11-152N13.13,DIRAS2,DIRAS2,MYH16,MYH16,AACS,MYH16,MYH16,MYH16,MYH16,RP11-162M22.4,NCKAP1L,ARMC3,CHEK2P2
BAD,PPBP,RAB34,BAD,RAB34,5_8S_rRNA,RP11-767C1.2,RP11-767C1.2,BAD,SNORD116-9,BAD,ZNF556,AC092168.1,BAD,RP11-403P8.6,BAD,EXOSC8,BAD,RP5-1065J22.4,RP11-33B1.1,C1orf159,RP11-767C1.2,ZNF556,RAB34,RGS20,ZNF556,BAD,BAD,ZNF556,RP11-767C1.2,BAD,IFNAR2,PTGDS,BAD,RP11-767C1.2,BAD,UBE2L2,BAD,AACSP1,RP11-767C1.2,GPR18,CTD-2651B20.3,CLSTN3,AACSP1,GPR65,ZNF22,RNA5SP450,BAD,ZNF556,BAD,BAD,RP11-214J9.1,IFITM1,ADH1C,ZNF556,RAB34,BAD,5_8S_rRNA,OR52D1,ZNF556,SIGLEC8,ZNF556,BAD,BAD,RP11-767C1.2,RNU6-43P,NDUFB10P1,BAD,RAB34,BAD,BAD,RP11-338L22.3,BAD,BAD,BAD,BAD,SCARNA12,BAD,RP11-767C1.2,BAD,BAD,BAD,RNU6ATAC,BAD,RNU6ATAC,VN1R85P,CSNK1G1,RP11-767C1.2,RP11-767C1.2,BAD,BAD,AACSP1,BAD,BAD,BAD,BAD,LINC01260,NRIP2,ZNF556,FABP5P8
LAP3,IGLV2-11,IGHV3-16,LAP3,IGHV3-16,7SK,MIR887,MIR887,LAP3,RP11-16E23.2,LAP3,OBSCN,MIR3150A,LAP3,RPL4P2,LAP3,AC103858.1,LAP3,RP11-400F1.2,RP11-498D24.2,PRDM16,MIR887,OBSCN,IGHV3-16,GPR37L1,OBSCN,LAP3,LAP3,OBSCN,MIR887,LAP3,RAB38,FGD4,LAP3,MIR887,LAP3,ANKRD62,LAP3,AADAC,MIR887,RP11-395P13.2,RP11-309K2.2,KCNH3,AADAC,ASAP1,ZNF208,RP11-331G2.6,LAP3,OBSCN,LAP3,LAP3,RP11-397P13.3,NCR3,OTUD6B-AS1,OBSCN,IGHV3-16,LAP3,7SK,IGHV3OR16-10,OBSCN,SH2D5,OBSCN,LAP3,LAP3,MIR887,RP11-14I2.2,RPL17-C18orf32,LAP3,IGHV3-16,LAP3,LAP3,NR1H5P,LAP3,LAP3,LAP3,LAP3,GUCY1B3,LAP3,MIR887,LAP3,LAP3,LAP3,CH17-476P10.1,LAP3,CH17-476P10.1,MIR6727,P3H4,MIR887,MIR887,LAP3,LAP3,AADAC,LAP3,LAP3,LAP3,LAP3,AL160276.2,JPH3,OBSCN,IGKV2D-36
HS3ST1,AC112214.1,RP11-434H14.1,HS3ST1,RP11-434H14.1,7SK,MIR3975,MIR3975,HS3ST1,ATP6V1G2-DDX39B,HS3ST1,CTA-29F11.1,PLP2,HS3ST1,RPS23,HS3ST1,CREB3,HS3ST1,OPA1-AS1,RN7SKP117,TPRG1L,MIR3975,CTA-29F11.1,RP11-434H14.1,SNORD3C,CTA-29F11.1,HS3ST1,HS3ST1,CTA-29F11.1,MIR3975,HS3ST1,C1orf115,SPRY1,HS3ST1,MIR3975,HS3ST1,ATP6V0C,HS3ST1,AADACL2,MIR3975,KRT18P58,TRAV8-3,LINC01594,AADACL2,RBMS1,ZNF205,RP11-346I3.5,HS3ST1,CTA-29F11.1,HS3ST1,HS3ST1,RP11-321K22.1,KLRF1,ZNF286B,CTA-29F11.1,RP11-434H14.1,HS3ST1,7SK,IGKV2D-28,CTA-29F11.1,SETBP1-DT,CTA-29F11.1,HS3ST1,HS3ST1,MIR3975,RP11-2A4.4,FAM157C,HS3ST1,RP11-434H14.1,HS3ST1,HS3ST1,RP11-26K22.2,HS3ST1,HS3ST1,HS3ST1,HS3ST1,ARHGEF6,HS3ST1,MIR3975,HS3ST1,HS3ST1,HS3ST1,DDX10P2,HS3ST1,DDX10P2,IARS2P1,C7orf50,MIR3975,MIR3975,HS3ST1,HS3ST1,AADACL2,HS3ST1,HS3ST1,HS3ST1,HS3ST1,RP11-79H23.3,MAGED1,CTA-29F11.1,CLIC5
AOC1,LINC01883,RP11-646E18.4,AOC1,RP11-646E18.4,7SK,RPS15AP28,RPS15AP28,AOC1,RP11-214F16.4,AOC1,MIR6720,RP11-429H10.1,AOC1,RP3-331H24.5,AOC1,POLR3E,AOC1,HERC2P9,HLA-J,SLC45A1,RPS15AP28,MIR6720,RP11-646E18.4,ZFP57,MIR6720,AOC1,AOC1,MIR6720,RPS15AP28,AOC1,ZNF763,KRT8,AOC1,RPS15AP28,AOC1,RP11-874G11.1,AOC1,AADACL2-AS1,RPS15AP28,RP11-532N4.2,TRAV4,WNT3,AADACL2-AS1,UBE2C,ZNF204P,TCEA1P3,AOC1,MIR6720,AOC1,AOC1,RNU7-178P,KLRD1,C6orf89,MIR6720,RP11-646E18.4,AOC1,7SK,RP11-95B4.3,MIR6720,SEPHS1P6,MIR6720,AOC1,AOC1,RPS15AP28,MIR514B,FAM66E,AOC1,RP11-646E18.4,AOC1,AOC1,FBXO28,AOC1,AOC1,AOC1,AOC1,ZNF804A,AOC1,RPS15AP28,AOC1,AOC1,AOC1,RP11-713C19.5,AOC1,RP11-713C19.5,KLF4P1,AC010525.2,RPS15AP28,RPS15AP28,AOC1,AOC1,AADACL2-AS1,AOC1,AOC1,AOC1,AOC1,LINC01863,CHTF18,MIR6720,RP11-433A10.3
WNT16,CCL4L2,RP11-812E19.12,WNT16,RP11-812E19.12,7SK,RP11-57G22.3,RP11-57G22.3,WNT16,RNVU1-1001P,WNT16,OR2R1P,C22orf46,WNT16,RP3-368B9.2,WNT16,GTF2F2,WNT16,PREX1,PRR20A,LEPR,RP11-57G22.3,OR2R1P,RP11-812E19.12,MIR762HG,OR2R1P,WNT16,WNT16,OR2R1P,RP11-57G22.3,WNT16,LINC00971,BBS1,WNT16,RP11-57G22.3,WNT16,RP11-58A17.2,WNT16,AADACL3,RP11-57G22.3,CD300E,RNU6-17P,KRT4,AADACL3,LCN2,ZNF200,AC114814.4,WNT16,OR2R1P,WNT16,WNT16,SNORD57,MIR4270,RP11-548B3.3,OR2R1P,RP11-812E19.12,WNT16,7SK,RP11-65J3.1,OR2R1P,SEC62,OR2R1P,WNT16,WNT16,RP11-57G22.3,AP003355.2,TEX13C,WNT16,RP11-812E19.12,WNT16,WNT16,ZNF747,WNT16,WNT16,WNT16,WNT16,RP11-252O18.1,WNT16,RP11-57G22.3,WNT16,WNT16,WNT16,SPRING1,WNT16,SPRING1,RP11-151A6.4,RP11-191L7.5,RP11-57G22.3,RP11-57G22.3,WNT16,WNT16,AADACL3,WNT16,WNT16,WNT16,WNT16,RP11-459K9.1,RBBP4,OR2R1P,ZNF638
HECW1,TMEM38A,IL13,HECW1,IL13,7SK,SPRING1,SPRING1,HECW1,TTTY14,HECW1,RP11-932A10.3,TTLL12,HECW1,ELOBP2,HECW1,UBE2E1,HECW1,RP11-321C24.4,RP11-166N13.1,LINC01128,SPRING1,RP11-932A10.3,IL13,DOK7,RP11-932A10.3,HECW1,HECW1,RP11-932A10.3,SPRING1,HECW1,PLA2G2A,TMEM88,HECW1,SPRING1,HECW1,LTBP4,HECW1,AADACL4,SPRING1,IFIT1,RNU6-568P,LINC02535,AADACL4,CCL3,ZNF189,CEP170,HECW1,RP11-932A10.3,HECW1,HECW1,RP11-440L14.1,NCR1,LINC02858,RP11-932A10.3,IL13,HECW1,7SK,RP11-631N16.2,RP11-932A10.3,SCN3A,RP11-932A10.3,HECW1,HECW1,SPRING1,RP11-144A19.1,HNRNPA1P52,HECW1,IL13,HECW1,HECW1,RP11-387H17.4,HECW1,HECW1,HECW1,HECW1,AC104983.2,HECW1,SPRING1,HECW1,HECW1,HECW1,RPL39P15,HECW1,RPL39P15,CFL1P8,RAB3A,SPRING1,SPRING1,HECW1,HECW1,AADACL4,HECW1,HECW1,HECW1,HECW1,RP11-379F4.8,EXOSC6,RP11-932A10.3,RP11-421L21.3
MAD1L1,TMEM161B-AS1,RP11-640N20.9,MAD1L1,RP11-640N20.9,7SK,FMO7P,FMO7P,MAD1L1,RP11-430K22.3,MAD1L1,RP11-378I13.1,RP11-346C20.2,MAD1L1,AC090122.1,MAD1L1,LY6E,MAD1L1,JPT2,A2M,LINC00115,FMO7P,RP11-378I13.1,RP11-640N20.9,ZNF117,RP11-378I13.1,MAD1L1,MAD1L1,RP11-378I13.1,FMO7P,MAD1L1,PRR23C,VARS2,MAD1L1,FMO7P,MAD1L1,RP11-175E9.1,MAD1L1,AADACP1,FMO7P,RP11-209K10.2,TRGV10,SNORD33,AADACP1,STAT1,ZNF18,CTD-2313J17.6,MAD1L1,RP11-378I13.1,MAD1L1,MAD1L1,MGC34782,SERPING1,MIR143,RP11-378I13.1,RP11-640N20.9,MAD1L1,7SK,AC112721.1,RP11-378I13.1,RPS28P4,RP11-378I13.1,MAD1L1,MAD1L1,FMO7P,RNU6-301P,RPL19P19,MAD1L1,RP11-640N20.9,MAD1L1,MAD1L1,HERPUD2-AS1,MAD1L1,MAD1L1,MAD1L1,MAD1L1,GNG8,MAD1L1,FMO7P,MAD1L1,MAD1L1,MAD1L1,S100B,MAD1L1,S100B,RN7SL36P,AIFM2,FMO7P,FMO7P,MAD1L1,MAD1L1,AADACP1,MAD1L1,MAD1L1,MAD1L1,MAD1L1,RP11-5P4.2,TOMM20,RP11-378I13.1,KRT18P39
LASP1,RP11-48B3.3,SPTBN2,LASP1,SPTBN2,7SK,S100B,S100B,LASP1,CHMP1A,LASP1,RP11-232L2.3,MIR4266,LASP1,FAM138F,LASP1,BUB1B,LASP1,ENSG10010134178.1,ANKRD30BL,FAM41C,S100B,RP11-232L2.3,SPTBN2,RASSF1,RP11-232L2.3,LASP1,LASP1,RP11-232L2.3,S100B,LASP1,TPT1,NUPR1,LASP1,S100B,LASP1,SLC26A9,LASP1,AADAT,S100B,RP11-277L22.4,RNU6-387P,AC007319.1,AADAT,HK3,ZNF184,RNU1-74P,LASP1,RP11-232L2.3,LASP1,LASP1,RN7SL541P,GIMAP6,RP11-96K19.4,RP11-232L2.3,SPTBN2,LASP1,7SK,RP11-586K2.1,RP11-232L2.3,RPL27AP4,RP11-232L2.3,LASP1,LASP1,S100B,RNU6-972P,PRKAG2-AS1,LASP1,SPTBN2,LASP1,LASP1,RNU7-12P,LASP1,LASP1,LASP1,LASP1,RP1-32K20.6,LASP1,S100B,LASP1,LASP1,LASP1,USP29,LASP1,USP29,RP11-598O8.1,ZNF469,S100B,S100B,LASP1,LASP1,AADAT,LASP1,LASP1,LASP1,LASP1,KIAA1107,EIF4G2,RP11-232L2.3,ENSG10010139719.1
SNX11,RP11-1143G9.4,FIGNL2,SNX11,FIGNL2,A1BG,USP29,USP29,SNX11,SNORD3A,SNX11,CTC-546K23.2,TMEM258,SNX11,RP11-301G19.1,SNX11,ZMYND11,SNX11,XXbac-BPG299F13.15,RNVU1-4,TTC34,USP29,CTC-546K23.2,FIGNL2,IGKV4-1,CTC-546K23.2,SNX11,SNX11,CTC-546K23.2,USP29,SNX11,SNHG6,CSTF1,SNX11,USP29,SNX11,RP11-477N3.1,SNX11,AAGAB,USP29,IFIT3,TRBJ2-1,SPATA31A5P,AAGAB,MAPK14,ZNF165,RP11-578F21.4,SNX11,CTC-546K23.2,SNX11,SNX11,LINC01465,AC007743.1,SNORD115,CTC-546K23.2,FIGNL2,SNX11,A1BG,TRBV4-3,CTC-546K23.2,RPL12P5,CTC-546K23.2,SNX11,SNX11,USP29,MIR548AY,C3orf49,SNX11,FIGNL2,SNX11,SNX11,RNF152P1,SNX11,SNX11,SNX11,SNX11,RP11-302P17.8,SNX11,USP29,SNX11,SNX11,SNX11,FAM174B,SNX11,FAM174B,PDZD9,C7orf55,USP29,USP29,SNX11,SNX11,AAGAB,SNX11,SNX11,SNX11,SNX11,MIR1299,TBC1D10A,CTC-546K23.2,RP3-355L5.4
TMEM176A,AP002954.1,REV1,TMEM176A,REV1,A1BG-AS1,FAM174B,FAM174B,TMEM176A,PVRIG2P-PILRB,TMEM176A,CTC-563A5.2,ZFP36,TMEM176A,AC092168.2,TMEM176A,POLR2H,TMEM176A,RP11-115J16.3,RPS27AP16,KIAA0495,FAM174B,CTC-563A5.2,REV1,FAM83H,CTC-563A5.2,TMEM176A,TMEM176A,CTC-563A5.2,FAM174B,TMEM176A,IFNA13,FAM227A,TMEM176A,FAM174B,TMEM176A,HNRNPA1P16,TMEM176A,AAK1,FAM174B,CCL3,RNU6-82P,AC026462.1,AAK1,MMP9,ZNF12,SNORA70G,TMEM176A,CTC-563A5.2,TMEM176A,TMEM176A,RP11-1022B3.1,HIST1H2AC,BCRP2,CTC-563A5.2,REV1,TMEM176A,A1BG-AS1,CTB-89H12.4,CTC-563A5.2,RP5-931K24.3,CTC-563A5.2,TMEM176A,TMEM176A,FAM174B,SCARNA18,AC084880.1,TMEM176A,REV1,TMEM176A,TMEM176A,MIR6851,TMEM176A,TMEM176A,TMEM176A,TMEM176A,KRTAP21-2,TMEM176A,FAM174B,TMEM176A,TMEM176A,TMEM176A,RP11-162D16.2,TMEM176A,RP11-162D16.2,SFTPA3P,RP11-401D23.1,FAM174B,FAM174B,TMEM176A,TMEM176A,AAK1,TMEM176A,TMEM176A,TMEM176A,TMEM176A,MIR3179-2,RPL26,CTC-563A5.2,CGB3
M6PR,ATP6V1B1,SPNS2,M6PR,SPNS2,A1CF,AC079163.1,AC079163.1,M6PR,CR381655.1,M6PR,RP11-404J24.1,RP11-488I20.3,M6PR,H2AFZP1,M6PR,EIF3I,M6PR,FTLP3,U3,AL645608.2,AC079163.1,RP11-404J24.1,SPNS2,CD177,RP11-404J24.1,M6PR,M6PR,RP11-404J24.1,AC079163.1,M6PR,CYP4X1,MSRB2,M6PR,AC079163.1,M6PR,RP11-44D5.1,M6PR,AAMDC,AC079163.1,FAM66E,TRBV5-1,SYT4,AAMDC,BATF2,ZNF101,RNA5SP217,M6PR,RP11-404J24.1,M6PR,M6PR,MIR6071,HIST1H2AE,RP11-247C2.2,RP11-404J24.1,SPNS2,M6PR,A1CF,IGKV1OR2-108,RP11-404J24.1,RP5-1173I20.1,RP11-404J24.1,M6PR,M6PR,AC079163.1,MIR6885,IGLL5,M6PR,SPNS2,M6PR,M6PR,AC009362.2,M6PR,M6PR,M6PR,M6PR,RPL23AP78,M6PR,AC079163.1,M6PR,M6PR,M6PR,COBLL1,M6PR,COBLL1,RP11-1036E20.9,MAPK6,AC079163.1,AC079163.1,M6PR,M6PR,AAMDC,M6PR,M6PR,M6PR,M6PR,AC137932.1,NUB1,RP11-404J24.1,ELP4
CYP26B1,DLK1,KLHL2,CYP26B1,KLHL2,A2M,COBLL1,COBLL1,CYP26B1,AC145285.6,CYP26B1,BMS1,LINC00310,CYP26B1,RP5-1029F21.2,CYP26B1,ZNF605,CYP26B1,REG1A,TMSB4XP5,AL645608.5,COBLL1,BMS1,KLHL2,PKMYT1,BMS1,CYP26B1,CYP26B1,BMS1,COBLL1,CYP26B1,ZDHHC14,MYL6B,CYP26B1,COBLL1,CYP26B1,RN7SKP242,CYP26B1,AAMP,COBLL1,RP11-134O21.1,IGKV3OR2-268,SUSD3,AAMP,FCGR1A,ZKSCAN5,LINC00837,CYP26B1,BMS1,CYP26B1,CYP26B1,RP11-37B2.1,HIST1H2AG,MGAT1,BMS1,KLHL2,CYP26B1,A2M,CTB-86G17.2,BMS1,RP4-640E24.1,BMS1,CYP26B1,CYP26B1,COBLL1,LINC02021,RPS10P14,CYP26B1,KLHL2,CYP26B1,CYP26B1,FLT1,CYP26B1,CYP26B1,CYP26B1,CYP26B1,SNORD15A,CYP26B1,COBLL1,CYP26B1,CYP26B1,CYP26B1,LINC00210,CYP26B1,LINC00210,HMGN2P35,TMEM42,COBLL1,COBLL1,CYP26B1,CYP26B1,AAMP,CYP26B1,CYP26B1,CYP26B1,CYP26B1,RP11-91H12.3,UBXN1,BMS1,CTDP1
ICA1,RP11-569F8.8,SNORD22,ICA1,SNORD22,A2M-AS1,PPIAP40,PPIAP40,ICA1,RPS10P8,ICA1,IFNAR1,AKR1B1P2,ICA1,MTCO2P2,ICA1,VWA1,ICA1,RP11-864I4.3,U2,AL645608.7,PPIAP40,IFNAR1,SNORD22,RNU1-103P,IFNAR1,ICA1,ICA1,IFNAR1,PPIAP40,ICA1,RAB26,WDR43,ICA1,PPIAP40,ICA1,ASCL5,ICA1,AANAT,PPIAP40,RP11-8B13.3,TRBJ2-2,IGHA2,AANAT,TAP1,ZFP42,HSP90AA4P,ICA1,IFNAR1,ICA1,ICA1,STK19B,NKG7,LINC01300,IFNAR1,SNORD22,ICA1,A2M-AS1,IGKV1-6,IFNAR1,RP4-604P14.2,IFNAR1,ICA1,ICA1,PPIAP40,RNU6-1046P,PINK1-AS,ICA1,SNORD22,ICA1,ICA1,RP11-2E11.9,ICA1,ICA1,ICA1,ICA1,POM121L9P,ICA1,PPIAP40,ICA1,ICA1,ICA1,RP11-826F13.1,ICA1,RP11-826F13.1,RP11-337N6.2,CHADL,PPIAP40,PPIAP40,ICA1,ICA1,AANAT,ICA1,ICA1,ICA1,ICA1,MIR194-2,C1orf43,IFNAR1,SLC11A2
DBNDD1,PPAN-P2RY11,LINC01046,DBNDD1,LINC01046,A2ML1,RP11-157E21.3,RP11-157E21.3,DBNDD1,RP11-267A15.1,DBNDD1,GLIS2-AS1,PSMC6,DBNDD1,RP1-62K24.5,DBNDD1,MIR6501,DBNDD1,CTC-531G16.1,RP11-1037D16.3,AL645608.4,RP11-157E21.3,GLIS2-AS1,LINC01046,MIR4640,GLIS2-AS1,DBNDD1,DBNDD1,GLIS2-AS1,RP11-157E21.3,DBNDD1,CD1C,ATP5MC3,DBNDD1,RP11-157E21.3,DBNDD1,UBE2E2,DBNDD1,AAR2,RP11-157E21.3,CCDC15,TRBV6-4,HPCAL1,AAR2,LY6E,ZDHHC24,ENSG10010139651.1,DBNDD1,GLIS2-AS1,DBNDD1,DBNDD1,RP11-10O17.1,GZMA,CCDC144A,GLIS2-AS1,LINC01046,DBNDD1,A2ML1,HLA-DQA2,GLIS2-AS1,RP13-895J2.7,GLIS2-AS1,DBNDD1,DBNDD1,RP11-157E21.3,RNU6-191P,MTRNR2L1,DBNDD1,LINC01046,DBNDD1,DBNDD1,SS18L2,DBNDD1,DBNDD1,DBNDD1,DBNDD1,RP11-367J7.7,DBNDD1,RP11-157E21.3,DBNDD1,DBNDD1,DBNDD1,TXNDC17,DBNDD1,TXNDC17,RP11-335O13.8,GPR160,RP11-157E21.3,RP11-157E21.3,DBNDD1,DBNDD1,AAR2,DBNDD1,DBNDD1,DBNDD1,DBNDD1,C5orf64,PPA2,GLIS2-AS1,KRT6A
ALS2,SLC8A1,RP11-248M19.2,ALS2,RP11-248M19.2,A2ML1-AS1,TXNDC17,TXNDC17,ALS2,SLC9A3-AS1,ALS2,RP3-466P17.1,RP11-799K17.7,ALS2,RPL37,ALS2,7-Mar,ALS2,URGCP-MRPS24,RNVU1-19,AL645608.9,TXNDC17,RP3-466P17.1,RP11-248M19.2,PCSK1N,RP3-466P17.1,ALS2,ALS2,RP3-466P17.1,TXNDC17,ALS2,FAM114A2,NOC2L,ALS2,TXNDC17,ALS2,RP11-380D15.2,ALS2,AARD,TXNDC17,C1orf127,TRBV19,LINC02818,AARD,IL15RA,ZDHHC14,IFT80,ALS2,RP3-466P17.1,ALS2,ALS2,RP11-430G17.4,GZMH,MTND2P33,RP3-466P17.1,RP11-248M19.2,ALS2,A2ML1-AS1,PWRN1,RP3-466P17.1,RP13-638C3.4,RP3-466P17.1,ALS2,ALS2,TXNDC17,MIR5698,LINC01661,ALS2,RP11-248M19.2,ALS2,ALS2,MIR526B,ALS2,ALS2,ALS2,ALS2,RP11-430G17.3,ALS2,TXNDC17,ALS2,ALS2,ALS2,VKORC1,ALS2,VKORC1,GGTLC2,IL4R,TXNDC17,TXNDC17,ALS2,ALS2,AARD,ALS2,ALS2,ALS2,ALS2,RP11-134O21.1,GLS,RP3-466P17.1,DNAH12
CASP10,IGKV2-30,C10orf55,CASP10,C10orf55,A2ML1-AS2,VKORC1,VKORC1,CASP10,RP11-505K9.7,CASP10,RP11-74K11.1,RP11-867G2.8,CASP10,AC004947.2,CASP10,RP11-62K13.1,CASP10,ABCG5,CYP4Z2P,AL645608.3,VKORC1,RP11-74K11.1,C10orf55,S100A12,RP11-74K11.1,CASP10,CASP10,RP11-74K11.1,VKORC1,CASP10,TUBB4A,SLC35F6,CASP10,VKORC1,CASP10,LINC02389,CASP10,AARS1,VKORC1,AL512330.1,RNU6-945P,RTP5,AARS1,SAMD9L,ZBTB48,MIR548AK,CASP10,RP11-74K11.1,CASP10,CASP10,RP11-23N2.4,AP000866.2,RP11-206P5.1,RP11-74K11.1,C10orf55,CASP10,A2ML1-AS2,OR52E8,RP11-74K11.1,RP13-1039J1.3,RP11-74K11.1,CASP10,CASP10,VKORC1,RP11-375N15.2,RNU6-53P,CASP10,C10orf55,CASP10,CASP10,RP11-60L3.2,CASP10,CASP10,CASP10,CASP10,RP11-513I15.6,CASP10,VKORC1,CASP10,CASP10,CASP10,MIR519E,CASP10,MIR519E,RP11-543B16.1,TMEM70,VKORC1,VKORC1,CASP10,CASP10,AARS1,CASP10,CASP10,CASP10,CASP10,RP11-342A23.2,HMGCS1,RP11-74K11.1,RNU6-865P
