seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
SCARF1,FAS,TRIM5,TMCC1,CD1C,IRF7,ENPP4,ELF4,ENPP4,C1QB,C1QB,GBP1,PSMB9,ENPP4,ENPP4,KCNJ15,GAS6,ADGRL2,ENPP4,C5,IFI6,ENPP4,ENPP4,FCGR1A,GBP6,IFI44L,OSBPL10,IFI6,ANKIB1,TLR5,CARD17,ENPP4,ENPP4,MR1,IFITM3,ETV7,HK3,CD3E,DUSP3,AIF1,ENPP4,EBF3,ENPP4,ENPP4,GBP5,TMCC1,ENPP4,IL18R1,LAS1L,PLTP,ENPP4,TLR6,IRF1,FCGR1B,SDR39U1,LY6E,GBP2,CXCR3,IL1B,GENE_296,ENPP4,IRF9,NFKBIA,CCL19,Gene_701,SEMA7A,CCR7,GBP1,GBP1,INSL3,FOXP1,IRF1,ENPP4,IL1R2,PRDM1,RSAD2,ENPP4,LAS1L,ENPP4,WDFY1,PSMB8,ENPP4,Gene_186,CALCOCO2,RHBDD2,ENPP4,IFIT3,FCGR1A,CARD17,P2RY14,ANKRD22,BLK,IFI27L1,gene_name11,RP11-621K7.1,KLF6,OAS1,ENPP4,BLK,STX6
SERPING1,TRIM5,C5,PRDM1,GBP1,STAT2,SEMA3F,HLA-E,SEMA3F,ZNF296,C1QC,IFIT1,WIF1,SEMA3F,SEMA3F,MAPK14,CD1C,ANXA1,SEMA3F,GBP1,IFIT1,SEMA3F,SEMA3F,GZMB,IFIT1,FCGR1B,C1QC,IFI44L,CYP51A1,GBP5,IFITM3,SEMA3F,SEMA3F,SIK3,IDO1,CD1C,RAB13,CD4,KLF2,ALDH2,SEMA3F,A2ML1,SEMA3F,SEMA3F,IDO1,PRDM1,SEMA3F,CXCL10,ERRFI1,RNASEL,SEMA3F,CASP1,AIM2,OSM,SERPING1,IFI6,STAT1,IDO1,IDO1,GENE_295,SEMA3F,IFIT3,SCYL3,C1QB,Gene_699,PLTP,CRTAM,P2RY14,IFITM3,UBE2L6,FCGR1A,GBP2,SEMA3F,FOS,CASP8,HERC5,SEMA3F,ENY2,SEMA3F,ADAR,MARCO,SEMA3F,Gene_10077,CD52,DBF4,SEMA3F,IFIT2,C1QB,CTSG,STAT1,C1QB,C1QC,IFIT2,gene_name12,AP003068.12,GBP5,LY6E,SEMA3F,CXCL10,WTAP
FCGR1B,C5,GBP5,ARG1,ETV7,IRF1,CFTR,IFITM2,CFTR,BATF2,CD2,IFIT3,GBP2,CFTR,CFTR,NAIP,BLK,ANXA3,CFTR,CASP1,GBP1,CFTR,CFTR,CASP8,IFIT3,PSME2,CXCL10,RSAD2,KRIT1,STAT1,TNFAIP6,CFTR,CFTR,USP41,IRF1,STAT1,RBBP8,CD8A,P2RY14,ANXA5,CFTR,IFNG,CFTR,CFTR,IRF7,ARG1,CFTR,FCGR1B,ATP5F1E,SEMA7A,CFTR,FAS,GZMA,IDO1,TRMT2A,IFI44L,FCGR1A,IRF7,OAS1,GENE_294,CFTR,FCGR1B,GCLC,HLA-DMB,Gene_898,NEDD4,FBLN2,BLK,FCGR1A,BATF2,GBP1,CASP1,CFTR,NFKBIA,OAS1,IFI6,CFTR,TMEM176A,CFTR,STAT2,CSF2RB,CFTR,Gene_10959,GBP1,TBXA2R,CFTR,IFIT1,GBP6,DEFA4,IFITM3,ZNF296,CFH,IFIT3,gene_name13,RP11-370A5.1,LASP1,IFI6,CFTR,ATP10A,MR1
RAB20,CCL5,DUSP3,CCR6,P2RY14,OAS3,ANKIB1,TNFRSF14,ANKIB1,ETV7,CD300A,IFIT2,CD274,ANKIB1,ANKIB1,SERPING1,FAM20A,ATP10A,ANKIB1,P2RY14,CXCL10,ANKIB1,ANKIB1,GNLY,GBP4,WARS,STAT1,LY6E,RAD52,IFI44,CD1C,ANKIB1,ANKIB1,INTS3,CASP1,IFITM3,IFI44L,CTC-543D15.3,BLK,APOBEC3A,ANKIB1,PGM5,ANKIB1,ANKIB1,CASP1,ZNF296,ANKIB1,CD86,INTS3,TAPBP,ANKIB1,TRIM5,FCGR1A,JAK3,TUBGCP6,IRF9,IFITM3,OAS1,SOCS1,GENE_293,ANKIB1,HLA-DRA,FGR,FCGR1B,Gene_58,IFI44,TCN2,DUSP3,CD64,SERPING1,GBP5,FAS,ANKIB1,MAPK14,LAG3,GBP6,ANKIB1,M6PR,ANKIB1,IRF1,C1QB,ANKIB1,Gene_14496,GBP2,HECW1,ANKIB1,OAS1,GBP2,DUSP3,IL1RN,FCGR1A,CXCL10,IFITM3,gene_name14,RP11-325K2.1,DYSF,OAS3,ANKIB1,TLR6,SIK3
IFITM3,CCL19,KLF2,BLK,IDO1,IFIT3,CYP51A1,CD274,CYP51A1,GBP1,CD52,IFI44L,SOCS1,CYP51A1,CYP51A1,C1QC,FBLN2,BLK,CYP51A1,FAS,IL18R1,CYP51A1,CYP51A1,CCL19,FCGR1B,GBP4,IFNG,GBP4,MYH16,PID1,P2RY14,CYP51A1,CYP51A1,C1QC,IL1B,BLK,TIMM10,CTD-2503O16.3,CD1C,APOBEC3G,CYP51A1,FCGR1A,CYP51A1,CYP51A1,IL18,C1QB,CYP51A1,TNF,TMEM229B,THBS1,CYP51A1,C5,CASP1,PSTPIP2,ANKRD22,TAP1,IDO1,MX1,CXCL9,GENE_292,CYP51A1,CD40,CFH,ANKRD22,Gene_456,FCGBP,IFI27,KLF2,GZMA,VAMP5,HLA-DMB,TRIM5,CYP51A1,TLR5,PSME1,TMCC1,CYP51A1,ATP6V1G2,CYP51A1,GBP2,SOD2,CYP51A1,Gene_4774,HLA-B,ZNF195,CYP51A1,MX1,SIGLEC5,DYSF,PLTP,KLF12,DUSP3,IRF1,gene_name15,AL121657.4,5S_rRNA,IFI27,CYP51A1,GBP1,USP41
ID3,C1Qb,FCGR1A,DARS2,IL1B,UBE2L6,KRIT1,AIM2,KRIT1,P2RY14,CD79A,IFI6,RUNX3,KRIT1,KRIT1,CARD17,AK5,C1QC,KRIT1,BLK,IDO1,KRIT1,KRIT1,C1QB,STAT2,IFIT2,C1QB,IFITM1,BAD,MARCO,BLK,KRIT1,KRIT1,MTRNR2L1,TNF,P2RY14,BCL6,CTLA4,ETV7,APOL1,KRIT1,FCGR1B,KRIT1,KRIT1,CCL2,STAT1,KRIT1,IRF1,AGTRAP,AKT1,KRIT1,HK3,STAT2,IFITM3,CARD17,PSMB9,CXCL10,IFIT1,HLA-DRA,GENE_291,KRIT1,IRF7,FUCA2,CARD17,Gene_455,TNFAIP6,OASL,IFNG,PRF1,,IFNG,C5,KRIT1,TLR1,PSME2,PRDM1,KRIT1,PUSL1,KRIT1,UBE2L6,IL6,KRIT1,Gene_1552,IFIT3,BTBD7,KRIT1,ISG15,C1QC,ELANE,RNASEL,PRDM1,ETV7,AZU1,gene_name16,NEAT1,5S_rRNA,IRF1,KRIT1,GBP2,WDR63
TRMT2A,HLA-DMB,BATF2,EXOC2,CGAS,GBP2,RAD52,CFB,RAD52,BLK,CD79B,IFI44,NFKBIA,RAD52,RAD52,GAS6,KLHDC8B,C5,RAD52,ETV7,JAK2,RAD52,RAD52,CCL5,WARS,GBP6,ID3,IFIT1,LAP3,SOCS3,HP,RAD52,RAD52,C1QB,CXCL9,GBP1,SMARCD3,CXCL13,IL12B,APOL3,RAD52,DUSP3,RAD52,RAD52,CCL5,IFI44,RAD52,CASP1,DBT,TP53,RAD52,RAB13,STAT3,SERPING1,TNFAIP6,IFI35,IRF1,IFIT3,IL6,GENE_290,RAD52,PSME2,SELL,TNFAIP6,Gene_669,CARD17,IFIH1,CXCL10,CTSW,,IFNGR1,CD274,RAD52,TCF7L2,CD40,ARG1,RAD52,INTS11,RAD52,GBP4,KYNU,RAD52,Gene_6823,IRF1,SLC25A13,RAD52,FCGR1A,FCAR,ERG,TAPBP,TMCC1,GBP3,CTSG,gene_name17,ART2P,5S_rRNA,OASL,RAD52,45904,INTS3
P2RY14,BATF2,STAT1,ATP1A1,IFNG,IFITM1,MYH16,RHOG,MYH16,LAP3,CTSD,RSAD2,IL1B,MYH16,MYH16,GBP1,MMP8,CCL19,MYH16,TRIM5,CD64,MYH16,MYH16,HLA-DMB,JAK2,IRF7,SERPING1,MX1,HS3ST1,FCGR1A,TLR5,MYH16,MYH16,ANKRD22,CXCL11,FAS,CYP4F3,FCGR1A,IL13,APOL6,MYH16,KLF2,MYH16,MYH16,TAP1,PID1,MYH16,CCL5,MPO,EGF,MYH16,RBBP8,STAT4,AIM2,FCGBP,PSME2,OAS1,GBP1,TNF,GENE_289,MYH16,IL7,C1orf112,FCGBP,Gene_881,ANKRD22,LCK,STAT1,CD27,,IFNGR2,P2RY14,MYH16,IL4R,SAMHD1,FCGR1A,MYH16,AP3S2,MYH16,IRF7,CFH,MYH16,Gene_4785,NCF1C,DCN,MYH16,FCGR1B,CLEC4D,ETV7,THBS1,FCGR1B,GBP4,DEFA4,gene_name18,GOLGA6L6,5S_rRNA,TNFRSF10B,MYH16,C1QB,TRIM25
CASP1,ETV7,IFITM3,ANKRD22,TNF,IFI35,BAD,HORMAD1,BAD,ADGRL2,FCGR1A,MX1,TNFAIP6,BAD,BAD,IFITM3,ID3,CCL5,BAD,TAPBP,FCGR1B,BAD,BAD,FCGR1B,PSMB9,SERPING1,ATF3,IFI35,AOC1,MPO,FCGR1C,BAD,BAD,SERPING1,IL18,TRIM5,SLPI,FCGR1B,IL5,ARHGAP27,BAD,STAT1,BAD,BAD,PSMB9,CXCR3,BAD,CXCL9,C1QB,NCK1,BAD,IFI44L,STAT5A,SOCS1,KLF12,IFIT1,APOL1,GBP2,IRF7,GENE_288,BAD,IFNGR1,DPM1,KLF12,Gene_415,PID1,VWA3B,IFITM3,IL7R,,IL10,BLK,BAD,HGF,TRIM14,ZNF296,BAD,VPS51,BAD,STAT3,GBP6,BAD,Gene_7763,PF4V1,GCLC,BAD,LY6E,MAPK14,FCGBP,ACSL4,FCGBP,GBP6,STAT1,gene_name19,MIR376C,5S_rRNA,IDO1,BAD,ANKRD22,HSPA8
BATF2,CD1C,GBP1,STAT1,ANKRD22,IRF9,LAP3,RSAD2,LAP3,SIL1,FCGR1B,OAS1,CCL5,LAP3,LAP3,P2RY14,LINC00402,EBF3,LAP3,HP,GBP4,LAP3,LAP3,GZMA,PSME2,AIM2,TAPBP,STAT2,WNT16,C1QB,GBP6,LAP3,LAP3,BATF2,CCL2,C5,GBP6,GATA3,IL4,ARHGEF2,LAP3,CXCL8,LAP3,LAP3,FCGR1A,CXCL9,LAP3,GBP1,FCGR1A,ARF1,LAP3,TIMM10,STAT5B,GBP2,CASP1,OAS3,RAB24,GBP4,SOCS3,GENE_287,LAP3,TNFSF10,P2RY13,CXCL10,Gene_450,KLF12,DDX58,NEDD4,CD3E,,IL12B,ETV7,LAP3,FGFR1,C5,C1QB,LAP3,45907,LAP3,TNFRSF10B,C1QB,LAP3,Gene_3914,SAMD9L,ETV7,LAP3,IFI6,APOL6,FCGR1B,ARPC5,TNFAIP6,HP,GBP1,gene_name20,AC010096.1,5S_rRNA,STAT2,LAP3,BTN3A1,STAT1
KLF2,BLK,ETV7,IFITM3,CARD17,ISG15,HS3ST1,IFI44L,HS3ST1,LMO7,FERMT3,IFI35,IRF7,HS3ST1,HS3ST1,S100A11,DEFA3,GBP1,HS3ST1,FCGR1A,GBP6,HS3ST1,HS3ST1,PRDM1,TAP1,DEFA4,TNFAIP6,PSMB9,HECW1,ELANE,CASP4,HS3ST1,HS3ST1,FAM20A,CD274,CASP1,TMCC1,GBP1,IL23A,ARL4C,HS3ST1,CCR2,HS3ST1,HS3ST1,IL12B,CXCL10,HS3ST1,EGR1,GBP5,CD274,HS3ST1,BCL6,STAT6,IFNG,FAS,TRIM22,DPP4,GBP6,IFIT1,GENE_286,HS3ST1,CCL5,,IFI44L,Gene_935,FCGR1C,SIGLEC8,PLTP,PTPRC,,IL12RB1,CD1C,HS3ST1,IGF1R,DDX58,DUSP3,HS3ST1,GNB2,HS3ST1,IL15RA,IRF7,HS3ST1,Gene_5642,S100A11,ZMYND10,HS3ST1,IFI44L,DEFA4,FCGR3A,CHMP2B,CARD17,IFI16,GBP2,gene_name21,ADIPOR1P2,5S_rRNA,TNFSF10,HS3ST1,ARPC5,PSMA5
SDR39U1,P2RY14,P2RY14,P2RY14,TNFAIP6,SPATS2,AOC1,IFIT3,AOC1,SULF1,GBP2,EPSTI1,CD40,AOC1,AOC1,TLR1,GBP6,GRN,AOC1,BATF2,TLR6,AOC1,AOC1,RAB20,EPSTI1,IL1B,CARD17,FCGR1B,MAD1L1,FCGR3A,NDRG2,AOC1,AOC1,ETV7,PSTPIP1,AIM2,PRDM1,GBP5,IL10,ARPC3,AOC1,CCL20,AOC1,AOC1,SOCS1,PSMB9,AOC1,SOCS3,STAT1,ITGB1,AOC1,SMARCD3,JAK1,IL18RAP,TRIM5,RSAD2,METRNL,STAT2,IFIT3,GENE_285,AOC1,CCR7,,ISG15,Gene_674,GBP1,NELL2,RNASEL,LAG3,,IL18,TNFAIP6,AOC1,COL4A2,CCL7,KLF2,AOC1,UBAP2L,AOC1,CD4,IL1RN,AOC1,Gene_121,TAF10,CACNG3,AOC1,IFI44,CEACAM8,GBP2,GABARAPL2,ETV7,IFI27,GBP4,gene_name22,RP11-296I10.5,5S_rRNA,CASP1,AOC1,ACSL4,EIF4A1
