seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
SEMA3F,CFHR4,CFHR4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,CFHR4,UBA7,CFHR4,CFHR4,CFHR4,SLC39A11,CD99,CD99,CFHR4,CFHR4,IGHG2,FCGR3A,CD99,CFHR4,CFHR4,IGHG2,CFHR4,CFHR4,CFHR4,HSP90B1,CFHR4,SEMA3F,ENPP4,CFHR4,CFHR4,IGHG2,SLC39A11,CFHR4,CFHR4,CFHR4,SLC6A14,SEMA3F,CD99,CD99,CD99,CD99,CFHR4,CFHR4,CD99,TFPI,IGHG2,HSP90B1,IGHG2,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,CFHR4,ARHGEF16,ENPP4,CD99,ARHGEF16,ENPP4,ENPP4,CST4,ENPP4,ENPP4,ENPP4,CFHR4,CFHR4,ENPP4,LINC00489,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,CFHR4,ENPP4,CFHR4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,CFHR4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4
CFTR,SKAP2,SKAP2,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SKAP2,THRA,SKAP2,SKAP2,SKAP2,APITD1,SKI,SKI,SKAP2,SKAP2,IGHG3,CCL2,SKI,SKAP2,SKAP2,IGHG3,SKAP2,SKAP2,SKAP2,DNAJB1,SKAP2,CFTR,SEMA3F,SKAP2,SKAP2,IGHG3,APITD1,SKAP2,SKAP2,SKAP2,MYCBP2,CFTR,CFHR4,CFHR4,SKI,SKI,SKAP2,SKAP2,SKI,HABP2,IGHG3,DNAJB1,IGHG3,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SKI,MYH10,SEMA3F,CFTR,TSPAN6,SEMA3F,SEMA3F,NPHP1,SEMA3F,SEMA3F,SEMA3F,SKAP2,SKAP2,SEMA3F,ENSG10010135223.1,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SKAP2,SEMA3F,SKAP2,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SKAP2,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F
NDUFAF7,SKI,SKI,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,MMP25,PTPN13,SKI,SKI,MMP23B,PYROXD2,SLC5A1,SLC5A1,MMP23B,SKI,IGHG4,CD86,SLC35E2,SKI,SKI,IGHG4,RAB3GAP1,SKI,SKI,HSPH1,MMP23B,NDUFB9,CFTR,RAB3GAP1,SKI,IGHA1,CLSTN1,SKI,SKI,SKI,GNB1,NDUFAF7,SKAP2,SKAP2,SLC5A1,SLC5A1,RAB3GAP1,SKI,SLC5A1,GNB1,IGHG4,HSPH1,IGHG4,CFTR,CFTR,CFTR,CFTR,CFTR,GRM1,KIF13A,CFTR,SKAP2,TNFRSF10B,CFTR,CFTR,TAS1R2,CFTR,CFTR,CFTR,SKI,SKI,CFTR,OR52X1P,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,SKI,CFTR,SKI,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,MMP25,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR
CDK5RAP1,GRAP2,GRAP2,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,CD24,SLC39A11,GRAP2,GRAP2,CD24,PRSS55,PLA2G4C,PLA2G4C,CD24,RAB3GAP1,IGHA1,ITGAM,TNFRSF14,RAB3GAP1,GRAP2,IGHA1,CHST8,GRHPR,GRAP2,HSPA1A,CD24,SLC39A11,ANKIB1,CHMP4C,GRAP2,IGHA2,LAP3,GRAP2,GRHPR,GRAP2,PSMC3,CDK5R1,RAB3GAP1,RAB3GAP1,PLA2G4C,PLA2G4C,CHST8,RAB3GAP1,PLA2G4C,KLF5,IGHA1,HSPA1A,IGHA1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,DEFB125,COL14A1,ANKIB1,SKI,CLIC4,ANKIB1,ANKIB1,TMEM51,ANKIB1,ANKIB1,ANKIB1,GRAP2,GRHPR,ANKIB1,RP11-325K2.1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,GRAP2,ANKIB1,GRAP2,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,CPXM1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1
DHRS2,TSPAN6,TSPAN6,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,RPS24,CALU,TSPAN6,TSPAN6,SKI,TCEA3,MYO1B,MYO1B,SKI,CHST8,IGHA2,CD48,CPAMD8,CHST8,TSPAN6,IGHA2,RPS11,ARNT,TSPAN6,HSPA1B,SKI,PRSS16,CYP51A1,EIF4EBP1,TSPAN6,IGHD,MORN1,TSPAN13,ARNT,TSPAN6,GABBR1,SLC6A14,CHST8,CHST8,MYO1B,MYO1B,HSPA13,CHST8,CD24,RAB1A,IGHA2,HSPA1B,IGHA2,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,TAS2R16,SLC39A14,CYP51A1,TNFRSF14,SKI,CYP51A1,CYP51A1,TAS2R16,CYP51A1,CYP51A1,CYP51A1,TSPAN6,ARNTL,CYP51A1,SPATA12,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,TSPAN6,CYP51A1,TNFRSF14,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,TAS2R16,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1
ARHGEF16,TNFRSF14,TNFRSF14,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,TMEM176A,SHH,TNFRSF14,TNFRSF14,GRAP2,RAB4B,1-Mar,1-Mar,GRAP2,HES4,IGHD,TYROBP,RAB3GAP1,HSPG2,TNFRSF14,IGHD,HSPA13,SLC35E2,TNFRSF14,HSPH2,GRAP2,EIF3H,KRIT1,GNB1,TNFRSF14,IGHE,RAB3GAP1,TNFRSF14,HSP90B1,TNFRSF14,SKI,HSPG2,RPS24,RPS24,RAB11FIP1,RAB11FIP1,GLRX5,HSPG2,CLIC4,SMAD3,IGHD,HSPH2,IGHD,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,SLC35E2,CEP164,KRIT1,CD24,HES4,KRIT1,KRIT1,SLC2A13,KRIT1,KRIT1,KRIT1,TNFRSF14,SLC35E2,KRIT1,RP11-296I10.5,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,TNFRSF14,KRIT1,IGHG1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,SLC35E2,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1
MYH10,C1orf167,CD247,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,HSPA6,MYO1B,CSTB,CSTB,TNFRSF14,SNX11,HSPA6,HSPA6,TNFRSF14,TNFRSF14,IGHE,PTPRC,RAB3GAP1,PRAM1,CSTB,IGHE,TXNIP,NDUFAF7,C5AR1,HSPA7,TNFRSF14,CDK7,RAD52,ARFGEF2,CSTB,IGHM,TSPAN6,C5AR1,GNB1,CSTB,TNFRSF14,ARHGEF16,SKI,RBMX,RENBP,RENBP,SLC35E2,BTBD17P1,CAMK1,FOS,IGHE,HSPA8,IGHE,RAD52,RAD52,RAD52,RAD52,RAD52,MYO18B,MYO18B,RAD52,RPS11,AGRN,RAD52,RAD52,NACAD,RAD52,RAD52,RAD52,C5AR1,AGRN,RAD52,SLC39A12-AS1,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,C1orf141,RAD52,IGHG3,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,ICAM1,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52
ITIH4,C5AR1,RAB3GAP1,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,TNFAIP6,RAB3GAP1,GNB1,GNB1,C5orf13,CLIC4,TNFRSF14,TNFRSF14,C5AR1,CPAMD8,IGHM,CR1,EFNB1, ক্লাসিক,GNB1,IGHM,PAXIP1,TMEM176A,PLXNA4,HSPA8,C5AR1,CDC42EP5,MYH16,KIF13A,GNB1,IGHGP,NPHP1,PLXNA4,UBC,GNB1,EFNA1,UBE2Q2,SLC25A13,SKI,GNB1,GNB1,PIGL,SLC39A11,RABEP1,TNFAIP3,IGHM,HSPA4,IGHM,MYH16,MYH16,MYH16,MYH16,MYH16,ALDH1A3,RAB3GAP1,MYH16,RAB3GAP1,SLC39A6,MYH16,MYH16,CLCA2,MYH16,MYH16,MYH16,PLTP,MYCBP2,MYH16,RP11-621K7.1,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,SEMA4D,MYH16,IGHA1,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,EFEMP1,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16
SLC39A8,PLTP,ARHGEF18,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,CXCL8,ENPP4,ATP1B2,ATP1B2,ADAMTS15,TMEM176A,TNFRSF1B,TNFRSF1B,PLTP,TAS1R2,C4B,MS4A4A,EFNB1,BTBD17P1,ATP1B2,IGHV3-13,PGM1,UMPS,CD40LG,HSP90AB1,CD86,RAB11FIP1,BAD,CYTH4,ATP1B2,SEC61G,ARHGEF16,CD40LG,ATP5F1,ATP1B2,KCNAB1,MYH10,CLIC4,SLC25A13,PRKAR2B,PRKCZ,AGXT,PIGB,ARHGEF18,NFKBIA,C4B,HSPA2,CD40,BAD,BAD,BAD,BAD,BAD,HES6,RAB3GAP1,BAD,ARHGAP35,CDK5R1,BAD,BAD,ICA1,BAD,BAD,BAD,LY96,CDK5R1,BAD,RAB34,BAD,BAD,BAD,BAD,BAD,BAD,BAD,CD40LG,BAD,IGHG2,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,RAB4B,BAD,BAD,BAD,BAD,BAD,BAD,BAD
ATP6V1H,SIGLEC10,GPSM3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,IGFBP7,GNB1,CD24,CD24,CD40LG,KIAA0020,CD40,CD40,S100A12,DUSP9,CD55,FGL2,CDKL2,SLC39A11,CD24,IGHV3-23, জাহান,MYH10,CD86,HSP90AA1,ICAM1,ARHGEF16,LAP3,SEC16A,CD24,MPP7,SPNS1,CD86,UBE2L3,CD24,ATP1B2,GNB1,MYL9,CLIC4,TMEM176A,STAU1,CALU,ATP6V1H,HSP90B1,RELB,CD55,HSPA7,CD40LG,LAP3,LAP3,LAP3,LAP3,LAP3,TNFRSF10B,GNB4,LAP3,HSP90B1,SKAP2,LAP3,LAP3,ALDH1A1,LAP3,LAP3,LAP3,CD14,SLC39A6,LAP3,IGHV3-16,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,CD86,LAP3,IGHD,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,RXFP1,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3
SLC25A13,CD24,CD81,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,DUSP1,PRDX6,ARHGEF18,ARHGEF18,TNFRSF1B,ARL1,CD27,CD27,S100A9,CLCA2,CD46,S100A12,CDKL2,EIF4E3,ARHGEF18,IGHV4-34,SLC25A3,RAB3GAP1,SELL,AHSA1,SAMD4A,MYO18B,HS3ST1,ATG4C,ARHGEF18,PGM1,SLC25A13,SELL,HNRNPA1,ARHGEF18,CACNA1H,ITGB1,RPL17,MYL9,CDK5R1,CD24,SLC25A13,TNFRSF14,TNFRSF10B,CDC42,CD46,HSPA5,CD27,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,CXCR4,RAB3GAP1,HS3ST1,ARHGEF18,ACAP1,HS3ST1,HS3ST1,ATP10B,HS3ST1,HS3ST1,HS3ST1,SELL,ERCC8,HS3ST1,RP11-434H14.1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,SELL,HS3ST1,IGHM,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,AGTR2,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1
RAB3GAP1,LILRB2,CDH19,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,IER3,TNFRSF10B,IL1R2,ICAM2,CD70,TSEN2,CD86,CD86,S100A8,SAMD11,CD48,S100A9,IGSF22,MYO18B,ICAM2,IGHV1-69,RFT1,ENPP5,CD38,FKBP4,SASH1,KIAA0947,AOC1,VAMP3,ICAM2,MYCBP2,PIGL,CD38,PSMB2,IL1R2,MTOR,CD47,TNFRSF10B,DHX58,SLC25A13,LAPTM5,PNPLA6,IDS,ATP1B2,ICAM1,CD48,HSPA9,CD70,AOC1,AOC1,AOC1,AOC1,AOC1,ATAD3C,SLC25A39,AOC1,TNFAIP8,RAB3IL1,AOC1,AOC1,MTMR15,AOC1,AOC1,AOC1,ITGAM,NRGN,AOC1,RP11-646E18.4,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,TNFSF14,AOC1,IGHE,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,MYLK,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1
