seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
GBP6,IFIT2,IFIT1,IFI44L,MX2,GZMA,IFITM4P,IFI44L,STAT1,TAP1,BATF2,IFI44,GBP4,FCGR1B,IL10,CD177,STAT1,DDX58,IFIT3,DYSF,BATF2,ETV7,SERPING1,OAS2,SEPTIN4,S100A9,CCL5,CXCL9,LASP1,ISG20,S100A8,SERPING1,CD274,IL23A,GBP4,IFIT1,EPSTI1,GBP1,GBP1,KLF2,IFIT3,IRF7,IFITM3,CD274,APOL1,MX1,STAT3,CREB5,VAMP5,ANKRD22,SERPING1,IRF9,NFATC1,IFIT3,BNIP3L,TAP1,OAS2,GBP2,ANKRD22,GBP2,OAS2,HAMP,OASL,SERPING1,STAT1,STAT1,MX1,OAS1,MX2,VAMP5,IFITM3,SCARF1,GBP5,IFIT3,STAT1,FCGR1A,CCL19,CD274,GAS6,IFIT3,MX2,IFIT2,IDO1,GBP5,IFIT2,IFIT1,IFIT1,KLF2,SCARF1,TLR4,SCARF1,RSAD2,DUSP3,IRF1,OAS1,IFIT2,GBP2,IFI44L,MX1,IRF3
ETV7,IFIT3,IFIT2,IFI27,OAS1,GZMB,IFITM3P1,IFI44,TAP1,IFIT3,ANKRD22,IFI44L,GBP5,BLK,CD274,DEFA3,IRF1,DDX60,IRF1,LASP1,C1QB,STAT1,TAP1,OAS3,ETV7,C1QB,CXCL9,CCL4,PCBP1,MX1,S100A9,BATF2,PDCD1,CXCL9,GBP6,IFIT2,APOL1,GBP2,GBP2,SERPING1,OAS1,IRF1,SEPT4,IFIT1,RSAD2,IFITM1,ISG15,SMARCD3,SCARF1,APOL1,C2,STAT1,PTGDR2,IFITM3,KLF6,DUSP3,OAS3,GBP4,SCARF1,ETV7,RSAD2,CCL2,IFI44L,C1QB,SEPTIN4,IRF1,OAS1,OAS2,IRF1,UBE2L6,IRF1,STAT1,BATF2,IFITM1,IRF1,BNIP3L,CCL5,AIM2,ANKRD22,GBP1,OAS1,BNIP3L,RSAD2,FCGR1A,IFIT3,IFIT2,IFIT2,ANKRD22,EPSTI1,IRF1,SEPT4,ISG15,KLF2,IRF7,IFIT1,IFIT3,GBP5,EPSTI1,MX2,IRF4
SCARF1,IFITM1,IFIT3,IFI6,OAS2,PRF1,IFITM3P5,OAS1,PSMB9,VAMP5,SERPING1,IFI6,OAS1,IFNG,IDO1,DEFA4,IRF7,IFIH1,IRF7,PCBP1,ANKRD22,IRF1,SCARF1,OASL,APOL1,C1QC,CXCL8,FCGR1A,SERPING1,MX2,S100A12,TAP1,LAG3,CXCL10,IFITM1,IFIT3,CXCL10,IFI44,GBP4,C1QB,OAS3,IRF9,SERPING1,IFIT3,IFI44L,RSAD2,OAS1,VAMP5,ANKRD22,ETV7,C3,STAT2,ISG15,OAS1,DYSF,KLF2,MX1,GBP6,IFITM3,ANKRD22,DDX58,NFKB1,IFI44,SEPT4,APOL1,BATF2,OAS2,OAS3,IRF3,CXCL10,IRF7,STAT2,IFI27,IFITM3,IRF3,KLF6,IFNG,CFB,BATF2,GBP2,OAS2,KLF6,CXCL10,CD64,IFIT5,IFIT3,IFIT3,SERPING1,RSAD2,IL27,TRAFD1,IFI35,FCGR1A,IFITM3,IFIT3,IFIT5,IFITM1,IFI44,OAS1,IRF5
UBE2L6,IFITM3,IFITM1,IFITM1,OAS3,FASLG,IFITM10,IFIT3,CD274,RSAD2,SCARF1,IFI27,OAS2,STAT1,IFNG,DEFA1,IRF9,CXCL10,BATF2,UBE2L6,EPSTI1,IRF7,IFIT1,MX1,STAT1,ETV7,CD274,FCGR1B,VAMP5,OAS1,DUSP3,TAP2,TBX21,CCL2,ISG15,IFITM3,IFI44L,IFI44L,GBP6,C1QA,RSAD2,RSAD2,ETV7,IFI44L,IFI44,IRF7,OAS2,IFNG,SEPTIN4,FCGR1A,C3AR1,STAT3,MX2,OAS2,PCBP1,SCARF1,MX2,SCARF1,ETV7,APOL1,EIF2AK2,IL23A,MX1,ETV7,CARD17,FCGR1A,OAS3,OASL,IRF5,FCGR1B,OAS1,IRF1,IFI44,ISG15,IRF5,DYSF,TNF,RHOG,IFIT1,GBP4,OAS3,DYSF,CD274,IFIT1,IFI44,IFIT5,MX1,SEPTIN4,VAMP5,IL15,EPSTI1,IFIH1,GZMA,IFITM1,IFITM1,OAS1,IFITM2,OAS1,OAS2,IRF6
VAMP5,OAS1,IFITM3,IFITM3,ISG15,TAP1,IFITM3P6,IFIT1,EPSTI1,IFI44L,IFI44L,IFI35,OAS3,IRF1,IL12A,MMP8,CXCL10,CXCL9,CXCL10,VAMP5,OASL,IRF9,IFIT2,MX2,DUSP3,SCARF1,PDCD1,CD83,UBE2L6,OAS2,KLF2,PSMB8,HIF1A,CCL3,IFI44L,STAT1,IFI44,IFIT1,SERPING1,C1QC,IFITM3,IFI44L,APOL1,OAS1,IFIT3,OASL,MX1,TNF,ETV7,FCGR1B,C5,STAT4,IRF9,OAS3,MX1,SERPING1,ISG15,ETV7,VAMP5,SEPTIN4,TRIM22,IFNG,ISG20,APOL1,TNFAIP6,FCGR1B,IFIT1,IFIT1,IRF7,GBP2,OAS2,IRF7,IFI44L,OAS1,IRF7,LASP1,IL1B,ELF4,IFIT2,GBP5,OASL,LASP1,APOL1,IFIT3,IFI44L,IFITM1,MX2,ETV7,LAP3,IFN-γ,ETV7,IRF1,IL15RA,IFI44L,MX1,OAS2,IFITM3,IFIT3,OAS3,IRF7
APOL1,OAS2,OAS1,ISG15,IRF1,CCR1,IFITM3P9,TAP1,APOL1,OAS3,IFI44,IFIH1,OASL,IRF9,TNFRSF1A,MMP9,CXCL11,CXCL11,IDO1,DUSP3,TNFSF10,IFI44L,IFIT3,IFIT1,KLF2,UBE2L6,CTLA4,CD38,TAP1,OAS3,STAT1,PSMB9,VEGFA,CCL4,CD64,BATF2,IFIT3,IFIT2,SCARF1,ETV7,CXCL10,IFI44,UBE2L6,OAS2,OAS1,IFI44,IFIT3,IL1B,APOL1,GBP1,C4A,STAT5A,IFIT3,MX1,IFIT2,ETV7,RSAD2,IFITM3,FCGR1B,STAT1,ISG15,IL12B,MX2,SCARF1,IFITM3,CCL2,IFIT2,IFIT2,STAT1,GBP6,OAS3,IRF9,IFIT1,OAS2,GBP1,PCBP1,IL1RN,HLA-E,IFIT3,MX1,IFI27,PCBP1,IFI44L,OAS1,IFI6,IFITM3,ISG15,APOL1,APOL1,TNF-α,APOL1,C1QB,GBP4,IFI44,ISG15,OAS3,IFI44,RSAD2,OASL,IRF8
CD38,OAS3,OAS2,ISG20,IRF3,TAPBP,IFITM3P8,WARS,IDO1,IFIT2,IFI6,IFITM1,MX1,JAK2,TNFRSF1B,MPO,CCL19,GBP1,IL1B,KLF2,IFIT2,IFI44,MX1,IFIT2,C1QB,GBP4,TLR2,CD86,S100A8,OASL,IRF1,UBE2L6,GBP5,CCL5,ANKRD22,EPSTI1,RSAD2,IFIT3,TAP1,SCARF1,CCL2,IFI6,VAMP5,OAS3,OAS3,IFI6,IFIT1,IL1A,IFITM3,GBP2,C4B,STAT5B,IFIT2,MX2,ISG20,APOL1,GBP1,SEPT4,IRF1,IRF1,IDO1,IL1A,IRF7,TRAFD1,VAMP5,CCL3,IFIT3,IFIT3,STAT2,FAM20A,OASL,IFITM1,IFIT2,OAS3,GBP2,IRF1,CXCL9,IFITM2,IFITM1,MX2,IFI35,VAMP5,IFI44,OAS2,IFI16,IFI6,OAS1,TAP1,APOL6,IL6,SAMD9L,SERPING1,GBP2,IFIT1,IFI35,OASL,IFI44L,IFI6,ISG15,IRF9
CXCL10,OASL,OAS3,MX1,IRF5,ERAP2,IFNGR1,LAP3,WARS,SCARF1,IFI27,IFITM2,MX2,IFIT1,IL1B,LCN2,CCL2,GBP2,NLRP3,IFITM3,EIF2AK2,IFI27,OAS1,IFIT3,CD274,EPSTI1,TLR4,S100A12,S100A9,IRF7,IRF7,SAMD9L,GBP1,CCL11,45904,TAP1,OAS1,OAS1,TRAFD1,CD274,TNFAIP6,IFI35,DYSF,MX1,IFI6,IFIT3,IL2,IL6,EPSTI1,GBP4,FCGR1A,JAK1,OAS3,ISG15,RSAD2,TRAFD1,GBP2,TAP1,IFIT1,TAP1,BATF2,STAT1,IFIT1,TAP1,AIM2,CCL4,GBP1,IFIT5,ISG15,MMP8,MX1,IFITM2,IFIT3,MX1,GBP4,CXCL11,CXCL11,TNFRSF14,ISG15,OAS1,IFI44,IL27,IFI27,MX1,IFI27,IFI35,OAS2,TRAFD1,ETV7,IL1β,RTP4,C1QC,OAS1,IFIT2,IFI6,MX1,IFI6,IFIT1,ISG20,STAT1
TLR6,MX1,MX1,MX2,IRF7,CANX,IFIT3,LRRK2,RSAD2,EIF2AK2,IFI35,IFITM3,ISG15,IFIT2,TLR2,BPI,CCL5,GBP4,GSDMD,STAT1,PLSCR1,IFI6,OAS2,IFIT5,IRF7,RAB20,TLR9,S100A8,MMP9,IRF9,IFIT3,TRAFD1,GBP2,CCL19,C1QB,CD64,OAS3,OAS2,ETV7,STAT1,SOCS3,IFITM1,KLF6,ISG15,ISG15,STAT1,IL12B,IL12B,TAP1,TRAFD1,FCGR1B,JAK2,IFIT1,ISG20,CMPK2,BNIP3L,GBP4,APOL1,GBP2,PSMB9,GBP1,GBP1,ISG15,UBE2L6,GBP6,CCL5,GBP2,IFITM1,ISG20,CARD17,MX2,IFITM3,ISG15,MX2,IFI6,CCL5,MMP8,GBP6,MX1,OAS2,IFI44L,IFITM1,OAS1,ISG15,IFI35,IFI44,OAS3,STAT1,SAMD9L,IL1α,P2RY14,C1QA,STAT1,IFIT3,STAT2,MX2,IFI27,MX1,STAT1,STAT2
ATP10A,MX2,MX2,OAS1,IRF9,CALR,IFIT2,CD274,IFI44L,TRIM22,IFIT1,IRF1,ISG20,IFIT3,TLR4,ELANE,FCGR1A,GBP5,CASP1,TAP1,TRIM22,IFI35,ISG15,ISG15,IFI6,INSL3,CD14,S100A9,FCGR1C,STAT1,IFIT1,TRIM22,CXCL10,CCL20,FCGR1B,FCGR1A,ISG15,OAS3,APOL1,TAP1,IL27,IFITM3,BNIP3L,RSAD2,MX1,CXCL10,IL1B,IL12A,EIF2AK2,IRF1,FCGR2A,TYK2,IFI6,IFI27,IFI44L,KLF6,GBP5,UBE2L6,APOL1,IFITM1,GBP2,FASLG,CCL2,VAMP5,CASP4,IL18,GBP4,IFITM2,OAS1,SEPTIN4,STAT1,IFI44,ISG20,IFI44,ISG15,IRF8,IL10,CD64,MX2,OAS3,IFI6,CD274,OAS2,HERC5,IFIH1,IFI44L,STAT1,ID3,TRIM22,IL12,CARD17,C2,CTNNB1,IFIT5,JAK2,ISG15,IRF1,ISG15,STAT2,STAT3
IFI44,RSAD2,ISG15,OAS2,FCGR1A,PDIA3,IFNAR1,SAMD9L,IFI44,SAMD9L,IFIT2,IRF3,IFIT1,IFIT5,NOD2,CEACAM8,FCGR1B,STAT1,TNF,PSMB9,SAMD9L,IFIT1,IFITM3,ISG20,IFI44L,CD274,CD163,CLEC4E,GBP2,STAT2,IFITM1,TRIM5,CXCL9,IL1A,OASL1,FCGR1B,MX1,TNF,ISG15,AIM2,CD274,DDX58,STAT1,IFITM1,IFIT1,TNFAIP6,IL6,IL23A,IFIT2,IRF3,FCGR2B,IFI44,OAS2,IFI35,IFI44,DYSF,BATF2,BNIP3L,SEPTIN4,CXCL10,GBP4,ARG1,IL2,CARD17,ISG20,IL12B,GBP5,IFITM3,OAS2,TNFAIP6,STAT2,IFI44L,OAS1,IFI44L,MX1,IL12A,CXCL2,EPSTI1,OAS1,ISG15,RSAD2,CEACAM1,OAS3,USP18,ISG15,GBP1,STAT2,P2RY14,PARP9,IL23,DHRS9,CFH,EPSTI1,ISG15,IFITM3,ISG20,IRF7,OAS3,IRF1,STAT4
IFIH1,EIF2AK2,ISG20,OAS3,FCGR1B,CXCL10,IFIT5,ETV7,IFI6,PLSCR1,IFIT3,IRF5,IFIT2,ISG15,IRAK4,AZU1,CD274,STAT2,IFNG,GBP2,PARP9,IFIT2,GBP2,IFITM1,IFI44,STAT1,CD68,HERC5,GBP6,RSAD2,IFITM3,SP110,CXCL11,IL1R1,MX1,SERPING1,HERC5,IL1B,MX1,APOL1,LAG3,DDX60,IRF1,IFITM3,IFI27,IRF1,IL10,IL10,STAT1,IRF5,FCGR3A,IFI44L,OASL,IFI44,DHX29,LASP1,ANKRD22,KLF6,SEPT4,CXCL9,FCGR1A,CD274,IL23A,DUSP3,IDO1,IL12A,IFI44,ISG15,OAS3,IFITM3,CD64,IFI35,OAS2,IFI6,MX2,IL12B,CCL2,RSAD2,OAS2,RSAD2,GBP1,CR1,IFIT1,IFI44,ISG20,GBP2,IRF1,IFITM3,PARP14,IL17,LHFPL2,C5,IFIT2,ISG20,TAP1,RSAD2,IRF9,HERC5,IRF2,STAT5A
IFITM3,ADAR,IFI27,OASL,FCGR1C,CXCL11,IFNAR2,IRF1,OAS3,PARP9,OAS1,IRF7,IFIT3,ISG20,MYD88,LTF,SOCS1,IRF1,BNIP3L,GBP4,IFI35,IFIT3,ETV7,IFITM2,IFIT1,IRF1,FCGR1A,LYN,IFIT1,XAF1,IFI35,LAP3,CCL5,IL1R2,IFI44,CCL19,IFI6,IL1A,MX2,TRAFD1,PDCD1,HERC5,IRF3,IFI27,CXCL10,EIF2AK2,IL18,IL17A,OAS1,IRF7,FCGR3B,IFIT1,RSAD2,IFIT1,NEMF,PCBP1,SERPING1,DYSF,C1QB,CXCL1,FCGR1B,IRF1,IL17A,KLF2,UBE2L6,IL23A,IFI44L,ISG20,IFI44,AIM2,APOL1,IFI27,OAS3,IFI35,OAS2,CD14,IL6,IFI44L,OAS3,TNF,GBP2,FCGR1A,IFIT2,IFI44L,MX1,GBP3,IRF3,UBE2L6,HERC5,IL10,ISG15,FCGBP,TAP1,ANKRD22,SOCS1,HERC5,STAT1,IFI27,IRF3,STAT5B
