seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
SLC39A11,SLC6A11,CD99,ENPP4,ENPP4,ENPP4,CD99,CFHR4,CFHR4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,SEMA3F,SEMA3F,ENPP4,ENPP4,CD99,ENPP4,ENPP4,ENPP4,ENPP4,CFHR4,ENPP4,ENPP4,SLC39A11,ATAD3C,CFHR4,SLC6A14,CFHR4,ENPP4,ENPP4,SLC39A11,ENPP4,CD99,CD99,CFHR4,ENPP4,CFHR4,ENPP4,CFHR4,CFHR4,ENPP4,ENPP4,CFHR4,CD99,CFHR4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,SLC39A11,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,SEMA3F,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,CFHR4,ENPP4,ENPP4,ENPP4,CD99,ENPP4,CFHR4,CFHR4,ENPP4,CFHR4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,CFHR4,SLC39A11,CFHR4,ENPP4,SLC39A11,ENPP4,CFHR4
CEP164,HSPA13,SKI,SEMA3F,SEMA3F,SEMA3F,SKI,SKAP2,SKAP2,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SKI,CFTR,SEMA3F,SEMA3F,SKI,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SKAP2,SEMA3F,SEMA3F,CEP164,SLC66A1,SKAP2,MYCBP2,SKAP2,SEMA3F,SEMA3F,CEP164,SEMA3F,SKI,SKI,SKAP2,SEMA3F,SKAP2,SEMA3F,SKAP2,SKAP2,SEMA3F,SEMA3F,SKAP2,SKI,SKI,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,CEP164,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,CFTR,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SKAP2,SEMA3F,SEMA3F,SEMA3F,SKI,SEMA3F,SKAP2,SKAP2,SEMA3F,SKAP2,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SKAP2,CEP164,SKAP2,SEMA3F,CEP164,SEMA3F,SKAP2
TSPAN6,TXNDC5,SLC5A1,CFTR,CFTR,CFTR,GNB1,SKI,SKI,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,KCNIP4,SKI,CFTR,CFTR,SLC5A1,CFTR,CFTR,CFTR,CFTR,SKI,CFTR,CFTR,TSPAN6,NDUFB9,SKI,GNB1,CD55,CFTR,CFTR,TSPAN6,CFTR,TMEM176A,SLC35E2,SKI,CFTR,SKI,CFTR,SKI,SKI,CFTR,CFTR,SKI,SLC5A1,HES4,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,TSPAN6,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,TASK3,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,SKI,CFTR,CFTR,CFTR,AGRN,CFTR,SKI,SKI,CFTR,SKI,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,CFTR,SKI,TSPAN6,SKI,CFTR,TSPAN6,CFTR,SKI
ARHGEF16,C1orf167,PLA2G16,ANKIB1,ANKIB1,ANKIB1,TMEM176A,RAB3GAP1,RAP1GAP,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,MYH10,MAPK4,ANKIB1,ANKIB1,PLA2G16,ANKIB1,ANKIB1,ANKIB1,ANKIB1,SEMA4D,ANKIB1,ANKIB1,CD99,GNB1,RAB3GAP1,UBOX5,CIB2,ANKIB1,ANKIB1,ARHGEF16,ANKIB1,HES4,PLXNA4,RAB3GAP1,ANKIB1,RAB3GAP1,ANKIB1,RAB3GAP1,SEMA4C,ANKIB1,ANKIB1,SEMA4D,PLA2G16,AGRN,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,CD99,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,HSP90B1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,RAP1GAP,ANKIB1,ANKIB1,ANKIB1,RAB3GAP1,ANKIB1,SEMA4D,RAB3GAP1,ANKIB1,RAB3GAP1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,SEMA4C,TNFRSF14,SEMA4D,ANKIB1,TNFRSF14,ANKIB1,RAB3GAP1
TMEM219,MYO18B,CD24,CYP51A1,CYP51A1,CYP51A1,MORN1,CHST8,PIGS,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,RABEP1,SLC2A13,CYP51A1,CYP51A1,CD24,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CELSR2,CYP51A1,CYP51A1,FOXD4L1,UBOX5,CHST8,RAB3GAP1,CRHR1,CYP51A1,CYP51A1,TMEM219,CYP51A1,AGRN,MICAL1,CHST8,CYP51A1,CHST8,CYP51A1,CHST8,CELSR2,CYP51A1,CYP51A1,CELSR2,CD24,TNFRSF14,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,FOXD1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,PRSS53,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CD24,CYP51A1,CYP51A1,CYP51A1,CHST8,CYP51A1,CELSR2,CHST8,CYP51A1,CHST8,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,AGRN,NDUFAF7,CELSR2,CYP51A1,GNB1,CYP51A1,CHST8
KCNIP4,RAB1A,RAB3GAP1,KRIT1,KRIT1,KRIT1,ATAD3C,HSPA13,TNFRSF14,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,TSPAN6,FOXO3,KRIT1,KRIT1,RAB3GAP1,KRIT1,KRIT1,KRIT1,KRIT1,MYH10,KRIT1,KRIT1,GNB1,RPLP1,HES4,CHMP2A,ST8SIA4,KRIT1,KRIT1,KCNIP4,KRIT1,TNFRSF14,PAXIP1,HSPG2,KRIT1,HES4,KRIT1,HSPG2,MYH10,KRIT1,KRIT1,MYH10,RAB3GAP1,CPTP,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,GNB1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1, calculations,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,CSTB,KRIT1,KRIT1,KRIT1,HES4,KRIT1,MYH10,HES4,KRIT1,HSPA6,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,TNFRSF14,SIGLEC10,MYH10,KRIT1,PRKCZ,KRIT1,HSPG2
SKI,TSPAN6,CHCHD7,RAD52,RAD52,RAD52,TNFRSF10B,INTS11,CD24,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,CD99,RENBP,RAD52,RAD52,CHST8,RAD52,RAD52,RAD52,RAD52,RAB3GAP1,RAD52,RAD52,CALML6,ARHGEF16,AGRN,RAB11FIP1,SLC5A1,RAD52,RAD52,SKI,RAD52,TNFRSF4,FAM158A,RRAS,RAD52,AGRN,RAD52,BTBD17P1,RAB3GAP1,RAD52,RAD52,RAB3GAP1,CHST8,TAS1R2,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,CALM2,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,IER3,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,GNB1,RAD52,RAD52,RAD52,TNFRSF14,RAD52,RAB3GAP1,AGRN,RAD52,PFN2,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,RAD52,CPAMD8,HARS,RAB3GAP1,RAD52,CST3,RAD52,NPHP1
AGRN,TNMD,HSPA13,MYH16,MYH16,MYH16,SQSTM1,TLR4,RAB3GAP1,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,PLK4,HSPA9,MYH16,MYH16,GNB1,MYH16,MYH16,MYH16,MYH16,ARFGEF2,MYH16,MYH16,PRKCZ,MYCBP2,TNFRSF14,ARFIP2,ITGA6,MYH16,MYH16,AGRN,MYH16,GABRD,CLSTN1,STAU2,MYH16,TNFRSF14,MYH16,SLC45A3,ARFGEF2,MYH16,MYH16,ARFGEF2,RAB1A,ICAM1,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,LAS1L,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,HRH1,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MTCH2,MYH16,MYH16,MYH16,ELOVL5,MYH16,ARMC10,TNFRSF14,MYH16,ARHGEF16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,MYH16,GNB1,CDK5RAP1,ARNT,MYH16,HSPA8,MYH16,ARHGEF16
SLC17A5,DPM2,TXNDC5,BAD,BAD,BAD,SLC35E2,CYP51A1,CHST14,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,MYCBP,ARNTL,BAD,BAD,GPR15,BAD,BAD,BAD,BAD,KIAA0005,BAD,BAD,RAB11FIP1,HSBP1,GUSB,KXD1,VCAN,BAD,BAD,RAB3GAP1,BAD,PRKCZ,SDCBP,CLSTN1,BAD,GBA1,BAD,CDK5R1,KIAA0005,BAD,BAD,KIF1B,SFTPA1,UBE2L3,BAD,BAD,BAD,BAD,BAD,BAD,MYO18B,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,KCNAB1,BAD,BAD,BAD,BAD,BAD,BAD,CD55,BAD,BAD,BAD,KRIT1,BAD,TSPAN6,GBA1,BAD,MYBL1,BAD,BAD,BAD,BAD,BAD,BAD,BAD,ARHGEF16,ERCC8,HSPG2,BAD,NKG7,BAD,KIF1B
HES5,PUSL1,COT1,LAP3,LAP3,LAP3,MYO18B,MORN1,ARMC1,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,RAD52,TSPAN6,LAP3,LAP3,MYC,LAP3,LAP3,LAP3,LAP3,CYP51A1,LAP3,LAP3,ARHGEF16,ARFGEF2,UBOX5,TMEM132A,CD44,LAP3,LAP3,CHST8,LAP3,GNB1,GNB1,PREX1,LAP3,KIF1C,LAP3,EFEMP1,CYP51A1,LAP3,LAP3,ATP5F1E,DOCK6,RENBP,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,PLEKHM1,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,KLF11,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,DERL3,LAP3,LAP3,LAP3,MYH10,LAP3,TNFRSF14,KCNAB1,LAP3,RECQL4,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,LAP3,MYCBP,VARS,CD44,LAP3,HSP90AB1,LAP3,RECQL4
TNFRSF10B,CLIC4,SEC14L1,HS3ST1,HS3ST1,HS3ST1,RAB3GAP1,RAB2A,SLC35E2,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,SLMAP,TNFRSF10B,HS3ST1,HS3ST1,TMEM176A,HS3ST1,HS3ST1,HS3ST1,HS3ST1,SLC4A10,HS3ST1,HS3ST1,SPNS1,RAB1A,CCNL1,CEP170B,PRKCB,HS3ST1,HS3ST1,NPHP4,HS3ST1,AIRE,MTOR,PRSS55,HS3ST1,MYO18B,HS3ST1,MYO18B,KRIT1,HS3ST1,HS3ST1,TRIM65,HSPA1B,PRKCZ,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,RAB3GAP1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,ITM2A,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HSPA5,HS3ST1,HS3ST1,HS3ST1,1-Mar,HS3ST1,GNB1,GUSB,HS3ST1,UBE2L3,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,CD55,HNRNPK,AGRN,HS3ST1,PSMB6,HS3ST1,AGRN
CDK5RAP2,SKI,STAU2,AOC1,AOC1,AOC1,RAB3GAP2,ARF6,GNB1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,APBB1IP,CDK5R1,AOC1,AOC1,TNFRSF14,AOC1,AOC1,AOC1,AOC1,ATP6V1H,AOC1,AOC1,TNFRSF10B,SFTPA1,SLC39A8,SLC39A14,TNFRSF1B,AOC1,AOC1,ARMC10,AOC1,UBE2L3,ATP6AP1,SLC4A10,AOC1,RAB1A,AOC1,RAB3GAP2,IQGAP2,AOC1,AOC1,USP25,HSPA1A,SPTB,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,RIMS1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,ATP1B2,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,TNFRSF14,AOC1,AOC1,AOC1,PGM1,AOC1,PRKCB,UGCG,AOC1,SLC35E2,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,AOC1,HSPA8,SRM,TNFRSF1B,AOC1,ARHGDIA,AOC1,MYH10
