seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
IFIT1,RAB20,STAT1,DUSP3,IFI6,FCGR1A,IFI44,IFIT1,IFITM3,ISG15,OAS1,OAS1,OAS1,ARG1,OASL,IFIT1,ISG15,C1QC,IFIT2,APOL1,IFI44,IFIT1,IFI27,ISG15,CXCL10,RSAD2,IFI44,IFI44,MX1,OAS3,IFIT1,ANKRD22,MX1,GBP2,RSAD2,BATF2,OAS2,BATF2,IFIT1,IFI44L,GBP2,GBP6,GBP4,LAMP3,IFI44L,BATF2,GBP1,GBP2,DUSP3,IFI44L,CXCL10,CXCL10,ISG15,CXCL9,IFIT2,CXCL9,CXCL9,IFIT2,MX1,STAT1,IFI27,OAS1,FCGR1A,IRF7,LY6E,IFI44,SERPING1,IFI27,IFI27,IFI27,TNFAIP6,IFI44,SEPTIN4,APOL1,IFITM3,IRF7,IFIT3,IFI27,SERPING1,ISG15,GBP1,FCGR2A,IFIT2,OASL,IFIT3,CXCL10,IRF7,MX1,IFIT2,IFIT1,IFI44L,GBP1,ISG15,IFIT3,OAS3,IFIT3,OAS1,ISG15,OASL,OAS3
IFIT2,P2RY12,TAP1,KLF2,IFIT1,FCGR1B,CXCL10,OAS1,LTF,OAS1,OAS2,OAS2,OAS2,ASCC3,OAS3,IFI44L,MX1,CD180,OAS1,BATF2,IFI6,CXCL9,IFIT1,ISG20,IFIT2,IFI44L,IFI44L,GBP2,IRF7,CXCL9,IFIT2,APOL1,MX2,FCGR1B,CXCL10,IFIT3,OAS3,SOCS3,IFI27,IFIT3,CXCL11,FCGR1A,GBP6,TAP1,RSAD2,ETV7,GBP2,GBP4,IFIT1,IFI44,CXCL9,CXCL9,OAS1,OAS1,IFIT3,CXCL11,STAT1,MX1,IRF7,IFIT3,IFI6,OAS2,FCGR1B,SERPING1,CXCL10,IFIT1,IFI44,ISG15,IFITM3,OAS1,OAS1,IFI44L,C1QB,RAB33A,IFIT3,IRF1,IFIT1,OAS1,FCGR1A,OAS1,CXCL10,FCGR2B,IFIT3,MX1,IFIT2,CXCL9,STAT1,IFI35,OAS1,IFITM3,IFI44,GBP2,GBP1,GBP4,OAS2,OAS1,OAS3,OAS1,GBP1,OASL
IFI44,TUBGCP6,TRAFD1,IFI27,IFIT2,MARCO,CXCL9,IRF7,MARCO,OAS2,MX1,OAS3,OAS3,PSMF1,OAS1,IFI27,MX2,CD274,OAS3,ETV7,ISG15,IFI44L,IFIT2,OAS1,CXCL9,IFI44,IFI6,GBP1,IFI27,GBP1,IFIT3,FCGR1B,OAS1,IFIT2,CXCL9,IFIT1,OASL,CXCL9,OAS1,OAS1,IFI44,FCGR2A,STAT1,CXCL9,MX1,FCGR1A,IFI35,STAT1,IFIT2,IFIT1,CCL8,CXCL11,OASL,OAS2,IFI44,LCN2,SOCS3,MX2,IFI44,IFIT2,CXCL10,OAS3,HLA-DRA,OAS1,LAMP3,IFIT3,IFIT1,OAS1,IFITM1,OAS3,OAS2,IFI6,C1QC,CA4,OAS3,ISG15,IFI27,OAS3,FCGR1B,OAS2,CXCL11,FCGR2C,IFIT5,STAT1,IFIT1,OAS1,IFI6,IFI27,OAS2,ISG15,GBP1,GBP4,GBP2,IFIT2,OASL,ISG15,IDO1,OAS2,GBP2,MX1
IFI44L,KLF2,FCGR1A,IFI44,IFIT3,SOCS3,CXCL11,STAT1,CXCL10,OAS3,MX2,CXCL10,OASL,ETV7,SERPING1,OAS1,OAS1,CD3E,OAS2,FCGR1A,OAS1,STAT1,IFITM1,OAS2,STAT1,IFI6,IFIH1,CXCL10,RSAD2,GBP4,IFIT5,GBP2,OAS2,OASL,CCL8,IFIT2,IFI44L,GBP4,MX1,STAT1,IFI44L,FCGR2B,IRF1,C1QB,OAS1,GBP1,MX1,IRF7,SERPING1,IFIT2,CCL2,STAT1,MX1,ISG15,IFI44L,PLAUR,IFI27,OAS1,RSAD2,IFIT1,CXCL9,OASL,STAT1,IFI44L,CXCL9,ISG15,IFIT2,OAS2,IFITM2,IFIT3,OAS3,IFI27,C1QA,PDE4D,OAS2,MX1,MX1,MX1,GBP1,OAS3,CXCL9,FCGR3A,IFITM1,CXCL10,ISG15,OAS2,IFI44L,TAP1,OAS3,BCL2A1,OAS1,SCARF1,GBP4,CD274,RSAD2,ANKRD22,IFI44,OAS3,GBP4,MX2
IFI27,LRRN3,RAB8A,IFI44L,IFITM1,OAS1,SIGLEC1,TAP1,CXCL9,MX1,STAT1,CXCL9,ISG15,C1QC,GBP6,ISG15,OAS2,CEACAM1,MX1,GBP1,OAS3,OAS1,IFITM2,OAS3,IRF1,IFIT1,IFIT1,CXCL9,STAT1,SP110,IFITM1,GBP4,OAS3,TAP1,STAT1,IFIT5,IFI44,OAS1,OAS3,CXCL10,IFIT1,FCGR3A,IFIT1,CXCL11,STAT1,GBP4,STAT1,IRF9,TLR2,IFIT3,SERPING1,IRF7,SIGLEC1,GBP1,IFI27,TNFAIP6,IFI27L1,OAS2,GBP2,IRF7,CXCL11,MX1,STAT2,MX1,STAT1,MX1,IFIT3,OAS3,SIGLEC1,ISG15,OASL,IFI35,ANKRD22,ETV7,OASL,MX2,CXCL9,RSAD2,GBP4,OASL,IFI44L,FCGR3B,IFITM2,CXCL9,CXCL10,OAS3,IFI44,HLA-DRA,OASL,DUSP3,STAT1,SERPING1,OAS1,LY96,BATF2,LONRF1,IFI44L,CXCL10,GBP6,GBP5
IFI6,GNLY,IFI44,IFIT1,IFITM2,OAS2,OAS1,SIGLEC1,TAP1,CXCL10,IRF7,IRF7,MX1,GBP1,IFI27,MX1,OAS3,CEACAM6,MX2,GBP4,MX1,OAS2,IFITM3,OASL,ISG15,IFIT2,IFIT2,STAT1,FCGR1B,OAS2,IFITM2,SCARF1,OASL,LAMP3,IRF1,IFI44L,IFI27,FCGR1A,OASL,IFI6,IFIT2,FCGR3B,IFIT2,OAS3,CXCL9,SCARF1,IRF7,OAS1,TNFSF10,CMPK2,LY6E,IFI27,TNFSF10,GBP2,ISG15,TREM1,IFI44,OAS3,SERPING1,ISG15,ISG15,MX2,IRF7,ISG15,OAS1,OASL,IRF7,OASL,IDO1,ANKRD22,IL1B,IFI16,ARG1,SCARF1,IFIT1,OAS1,CXCL11,BATF2,GBP6,MX1,IFI44,CD274,IFITM3,SIGLEC1,CXCL9,OASL,IFIT3,PTPN22,MX1,GBP2,MX1,STAT1,OAS2,MAPK14,STAT1,PLSCR1,IFIT1,CXCL9,TAP1,GBP1
ISG15,GZMA,IFI44L,IFIT2,IFITM3,MX1,OAS3,ISG15,TAP2,CXCL9,GBP2,ISG15,MX2,IFI44L,RSAD2,GBP1,OASL,CEP55,CXCL9,SCARF1,STAT1,OAS3,IRF7,IFIT1,IFI44L,IFIT3,IFIT3,ISG15,DUSP3,IFIT2,IFITM3,45904,IFI27,CXCL11,IRF7,IFI44,IFI6,LTF,RSAD2,CCL2,IFIT3,CXCL10,IFIT3,OAS1,LTF,45904,ISG15,OAS2,STAT1,OAS1,OAS3,IFI44,IFI35,GBP4,CXCL10,IFI44,IFI44L,OASL,FCGR1B,OAS1,IFIT3,RSAD2,IFIT3,SP110,IFI44,OAS1,IRF1,MX1,LILRB1,APOL1,SERPING1,RSAD2,LTF,TRAFD1,IFI44L,OAS2,GBP1,SERPING1,OAS1,MX2,IFI27,CD86,OAS1,LTF,SERPING1,TAP1,IFIT1,C1QB,MX2,GBP6,IRF7,TAP1,OAS3,AIM2,IRF7,SOCS3,IFIT2,CXCL11,HLA-DPB1,GBP2
OAS1,SERPING1,IFIT1,IFIT3,ISG15,GBP1,OASL,CXCL9,IFI44,STAT1,GBP4,SIGLEC1,RSAD2,IFI44,IRF7,BATF2,RSAD2,CLEC4E,STAT1,SEPTIN4,CXCL9,OASL,IRF1,IFIT2,OAS1,IFITM1,IFIT5,IFI27,KLF2,SERPING1,ISG15,SERPING1,IFIT1,CXCL9,IRF8,OAS3,IFIT3,S100A8,IFI44,IRF7,ISG15,CXCL9,OAS1,OAS2,S100A8,STAT1,USP18,OAS3,IRF7,OAS2,OAS1,IFI44L,IFITM1,GBP6,CXCL9,IFI27,IFIT1,STAT1,CCL8,OAS2,STAT1,CMPK2,IFIT2,LRRK2,IFI44L,OAS2,ISG15,MX2,ISG15,ETV7,KLF2,OASL,HP,SEPTIN4,IFI44,OAS3,IFI44,CXCL9,OAS2,RSAD2,IFI16,CD80,OAS2,DEFA1,STAT1,HLA-DRA,IFIT2,SERPING1,RSAD2,KLF2,ISG15,TRAFD1,OASL,FBXO6,MX1,SERPING1,OASL,SOCS3,HLA-DRB1,GBP4
OAS3,IL15RA,IFIT2,IFITM1,OAS1,GBP2,MX1,HLA-DRA,IFI44L,STAT2,IFIT2,STAT1,CXCL10,STAT1,STAT1,SP110,BST2,CXCL10,IRF7,STAT1,CCL8,IRF7,IRF9,IFIT3,OAS2,IFITM2,IFITM1,OAS3,CD274,CASP4,SIGLEC1,TAP1,IFIT2,OAS1,IRF9,OAS2,IFIT1,S100A9,STAT1,ISG15,IRF1,CXCL11,OAS2,IFIT3,S100A9,TAP1,GZMB,OASL,IL1B,OAS3,OAS2,IFI6,SOCS3,SIGLEC1,CXCL11,ISG15,IFIT2,STAT2,IFIT1,OAS3,MX1,DDX58,OASL,SAMD9L,IFIT1,OAS3,MX1,RSAD2,IFI44,GBP4,DUSP3,OAS1,AZU1,GBP1,IFI27,OASL,IFIT2,CXCL11,OAS3,GBP1,IFI35,IFI27,OAS3,BATF2,STAT2,HLA-DRB1,IFITM3,LILRB2,ISG15,LY6E,EPSTI1,TUBGCP6,MX1,TLR5,MX2,AIM2,IRF7,STAT1,HLA-DQA1,GBP6
OASL,IFITM3,IFIT3,IFITM3,OAS2,GBP4,MX2,CD163,IFIT3,IRF7,IFIT5,MX1,CXCL9,IFI35,SIGLEC1,SERPING1,IRF1,DHRS9,S100A8,TAP1,GBP1,SIGLEC1,OAS1,IFITM1,OAS3,IFITM3,IFITM2,MX1,GBP6,MARCO,OAS1,TRAFD1,IFIT3,SIGLEC1,OAS1,OAS1,IFIT2,TNF,IRF7,MX1,OAS1,IFI44,OAS3,IFIT1,FCGR1A,TRAFD1,PRF1,IFIT1,KLF2,OASL,IRF7,IFIT1,IL1B,IFI44L,STAT1,OAS1,IFIT3,IRF7,IFIT2,IFI44,MX2,ISG15,RSAD2,PSMB9,IFI6,RSAD2,MX2,XAF1,RSAD2,TAP1,IDO1,OAS2,IFI27,GBP4,CXCL10,IFIT1,OASL,GBP2,OASL,GBP2,IFIT3,IFI30,OASL,RABGAP1L,AIM2,HLA-DPA1,IFITM1,LILRB1,XAF1,OAS1,ANKRD22,TRMT2A,STAT1,CXCL10,CXCL10,IRF7,MX1,IRF7,AIM2,EPSTI1
SIGLEC1,STAT1,OAS1,MX1,OAS3,GBP6,RSAD2,OAS3,IFIT2,BATF2,IFI44L,IFI27,FCGR1A,IFIT1,IFITM3,LCN2,IRF7,EPSTI1,S100A9,TRAFD1,GBP2,IRF1,OAS2,IFITM2,IFIT1,OAS1,IFITM3,RSAD2,ANKRD22,IRF7,OAS2,CXCL10,IRF7,IRF7,OAS2,RSAD2,SIGLEC1,IFIT1,IRF1,TUBGCP6,OAS3,IFI44L,IFITM3,IFIT2,IFIT1,IFI44L,SIGLEC1,IFIT2,OAS3,RSAD2,MX1,IFIT2,DUSP3,IFI44,IRF1,OAS2,OAS1,IRF9,IRF1,IFI44L,OAS1,IFI27,GBP1,TAP1,GBP1,SIGLEC1,HLA-DRA,STAT1,CXCL10,TAPBP,IFIT1,OAS3,IFI44,IFI44L,CXCL9,IFIT2,EPSTI1,IFI35,ISG15,GBP3,EIF2AK2,IFI35,MX1,OAS1,GBP2,HLA-DPB1,OAS1,TNFSF13B,LAMP3,OAS3,GBP2,SDR39U1,IFI44L,BATF2,CXCL11,CXCL9,MX2,IFI27,CXCL11,STAT1
RSAD2,CXCL10,OAS2,MX2,OASL,AIM2,IFI27,RSAD2,IFIT1,AIM2,IFI44,BATF2,HLA-DRA,IFIT2,DUSP3,OAS2,IRF9,FCGR1B,LCN2,GAS6,GBP4,TRIM22,OAS3,IFITM3,C1QB,OAS2,MX1,OAS1,CEACAM1,OAS1,OAS3,CXCL9,SIGLEC1,IRF1,OAS3,MX1,CXCL10,IFIT2,IRF9,TRMT2A,MX1,IFI27,ISG15,IRF7,IFIT2,IFI44,LAMP3,IFIT3,IFI6,MX1,MX2,IFIT3,KLF2,IFI27,IRF7,OAS3,OAS2,GBP1,BATF2,MX1,OAS2,IFI27L1,GBP2,TAP2,GBP2,STAT1,HLA-DRB1,STAT2,CCL8,IRF7,IFIT2,MX1,IFI44L,IFI44,CXCL11,IFIT5,RSAD2,GBP4,MX1,GBP4,FCGR1A,IFI44,MX2,OAS2,GBP6,IRF7,OAS2,CD274,STAT1,STAT1,GBP4,DUSP3,IFI44,CCL4,CXCL9,CXCL11,RSAD2,SIGLEC1,TLR2,IRF7
