seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
LAP3,CXCL10,ENPP4,ENPP4,ENPP4,ADM,SQSTM1,ENPP4,MEF2A,SQSTM1,OAS1,SPI1,CEACAM8,CD40,PI3,gene_529,ENPP4,ENPP4,ENPP4,S100A9,CD74,IL1B,ENPP4,HNF4A,ENPP4,MED30,ENPP4,DPM1,ENPP4,MMP9,ENPP4,ENPP4,ENPP4,DDX58,ENPP4,CXCL8,LAS1L,ENPP4,ENPP4,,IL22RA2,CD14,IL6,IFI16,PDPN,ENPP4,ENPP4,CXCL9,CD163,FCGR1A,SLC22A4,ENPP4,ENPP4,UBD,IL33,CXCL9,ENPP4,ADM,IL1A,ENPP4,ENPP4,FUCA2,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,HP,RP11-241F15.7,ENPP4,ENPP4,CD40,ENPP4,ENPP4,ENPP4,ENPP4,ENPP4,IL27,OAS1,SLC22A4,ENPP4,MYD88,SYNGR2,ENPP4,ENPP4,LAS1L,RNASEL,IL27,ADAMTS2,LAS1L,ENPP4,PLD4,IL10,GENE_4485,CEACAM8,S100A12,ADM,VPS37C,VPS37C,IFITM2
CXCL10,IL27,SEMA3F,SEMA3F,SEMA3F,ALPL,CD177,SEMA3F,MAPKAPK3,DDX60,OAS2,MMP9,RETN,S100A8,LAP3,gene_3299,SEMA3F,SEMA3F,SEMA3F,S100A8,CD14,IL10,SEMA3F,TUBB1,SEMA3F,HLA-DRA,SEMA3F,SCYL3,SEMA3F,CYP1B1,SEMA3F,SEMA3F,SEMA3F,HERC5,SEMA3F,CXCL10,ENPP4,SEMA3F,SEMA3F,,IFNB1,IFITM2,IL10,STAT3,SPI1,SEMA3F,SEMA3F,EBI3,CORIN,HP,IL27,SEMA3F,SEMA3F,EBI3,LYVE1,PCSK9,SEMA3F,ALPL,IL1B,SEMA3F,SEMA3F,GCLC,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,S100A12,EPHB1,SEMA3F,SEMA3F,ARG1,SEMA3F,SEMA3F,SEMA3F,SEMA3F,SEMA3F,EBI3,OASL,HLA-DOB,SEMA3F,IRAK2,MFSD2A,SEMA3F,SEMA3F,ENPP4,IL6,ARG1,ARG1,ENY2,SEMA3F,NPR1,MMP8,GENE_2760,OLFM4,SOCS3,ALPL,TGFB1,AIM2,IFITM3
CNDP1,S100A12,CFTR,CFTR,CFTR,FCGR1A,ITPKC,CFTR,CREBBP,TMEM154,OAS3,PRF1,GABARAPL1,S100A9,PDIA5,gene_1682,CFTR,CFTR,CFTR,CD14,IFITM2,IFNG,CFTR,SERPINE1,CFTR,LDLRAD3,CFTR,C1orf112,CFTR,IL1R2,CFTR,CFTR,CFTR,IFI44L,CFTR,CCL3,SEPTIN10,CFTR,CFTR,,IFNA6,IFITM3,CXCL10,PYCARD,HLA-DRB1,CFTR,CFTR,ERVW-1,PCSK9,S100A12,UBD,CFTR,CFTR,SQSTM1,CCL2,ARG1,CFTR,SLC22A4,IL6,CFTR,CFTR,NFYA,CFTR,CFTR,CFTR,CFTR,CFTR,SLC22A4,ICE2P2,CFTR,CFTR,CORIN,CFTR,CFTR,CFTR,CFTR,CFTR,MX2,IFIT2,PELI1,CFTR,TRAF6,CD177,CFTR,CFTR,ADARB1,IL10,CORIN,CCL20,TMEM176A,CFTR,COL21A1,MMP9,GENE_4789,HP,TLR4,SLC22A4,MX2,BAX,IKZF1
VSIG4,S100A8,ANKIB1,ANKIB1,ANKIB1,HP,CASP3,ANKIB1,IL33,TLR3,OASL,TLR8,CD177,IL15RA,HSPBAP1,gene_4850,ANKIB1,ANKIB1,ANKIB1,IFITM2,IFITM3,TGFB1,ANKIB1,ANKRD26,ANKIB1,SGCD,ANKIB1,FGR,ANKIB1,SOCS3,ANKIB1,ANKIB1,ANKIB1,IRF7,ANKIB1,CCL4,ENO1,ANKIB1,ANKIB1,,CD74,FCGR2A,HLA-DRB1,CASP1,HLA-MICA,ANKIB1,ANKIB1,FCGR1A,CCL20,SLC22A4,EBI3,ANKIB1,ANKIB1,FCGR1A,,CORIN,ANKIB1,ADAMTS2,IL18,ANKIB1,ANKIB1,STPG1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,NOS3,NF1P7,ANKIB1,ANKIB1,S100A8,ANKIB1,ANKIB1,ANKIB1,ANKIB1,ANKIB1,PLD4,IFI44L,FCGR2A,ANKIB1,TAB2,PECAM1,ANKIB1,ANKIB1,PIK3CD,TLR4,DDX60,CORIN,M6PR,ANKIB1,IL33,SQSTM1,GENE_3670,ARG1,,COL10A1,TRBV11-2,CASP1,IL17A
ARG1,S100A9,CYP51A1,CYP51A1,CYP51A1,S100A12,FCGR2A,CYP51A1,CDC25B,TLR6,RSAD2,TREM1,FCGR3B,IFITM2,VPS37C,gene_1376,CYP51A1,CYP51A1,CYP51A1,IFITM3,SFRP4,MMP9,CYP51A1,IL10RA,CYP51A1,NAALADL2,CYP51A1,CFH,CYP51A1,GPR183,CYP51A1,CYP51A1,CYP51A1,OASL,CYP51A1,CASP1,RPS11,CYP51A1,CYP51A1,,SFRP4,BLK,HLA-MICA,IFNAR1,FGR,CYP51A1,CYP51A1,FCGR2A,CXCL9,ADAMTS2,SQSTM1,CYP51A1,CYP51A1,ADAMTS2,,SYN2,CYP51A1,ARG1,TNF,CYP51A1,CYP51A1,NIPAL3,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,BLK,RP11-442N1.1,CYP51A1,CYP51A1,S100A9,CYP51A1,CYP51A1,CYP51A1,CYP51A1,CYP51A1,COL21A1,OAS3,CD177,CYP51A1,MAP3K7,PDPN,CYP51A1,CYP51A1,ROBO1,TLR2,TMEM154,SPI1,KLHDC3,CYP51A1,LYVE1,UBD,GENE_2169,LTF,,CCL5,CD177,CASP3,ITGA4
CORIN,IL18,KRIT1,KRIT1,KRIT1,SLC22A4,ORAI1,KRIT1,TNFRSF1A,IL22RA2,STAT1,CD44,IFI6,IFITM3,TGFB1,gene_1994,KRIT1,KRIT1,KRIT1,TBX21,ITGA4,VEGFA,KRIT1,VWF,KRIT1,CADPS,KRIT1,FUCA2,KRIT1,SIGLEC1,KRIT1,KRIT1,KRIT1,IFI6,KRIT1,PYCARD,ITGA4,KRIT1,KRIT1,,ITGA4,CASP3,TNF,CD14,CFH,KRIT1,KRIT1,HLA-DOB,ITPKC,ARG1,PLD4,KRIT1,KRIT1,ARG1,,MFSD2A,KRIT1,CORIN,DPM1,KRIT1,KRIT1,ENPP4,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,CASP3,NCOA3,KRIT1,KRIT1,ELANE,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,RP11-407P15.2,IFI6,HLA-DRB1,KRIT1,NFKBIA,COL10A1,KRIT1,KRIT1,IKZF2,DDX60,CD177,TSPO,GNB1,KRIT1,CCL2,EBI3,GENE_973,CD177,,CRP,PECAM1,CASP4,MX2
CD163,SYN2,RAD52,RAD52,RAD52,IL6,BLK,RAD52,IL36RN,IFNB1,STAT2,UBB,RP11-434B2.2,IL6,MX2,gene_4995,RAD52,RAD52,RAD52,SOCS1,IKZF1,ICAM1,RAD52,MPL,RAD52,DNM3,RAD52,GCLC,RAD52,ANXA3,RAD52,RAD52,RAD52,IFIT2,RAD52,NLRP3,NOTCH2,RAD52,RAD52,,IKZF1,CD40,DPM1,TLR2,DPM1,RAD52,RAD52,HP,CASP3,CCL20,NPR1,RAD52,RAD52,CCL20,,,RAD52,CCL20,SCYL3,RAD52,RAD52,SEMA3F,RAD52,RAD52,RAD52,RAD52,RAD52,CD40,PLIN1,RAD52,RAD52,CRP,RAD52,RAD52,RAD52,RAD52,RAD52,RAP1GDS1,ISG15,MICA,RAD52,NFKB1,CCL5,RAD52,RAD52,TMEM240,CASP1,ITPKC,S100A12,CALM2,RAD52,ADAM17,RELA,GENE_2820,RETN,,IL6,PDPN,CASP5,PCSK9
CXCL9,MFSD2A,MYH16,MYH16,MYH16,IL10,CD40,MYH16,IRAK2,IFNA6,CEACAM1,FCER1G,OLFM4,IL10,TRBV11-2,gene_3957,MYH16,MYH16,MYH16,TOLLIP,CD177,VCAM1,MYH16,F3,MYH16,GABRP,MYH16,NFYA,MYH16,FPR1,MYH16,MYH16,MYH16,MX1,MYH16,CD163,GDI2,MYH16,MYH16,,BLK,ITPKC,SCYL3,IRF3,SCYL3,MYH16,MYH16,HSPBAP1,FCGR2A,CORIN,COL21A1,MYH16,MYH16,CORIN,,,MYH16,IL15,C1orf112,MYH16,MYH16,CFTR,MYH16,MYH16,MYH16,MYH16,MYH16,FCGR2A,IL9RP1,MYH16,MYH16,CXCL10,MYH16,MYH16,MYH16,MYH16,MYH16,AURKA,MX1,IL6,MYH16,RELA,IL15,MYH16,MYH16,GNB1,FCGR2A,CASP3,TNFSF13B,RPL27,MYH16,AKT1,NFKB1,GENE_4647,S100A9,,TNF,ADM,CASP8,S100A8
PCSK9,ADM,BAD,BAD,BAD,CXCL10,NFKB1,BAD,TGFBR1,ITPKC,CD274,IL7R,CXCL8,IL1B,,gene_554,BAD,BAD,BAD,PECAM1,ARG1,SELE,BAD,PLAU,BAD,ANO4,BAD,STPG1,BAD,GPR65,BAD,BAD,BAD,IFIH1,BAD,CD274,OSBPL7,BAD,BAD,,CASP3,SMAD3,C1orf112,CD36,C1orf112,BAD,BAD,IFI16,ORAI1,CD74,IL33,BAD,BAD,ADM,,,BAD,IL15RA,FGR,BAD,BAD,ANKIB1,BAD,BAD,BAD,BAD,BAD,ITPKC,RP11-701P16.3,BAD,BAD,IL6,BAD,BAD,BAD,BAD,BAD,U2,OAS2,IL10,BAD,MAP2K1,IL15RA,BAD,BAD,SELP,FCGR1A,FCGR2A,CXCL16,SORL1,BAD,ANGPT1,NFKB2,GENE_1176,S100A8,,IL1B,ALPL,CCL1,S100A9
,ALPL,HS3ST1,LAP3,LAP3,RELA,RELA,LAP3,IL36G,CASP3,CXCL10,UBD,S100A12,TNF,,gene_2074,LAP3,LAP3,LAP3,PDPN,ADAMTS2,CCL2,HS3ST1,CCR7,LAP3,RASGRP1,LAP3,NIPAL3,LAP3,CARD8,LAP3,LAP3,LAP3,XAF1,LAP3,FCGR3B,CDK11B,LAP3,LAP3,,CD40,TNF,FGR,HLA-DOB,ACAP3,LAP3,LAP3,IFNAR1,BLK,SFRP4,LYVE1,LAP3,LAP3,ALPL,,,LAP3,DPM1,CFH,LAP3,LAP3,CYP51A1,LAP3,LAP3,LAP3,LAP3,LAP3,SMAD3,CSP2,LAP3,LAP3,ADM,LAP3,LAP3,LAP3,LAP3,LAP3,Y_RNA,IFI44,CXCL10,LAP3,MAP2K2,IL2RA,LAP3,LAP3,ANKRD20A1,PDPN,ORAI1,TNFSF10,CEP104,LAP3,ANGPT2,IKBKG,GENE_845,CAMP,,IFNG,FCGR1A,CCL20,SFRP4
,FCGR1A,AOC1,HS3ST1,HS3ST1,NFKB1,NFKB2,HS3ST1,RPS6KA5,FCGR2A,CXCL9,EBI3,IFIT3,IFNG,,gene_647,HS3ST1,HS3ST1,HS3ST1,CD177,CORIN,CCL5,AOC1,IRF5,HS3ST1,MYO1F,HS3ST1,ENPP4,HS3ST1,NLRP3,HS3ST1,HS3ST1,HS3ST1,CMPK2,HS3ST1,HP,PPP2R5B,HS3ST1,HS3ST1,,FCGR2A,IL1B,CFH,PELI1,ACTN4,HS3ST1,HS3ST1,IL27,CD40,ITGA4,CYP26B1,HS3ST1,HS3ST1,HP,,,HS3ST1,SCYL3,FUCA2,HS3ST1,HS3ST1,KRIT1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,TNF,CFDP1,HS3ST1,HS3ST1,ALPL,HS3ST1,HS3ST1,HS3ST1,HS3ST1,HS3ST1,PAX5,IRF7,,HS3ST1,MAPK8,CD74,HS3ST1,HS3ST1,ST8SIA4,NLRP3,BLK,IL1RN,BANK1,HS3ST1,APAF1,CASP1,GENE_2007,DEFA4,,IL10,HP,CCL5,SQSTM1
,HP,WNT16,AOC1,AOC1,NFKB2,RELB,AOC1,MKNK1,ORAI1,IDO1,SQSTM1,IFIT1,IL2,,gene_2063,AOC1,AOC1,AOC1,SLC1A4,CCL20,CXCL10,WNT16,TNNI3,AOC1,ORAI1,AOC1,SEMA3F,AOC1,C3AR1,AOC1,AOC1,AOC1,DDX60,AOC1,S100A8,POMGNT1,AOC1,AOC1,,ITPKC,IL4,FUCA2,FCGR2A,AGAP2,AOC1,AOC1,IRAK4,MPO,IKZF1,TREH,AOC1,AOC1,S100A12,,,AOC1,C1orf112,GCLC,AOC1,AOC1,RAD52,AOC1,AOC1,AOC1,AOC1,AOC1,IL1B,CPNE8-AS1,AOC1,AOC1,FCGR1A,AOC1,AOC1,AOC1,AOC1,AOC1,RABIF,DDX58,,AOC1,MAPK9,SFRP4,AOC1,AOC1,SLC4A1AP,FCGR3B,CD40,BLK,PRELID1,AOC1,ARNT,GSDMD,GENE_3700,CTLA4,,CXCL8,S100A12,CD38,TGFB1
,SLC22A4,HECW1,WNT16,WNT16,RELB,REL,WNT16,RPS6KB1,BLK,IL15RA,VEGFA,SERPINA1,CCL2,,gene_4245,WNT16,WNT16,WNT16,SLC1A5,CXCL10,STAT1,HECW1,IDO1,WNT16,STX1A,WNT16,CFTR,WNT16,OSM,WNT16,WNT16,WNT16,EIF2AK2,WNT16,S100A9,SLC25A33,WNT16,WNT16,,SMAD3,LRG1,GCLC,DPM1,AGFG1,WNT16,WNT16,IRF3,ELANE,S100A9,IGFBP5,WNT16,WNT16,SLC22A4,,,WNT16,FGR,NFYA,WNT16,WNT16,MYH16,WNT16,WNT16,WNT16,WNT16,WNT16,IL4,TCERG1P2,WNT16,WNT16,HP,WNT16,WNT16,WNT16,WNT16,WNT16,ADGRF4,EIF2AK2,,WNT16,MAPK14,ITGA4,WNT16,WNT16,PLA2G15,IL15,,CASP3,TMEM176B,WNT16,ATF2,IL18,GENE_4534,GZMB,,CCL2,SLC22A4,CD3G,TRBV11-2
