seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
IL6,CCL4,CCL2,CD74,IL12B,CD4,ACOX2,NFKB1,IL10,CD164L2,NFKB1,NFKB2,IL10,TGFB1,NDUFB2,IL21,TLR9,IRF7,FOXP3,IFNB1,TLR3,TFAM,TLR3,STAT1,STAT1,IFNB1,CD8A,TLR4,TLR9,NDUFAF7,CXCR4,TNFRSF1A,CCL5,TLR3,IRF3,CXCL10,STAT1,CCL5,IL18,IL5,TGFB1,TIGIT,CCL5,CCL20,TLR9,IFNB1,STAT3,CCL2,IL17A,IRF3,IL6,IL2,NFKB2,MT-ND5,IL17A,IFNB1,RELA,IRF3,TGFB1,STAT1,AHCY,CCL2,IFNB1,GCLC,CD8A,TLR3,CCL2,TLR7,CXCL10,TNF,CD4,IFNG,TLR4,IFNG,TNF,IL12A,TLR2,CCL2,NFKB1,IFNA1,NFKB2,CXCL10,TLR9,IFNB1,IL17B,TGFB1,MT-ATP6,CCL5,CD4,IFNAR1,HLA-DRB1,ATP5A1,CXCL10,IL1RN,CCL5,IL1R1,NFKB2,IL1B,MAVS,HLA-DRB1
IL10,CCL5,CCL5,CD44,IL13,CD8A,CYCS,NFKB2,SOD1,CD163,NFKB2,RELA,IL4,CCL2,NDUFB3,IL23A,CD4,STAT1,TBX21,IRF3,TLR4,PPARGC1A,TLR9,IRF3,STAT3,TLR4,CD8B,TLR9,CD4,NDUFB1,CD4,C1QTNF3,CXCR4,TLR4,COX4I1,CCL2,STAT3,CD4,IL23A,IL12A,CCL2,BTLA,TGFB1,CCL5,NFKB1,TGFB1,IRF7,CD14,IL23A,COX4I1,IL10,IL4,RELA,MT-ND4,IL18,TLR4,IRF3,MX1,CXCL10,IRF7,FOLR1,CCL5,TLR4,SARM1,CD8B,TLR4,TLR3,TLR3,CCL2,TGFB1,CD3E,IFNA1,TLR9,TGFB1,NDUFS1,IL17A,TLR3,CCL5,NFKB2,IFNB1,RELA,CD38,PPARGC1A,MX1,IL10,NFKB1,PDK4,TGFB1,CD8A,IFNAR2,NLRP3,ATP5B,CCL5,IFNGR1,CXCL10,IL2,TLR4,IL6,RELB,CD14
IL17A,CXCL8,CXCR4,IFNGR1,IL15,HLA-DRB1,CYCSP34,RELA,PRF1,CD163L1,RELA,TLR3,IL2,CCL5,NDUFB4,TNF,CD8A,MX1,GATA3,IRF7,TLR9,COX4I1,NFKB1,IRF7,IRF3,TLR3,CD3E,NFKB1,CD8A,NDUFB2,CD8A,TNFSF13B,CD4,TLR9,IL6,IL10,IRF3,CD8A,CXCL10,IL12B,CCL5,CD28,IL18,CCL3,NFKB2,CCL2,TNF,HLA-DRB1,TGF,IL6,IL17A,IL17A,TLR4,IFNA8,TNF,TLR3,IRF7,ISG15,CCL2,IRF3,VDR,CXCR4,TLR9,BAD,CD3E,TLR9,IL1A,CD38,IL10,NFKB1,CD3D,IFNB1,CD14,CD4,PPARGC1A,CD40LG,TLR9,CXCL10,RELA,IRF3,REL,CD274,POLG,MX2,IL17RD,NFKB2,PFKM,NFKB1,CD19,IL1B,CCL2,COX4I1,CXCL8,TNFRSF1A,CXCL8,IL4,TLR9,IL10,NRF1,PTGS2
IFNG,CXCL9,CD40,TNFRSF1B,IL21,IRF7,ACOXL-AS1,STAT1,GCLC,TNFRSF12A,IRF3,TLR4,IL17A,CXCL8,NDUFB5,TNFAIP3,CD19,OAS1,IL2,TLR3,IRF3,TLR4,NFKB2,HLA-DRA,IRF7,TLR9,CD3D,NFKB2,CD8B,NDUFB3,CD3D,CCL22,CD8A,NFKB1,IL10,TGFB1,IRF7,CD14,CCL2,IL13,CXCL10,ICOS,NFKB1,ADRM1,RELA,CCL5,TLR9,NLRP3,HLA-DRB1,IL10,IL18,CXCL10,TLR7,IFNA7,TNFRSF1A,TLR9,STAT1,OAS1,CCL5,TBK1,MTR,CD4,NFKB1,HSPB6,CD3D,NFKB1,IL8,CD14,TGFB1,RELA,CD19,TLR4,CD86,CD8A,SDHB,TGFB1,IRF3,CXCL8,TLR4,IRF7,TNFRSF1A,CD40,TFAM,OAS1,IL17RE,TLR4,HK1,STAT1,CD68,IL6,CCL5,NDUFS1,CD4,TNFRSF1B,CD40,IL6,CD4,IL17A,TFAM,IL10
TNF,CXCL10,TLR4,TNFRSF17,IL23A,CXCL10,CYCSP19,STAT3,CD4,CCL26,IRF7,TLR9,IL18,CXCL10,NDUFB6,TNFRSF1A,TGFB1,ISG15,IL4,TLR4,IRF7,CD8A,RELA,HLA-DRB1,MX1,NFKB1,CD3G,RELA,CD19,NDUFB4,CD3E,TNFRSF10A,CD8B,NFKB2,TLR4,IL2,IL2,TLR4,CCL5,IL15,TLR4,CD40,STAT1,PSMD2,STAT1,CXCL10,COMT,IL17A,HLA-DQB1,TLR4,IL1RN,CCL2,TLR9,MT-CYB,IFNG,NFKB1,STAT3,IFIT1,CXCR3,MAVS,MTRR,CD8A,NFKB2,CYP51A1,CD3G,NFKB2,IL4,HLA-DRB1,HLA-DRB1,STAT1,CD14,TLR3,CD4,CD8B,COX4I1,RESISTIN,IRF7,CCL3,TLR3,TLR3,TNFRSF1B,CD86,SOD2,OAS2,IL17RC,TLR3,PKM,STAT3,HLA-DRB1,IL10,CXCL10,PDK4,CD8A,IL6R,TLR4,IL10,CD8A,IL2,PRKAR1A,TGFB1
TGFB1,NFKB1,TLR3,TNFRSF9,IFNG,CCL2,CYCSP6,IRF3,NDUFS1,CD79B,TLR3,STAT1,NFKB1,CD4,NDUFB7,TNFRSF1B,CCL2,IFIT1,IL17A,TLR9,CD8A,HSP90AA1,RELB,CD4,OAS1,NFKB2,CD19,STAT1,CD3E,NDUFB5,CD19,CCL24,CD3E,RELA,STAT3,CD69,IL4,NFKB1,CCR5,IL21,TLR3,CD80,STAT3,NDUFA3,STAT3,CRP,SOD2,TGFB1,CD4,UQCRC2,IL2,CCL5,STAT1,MT-ATP6,IFNA1,NFKB2,JAK1,IFITM3,CD40LG,MX1,WASF3,CD19,RELA,CYP26B1,CTLA4,RELA,IL13,HLA-DQB1,HLA-DQB1,STAT3,TBX21,TLR9,CD8A,CD19,COX5A,CD8A,STAT1,CCL4,TLR9,TLR4,IL1A,CD4,GPX1,OAS3,IL17D,TLR9,LDHA,IRF3,HLA-DQB1,TNF,STAT1,PPARGC1A,CD3E,IL10RA,TLR3,IL12A,CD19,IL4,PRKAR2A,IL4
CCL2,NFKB2,TLR9,IL17RB,IFNA1,CD14,CYCSP55,IRF7,ADRB1,IL32,TLR4,IRF3,NFKB2,CD8A,NDUFB8,IFNG,CCL5,IFIH1,TGFB1,NFKB1,CD4,SIRT1,CD4,CD8A,OAS2,RELA,MS4A1,STAT3,CD3D,NDUFB6,NCAM1,TNFSF8,CD3D,RELB,COX5A,IFNA1,IL17A,STAT1,CXCL8,IL22,TLR9,CD86,COX4I1,NDUFB5,JAK1,NFE2L2,PRDX1,IL2,CD8A,SOD1,IL4,CD8A,STAT3,COX6A1,IFNB1,RELA,JAK2,PKR,CD8A,OAS1,PEMT,CD3E,CD4,FKBP4,PDCD1,CD14,TGM2,CXCL10,CD4,IRF3,GATA3,CD4,CD19,CD3E,HMOX1,CD4,STAT3,CXCL9,CD4,TLR9,IL1R1,CD8A,CAT,ISG15,IL17RA,CD4,ENO1,IRF7,TLR4,CCL2,JAK1,SIRT1,CD19,IL1R1,TLR2,IL12B,GATA3,IFNG,MFN2,IL17A
CCL5,RELA,NFKB1,CD84,IFNA2,TLR7,CYCSP17,COX4I1,SDHA,CD9,TLR9,IRF7,TLR4,CD14,NDUFB9,IFNA1,CXCL10,DDX58,CCL2,NFKB2,CD3E,SOD2,CD8A,CD3E,OAS3,RELB,NCR1,IRF3,CD3G,NDUFB7,CD14,CCL2,CD19,IRF3,NDUFB1,TLR3,CD4,IRF3,CXCL9,IL23A,NLRP3,NDUFAB1,COX5B,NDUFB11,JAK2,NFKB1,CAT,IL4,CD19,CD8A,TGFB1,CD4,IRF3,MT-CO2,CD4,CD8A,TYK2,MAVS,CD4,IFIT1,SUOX,CD14,CD8A,KDM1A,NCAM1,CD86,CD69,CCL2,CD8A,IRF7,RORC,CD8A,CD3E,CD3D,SOD2,CD3E,CD14,CXCL11,CD8A,NFKB1,IL1RN,CD19,CD38,ISG20,IL17REL,CD8A,GPI,TLR3,TLR9,CCL5,IRF3,NDUFAB1,FOXP3,CD40LG,TLR9,IL15,TBX21,TGFB1,IRF3,FOXP3
CXCL10,TLR2,NFKB2,TNFRSF1A,IFNB1,IL17A,CYCSP32,COX5B,NFKB2,CD4,STAT1,CCL2,TLR9,CD19,NDUFB10,IFNB1,IL17A,EIF2AK2,CXCL10,RELA,CD14,STAT1,CD8B,CD14,ISG15,REL,KLRD1,IRF7,CTLA4,NDUFB8,CD68,TNFAIP1,MS4A1,IRF7,IRF7,IRF3,CD8A,IRF7,CCL3,IFNG,COX4I1,NDUFAF7,NDUFA4,NDUFA4,IRF3,NFKB2,PRDX5,IL8,CD56,COX7A1,NFKB1,CD3E,IRF7,IFNA1,CD8A,CD4,MAPK1,STING1,NFKB1,ISG15,BHMT,TLR4,CD8B,DVL2,FCGR3A,CD40,HLA-DRB1,IL8,CD3E,TLR2,IL12A,CD3E,CD28,CD3G,NFE2L2,FOXP3,CD68,CD4,CD8B,NFKB2,IL6R,CD3E,CCL26,IFIT1,IL10RB-DT,CD8B,GAPDH,TLR4,NFKB1,CXCL10,ATP5A1,SOD2,CTLA4,CD40,NFKB1,IL17A,RORC,NFKB1,WASF3,CD8A
NDUFS1,TLR3,RELA,CD5L,TGFB1,FOXP3,CYCSP12,COX6A1,TRPM3,CD22,STAT3,CCL3,IRF3,CD38,NDUFS1,IFNGR1,IL2,CD69,HLA-DRB1,RELB,FCGR3A,NFE2L2,CD19,CCL2,IFIT1,CD4,KLRC1,CD4,PDCD1,NDUFS1,HLA-DRA,IL10RA,CTLA4,CD4,TNF,STAT3,COX4I1,COX4I1,CCL4,IFNA1,COX5A,PDK4,NDUFB1,NDUFS3,IRF7,RELA,NGF,CCL5,FOXP3,NDUFV1,STAT1,CD14,IFNA1,MT-ND3,CD19,CD3E,MAPK3,CGAS,STAT1,RSAD2,MAT1A,TLR3,CD19,SLC4A1,COX4I1,HLA-DRA,STAT1,IL2,CD19,TLR4,IL12B,GATA3,HLA-DRB1,CD14,CAT,NCAM1,CD163,CD8A,CTLA4,RELA,IL6ST,CTLA4,CD79B,IFIT2,IL10RB,CD3E,PGK1,TLR7,STAT1,CD14,ATP5B,GPX1,PD1,CXCL9,NFKB2,IL18,IL2,NFKB2,POGLUT2,CD4
NDUFS3,TLR4,IRF3,NFKB2,TGFB2,ATP5A1,CYCSP42,NDUFAB1,SIRT1,CD6,JAK1,CCL4,IRF7,TLR4,NDUFS2,IFNAR1,IL4,CD38,HLA-A,STAT1,HLA-A,SIRT3,CD3E,CCL5,IFIT2,CD8A,PRF1,CD8A,LAG3,NDUFS2,HLA-DRB1,CD69,PDCD1,CD8A,TLR9,ATP5A1,COX5A,COX5A,TLR4,IFNB1,NDUFS1,POLG,SDHA,ATP5F1A,CXCL10,RELB,SOD1,ATP5A1,ATP5A1,STAT3,STAT3,COX4I1,IFNB1,MT-CO1,CD3E,CD19,MAPK14,IL2,STAT3,IL10,CBS,TLR9,CD3E,SLC7A2,COX5A,HLA-DRB1,IRF7,NDUFB8,FOXP3,TLR9,IL23A,TBX21,HLA-DQB1,FCGR3A,SNAP25,PRF1,HLA-DRA,CD19,PDCD1,REL,IL10,TLR3,IL32,IFIT3,NFKBIL1,CD3G,TNF,TLR9,STAT3,NDUFAB1,COX4I1,GCLC,TLR4,CXCL10,RELA,IL21,IL4,RELA,PINK1,GZMB
NDUFAB1,TLR9,IRF7,IL4R,CD3D,COX4I1,CYCSP24,NDUFA4,HIF1A,IL20RA,JAK2,CCL5,STAT1,TLR9,NDUFS3,NFKB1,IL5,HLA-DRB1,HLA-B,STAT3,HLA-B,STAT3,CD3D,CXCL10,IFIT3,CD8B,GZMA,CD3E,HLA-A,NDUFS3,NFKB1,IFNG,LAG3,CD8B,OAS1,COX4I1,COX5B,NDUFS1,TLR3,IFNL1,NDUFS3,TFAM,SDHB,ATP5B,CCL2,REL,PRDX3,NDUFB8,ATP5B,CXCL10,JAK1,NDUFS1,ISG15,IFNB1,CD14,GZMB,JUN,IL4,IRF3,TGFB1,SLC19A1,NFKB1,CD3D,SLC22A16,COX5B,HLA-C,ISG15,NDUFS1,GATA3,CD4,IFNA1,RORC,HLA-A,NCAM1,NGF,GZMB,HLA-DRB1,CD3E,LAG3,RELB,IL10RA,TLR4,CD9,RSAD2,VDAC2,CD19,IL6,CD4,IRF7,PDK4,NDUFA4,NFE2L2,TLR7,CCL2,RELB,IL23A,IL12A,RELB,REL,PRF1
NDUFAF7,STAT1,STAT1,CXCL2,CD3E,NDUFS1,CYCSP5,NDUFAF7,IL17A,CD74,CXCL10,CXCL8,STAT3,NFKB1,NDUFS4,NFKB2,IL13,HLA-A,HLA-C,JAK1,HLA-C,BDNF,CD3G,TGFB1,PKR,CD3E,GZMB,CD19,HLA-B,NDUFS4,STAT1,IL17A,TBX21,CD19,OAS3,NDUFS1,COX6A1,NDUFS2,TLR9,IFNAR1,NDUFV1,NRF1,SOD2,COX5B,CCL5,CD3E,GPX4,COX7A2,COX4I1,CYCS,JAK2,NDUFV1,MX1,MT-ND2,CD69,PRF1,FOS,IL17A,IRF7,IL4,SHMT1,RELA,CD3G,SLC25A13,NDUFS1,CCL2,MX1,COX5B,TBX21,CD8A,IFNB1,STAT1,HLA-B,HLA-A,SOD1,CD69,B2M,CD3D,HAVCR2,STAT1,IL10RB,TLR9,CD4,IRF3,VDAC1,MS4A1,IL1B,CD8A,IRF3,SDHB,NDUFS1,HMOX1,TLR9,CCL5,REL,IFNG,IL12B,REL,POGLUT1,IFNA1
COX4I1,STAT3,STAT3,IL12RB2,CD3G,SDHB,CYCSP4,CS,IL4,CD44,CCL2,CXCL10,JAK1,RELA,NDUFS5,RELA,IL15,B2M,IRF7,JAK2,HLA-DRA,HSPA1A,IL2RA,IL1RN,RIG1,CD3D,FCGR3A,CXCL10,HLA-C,NDUFS5,STAT3,IL17F,GATA3,NCAM1,OAS2,SDHA,NDUFB8,UQCRC1,TLR2,IFNGR1,SDHA,PPARGC1A,GPX1,UQCRB,CD4,CD4,BDNF,SDHB,COX5A,CD19,TLR2,SDHA,OAS1,IFNA2,HLA-A,FASLG,CREB1,TGFB1,TLR3,IL13,TCN2,IRF3,CXCL10,RBM5,NDUFS2,CCL5,OAS1,ATP5A1,RORC,CD19,IRF7,STAT3,HLA-C,HLA-B,BDNF,NKG2A,CXCL10,CD3G,CD274,STAT3,IFNGR1,NLRP3,CD22,IRF7,COMT,NCAM1,IFNG,CD19,PTGS2,UQCRC1,SDHA,PRDX1,NFKB1,CD8A,IRF3,IFNA1,IL18,CCL2,MFN1,IFNB1
