seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
NLRP3,CTLA4,CD8A,CCL5,CD8A,NFKB1,TGFB1,RETN,TNF,ACE2,STAT3,SOD2,IL2,IGLC7,CCL2,CD4,TNFRSF1A,PRF1,STAT3,AMPK,IL10,CD24,IL17A,TLR4,ACADVL,HMOX1,CTLA4,GPX1,ATP5PO,NFKB1,STAT1,CASP1,PSMA3,STAT3,LINC00333,IL1A,CD74,ENPP4,TLR3,STAT5A,STAT1,HLA-DRB1,CCL4,CXCL10,IL17A,COX5A,NFKB1,NFKB1,CD40L,STAT1,CD19,ENPP4,IL2,TLR4,PLEKHA2,STAT1,PRG4,STAT1,IL17A,CXCL8,CD74,IL1A,TLR3,IDO1,NFKB1,IL6,IL4,CCL5,TLR9,CHRM4,ENPP4,STAT1,CD4,CD8A,PHKA2,MPO,IL10,HLA-DRB1,IL17A,ILF2,IFNG,CD40,TRPC4,CSF2,TGFB1,ESRRA,STAT3,TNFAIP3,NLRP3,PDCD1,MAPK1,IL10,MAP7,TRPM3,TRPM3,ATP5PF,TLR3,LALBA,ATIC,MAPK1
TLR4,LINC00333,NFKB1,TLR3,HLA-DRB1,TNF,CCL2,CSF3,IFNG,CRP,TLR4,CAT,IL4,IGKV3-11,CCL4,CD8A,IL10RB,LAMP1,TGFB1,NFYA,TNF,NFKB1,CCL2,TLR3,COMT,PPARGC1A,CD28,IL10,COX4I1,STAT1,STAT3,NLRP3,PSMA4,IL1B,PTPN22,IL2,STAT1,SEMA3F,TLR4,CD74,MMP9,COX2,CXCR4,TNF,CCL2,ATP5F1A,TLR3,STAT1,CD40,STAT3,CD20,SEMA3F,IL7,TLR3,ADA,STAT3,OGG1,STAT3,CXCL10,CD4,ESRRA,IL1B,TLR4,KYNU,STAT1,IL2,CXCL10,TLR3,CD14,CHRM3,SEMA3F,STAT3,CD8A,NFKB1,PRG4,ELANE,IL18,HLA-A,CXCL10,IGHV3-23,RNASEL,TRPM3,TRPC6,CCL5,HLA-DRB1,APP,CD4,NFKBIA,CASP1,HLA-A,MAPK8,TNF,CCDC7,CCL4,TLR4,ATP5PO,TLR9,CSN1S1,KLHL17,MAPK3
TLR3,MAP7,STAT1,TLR4,HLA-A,IL6,NFKB1,CXCR4,IL6R,IL17A,TLR3,GPX1,IL12A,CD4,CCL5,GZMA,TLR4,IGLC7,IDO1,PRRT4,IFNG,STAT1,CRP,IRF3,CPT1A,ATP5F1A,CD40,MAPK1,COX5A,STAT3,RELA,STAT1,MAP7,IL2,RIN3,IL4,STAT3,CFTR,IRF3,CD40,NOS2,NOS2,CSF2,FASLG,CD19,ATP5F1B,TLR4,STAT3,TNFRSF1A,IL10,CD27,CFTR,IL15,IRF3,ITGB1,CD8A,MAP7,IL17A,CCL2,CD74,CCL4,TNF,TLR9,PRF1,STAT3,IL4,NFKB1,TLR4,CD40,AT1R,CFTR,TLR3,CXCL10,STAT1,OGG1,APP,NFKBIA,CCR5,CCL2,IGLC7,KLRD1,CD19,TRPV1,CCL3,MAPK1,CD74,CD8A,NFKB1,IL18,HLA-B,SOD2,IFNG,TPPP,CXCR4,IL1RN,NDUFA2,NFKB1,OPN1SW,PMF1,MAPK8
CD14,NFKBIA,STAT3,TLR9,HLA-B,IL1B,STAT1,TLR4,SOD1,CXCL8,MT-ND1,IDO1,IL17A,CD8A,TLR3,GZMB,TLR5,IGHV3-23,IDO2,C14orf37,IGHG1,STAT3,CD40LG,IRF7,CPT2,NDUFS1,CD80,MAPK3,COX5B,PRF1,JAK1,CXCL10,CCDC7,IL7,TDO2,IL12A,CD19,ANKIB1,IRF7,HLA-DQB1,CASP1,MAPK8,CCL20,IL6,MS4A1,IL1B,CCL5,CD40,TNFRSF1B,IL17A,MS4A1,ANKIB1,IL18,IRF7,STAT3,CD4,CCDC7,IL2,CCL5,CD8A,CXCR4,IFNG,STAT1,GZMB,HLA-DRB1,IL1B,STAT1,IRF3,CXCL10,ET1BR,ANKIB1,TLR4,CCL2,STAT3,IFNG,CD74,TNFAIP3,CXCL10,PTGS2,IGKV3-11,CYP2D6,CD27,TRPV4,CCL20,MAPK8,GPC5,CTLA4,IL17A,IL1B,HLA-C,GPX1,IL6,CD19,CCL20,APOBEC3A,NDUFA3,STAT1,SCGB2A2,SLC25A3,JAK1
NFKB1,TNFAIP3,NLRP3,NFKB1,CTLA4,IFNG,STAT3,APP,SOD2,IL4,COX4I1,NLRP3,IL18,CD8B,TLR4,CASP1,IL6,IGKV3-11,AMPK,ANKDD1B,TGF,TP53,SOD2,CCR5,CRHR1,COX4I1,CD86,NLRP3,COX6A1,GZMB,JAK2,CCL2,CCDC157,CXCL10,TPPP,IL13,CD4,CYP51A1,STAT1,IL1B,NLRP3,STAT3,CCL5,IL10,CD27,IL6,CCL2,CTLA4,IL1B,CXCL8,CD38,CYP51A1,CD19,NLRP3,FLT3,GZMB,IFNG,IL7,IL2RA,CD8B,CSF2,KLRK1,STAT3,HLA-DQA1,CD4,TNF,MAPK1,IRF7,CCL2,CCL2,CYP51A1,CD14,STAT1,IL1R1,CD40L,ESRRA,CCL4,ATP5F1A,NLRP3,PDCD4,MTHFR,CD38,ORAI1,SLC34A2,MAPK14,IDO2,HLA-DRB1,IL4,MAPK1,HLA-DRB1,CAT,IL1B,BNIP3L,CCL5,PLSCR1,NDUFA4,STAT3,CASP14,RHBDD1,JAK2
STAT1,CSF2,IL18,NFKB2,NFKB1,CXCL10,TLR4,CSF2,GPX1,IL13,ATP5F1A,FOXP3,IL23A,KLRK1,TLR9,STAT1,IL8,IGHV3-30,PPARGC1A,TRA,ADAMTS19,HLA-DRB1,MAPK1,CXCL10,HTR2A,SDHA,TLR2,NR3C1,COX6B1,KLRC1,IL12A,IL17A,IL6,CCL2,ZBTB46,IL18,CD8A,KRIT1,NFKB1,CD19,GNAS,IL17A,CCL3,CSF1,CD38,TNF,IL1R1,TGFB1,IL2,CCL2,TNFSF13B,KRIT1,CD3E,IL18,EBF1,PRF1,KLRK1,CD4,IL7R,CD19,CCL20,PRF1,TGFB1,SOD2,CD8A,TNFRSF1A,JAK1,MX1,CCL5,CFH,KRIT1,CXCL10,TLR4,IL6R,CD8A,IL10,CX3CR1,ATP5F1B,NDUFS1,EEF2,COX5B,IGHG1,STIM1,GABRG1,JAK1,BCL7A,IL2RA,IL13,MAPK3,HLA-DQB1,NFE2L2,NFE2L2,KLF6,CCL3,NAMPT,NDUFA5,CD14,KLK5,MAEA,STAT1
STAT3,CCL20,IL12A,STAT1,STAT1,CXCL8,TLR9,ESRRA,GPX3,FOXP3,UQCRC1,CD4,IFNA1,KLRD1,CD4,STAT3,CCL20,SF1,PPARA,IL1B,VARS2,HLA-A,MAPK8,COX5B,SLC6A4,IDO1,TLR3,CRH,COX6C,KLRC2,IL12B,TERT,TNF,CCL5,AICDA,TGFB1,SOD1,RAD52,SDHA,CD4,CRP,IL4,TGFB1,FGR,IGHM,IFNG,TGFB1,IL2RA,IL12,TLR4,IGHV3-23,RAD52,CD4,CXCL10,IGHV3-23,KLRK1,KLRD1,CD8A,CD69,IGLC7,CCL5,GZMB,IL12A,GPX1,CTLA4,TNFRSF1B,TLR4,OAS1,IL17A,C1QB,RAD52,CCL2,MMP9,TNFRSF1A,CD4,IFNG,CXCR4,COX4I1,COX4I1,ATP5F1A,DBI,IGHM,STIM2,ROS1,JAK2,IL1RN,CD19,CD4,MAPK8,TGFB1,PPARGC1A,SOD1,GZMA,TGFB1,CASP1,NDUFA6,CD4,MUC5B,RNF220,FOXP3
IRF3,CCL5,IL12B,STAT3,STAT3,CCL2,CD4,CCL5,TXN,IDO1,NDUFB8,CD8A,IFNB1,GZMB,CD8A,STAT5A,NFKB1,SFTA3,HIF1A,IL6,CPLX2,HLA-B,CASP1,DBI,GSK3B,KMO,TLR4,TP53,COX7A2,NCR1,IL4,PPARGC1A,IFNG,CD19,APP,NFKB1,SOD2,MYH16,SDHB,CD8A,PPARGC1A,CASP1,IL10,CFH,IGHD,NFKB1,NLRP3,IL7R,IL13,TLR2,IGLC7,MYH16,CD8A,CCL2,IGHV3-30,NFAT5,GZMB,CD19,ATP5F1A,IGHV3-23,CCL3,EIF2AK1,IL12B,ATP5A1,PDCD1,CD40,HLA-DRB1,ISG15,IL17F,C1QA,MYH16,IL17A,BDNF,TLR4,GZMA,TLR4,SELPLG,COX5A,PDK1,ATP5F1B,PSMA3,CD3D,CACNA1A,AGR2,SOCS3,GLRX1,CD14,CD8A,MAPK14,IL1B,SIRT1,SOD2,GZMB,IL6,ADRM1,NDUFA7,CD8A,SFTA3,NECAP2,CD4
IRF7,CCL3,HLA-A,IRF3,PTGS2,CCL5,CD8A,CCL3,CRH,GNAS,SOD2,GNAS,CD40,PRF1,CD19,CCL2,RELA,TNFRSF17,SIRT1,TNF,CYP2D6,ACE2,CASP3,ESRRA,SIRT1,CTLA4,TLR9,HMGB1,COX7C,CD56,IL13,SOD2,IL10,CD27,ARNTL,TLR4,GPX1,BAD,UQCRC1,COX5B,COX2,NLRP3,ESRRA,TNFAIP3,CD4,TLR4,CD14,CD28,IL15,TLR7,IGKV3-11,BAD,CTLA4,CCL5,ESRRA,CD69,PRF1,TGFB1,COX5B,IGKV3-11,CD40L,EIF2AK2,IL15,COX4I1,ATP5F1A,CD40LG,PTGS2,IFNB1,IL2,IL10,BAD,HLA-DRB1,VEGFA,TLR9,GZMB,TNF,ITGAL,NDUFB6,PDK4,ATP5F1C,PSMA4,CD4,CACNA1B,GNAT3,MYC,NAMPT,NLRP3,CD8B,AKT1,IL2,FOXO3,GPX1,PRF1,IL17A,PSMD2,NDUFA8,HLA-DRB1,SMIM22,CNOT11,CD8A
IFNA1,CCL4,HLA-B,IRF7,NLRP3,TGFB1,HLA-DRB1,CD4,CRHR1,COMT,GPX1,ADRB2,CD80,IFNG,STAT1,CCL5,JUND,CS,SOD1,IFNG,GPBAR1,NLRP3,HLA-DRB1,PDHB,SIRT3,JAK1,NFKB1,IDO1,COX8A,FASLG,IFNA1,GPX1,IL1B,BANK1,ATP5F1A,TLR3,CAT,LAP3,COX4I1,DBI,ATP5F1A,CD4,APP,RELA,KLRK1,PTGS2,HLA-DRB1,ICOS,IL18,NLRP3,CD4,LAP3,ATP5F1A,CD40,APP,CD19,CD19,CXCL10,SDHA,SOD2,IFNG,STAT1,IL18,BCL2,ATP5F1B,TLR4,NOS2,STAT1,IL4,IL6,LAP3,IDO1,SOD2,MYD88,PRF1,IL6,CCR7,UQCRC1,LDHA,ATP5F1D,STAT5A,CD8A,CACNA1C,SFTPA2,TP53,CASP1,IFNA1,CD3D,PIK3CA,IL4,HIF1A,CAT,KLRK1,CD19,IL6,NDUFA9,HLA-A,CXCL17,UTP4,HLA-DRB1
IFNB1,CXCR4,HLA-C,MYD88,IL17A,CTLA4,HLA-A,GZMB,POMC,MTHFR,CAT,COMT,CD86,TNF,STAT3,CXCL9,FOS,TNFRSF13C,SOD2,IFNA,CD8A,CASP1,HLA-A,LDHA,CCL2,STAT1,NFKB2,TLR4,CYC1,IL2,IFNA2,CAT,TLR4,BLK,ATP5F1B,CD40,PRDX1,HS3ST1,NDUFV1,SDHD,IDO1,CD8A,CD74,JUND,KLRD1,CXCL10,IL6R,SOD1,IL23,CASP1,CD8A,HS3ST1,ATP5F1B,HLA-DRB1,CD74,CD27,CD27,CCL2,UQCRC1,SOD1,PHKA2,STAT2,CRP,CASP3,ATP5F1C,TLR2,SOD2,IFIH1,IL5,TNF,HS3ST1,KYNU,GPX1,IRF3,KLRK1,IL1B,CD81,NR3C1,CPT1A,ATP5F1E,CXCL10,IL2RA,CACNA1D,MUC5B,BCL2,APOBEC3A,IFNAR1,CD3E,PTEN,IL7,BCL2,BCL2,KLRD1,IL4,STAT3,NDUFA10,HLA-B,BPIFA1,VPS52,IL2RA
IL2RA,CD74,HLA-DRB1,CD40,IL23A,COX5B,HLA-B,ITGB1,NR3C1,NR3C1,GSR,CYP2D6,STAT1,IL6,NFKB1,NLRP3,KLF2,TNFRSF13B,GPX1,NFKB1,CD4,IL1B,IFNB1,LDHB,CCL5,STAT3,RELA,IRF3,CYCS,IL10,IFNB1,NOS2,CD14,CD22,ATP5F1C,CD80,NFE2L2,AOC1,NDUFS1,NDUFB2,ADRB2,IL2,TRPM3,FOS,NCR1,IL10,IRF3,SOD2,IFNA,IL18,FOXP3,AOC1,ATP5F1C,IL4,ADRM1,BANK1,IDH3A,CCL5,PDK1,GPX1,ARRB1,MX1,MMP9,MAPK1,ATP5F1D,TLR3,GPX1,DDX58,IL13,IFNG,AOC1,KMO,CAT,IRF7,CD16,NFKB1,PTPRC,CRHR1,SOD2,ATP5MC1,KLRK1,CCR7,CACNA1E,SFTA3,CASP3,PLSCR1,IFNAR2,CD3G,MTOR,IL12,CASP3,PPARGC1A,SOD1,IL13,IL17A,NDUFA11,NLRP3,SFTPA2,CDCA4,CCL2
IL7R,ESRRA,HLA-DQA1,CD80,CCL2,DBI,IL2RA,CD8A,DRD2,BDNF,NRF2,HTR2A,STAT3,IL10,NFKB2,CD14,CD69,IFNGR1,CAT,STAT1,PDK4,IL18,CXCL10,PDK1,CD14,TLR3,CXCL8,IRF7,NDUFA2,IL17A,IRF3,GSTM1,NFKB1,KLRK1,ATP5F1D,CD86,GSR,WNT16,PDK1,ATP5PO,NDUFS1,TERT,STAT1,KLF2,FCGR3A,SOD1,IRF7,CAT,IFNB,IL1A,CTLA4,WNT16,COX4I1,IL13,PSMD2,CD40,CS,NLRP3,PDK4,CAT,GOLGA4,OAS1,ICAM1,STAT1,ATP5F1E,CD4,CAT,PRKAA1,TGFB1,IL17A,WNT16,HAAO,NOS2,DDX58,CD107A,TGFB1,LCK,POMC,GPX1,ATP5MC2,IFNA1,SOD1,CACNA1S,SMIM22,CASP8,HLA-C,IRF3,CD19,IRF3,IL13,TP53,TFAM,SOD2,FABP7,CD79A,NDUFA12,CASP1,GNAT3,EXOSC7,CXCL10
