"GeneName","Padj"
"KLHL17",0.00754739733339465
"PLEKHN1",0.00754739733339465
"PERM1",0.00759552067461614
"RP11-54O7.17",0.00759552067461614
"HES4",0.00759552067461614
"ISG15",0.00759552067461614
"RP11-54O7.10",0.00759552067461614
"RP11-54O7.11",0.00759552067461614
"AGRN",0.00778681308586979
"RP11-54O7.14",0.00778681308586979
"RP11-465B22.3",0.00778681308586979
"RP11-54O7.18",0.00778681308586979
"RNF223",0.00778681308586979
"C1orf159",0.00778681308586979
"RP11-465B22.9",0.00778681308586979
"LINC01342",0.00778681308586979
"MIR200B",0.00807658291887842
"MIR200A",0.00812256834324205
"MIR429",0.00812256834324205
"RP11-465B22.8",0.00812256834324205
"TTLL10-AS1",0.00812256834324205
"TTLL10",0.00812256834324205
"TNFRSF18",0.00812256834324205
"TNFRSF4",0.00829018145130978
"SDF4",0.00829018145130978
"B3GALT6",0.00853601091466843
"C1QTNF12",0.00881387945978801
"RP5-902P8.12",0.00888548336244794
"UBE2J2",0.00895223036993444
"LINC01786",0.00913018192439803
"SCNN1D",0.00913018192439803
"ACAP3",0.00913018192439803
"MIR6726",0.00917663231376696
"PUSL1",0.00922982930643223
"INTS11",0.00922982930643223
"MIR6727",0.00922982930643223
"RP5-890O3.9",0.00954451730863462
"CPTP",0.00954451730863462
"TAS1R3",0.00954451730863462
"DVL1",0.00963713952308908
"MIR6808",0.00963713952308908
"MXRA8",0.00963713952308908
"AURKAIP1",0.00963713952308908
"NDUFB4P8",0.00963713952308908
"CCNL2",0.00963713952308908
"MRPL20-AS1",0.00963713952308908
"RN7SL657P",0.00963713952308908
"MRPL20-DT",0.00963713952308908
"ANKRD65",0.00963713952308908
"RP4-758J18.7",0.00963713952308908
"TMEM88B",0.00963713952308908
"LINC01770",0.00963713952308908
"VWA1",0.00963713952308908
"ATAD3C",0.00963713952308908
"ATAD3B",0.00963713952308908
"RP5-832C2.8",0.00963713952308908
"ATAD3A",0.00963713952308908
"TMEM240",0.00963713952308908
"SSU72",0.00963713952308908
"RP5-832C2.5",0.00969284541977812
"RP11-345P4.11",0.00969284541977812
"FNDC10",0.00969284541977812
"RP11-345P4.12",0.00986350730493879
"RP11-345P4.9",0.00986350730493879
"MIB2",0.00986350730493879
"MMP23B",0.00986350730493879
"CDK11B",0.00986350730493879
"RP11-345P4.10",0.00986350730493879
"SLC35E2B",0.00986350730493879
"RP11-345P4.6",0.00986350730493879
"MMP23A",0.00986350730493879
"CDK11A",0.00993194410209923
"RP1-283E3.8",0.0100914212665177
"RP1-283E3.4",0.0100914212665177
"SLC35E2A",0.0100914212665177
"NADK",0.0100914212665177
"GNB1",0.0101707286122711
"RP1-140A9.1",0.0103526428061473
"CALML6",0.0104572561499435
"TMEM52",0.010780492050981
"CFAP74",0.0107877323528593
"RP11-547D24.1",0.0109162914512945
"GABRD",0.0109162914512945
"RP11-547D24.3",0.0109162914512945
"PRKCZ",0.0109162914512945
"RP5-892K4.1",0.0109162914512945
"PRKCZ-AS1",0.0109162914512945
"FAAP20",0.0109162914512945
"RP11-181G12.4",0.011080739494634
"SKI",0.011080739494634
"RP11-181G12.8",0.0110872941915348
"MORN1",0.0110872941915348
"RP4-713A8.1",0.0110872941915348
"RP4-740C4.5",0.0111317570582994
"RP4-740C4.7",0.0113058945908662
"RER1",0.0113058945908662
"PEX10",0.0113116623697781
"PLCH2",0.0115193864935773
"RP3-395M20.2",0.0115193864935773
"RP3-395M20.3",0.0115193864935773
"PANK4",0.0115193864935773
"HES5",0.0115193864935773
"RP3-395M20.12",0.0115193864935773
"TNFRSF14-AS1",0.0115193864935773
"TNFRSF14",0.0115193864935773
"RP3-395M20.7",0.0115193864935773
"RP3-395M20.9",0.0115193864935773
"PRXL2B",0.0115193864935773
"MMEL1",0.0115193864935773
"MMEL1-AS1",0.0115193864935773
"TTC34",0.0115193864935773
"ABC14-1188822O7.2",0.0115193864935773
"ABC14-1188822O7.1",0.0115193864935773
"RP11-740P5.2",0.0115574991886946
"RP11-740P5.4",0.0116747006376644
"RP11-740P5.3",0.011685772285749
"RP5-907A6.1",0.0117212794828687
"ACTRT2",0.0117212794828687
"PRDM16-DT",0.0118477854925539
"PRDM16",0.0118477854925539
"MIR4251",0.0118948446444032
"RP1-163G9.2",0.0118948446444032
"RP11-193J6.1",0.0118948446444032
"RP11-22L13.1",0.0118948446444032
"RP4-785P20.3",0.0121052051522573
"RP4-785P20.2",0.0121624673386639
"ARHGEF16",0.0122952657449787
"RP11-168F9.2",0.0122960453421136
"MEGF6",0.0122960453421136
"MIR551A",0.0123761245794586
"RP11-46F15.2",0.0124040245475413
"TPRG1L",0.0124040245475413
"WRAP73",0.0124040245475413
"TP73",0.0124040245475413
"TP73-AS3",0.0124040245475413
"TP73-AS2",0.0124040245475413
"TP73-AS1",0.0124286643405082
"ENSG10010138423.1",0.0124286643405082
"CCDC27",0.0124286643405082
"SMIM1",0.0124286643405082
"LRRC47",0.0124286643405082
"RN7SL574P",0.0124286643405082
"RP1-286D6.5",0.0124286643405082
"CEP104",0.0124286643405082
"DFFB",0.0124286643405082
"C1orf174",0.0124286643405082
"LINC01134",0.0124286643405082
"LINC01346",0.0124286643405082
"LINC01345",0.0124286643405082
"LINC02780",0.0124696588823153
"RP11-718D19.2",0.0126049129618355
"EEF1DP6",0.0126049129618355
"LINC01777",0.0126049129618355
"RP5-1166F10.2",0.0126049129618355
"RP1-37J18.1",0.0126049129618355
"LINC01646",0.0126049129618355
"AJAP1",0.0126049129618355
"RP1-77N19.1",0.0126049129618355
"RP4-603B14.2",0.0126049129618355
"LINC02781",0.0126049129618355
"LINC02782",0.0126049129618355
"RP4-703E10.1",0.0127438262444605
"RP1-58B11.2",0.0127438262444605
"RP1-58B11.3",0.012856748575647
"RP1-58B11.1",0.012856748575647
"RP3-491M17.1",0.012856748575647
"RP11-154H17.1",0.012856748575647
"ENSG00000264341",0.012856748575647
"MIR4689",0.0128686470777883
"NPHP4",0.0128686470777883
"KCNAB2",0.0128686470777883
"CHD5",0.0128686470777883
"RP1-120G22.12",0.0128686470777883
"RNF207-AS1",0.0128686470777883
"RNF207",0.0128686470777883
"ICMT",0.0128686470777883
"LINC00337",0.0128686470777883
"HES3",0.0128686470777883
"GPR153",0.0128686470777883
"ACOT7",0.0128686470777883
"RP1-202O8.3",0.0128686470777883
"HES2",0.0128686470777883
"ESPN",0.0128686470777883
"MIR4252",0.0128686470777883
"RP1-202O8.2",0.0128686470777883
"TNFRSF25",0.0128686470777883
"PLEKHG5",0.0128686470777883
"NOL9",0.0128686470777883
"RNU6-731P",0.0128686470777883
"RP11-58A11.2",0.0128686470777883
"TAS1R1",0.0128686470777883
"ZBTB48",0.0128686470777883
"KLHL21",0.0128686470777883
"PHF13",0.0128686470777883
"THAP3",0.0128686470777883
"DNAJC11",0.0128686470777883
"LINC01672",0.0128686470777883
"RP11-242F24.2",0.0128912850479132
"CAMTA1-DT",0.0128981494863256
"CAMTA1",0.0128981494863256
"RP11-312B8.2",0.0128981494863256
"RP11-334N17.1",0.0129750751544333
"RNU1-8P",0.0129750751544333
"CAMTA1-IT1",0.0129750751544333
"CAMTA1-AS2",0.0129750751544333
"CAMTA1-AS1",0.0129949121739742
"RP11-338N10.1",0.0130357191527981
"RP11-338N10.2",0.0130357191527981
"RP11-338N10.3",0.0130357191527981
"VAMP3",0.0130357191527981
"RP3-467L1.6",0.0130357191527981
"PER3",0.0130357191527981
"RP3-467L1.4",0.0130357191527981
"UTS2",0.0130357191527981
"TNFRSF9",0.0132212028440072
"RP5-892F13.2",0.0132212028440072
"PARK7",0.0132212028440072
"Y_RNA",0.0132218210920943
"CTA-215D11.6",0.0132218210920943
"CTA-215D11.5",0.0132218210920943
"ERRFI1",0.013272609382863
"RP11-431K24.1",0.0133005413583433
"CTA-215D11.4",0.0133703674512976
"RP11-431K24.2",0.0133703674512976
"LINC01714",0.0133703674512976
"RNU1-7P",0.0133703674512976
"RP11-431K24.4",0.0133703674512976
"RNU6-991P",0.0133710736618386
"SLC45A1",0.0133710736618386
"Y_RNA",0.0133710736618386
"RERE",0.0133710736618386
"RERE-AS1",0.0133710736618386
"ENSG10010135148.1",0.0133710736618386
"RP5-1115A15.2",0.0134611182362874
"Y_RNA",0.0134939668327486
"RP4-633I8.3",0.0134939668327486
"RP4-633I8.4",0.0134939668327486
"ENO1",0.0134939668327486
"MIR6728",0.0135156995105433
"ENO1-AS1",0.0135436269518236
"RNU6-304P",0.0135436269518236
"HMGN2P17",0.0135436269518236
"RP3-477M7.5",0.0135436269518236
"RP3-477M7.6",0.0135436269518236
"CA6",0.0135946146740508
"RN7SL451P",0.0136607849628368
"SLC2A7",0.0136786792204113
"SLC2A5",0.0136786792204113
"ENSG10010139882.1",0.0137409450725855
"GPR157",0.0137409450725855
"MIR34AHG",0.0137409450725855
"MIR34A",0.0137409450725855
"LNCTAM34A",0.013760764365079
"H6PD",0.0137996620074702
"SPSB1",0.0139068344778013
"CTD-2510L9.2",0.0139068344778013
"LINC02606",0.0139068344778013
"RNA5SP40",0.0140073268166191
"RP13-392I16.1",0.0140246834646222
"SLC25A33",0.0140246834646222
"RP13-15M17.1",0.0140246834646222
"TMEM201",0.0140246834646222
"PIK3CD",0.0140246834646222
"PIK3CD-AS1",0.0140246834646222
"RP11-558F24.2",0.0140246834646222
"PIK3CD-AS2",0.0140246834646222
"CLSTN1",0.0140246834646222
"MZT1P1",0.0140246834646222
"RP11-84A14.7",0.0140246834646222
"CTNNBIP1",0.0140246834646222
"RP11-84A14.5",0.0140246834646222
"RP11-84A14.8",0.0140246834646222
"LZIC",0.0140246834646222
"RP11-84A14.4",0.0140246834646222
"NMNAT1",0.0140246834646222
"RN7SKP269",0.0140246834646222
"TMEM274P",0.0140932233396288
"MIR5697",0.0140932233396288
"RP11-807G9.2",0.0140932233396288
"RBP7",0.0141592949122516
"UBE4B",0.0141631924392437
"RP11-496H15.2",0.0141631924392437
"PGAM1P11",0.0141631924392437
"RNU6-828P",0.0141631924392437
"KIF1B",0.0141631924392437
"ENSG00000264881",0.0141631924392437
"RNU6-37P",0.0141631924392437
"RN7SL731P",0.0141631924392437
"RP4-736L20.4",0.0141631924392437
"RP4-736L20.5",0.0141631924392437
"PGD",0.0141631924392437
"RP4-736L20.3",0.0141631924392437
"CENPS-CORT",0.0141631924392437
"CENPS",0.0141631924392437
"CORT",0.0141631924392437
"DFFA",0.0141631924392437
"RP5-1113E3.3",0.0141631924392437
"PEX14",0.0141631924392437
"RP4-734G22.4",0.0141631924392437
"RN7SL614P",0.0141631924392437
"CASZ1",0.0141631924392437
"RP4-734G22.3",0.0141631924392437
"HSPE1P24",0.0141631924392437
"C1orf127",0.0141968365584778
"CFL1P6",0.0141968365584778
"TARDBP",0.0142773261348372
"MASP2",0.0142773261348372
"SRM",0.0143047540760978
"EXOSC10",0.0143047540760978
"RP4-635E18.7",0.0143047540760978
"EXOSC10-AS1",0.0143353701404534
"MTOR",0.0143353701404534
"MTOR-AS1",0.0143353701404534
"RNU6-537P",0.0143353701404534
"ANGPTL7",0.0143353701404534
"RNU6-291P",0.0144480154083805
"UBIAD1",0.0144480154083805
"UBE2V2P3",0.0144480154083805
"RP4-796F18.3",0.0144558779364155
"MTCYBP45",0.0144558779364155
"DISP3",0.0144558779364155
"RP11-149P14.2",0.0144558779364155
"LINC01647",0.0146428721096997
"RP3-330O12.5",0.0146551938111814
"FBXO2",0.0146551938111814
"FBXO44",0.0147224812583139
"FBXO6",0.0147631062278388
"MAD2L2",0.0148315253250809
"DRAXIN",0.0148315253250809
"AGTRAP",0.0148361381404215
"C1orf167",0.0148361381404215
"C1orf167-AS1",0.0148361381404215
"MTHFR",0.0148361381404215
"CLCN6",0.0148361381404215
"ENSG10010138681.1",0.0148361381404215
"ENSG10010135835.1",0.0148361381404215
"NPPA",0.0148361381404215
"ENSG10010134403.1",0.0148361381404215
"NPPB",0.0149020498826593
"SBF1P2",0.014947142076674
"RP5-934G17.7",0.014947142076674
"RNU5E-1",0.014947142076674
"RNU5E-4P",0.0149537846730629
"KIAA2013",0.0150436248792264
"PLOD1",0.0150436248792264
"RP5-1077B9.6",0.0150436248792264
"MFN2",0.0150436248792264
"RP5-1077B9.5",0.0150436248792264
"MIIP",0.015224929418655
"Y_RNA",0.015224929418655
"MIR6729",0.015224929418655
"RN7SL649P",0.015224929418655
"TNFRSF8",0.015224929418655
"RNU6-777P",0.015224929418655
"RPL23AP89",0.015224929418655
"RP11-426M1.3",0.015224929418655
"MIR7846",0.015224929418655
"TNFRSF1B",0.015224929418655
"MIR4632",0.015224929418655
"RPL10P17",0.015224929418655
"SNORA70",0.015224929418655
"VPS13D",0.015224929418655
"SNORA59A",0.015224929418655
"LINC02766",0.015224929418655
"DHRS3",0.015224929418655
"RNU6ATAC18P",0.0152544122736883
"MIR6730",0.0152544122736883
"RP11-474O21.5",0.0153186295337691
"AADACL4",0.0153368596533198
"RP11-474O21.2",0.0153368596533198
"AADACL3",0.0153368596533198
"C1orf158",0.0153368596533198
"PRAMEF12",0.0153368596533198
"PRAMEF1",0.0154317585473566
"LINC01784",0.0154472429614112
"PRAMEF11",0.0154796238540082
"PRAMEF30P",0.0155029137145392
"HNRNPCL1",0.0155577634573683
"PRAMEF2",0.0155663257393626
"PRAMEF4",0.0155663257393626
"PRAMEF10",0.0156340632617305
"PRAMEF7",0.0156340632617305
"RNU6-1072P",0.0156835873638631
"PRAMEF29P",0.0156835873638631
"PRAMEF6",0.0156835873638631
"PRAMEF28P",0.0156835873638631
"PRAMEF27",0.0156835873638631
"HNRNPCL3",0.0156835873638631
"PRAMEF25",0.0156835873638631
"PRAMEF34P",0.0156835873638631
"PRAMEF35P",0.0156835873638631
"HNRNPCL2",0.0156835873638631
"PRAMEF36P",0.0156835873638631
"RP13-221M14.2",0.0156835873638631
"PRAMEF26",0.0156835873638631
"HNRNPCL4",0.0156835873638631
"PRAMEF9",0.0156835873638631
"PRAMEF13",0.0156835873638631
"PRAMEF18",0.0156835873638631
"PRAMEF31P",0.0156835873638631
"PRAMEF5",0.0156835873638631
"PRAMEF32P",0.0157401607896722
"RNU6-771P",0.0157460601486884
"PRAMEF8",0.0157460601486884
"PRAMEF33",0.0157460601486884
"PRAMEF15",0.0157960572459232
"RP11-219C24.10",0.0157960572459232
"PRAMEF14",0.0157960572459232
"PRAMEF19",0.0157960572459232
"PRAMEF17",0.0157960572459232
"PRAMEF20",0.0157960572459232
"LRRC38",0.0157960572459232
"RP4-597A16.2",0.0157960572459232
"BRWD1P1",0.0157960572459232
"PDPN",0.0157960572459232
"RNA5SP41",0.0157960572459232
"CTA-520D8.2",0.0157960572459232
"ENSG10010140100.1",0.0157960572459232
"PRDM2",0.0157960572459232
"KAZN",0.0157960572459232
"RNU6-1265P",0.0157960572459232
"RP11-344F13.1",0.0157960572459232
"KAZN-AS1",0.0158976785501904
"TBCAP2",0.0158976785501904
"RP5-864I18.1",0.0158976785501904
"TMEM51-AS1",0.0158976785501904
"TMEM51",0.0158976785501904
"C1orf195",0.0158976785501904
"MFFP1",0.0158976785501904
"ZBTB2P1",0.016117220963008
"FHAD1",0.016117220963008
"FHAD1-AS1",0.016117220963008
"RP3-467K16.7",0.016117220963008
"RP3-467K16.4",0.0161943126150634
"EFHD2",0.0161943126150634
"CTRC",0.0162042246436975
"CELA2A",0.0162195884784852
"CELA2B",0.0162227663975998
"CASP9",0.0162280585474077
"DNAJC16",0.0162280585474077
"SCARNA21B",0.0163091795003798
"RP4-680D5.8",0.0163091795003798
"AGMAT",0.0163091795003798
"RP4-680D5.2",0.0163091795003798
"CHCHD2P6",0.0163091795003798
"RNU7-179P",0.0163091795003798
"CD24P1",0.0163091795003798
"DDI2",0.0163091795003798
"RSC1A1",0.0163091795003798
"RP4-680D5.9",0.0163091795003798
"PLEKHM2",0.0163091795003798
"RP11-288I21.1",0.0163091795003798
"SLC25A34",0.0163091795003798
"SLC25A34-AS1",0.0163091795003798
"TMEM82",0.0163091795003798
"FBLIM1",0.0163091795003798
"RPL12P14",0.0163091795003798
"UQCRHL",0.0163091795003798
"RP11-169K16.8",0.0163091795003798
"FLJ37453",0.0163293826374531
"SPEN",0.0163523978666415
"RP1-134O19.3",0.016362425657796
"ZBTB17",0.016362425657796
"RP11-5P18.1",0.016362425657796
"RP11-5P18.3",0.0164731020070371
"RP11-5P18.11",0.0164731020070371
"TBC1D3P6",0.0165823474389127
"SRARP",0.0166100876551825
"RP11-5P18.5",0.0166100876551825
"HSPB7",0.0166100876551825
"CLCNKA",0.0166100876551825
"RP11-5P18.10",0.0166100876551825
"CLCNKB",0.0166100876551825
"FAM131C",0.0166100876551825
"EPHA2",0.0166100876551825
"RP11-276H7.2",0.0166100876551825
"RP11-276H7.3",0.0166122404309041
"ARHGEF19-AS1",0.0166363452027126
"ARHGEF19",0.0166363452027126
"ANO7L1",0.0166363452027126
"RP4-733M16.8",0.0166363452027126
"CPLANE2",0.0166819724523732
"MT1XP1",0.0167232794355854
"FBXO42",0.0167232794355854
"SZRD1",0.0168034843317943
"RPL22P3",0.0168034843317943
"SPATA21",0.0168034843317943
"NECAP2",0.0168200225555809
"LINC01772",0.0168200225555809
"CROCCP3",0.0169183866437424
"RNU1-1",0.0169354487697618
"RP4-798A10.7",0.0169354487697618
"RP4-798A10.8",0.0169354487697618
"RP4-798A10.4",0.0169354487697618
"LINC01783",0.0169467934775512
"RNU1-6P",0.017062567707638
"PDE4DIPP8",0.017062567707638
"NBPF1",0.017062567707638
"RP5-1182A14.5",0.017069705939672
"CROCCP2",0.017069705939672
"RP5-1182A14.8",0.017069705939672
"MST1P2",0.017069705939672
"RP1-163M9.8",0.0170775238701753
"RNU1-3",0.017109581286632
"RP5-875O13.7",0.017109581286632
"EIF1AXP1",0.0171756225708441
"ESPNP",0.0172016904171446
"RP1-163M9.7",0.0172370638438499
"RP5-1182A14.7",0.0172370638438499
"CROCC",0.0172370638438499
"CROCCP4",0.0172370638438499
"RNU1-4",0.0172370638438499
"MST1L",0.0172370638438499
"RP11-108M9.1",0.0172370638438499
"PDE4DIPP9",0.0172370638438499
"MIR3675",0.0172370638438499
"RP11-108M9.3",0.017256090069079
"RNU1-5P",0.017256090069079
"RP11-108M9.4",0.017256090069079
"RP11-108M9.5",0.0172845626326225
"RNU1-2",0.0172865429896449
"RP11-108M9.6",0.0172865429896449
"MFAP2",0.0174447017358449
"RP1-37C10.7",0.0174447017358449
"RP1-37C10.3",0.0174447017358449
"ATP13A2",0.0175352259451276
"RP1-37C10.8",0.017574150389535
"SDHB",0.017574150389535
"PADI2",0.0176057151556891
"LINC02783",0.0176397701318113
"RP11-380J14.4",0.0177307260986215
"PADI1",0.0177307260986215
"PADI3",0.0177677254162634
"MIR3972",0.0177677254162634
"PADI4",0.0177677254162634
"PADI6",0.0177677254162634
"RCC2-AS1",0.0178083587830724
"RCC2",0.0178202792688331
"ARHGEF10L",0.0178806548174178
"LINC02810",0.0179306807916767
"ACTL8",0.0179368333905801
"RP11-658E23.1",0.0179368333905801
"LINC01654",0.0179368333905801
"IGSF21",0.0179368333905801
"RP11-174G17.3",0.0179368333905801
"IGSF21-AS1",0.0179911950585787
"RP11-422P22.1",0.017993344020454
"KLHDC7A",0.0180787723986841
"DYNLL1P3",0.0181130620277734
"RP1-8B22.2",0.0181156714876628
"PAX7",0.0181453962654751
"TAS1R2",0.0182175946320953
"ALDH4A1",0.0182175946320953
"MIR4695",0.0182175946320953
"MIR1290",0.0182175946320953
"IFFO2",0.0182175946320953
"RP5-1126H10.2",0.0182175946320953
"UBR4",0.0182175946320953
"EMC1-AS1",0.0182175946320953
"EMC1",0.0182175946320953
"MRTO4",0.0182248954851604
"RP4-657E11.11",0.0182248954851604
"AKR7L",0.0182379333425428
"AKR7A3",0.0182379333425428
"RP4-657E11.10",0.0182379333425428
"AKR7A2",0.0182379333425428
"RNU6-1099P",0.0182379333425428
"SLC66A1",0.0182379333425428
"CAPZB",0.0182473529041329
"RN7SL277P",0.0182517281077903
"MICOS10",0.0182645381829611
"RNU4-28P",0.0183372090510245
"RP5-1056L3.1",0.0183372090510245
"NBL1",0.0183546509162238
"MICOS10-NBL1",0.018419931092753
"RP5-1056L3.3",0.0184497753352054
"HTR6",0.0184497753352054
"TMCO4",0.0185578273762109
"RNF186",0.0185578273762109
"RP11-91K11.2",0.0185578273762109
"OTUD3",0.0185578273762109
"PLA2G2E",0.0185578273762109
"RN7SL304P",0.0185578273762109
"PLA2G2A",0.0185578273762109
"PLA2G5",0.0185578273762109
"PLA2G2D",0.0185578273762109
"PLA2G2F",0.0185578273762109
"RP3-340N1.2",0.0185578273762109
"PLA2G2C",0.0185578273762109
"UBXN10",0.0185578273762109
"LINC01757",0.0185578273762109
"RP3-340N1.7",0.0185578273762109
"VWA5B1",0.0185578273762109
"RP4-745E8.2",0.0185578273762109
"LINC01141",0.0185578273762109
"RP4-749H3.2",0.0185578273762109
"RP4-749H3.4",0.0186204996011831
"RP4-749H3.3",0.0186204996011831
"CAMK2N1",0.0186204996011831
"MUL1",0.0186204996011831
"FAM43B",0.0186433685551844
"CDA",0.0186528029782316
"PINK1",0.0186528029782316
"MIR6084",0.0186528029782316
"PINK1-AS",0.0186528029782316
"DDOST",0.0186528029782316
"KIF17",0.0186528029782316
"RP5-930J4.5",0.0186528029782316
"SH2D5",0.0186528029782316
"RP5-930J4.2",0.0186528029782316
"HP1BP3",0.0186528029782316
"EIF4G3",0.0186528029782316
"RNU7-200P",0.0186528029782316
"MIR1256",0.0186528029782316
"RP11-487E1.2",0.0186528029782316
"HSPE1P27",0.0186528029782316
"RP3-329E20.3",0.0186528029782316
"ECE1",0.0186528029782316
"RP3-329E20.2",0.0186528029782316
"ECE1-AS1",0.0186528029782316
"PPP1R11P1",0.0186528029782316
"PDE4DIPP10",0.0186528029782316
"RP11-293F5.1",0.0186528029782316
"NBPF2P",0.0186528029782316
"HS6ST1P1",0.0186528029782316
"CROCCP5",0.0186528029782316
"NBPF3",0.0186528029782316
"PFN1P10",0.0186528029782316
"ALPL",0.0186528029782316
"LINC02596",0.0186528029782316
"RAP1GAP",0.0186542520531717
"USP48",0.0186542520531717
"RP11-132G19.3",0.0186755243184924
"LDLRAD2",0.0188002265357448
"HSPG2",0.0188525299145833
"RP11-26H16.1",0.0188765193826496
"RP11-26H16.4",0.0188765193826496
"CELA3B",0.0188877865649525
"RP1-224A6.11",0.0188877865649525
"RN7SL386P",0.0189087108752043
"RNU6-1022P",0.0190468552463468
"CELA3A",0.0190468552463468
"RN7SL186P",0.0190468552463468
"RNU6-776P",0.0190636934621782
"LINC01635",0.0190636934621782
"LINC00339",0.0190636934621782
"CDC42",0.0190636934621782
"CDC42-AS1",0.0191392837200519
"RP1-224A6.10",0.0192201876963582
"CDC42-IT1",0.0192201876963582
"MPHOSPH6P1",0.0192201876963582
"WNT4",0.0192201876963582
"RP1-163O16.1",0.0192201876963582
"MIR4418",0.0192201876963582
"PPIAP34",0.0192201876963582
"RP11-415K20.2",0.0192201876963582
"ZBTB40",0.0192201876963582
"ZBTB40-IT1",0.0192201876963582
"EPHA8",0.0192201876963582
"MIR6127",0.0192201876963582
"C1QA",0.0192201876963582
"C1QC",0.0192201876963582
"C1QB",0.0192682841782713
"EPHB2",0.0193098425694788
"MIR4684",0.0193098425694788
"RP11-69E9.1",0.0193578148978089
"MIR4253",0.0193839300012639
"LACTBL1",0.0193839300012639
"TEX46",0.0194260068521389
"KDM1A",0.0194309593727948
"RP1-184J9.2",0.0194309593727948
"MIR3115",0.0194309593727948
"ENSG00000266802",0.0194446919068714
"LUZP1",0.0194446919068714
"RP5-979D14.1",0.0194446919068714
"RNU6-514P",0.0194446919068714
"RNU6-135P",0.0194613726435179
"HTR1D",0.0194613726435179
"RP5-1057J7.1",0.0194613726435179
"LINC01355",0.0194613726435179
"RP5-1057J7.8",0.0194892853563859
"HNRNPR",0.0194937310417918
"ZNF436",0.0195046949075941
"ZNF436-AS1",0.0195046949075941
"Y_RNA",0.0195046949075941
"RP5-1057J7.7",0.0195046949075941
"TCEA3",0.0195046949075941
"RP4-654C18.1",0.0195064121492444
"ASAP3",0.0195064121492444
"E2F2",0.0195064121492444
"RP1-150O5.3",0.0195142925160955
"ID3",0.0195142925160955
"RP1-150O5.4",0.0195186789253281
"MDS2",0.0196130133860478
"RP11-223J15.2",0.0196130133860478
"ELOA-AS1",0.0196130133860478
"ELOA",0.0196342971284059
"PITHD1",0.019643521898273
"LYPLA2",0.0196873686045043
"GALE",0.019722130814908
"HMGCL",0.0197493595753775
"FUCA1",0.0197493595753775
"CNR2",0.0197493595753775
"BTBD6P1",0.0197493595753775
"RP11-4M23.3",0.0197956962806242
"MIR378F",0.0197956962806242
"H3P1",0.0197956962806242
"PNRC2",0.0197956962806242
"SRSF10",0.0197958147325769
"RP11-4M23.7",0.0197958147325769
"RP11-293P20.2",0.0198492674144519
"MYOM3",0.01993879755744
"MYOM3-AS1",0.01993879755744
"IL22RA1",0.01993879755744
"IFNLR1",0.01993879755744
"LINC02800",0.01993879755744
"GRHL3-AS1",0.01993879755744
"GRHL3",0.01993879755744
"STPG1",0.01993879755744
"NIPAL3",0.01993879755744
"RCAN3AS",0.01993879755744
"RCAN3",0.01993879755744
"NCMAP-DT",0.01993879755744
"NCMAP",0.01993879755744
"RP11-496D1.2",0.01993879755744
"Y_RNA",0.01993879755744
"SRRM1",0.01993879755744
"RP11-373M8.2",0.01993879755744
"CLIC4",0.01993879755744
"RNU6-1208P",0.01993879755744
