seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
IL1B,IL1B,GSDMD,PYDC1,IL18,IL1B,CXCL10,CXCL10,CASP4,IL18,CCL4,GSDMD,IL1B,IL1B,GSDMD,TLR2,CCL20,IL18,MYD88,IL18,ASC,IFNG,GSDMD,CCL2,CCL2,IL1B,TLR2,CCL2,CCL2,CCL20,CCL5,CXCL11,GSDMD,IL18,VEGF,IL18,IL18,IL1B,VEGFA,IL1B,IL1B,CXCL11,TNF,GSDMD,IL18,CXCL10,CXCL9,IL18,GSDMD,CCL2,C1QB,SLC2A1,GSDMD,IL18,CCL4,CCL20,IL18,MYD88,CRP,GSDMD,CXCL11,MAVS,IL1B,IL18,PYDC1,PTPRCv1,TNF,MYD88,GSDMD,LINC02010,IL1B,CCL2,CCL2,IL1B,CD274,MMP9,IL6,CASP5,CXCL10,IL18,GSDMD,GSDMD,VEGF,CCL2,NLRP7,IL1B,CXCL10,MYD88,GSDMD,IL18,CASP5,PTPRCv1,GSDMD,STAT1,PTPRCv1,IL1B,CCL2,FGR,C1QC,TNF
IL18,IL12B,ASC,NLRC4,GSDMD,IL18,CXCL11,CXCL11,CASP5,GSDMD,CXCL11,IL6,IL18,IL18,TNF,CCL2,CXCL10,GSDMD,TRIF,GSDMD,MYD88,IL12B,NLRC4,CCL4,CCL20,IL18,TLR4,CCL20,CCL4,CXCL10,CCL2,IL18,IRF3,GSDMD,CCL2,GSDMD,GSDMD,IL18,MMP9,IL18,IL18,IL18,VEGFA,TNF,GSDMD,CXCL11,CCL5,VEGFA,IL1B,CCL4,C2,IL1B,IL6,GSDMD,CXCL11,CXCL10,GSDMD,TRIF,IL10,ASC,IL18,TRAF6,IL18,GSDMD,AIM2,BLR1,CXCL10,TRIF,TNF,AC073063.10,IL18,CCL20,CCL4,IL18,GBP4,CCL2,CCL4,GSDMD,CXCL11,GSDMD,NLRC4,NLRC4,TNF,CCL4,NLRP9,IL18,CXCL11,TRIF,CASP1,GSDMD,ASC,BLR1,ASC,STAT3,BLR1,IL18,IL18,CFH,CASP8,IL6
IL6,IL18,TRAF6,AIM2,MYD88,TNF,IL18,IL12A,GSDMD,NLRC4,IL18,TNF,TNF,TNF,IL6,CXCL10,CXCL11,MYD88,TRAM,ASC,TRIF,IL18,NOD2,CCL5,CXCL10,CCL4,CCL4,CXCL10,CCL5,CXCL11,CCL3,VEGF,IRF7,ASC,CXCL9,ASC,ASC,TNF,MMP1,TNF,TNF,VEGFA,MMP9,IFNG,ASC,IL18,IL12B,MMP9,IL18,CXCL11,CCR2,CRP,TNF,MYD88,IL18,CXCL11,MYD88,TRAM,TGFB1,PYDC1,VEGFA,IRF3,TNF,TNF,IFI16,GNLY,CCL4,IRAK1,IL6,PANDAR,TNF,CXCL10,CCL5,TNF,AIM2,CCL7,CXCL10,IL1B,IL18,NLRC4,NOD2,NOD2,IL6,CCL5,NLRP12,IL6,IL18,TRAM,AIM2,NLRC4,PYDC1,GNLY,MYD88,NFKB1,GNLY,TNF,IL12B,FUCA2,AIM2,IL12B
TNF,IL17A,IRAK1,IFI16,TRIF,IL6,VEGF,IL12B,IL1B,NOD2,VEGFA,IFNG,IL6,IL6,CCL4,CXCL11,IL18,TIRAP,IRF3,MYD88,TRAM,VEGFA,TLR2,CXCL9,CXCL11,CXCL10,CXCL10,CXCL11,CXCL8,IL18,CCL8,MMP9,MYD88,PYDC2,IL1B,PYCARD,PYCARD,IL6,MMP12,IL6,IL6,MMP9,GBP1,IL6,MYD88,GBP1,IFNG,MMP1,TNF,IL18,CCRL2,LDHA,CCL4,TRIF,VEGFA,IL18,TIRAP,IRAK1,IL12B,NOD2,MMP9,IRAK1,IL6,IL6,NLRC4,RAB33A,CXCL11,IRAK4,CCL2,MIR521-2,IL6,CXCL11,CXCL8,CCL4,FBXO6,CCL20,CXCL11,IL18,VEGF,NLRP1,TLR2,TLR2,IL12B,CXCL9,CARD8,TNF,TNF,IRAK1,IFI16,NOD2,PYDC2,RAB33A,TRIF,NFKBIA,RAB33A,IL6,IFNG,GCLC,NAIP,IL1B
CCL4,IL10,IRAK4,PYRIN,IRAK1,CCL4,TNF,IFNG,IL18,NLRP6,MMP9,VEGFA,CCL4,CCL4,CXCL10,IL18,VEGF,IRAK1,CCL5,TRIF,IRF3,MMP9,TLR4,IL12B,IL18,CXCL11,CXCL11,IL18,IL12B,VEGF,CCL11,MMP1,TRAF6,NOD2,IL12B,MYD88,TRAF6,CCL2,IL1B,CCL2,CCL4,MMP1,GBP5,IL12B,TIRAP,MMP2,STAT1,MMP12,IL6,VEGFA,LILRB4,IL6,CXCL10,TIRAP,MMP9,TNF,IRAK1,IRAK4,IL4,RIPK1,MMP1,IRAK4,CCL4,IL12B,NOD2,NCAM1,IL12B,TRAF6,CXCL10,AF127936.9,CCL2,IL18,IL12B,CXCL10,PSTPIP2,CXCL10,IL12B,TNF,MMP2,NOD2,TLR4,TLR4,IL1B,IL18,ASC,CCL2,IL12B,IRAK4,PYDC1,TLR2,PYDC3,NCAM1,TRAM,IRF1,NCAM1,CCL4,TGFB1,NFYA,IFNG,CXCL10
CXCL10,IL4,MYD88,TLR2,IRAK4,CXCL10,IL12,VEGFA,TNF,NLRP7,MMP1,CCL4,CXCL10,CXCL10,CXCL11,VEGF,TNF,IRAK4,CXCL10,TRAM,IRF7,NOS2,MYD88,IL18,VEGF,TNF,IL18,VEGF,IL18,PPARG,CCL17,MMP12,TBK1,RIPK3,IFNG,TIRAP,IRAK1,CXCL10,IL12B,CXCL10,CXCL10,MMP12,IRF1,IL17A,IRAK1,MMP9,STAT3,MMP13,CCL4,MMP9,MAPK14,IL10,CXCL11,IRAK1,MMP1,VEGF,IRAK4,TRAF6,IFNAR1,RIPK3,MMP2,MYD88,CXCL10,CCL2,TLR2,CD4,IL23A,TAK1,CXCL11,RP11-520E6.2,CXCL10,VEGF,IL18,CXCL11,ASPHD2,CXCL11,IL12A,IL6,MMP9,TLR2,MYD88,MYD88,CCL4,VEGFA,P2RX7,CXCL10,VEGFA,TRAF6,NLRP11,TLR9,PYDC4,GZMB,IRAK1,IRF7,CD19,CXCL10,IL10,STK4,IL6,CCL2
CXCL11,TGFB1,TRIF,TLR4,TRAF6,CXCL11,IFNG,MMP9,IL6,NLRP9,MMP12,CXCL10,CXCL11,CXCL11,IL18,TNF,IL12B,TRAF6,TNF,IRAK1,TNF,IL10,IRAK4,IL17A,MMP9,IL6,VEGF,TNF,IL17A,TNF,CCL19,CCL2,IKBKB,TRAF6,STAT1,IRAK1,IRAK4,CXCL11,IL12A,CXCL11,CXCL11,GBP1,IRF7,IL22,IRAK4,VEGF,JAK2,MMP14,CXCL10,MMP1,MSR1,IFNAR1,IL18BP,IRAK4,MMP12,IL12,TRAF6,TAK1,VEGFA,ZBP1,MMP8,TRIF,CXCL11,CXCL10,TLR4,GZMB,IL17A,IKKα,IL12B,RP11-135A1.2,CXCL11,MMP1,IL17A,IL6,FCMR,IL18,IL17A,IL17A,MMP1,TLR4,IRAK4,IRAK4,CXCL10,MMP9,CCL4,CXCL11,MMP9,TAK1,NLRP12,MYD88,PYDC5,CASP8,IRAK4,SOCS3,IL23A,CXCL11,IL4,NIPAL3,TNF,CCL20
IL18,CSF2,TRAM,CCL4,TAK1,IL18,CCL4,MMP1,CCL4,NLRP10,S100A8,CXCL11,IL18,IL18,VEGFA,IL12B,IFNG,TAK1,IL6,IRAK4,IL6,CD14,TRAF6,IL22,TNF,IL10,TNF,IL12B,IL22,IL10,CCL20,IL8,MAPK1,IRAK1,STAT3,IRAK4,MYD88,IL12B,IFNG,IL12B,IL18,IRF1,STAT1,CCL2,TRAF6,Mincle,SOCS3,MMP19,CXCL11,MMP12,TNF,HK2,VEGFA,TRAF6,SERPINE1,IFNG,TAK1,IKKα,HIF1A,TRAF6,MMP12,TRAM,IL18,CXCL11,CCL4,CASP8,IL17F,IKKβ,IL17A,FAM86B3P,IL12B,MMP9,IL10,IL12B,RTP4,TNF,IL21,IL21,MMP12,MYD88,TRAF6,TRAF6,CXCL11,MMP1,CXCL10,IL12B,MMP12,IKKα,NLRP6,TRAF6,PYDC6,CD4,TRAF6,JAK2,TLR3,IL18,IL13,LAS1L,IL1B,VEGFA
VEGFA,CCL5,TBK1,CXCL10,IKKα,VEGFA,MMP1,MMP12,CXCL10,CARD8,S100A9,IL18,VEGFA,VEGFA,MMP9,IFNG,PPARG,IKKα,VEGF,TRAF6,CCL5,TLR2,TNF,IL21,IL12B,IL12B,IFNG,IL1B,IL10,IL12B,CCL22,IL12B,MAPK3,IRAK4,IRF1,TRAF6,TIRAP,IL12A,IL17A,IL12A,VEGFA,IRF7,STAT3,CXCL10,TAK1,TLR2,TLR2,MMP25,IL18,SERPINE1,IL6,S100B,MMP9,TAK1,F3,MMP9,IKKα,IKKβ,MMP9,TBK1,MMP13,TBK1,VEGF,IL17A,CXCL10,IL2,RORC,NF-κB,IL22,LINC02408,IL1RN,TNF,TGFB1,IL1A,APOL6,VEGF,IL22,IL22,IL6,IRAK4,NFκB1,MAPK1,IL18,MMP12,CXCL11,IL17A,GBP1,IKKβ,NLRP7,IRAK1,PYDC7,CD19,TAK1,TYK2,TLR5,VEGF,IL17A,SNX29,CXCL10,MMP9
IL12B,CXCL8,IKKα,CXCL11,IKKβ,MMP9,MMP9,MMP13,CXCL11,ASC,PTGS2,IL17A,MMP9,IL12A,MMP12,STAT1,MMP9,IKKβ,MIP-2,TAK1,CXCL10,STAT1,IL6,IL10,IFNG,IL17A,IL6,IL6,TGFB1,IL1B,CCL24,IL17A,MAPK8,MyD88,IRF7,TAK1,TRIF,IL17A,IL22,IL17A,MMP9,STAT1,SOCS3,CXCL11,IKKα,MyD88,TLR4,MMP28,VEGF,CRP,IL12B,CCR5,MMP1,IKKα,TFPI,PPARG,IKKβ,NF-κB,ICAM1,IRF3,SERPINE1,IKKα,MMP9,IL22,CXCL11,TNF,STAT3,AP-1,GMCSF,RICTOR,IL10,IL6,CSF2,IL33,IL7R,IL12B,GMCSF,GMCSF,IL12B,TRAF6,NFκBIA,MAPK14,MMP9,NOS2,IL6,IL22,CXCL9,NF-κB,NLRP9,IRAK4,PYDC8,PTPRC,IKKα,TLR2,IL2,MMP9,IL23A,TMEM56,CCL2,MMP1
IFNG,STAT1,IKKβ,IL18,NF-κB,MMP12,MMP12,SERPINE1,IL12B,TRAF6,NOS2,IL21,MMP12,IFNG,MMP1,STAT3,MMP1,NF-κB1,IFNG,IKKα,CXCL11,STAT3,IL12B,TGFB1,TLR2,IL23A,IL12A,MIP2,STAT1,MMP9,CXCL1,IL22,MAPK14,TRIF,SOCS3,IKKα,TRAM,IL17F,IL21,IL17F,MMP1,STAT3,NOS2,CCL4,IKKβ,IL12,CD14,IFNG,MMP1,SAA1,CXCL10,REL,MMP12,IKKβ,PLAT,TLR2,NF-κB,AP-1,SLC2A1,IRF7,F3,IKKβ,MMP12,GMCSF,IL18BP,IL23A,FOXO1,TNF,VEGFA,MS4A2,IFNG,IL12B,CSF3,VEGFA,CD3E,IL1B,VEGF,IFNG,IL1B,NFκB1,STAT1,STAT1,MMP1,ARG1,TNF,GMCSF,CXCL8,AP-1,NLRP10,MAPK1,PYDC9,IL2,IKKβ,TLR4,TNF,MMP1,STAT1,C1orf74,STAT1,MMP12
MAVS,STAT3,NFκB1,VEGF,AP-1,MMP14,PPARG,F3,IFNG,IRAK1,ARG1,IL22,MMP1,CCL2,MMP2,GATA3,MMP12,AP-1,CCL4,IKKβ,IL12A,SOCS3,IL17A,VEGFA,MYD88,IFNG,IL12B,IFNG,STAT3,MMP1,CXCL2,IL21,NFATC2,TRAM,CD14,IKKβ,TBK1,IL22,CSF2,IL22,MMP3,SOCS3,PTGS2,IL1RN,NF-κB,IFNG,CD40,IL6,MMP9,SAA2,CCL2,STAT3,MMP13,NF-κB,PLG,MYD88,AP-1,TNF,HK2,MYD88,TFPI,NF-κB,MMP14,RORC,TNF,TLR3,SGK1,IL6,MAVS,AC079154.1,STAT1,IFNG,VEGFA,MMP9,IL5,IL6,MAVS,CCL4,IFNG,NFκB2,STAT3,STAT3,MMP12,SOD2,IL12B,RORC,IL6,TNF,CARD8,MAPK3,PYDC10,TNF,NF-κB,CD14,IL5,MMP12,STAT3,LEPR,STAT3,TREM2
DDX3X,JAK2,NFκB2,CCL2,TNF,MMP19,HLA-DRB1,TFPI,VEGFA,IRAK4,CD14,CSF2,MMP3,CXCL9,MMP3,RORC,SERPINE1,TNF,CXCL11,NF-κB,IL12B,IRF1,IL22,MMP9,CASP1,STAT1,IL17A,GATA3,JAK2,MMP12,CXCL3,GMCSF,NFKB1,TBK1,CD80,NF-κB,IKKα,GMCSF,IL10,IL21,MMP12,NOS2,SOD2,VEGFA,AP-1,IL1B,CD80,IL10,MMP12,FGA,VEGFA,CXCL10,MMP14,AP-1,SERPINF2,IL6,TRIF,IL6,G6PD,TRIF,THBD,AP-1,MMP25,STAT3,VEGFA,TLR5,RBPJ,IFNλ1,DDX3X,GNAO1,STAT3,IL10,MMP9,MMP2,NLRP1,MIP-2,DDX3X,CXCL10,IL10,RELA,IL6,JAK2,MMP13,PTGS2,IL23A,STAT3,IL1B,IL6,IL1RN,MAPK8,PYDC11,IL12B,AP-1,CD86,TNFRSF1B,MMP13,STAT6,SLC45A1,IRF1,GBP1
TRAF6,SOCS3,RELA,IL6,IL6,MMP25,IL6,PLAT,MAVS,MYD88,TLR2,RORC,MMP7,IL1A,MMP7,MCL1,F3,IL6,IL18,AP-1,IFNG,IRF7,IL21,MMP1,GBP1,STAT3,IL21,RORC,SOCS3,MMP13,CXCL5,IFNG,NFKBIA,IKKα,CD86,AP-1,IKKβ,RORC,IL4,GMCSF,MMP13,ARG1,HIF1A,MMP9,TRIF,IL6,CD86,IL17A,MMP14,FGB,MMP9,FGA,MMP25,TNF,CRP,IL1B,TRAM,IFNβ,LDHA,TRAM,PLAT,TNF,MMP28,VEGFA,IL6,NLRP2,CD5L,TRAM,TRAF6,MSMO1,IRF1,TLR2,MMP1,CCL2,PRF1,IFNG,TRAF6,CXCL11,IL4,STAT1,TNF,SOCS3,MMP14,CD14,IL17A,JAK2,CXCL2,IFNλ1,IL36RN,MAPK14,PYDC12,CCL5,TNF,CD40,CCL22,MMP14,JAK1,C1orf65,IRF7,GBP5
