seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
CCL2,IFIT1,LAG3,PRF1,IFNL1,IL8,PPARGC1A,HAVCR2,OAS1,HAVCR2,ISG15,IL6,NFE2L2,STAT1,IRF7,IL6,TIGIT,STAT3,CTLA4,GNLY,CCL5,KLRD1,HLA-DRA,OAS1,PRF1,IL10,PDCD1,STAT2,CCL2,IL2,HAVCR2,OAS3,LAG3,GZMB,STAT1,PDCD1,CTLA4,STAT2,STAT1,KLRK1,STAT1,CXCL9,STAT1,STAT1,CXCL9,IL22,GZMB,IL6,OAS3,CCL5,TIGIT,CSF2,SOD2,IL6,IL6,NR3C1,OAS1,CCL2,LIF,EOMES,IL10,CXCL9,CCL2,CXCL9,OAS1,HLA-DRB1,GZMB,ISG15,NKG7,GZMB,CXCL9,IFNG,GZMB,IRF7,CXCL10,ISG15,CTLA4,GZMB,CXCL9,CD3E,NFE2L2,IL1B,PDCD1,ATP5F1A,ISG15,LAG3,TLR4,IFNG,CXCL11,STAT1,PDCD1,CXCL10,IRF7,STAT1,IFITM1,STAT1,MX1,OAS2,HAVCR2,LAG3
CCL5,MX1,TIGIT,PDCD1,CXCL9,IL6,ATP5F1B,TIGIT,MX1,TOX,IFIT1,IL1B,SOD2,STAT3,CXCL10,IL1B,HAVCR2,IRF7,LAG3,NKG7,CXCL8,KLRC1,HLA-DRB1,RNASEL,GZMB,TGFB1,CTLA4,IRF7,CCL5,PDCD1,NKG7,MX1,TIGIT,PRF1,STAT3,CTLA4,PDCD1,IRF7,STAT3,NKG7,STAT3,CXCL10,STAT3,IRF7,CCL2,IL23A,PRF1,IL1B,IFI27,HLA-DRA,HAVCR2,CXCL8,HMOX1,CXCL10,CXCL9,SOD2,OAS2,CCL5,PDCD1,PRF1,IL2,CCL2,PDCD1,CXCL11,ISG15,NKG7,PRF1,OAS1,LILRB2,PRF1,CCL2,GZMB,PRF1,CXCL10,CXCL9,OAS3,LAG3,PRF1,CXCL8,CD3G,KEAP1,SOCS3,TIGIT,NDUFS1,MX1,HAVCR2,TLR2,IL17A,CCL2,STAT3,CTLA4,CXCL9,STAT1,STAT3,IFITM2,IRF7,IFIT1,OASL,TIGIT,TIGIT
CCL3,STAT1,HAVCR2,CTLA4,CXCL10,TNF,SOD2,GZMB,FKBP5,EOMES,IFIT2,TNF,PPARGC1A,IRF7,CXCL9,CXCL9,CD274,OAS1,TIGIT,IFNG,GZMB,NKG7,HLA-A,STAT1,IFNG,PDCD1,LAG3,PDCD1,CCL19,CTLA4,GZMB,CXCL10,GZMB,STAT1,NFKB1,LAG3,LAG3,PDCD1,TLR4,CXCL9,RELA,CXCL11,IRF1,OAS1,CCL5,IL27,NKG7,GZMB,IFI44,HLA-DRB1,PRF1,CTLA4,TLR4,CXCL9,GZMB,NDUFS1,IFIT1,PDCD1,CTLA4,GZMB,IL7R,CCL5,CTLA4,CCL2,MX1,GZMB,CXCL10,STAT1,HLA-DRA,NKG7,CXCL13,PRF1,GNLY,CCL2,CCL2,IRF7,TIGIT,SOD2,OAS1,TRAC,NLRP3,CXCL9,LAG3,SOD2,HLA-DRA,TIGIT,NLRP3,IL18,CCL5,STAT5A,LAG3,CCL2,OAS1,PDCD1,IFITM3,LAG3,IFIT3,IFI44L,CD38,PDCD1
CCL4,STAT3,PRF1,LAG3,CCL5,CXCL10,GPX1,PRF1,TLR4,BATF,IFIT3,IFNG,NR3C1,IFI27,CCL2,CXCL10,FOXP3,MX1,HAVCR2,IL2,PRF1,GZMB,HLA-B,STAT3,IL2,CTLA4,TIGIT,CTLA4,IFNAR1,CXCL9,PRF1,CCL2,PRF1,STAT2,RELA,TIGIT,HAVCR2,CTLA4,ADRB2,CXCL10,IRF7,CXCL8,IRF7,ISG15,CCR7,CXCL8,KLRD1,PRF1,IFI44L,NKG7,GZMB,LAG3,CXCL10,CCL2,PRF1,ATP5F1A,IFIT3,CTLA4,TIGIT,NKG7,CCR7,CCL4,LAG3,CCL5,PDCD1,PRF1,CXCL9,IRF7,HLA-DRB1,GNLY,IL2RA,CXCL10,FCGR3A,CXCL9,CCL5,IRF1,EOMES,NOS3,OAS2,IL2RA,PYCARD,OAS1,HAVCR2,GPX1,HLA-DRB1,TOX,CD14,CXCL10,CXCR3,STAT5B,HAVCR2,CCL5,ISG15,TIGIT,STAT1,HAVCR2,IFI27,MX1,CD8A,CTLA4
PRF1,IRF7,GZMB,TIGIT,CCR5,ISG15,PRDX3,KLRD1,VEGFA,PRF1,IFIT5,IL10,CXCL9,IFI44,IL21,CCL2,PTPN22,CXCL10,CD3D,IL2RA,CD3D,GZMA,HLA-C,IRF7,IL6,LAG3,FOXP3,LAG3,IFNGR1,CCL2,STAT1,CCL5,STAT1,STAT3,IRF7,HAVCR2,TIGIT,LAG3,ADRA2A,CTLA4,PDCD1,CCL2,JAK1,PDCD1,CXCR3,CXCL9,CXCL10,CD8A,ISG15,GZMB,NKG7,TIGIT,IFNAR1,CXCL8,PDCD1,CXCL10,IFI27,LAG3,LAG3,FCGR3A,CXCL8,CXCL12,TIGIT,CCL4,CTLA4,CXCR3,IFNG,GZMB,CD38,KLRD1,IL7R,CXCL9,IL6,PDCD1,CCR5,MX1,TBX21,NDUFS1,OAS3,GZMB,CASP1,OAS3,STAT1,TREM2,HLA-B,EOMES,HLA-DRA,CXCL9,CCR7,JAK1,TIGIT,PDCD1,IFIT1,PRF1,STAT2,TIGIT,PDCD1,MX2,CD4,HAVCR2
GZMB,JAK1,GNLY,HAVCR2,CD4,MX1,HIF1A,NKG7,NOS3,GZMB,RSAD2,IL18,TNFRSF1A,HLA-DRA,IFNG,CCL5,IL2RA,CXCL9,CD28,IL7R,CD3E,PRF1,IFNG,TLR4,TNF,HAVCR2,PRF1,TIGIT,STAT1,CCR7,STAT3,TLR4,IRF7,IRF7,JAK1,TOX,GZMB,TIGIT,NR3C1,PDCD1,CTLA4,CCL5,JAK2,CTLA4,PDCD1,CXCL10,CCL2,CD4,MX1,PRF1,STAT1,HAVCR2,JAK1,PRF1,CD274,CXCL9,IFI6,TIGIT,HAVCR2,KLRD1,CXCL10,PDCD1,HAVCR2,CCL7,LAG3,CCR5,CXCL13,PRF1,CD69,KLRK1,IFNG,CCR7,IL1B,LAG3,CD38,FOXP3,NDUFS1,NLRP3,RNASEL,PRF1,TNF,ISG15,STAT3,VEGFA,HLA-A,PRDM1,HLA-DRB1,CXCL8,PDCD1,JAK2,PRF1,CTLA4,IFIT3,NKG7,IRF7,JAK1,LAG3,ISG15,KLRK1,GZMB
GZMA,SOCS3,NKG7,OAS1,CD8A,OAS1,ADRB2,GNLY,SOD2,KLRK1,IFI27,IL17A,IL2,PDCD1,TNF,GZMB,PRF1,PRF1,KLRD1,IL15,CD4,IFNG,IL2,TLR2,IL1B,TIGIT,GZMB,HAVCR2,STAT3,NKG7,STAT5B,TLR3,IL10,HLA-DRB1,JAK2,CD38,PRF1,HAVCR2,PDK4,LAG3,LAG3,CCL7,PDCD1,LAG3,CTLA4,CXCL11,CCR2,CD28,STAT1,LAG3,STAT3,STAT3,IRF7,GZMB,LAG3,VEGFA,KLRD1,HAVCR2,CD38,GNLY,CCL2,CTLA4,JAK1,CCL8,HAVCR2,OAS1,CD244,NKG7,PDCD1,KLRC1,IL6,CCR5,TNF,CTLA4,CD69,IL2,NDUFS2,ADRB2,MX1,GNLY,IL6,IFI27,JAK1,NR3C1,PDCD1,PRF1,HLA-DQA1,CCL2,CTLA4,TYK2,GZMB,LAG3,MX1,OAS1,IRF9,JAK2,TIGIT,STAT1,PRF1,PRF1
GNLY,CTLA4,KLRD1,ISG15,CD8B,IFITM3,VEGFA,CD38,HMOX1,KLRC1,IFI44,CCL5,IL2RA,CTLA4,IL6,PRF1,GZMB,GZMB,NKG7,IL21,CD8A,IL2,IL10,NLRP3,CXCL8,KLRK1,GNLY,PRF1,STAT5A,PRF1,HLA-DRA,CD4,IL12B,KLRD1,IRF9,HLA-DRA,NKG7,TOX,PDK1,TIGIT,TIGIT,CCL19,CTLA4,TIGIT,TIGIT,CCL2,IL1B,IL2RA,STAT3,PDCD1,IRF7,STAT1,TREM2,GNLY,TIGIT,HIF1A,PRF1,TOX,GNLY,TIGIT,CCL5,LAG3,JAK3,CCR5,TIGIT,OAS2,CD38,NCR1,LAG3,NCR1,TNF,STAT1,IFNG,HAVCR2,PDCD1,PDCD1,ATP5F1A,CRH,ISG15,NKG7,IL1B,IFI44,JAK2,CRH,CTLA4,GZMB,HLA-DQB1,CCL5,LAG3,CXCL10,KLRD1,TIGIT,NDUFS2,OAS2,RSAD2,STAT3,PRF1,IRF7,GZMB,NKG7
NKG7,PDCD1,TOX,MX1,CD3D,EIF2AK2,NOS3,OAS1,ACE,STAT1,IFI44L,CXCL10,TLR4,LAG3,IL1B,NKG7,NKG7,KLRK1,GZMB,STAT1,CTLA4,TNF,TNF,CD38,CCL2,PRF1,HLA-DRA,GZMB,STAT6,GZMB,CXCL10,CD8A,IL12A,NKG7,IRF3,HLA-DRB1,CD3D,EOMES,COX7A2,FOXP3,HAVCR2,CCL20,LAG3,HAVCR2,LAG3,CCL4,IL18,PTPRC,IRF7,CTLA4,SOCS3,JAK1,GZMB,NKG7,TLR4,TREM2,GZMB,EOMES,GZMB,HAVCR2,CXCL9,HAVCR2,STAT1,CXCR3,TOX,MX1,CCR7,GNLY,TIGIT,NCR3,IL1B,STAT3,IL10,TIGIT,CTLA4,CTLA4,ATP5F1B,TLR4,STAT1,KLRD1,CXCL10,HLA-DQB1,IL7R,TLR4,LAG3,KLRD1,KLRD1,PRF1,TIGIT,CXCL9,KLRC1,HAVCR2,COX5A,MX1,CMPK2,SOCS3,GZMB,IRF9,STAT1,KLRD1
KLRD1,LAG3,EOMES,RSAD2,CD3E,STAT1,PDCD1,ISG15,CXCL9,STAT3,IFI6,CXCL9,IFI27,HAVCR2,CD38,KLRD1,GNLY,NKG7,PRF1,STAT3,PDCD1,CXCL9,CXCL10,LAG3,TLR4,GZMB,HLA-DRB1,NKG7,JUN,CD8A,CCL5,CD8B,CCL2,CCL5,STAT2,CD3D,CD3E,PRDM1,ATP5F1A,IL2RA,TOX,CCR7,HAVCR2,TOX,HAVCR2,CCL5,STAT1,CCR5,IRF9,TIGIT,CD38,TNF,GNLY,KLRD1,HLA-DRA,NFE2L2,NKG7,TBX21,PRF1,CTLA4,CX3CR1,TIGIT,STAT3,CD3D,EOMES,ISG15,CX3CR1,CD3D,TOX,CD3D,IL10,SOCS3,CXCL10,PRF1,LAG3,LAG3,SDHB,NOD2,STAT3,KLRK1,TLR4,HLA-DRB1,IL6,NLRP3,TIGIT,NCR1,KLRK1,GZMB,HAVCR2,CCL2,NKG7,TOX,ATP5F1A,TLR4,DDX58,IFNAR1,KLRK1,SOCS3,STAT3,GNLY
KLRK1,HAVCR2,BATF,KLRD1,CD3G,STAT3,CTLA4,NDUFS1,PDHA1,IRF7,CXCL10,CXCL11,OAS1,TIGIT,CD8A,STAT1,CX3CR1,KLRD1,GNLY,STAT5A,LAG3,CXCL10,CXCL9,PDCD1,TLR2,GZMA,HLA-A,NKTR,FOS,CD4,PPARGC1A,CD3D,CCL5,GNLY,IFNAR1,CD3E,CD8A,KLRD1,NDUFS7,IL10,EOMES,CCR5,TIGIT,GZMB,CD274,CCL7,STAT3,CXCR3,KLRD1,FOXP3,PPARGC1A,IL10,PRF1,KLRK1,PDK4,TOX,CX3CL1,PRF1,HLA-DRA,PPARGC1A,NCR1,TOX,NFKB1,CD4,PRF1,IFIT1,STAT1,CD4,EOMES,CD4,IL12B,IL2RA,CXCL9,GZMB,TIGIT,TIGIT,UQCRC1,IFIT1,IRF7,KLRB1,TLR2,PDCD1,TNF,IL10,HAVCR2,CXCR3,PRF1,KLRK1,PRF1,CCL5,STAT1,PRF1,PINK1,TLR7,LCK,IFNGR1,STAT1,PDCD1,PPARGC1A,CD38
PDCD1,TIGIT,STAT1,KLRK1,PTPRC,FOXP3,LAG3,NDUFS8,PDK4,ISG15,CXCL11,PRF1,OAS2,GZMB,CD4,STAT3,KLRD1,GNLY,HLA-DRA,STAT5B,TIGIT,CCL5,CXCL11,CTLA4,NLRP3,NKG7,HLA-B,KLRD1,RELA,TLR4,TFAM,CD3E,CCL4,CTLA4,IFNGR1,PRF1,CD8B,KLRB1,PRF1,IL1B,TBX21,CXCR4,NKG7,PRF1,IDO1,CCL22,IRF7,CCL5,KLRK1,STAT1,TFAM,GZMB,NLRP3,KLRC1,NDUFS1,TOX2,CXCL9,GZMB,HLA-DRB1,TFAM,KLRD1,TOX2,RELA,CD8A,GZMB,IFIT3,STAT3,CD8A,TBX21,CD8A,STAT1,TNF,CCL2,GNLY,HAVCR2,HAVCR2,COX4I1,IFIT3,IRF9,KLRC1,ISG15,CTLA4,IL1B,TGFB1,TOX,CCR5,GZMB,KLRD1,GZMB,CXCR3,STAT3,GZMB,SOD2,TLR9,ZAP70,OAS3,STAT3,CTLA4,SIRT1,HLA-DRA
CTLA4,TOX,IRF7,NKG7,NCAM1,IL10,TIGIT,SDHB,CPT1B,OAS1,CXCL9,GZMB,MX1,PRF1,GZMB,STAT5A,KLRC1,IFIT3,HLA-DRB1,JAK1,HAVCR2,CCR7,CCR7,TIGIT,STAT1,GNLY,HLA-C,KLRK1,NFKB1,TLR2,NFE2L2,LCK,CX3CL1,LAG3,PDCD1,GZMB,FOXP3,KLRK1,GZMB,TLR4,GZMB,PDCD1,PRF1,KLRD1,SOCS3,CXCR3,ISG15,HLA-DRA,PRF1,STAT3,COX4I1,PRF1,SIRT1,CD28,NDUFS2,TCF7,CXCL10,GNLY,HLA-B,MT-ND1,GZMB,EOMES,DDX58,GZMB,KLRD1,GBP1,NFATC1,NR3C1,PRDM1,CD8B,STAT3,TNFRSF9,CCL5,NKG7,FCGR3A,GZMB,COX5B,ISG15,CCL2,FCGR3A,STAT1,LAG3,IL10,IL18,EOMES,STAT1,PDCD1,NCR1,GNLY,CXCR4,STAT5A,NKG7,HMOX1,HLA-DRA,PRF1,IFIT1,IRF7,LAG3,TFAM,PTPRC
