seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
IFNG,IL6,CXCL9,IFITM3,IFITM3,NELL2,TLR2,STAT2,IL1B,IFI27,GBP1,S100A8,IRF1,IFITM3,IDO1,IRF1,MMP9,NOS2,VEGFA,ARG1,IL1B,HLA-DRB1,IL10,CEBPG,CXCL9,CCR2,IFITM3,HP,GBP1,S100A9,IRF1,ANKRD22,IDO1,NFKB1,AK5,IRF1,SOCS3,C1QB,FCGR1B,IL6ST,IL10,IDO1,VAMP5,C1QB,GBP5,MMP1,STAT1,GBP1,BATF2,STAT1,CXCL10,KLF2,TNF,FCGR1A,TGFB1,IL23A,IDO1,SOCS1,TLR4,TLR4,SERPING1,FCGR1A,CD177,GBP1,IL12B,GBP1,IL12B,IL6,AIM2,MARCO,ANKRD22,CXCL9,IFNGR2,IRF1,TNF,CXCL11,IFNA6,IDO1,SERPING1,GBP2,GBP1,GBP2,GBP1,CXCL10,P2RY14,IFNG,CRP,CASP1,IRF1,IL12A,CXCL9,S100A8,ANKRD22,TRMT2A,MMP9,RELA,SERPING1,IRGM,WDFY1,IDO1
CD59,CD274,CXCR3,P2RY14,C1QB,ZNF354C,TLR4,IRF1,IL1A,IFIT2,FCGR1A,MMP9,MMP9,GBP1,STAT1,TYMP,IRF1,ARG1,IL1B,GBP6,CXCL10,PTPRC,IL12B,FCGR2A,IRF1,STAT1,FCGR1A,TLR5,STAT2,TNF,IDO1,CDC42,IRF1,IDO1,VAMP5,GBP1,WIF1,C1QC,TLR2,IL6,TGFB1,CASP1,MMP8,C1QC,S100A8,FCGR1A,IRF1,GBP5,C1QC,CXCL10,IDO1,CXCL9,IL6,CXCL8,VEGFA,CCL2,CCL2,ITGAM,CD14,TLR5,BATF2,GBP1,HP,GBP2,IL23A,CXCL8,IL12RB1,IL10,HP,SOCS3,CARD17,GBP5,JAK2,GBP1,IL12A,IL2,IFNA7,CCL2,GBP2,CXCL9,GBP2,GBP4,SERPING1,SOCS3,STAT1,IL6,CD14,FAS,MMP9,GBP5,AIM2,S100A9,FCGBP,CXCL10,CCL2,SOCS1,IFITM3,NLRP3,GBP6,IFNG
MYD88,CXCL11,IL2,ID3,C1QC,CD4,CXCL8,IRF7,IL6,IFIT3,STAT2,CXCL8,STAT1,IDO1,IL1B,MMP9,IDO1,MMP9,IL10,PRDM1,KLF2,TNFRSF1A,IL18,FCGR2B,GBP2,IRF1,RAB20,TREM1,IRF1,IL6,STAT2,CCL5,GBP2,MMP9,MMP8,STAT2,TNFRSF10C,STAT1,MYD88,IL10,STAT3,CCL2,KLHDC8B,TLR4,CCL20,TLR2,IRF7,FCGR1A,TLR4,MMP9,IRF1,BATF2,IL18,IDO1,IDO1,CCL3,TLR2,TYROBP,IL12B,HP,IL1B,GBP2,JCHAIN,IDO1,CXCL10,IL10,IRF1,IDO1,TLR5,MPO,IFITM3,STAT2,TNF,GBP5,IL12B,IL15,IFNA8,CXCL8,STAT2,IL1RN,GBP4,GBP6,BATF2,SOCS1,TNF,IL10,IL6,TRIM5,CASP1,DUSP3,CCL2,IRF1,RBBP8,IDO1,IL1R1,AIM2,OAS1,AIM2,ETV7,IL10
VEGFA,IL1RN,IL10,CASP1,C1QA,CSF2,IL12B,IRF9,IL10,IFITM3,IL1B,CCL2,APOL1,C1QC,CXCL10,CXCL8,CCL2,MMP1,HIF1A,TMCC1,C1QB,TNFRSF1B,IL23A,FCGR3A,CCL2,IDO1,INSL3,IL1RN,IL6,GBP1,GBP6,CCL19,CXCR3,VEGFA,KLHDC8B,IL2,EBF3,IL1B,IRF1,IL18BP,NFKBIA,CXCL9,DEFA3,ITGAM,IL1RN,STAT1,CCR5,IDO1,GBP5,CFH,STAT2,ETV7,CXCL9,CASP1,STAT1,CCL4,TLR4,CXCL9,IL18,AIM2,CCL2,GBP5,CLC,WIF1,CCL2,IDO1,IL1B,SLPI,ANKRD22,C1QB,TNFAIP6,IL6,TNFRSF1A,FCGR1A,IL23A,IL2RA,IFNAR1,MMP9,IFNGR2,STAT2,GBP6,SERPING1,KLF2,MMP1,BDNF,TGFB1,SAA1,C5,CCL5,KLF2,IFIT1,GBP1,KIF1B,STAT1,IFNGR1,BIRC3,MX1,P2X7,FCGR1B,IL12A
CCL5,STAT3,TGFB1,FAS,SERPING1,CXCL10,MMP9,AIM2,TGFB1,IRF1,TNF,IL1RN,ARG1,ANKRD22,FCGR1A,GBP1,CCL5,VEGFA,TGFB1,ZNF296,IDO1,SERPINE1,TGFB1,FCGR3B,CXCL11,FCGR1A,ETV7,CSF2,CXCL8,GBP2,IRF7,C1QB,CCL2,TIMP1,LINC00402,TGFB1,A2ML1,NLRP3,NFKB1,FCGR1A,IRF7,IRF1,GBP6,IL1RN,TNF,HIF1A,IL12B,SPP1,CD1C,IL1B,IRF7,CD1C,CXCL11,CTLA4,IRF1,CCL5,NFKB1,MMP9,IFNGR1,BATF2,IL6,STAT1,FCGR1B,TNFRSF10C,CCL5,IRF7,IL6,S100A9,TNFAIP6,ELANE,TBP,IRF7,TNFRSF1B,STAT4,IL23R,IL15RA,IFNAR2,VEGFA,STAT1,IL18R1,IFITM3,IFITM1,TBP,TNF,CCL2,CXCR3,FCGR1B,BATF2,CXCL9,IRGM,IRF1,GBP2,GABARAPL2,TNF,IL2,MAP1LC3C,IL1R1,TLR2,TNFRSF10C,IL12B
STAT1,IL10,VEGFA,TRIM5,IL1B,IL1RN,IDO1,IL18,CCL2,AZU1,IRF7,HIF1A,BATF2,SEPTIN4,IL6,CXCL2,CASP1,HIF1A,MMP1,ID3,IL6,HIF1A,CXCL8,PLA2R1,IL6,FCGR1B,CD1C,CCL2,IL10,GBP4,FCGR1B,HLA-DMB,IL6,TGFB1,DEFA3,VEGFA,IL6,PYCARD,IL6,IL18,IRF1,STAT4,SERPING1,IL6,CD14,IDO1,IL23A,MMP9,IL6,IL6,TLR1,P2RY14,CCL2,LAG3,GBP1,CXCL8,CD14,PLEK,TNFRSF1A,CCL2,GBP2,IL6,STAT1,A2ML1,IRF1,FCGR1A,IL10,HK3,P2RY14,ERG,KLF2,SOCS1,NFKB1,CXCL8,IFNG,IFNGR1,IFNB1,IL10,WDFY1,CCL5,IRF1,IFITM2,UBE2L6,HIF1A,CCL5,CCL2,C1QB,S100A9,FGR,CXCL9,GBP2,GBP4,TUBGCP6,IFNG,TGFB1,DEPTOR,IL12B,TLR4,CASP1,IL1B
IL1B,TGFB1,MMP9,C5,FCGR1B,IFNG,FCGR1A,IL1R1,CCL5,CTSG,SOCS3,PPARG,BAX,CD1C,IL10,CXCL5,HMOX1,NFKB1,IDO1,ETV7,CXCL9,C1QB,CXCL9,ARHGEF12,IL18,GBP1,ANKRD22,IDO1,TLR2,IFNG,STAT3,TNF,IL1RN,IL10,GBP6,MMP9,CXCL8,CASP1,MMP9,IL6R,STAT2,IL12RB1,C1QC,MMP9,CXCL9,ARG1,IL17A,STAT4,CCL2,CXCL8,HK3,BLK,CCR5,GZMA,GBP5,CXCL9,IL12B,LCP2,CCR2,CCL5,TRIM5,IL12B,GBP1,EBF3,TARM1,STAT2,IL17A,GBP5,CARD17,IRF1,OAS1,IFNG,NFKBIA,CCL2,IL6,IFNGR2,IFNE,TGFB1,IFNGR1,CCR7,CASP1,STAT2,VAMP5,TGFB1,CCR2,CCL5,IRF1,S100A8,CFH,IL18,LAG3,IL6,TLR1,IL6,IL18,UVRAG,IL6,TLR9,IL1B,IL6
CD14,SOCS3,TIMP1,STAT1,ANKRD22,TNF,IL18,TNFRSF1A,PPARG,DEFA4,CXCR3,CD14,BCL2,P2RY14,CXCL8,C1QC,IL1R1,RELA,TIMP1,BLK,CXCL11,CXCL8,CXCL10,CLEC4E,CASP1,GBP2,CARD17,GBP1,TLR4,IRF1,IL6,IFNG,FCGR1A,IL2,AKT1,CCL2,CXCL9,HIF1A,VEGFA,IL6-AS1,FCGR1B,CD274,C1QB,MMP8,IL6,CASP1,IL2,IRF7,ITGAM,CXCL9,RAB13,RETN,IL1RN,IL12B,FCGR1A,CXCL10,IL1RN,ARG1,MYD88,CXCL10,C5,IL12A,GBP6,IFI27,MYD88,CASP1,IL18,CD274,FCGBP,CTSG,GBP1,CXCL11,IL1B,CCL5,IL1A,TNFRSF1A,IFNG,CD274,GBP4,CXCL11,FAS,IRF1,IFITM3,NFKB1,CCR5,CCR5,GBP2,IL6,PPARG,MMP1,IL18,IL10,MBOAT1,IL1B,CCL5,SP110,CCL2,SERPINE1,IDO1,MMP1
IL12B,IL4,CD274,FCGR1A,GBP6,IL2,IFITM3,IL6,MMP9,STAT1,IL6,TLR2,C1QA,C1QA,NFKB1,C1QB,TLR2,MAPK14,CXCL8,CD1C,GBP1,CCL2,CCL1,CD209,STAT2,GBP5,TNFAIP6,GBP5,CD14,IFIT1,IL10,IL6,STAT4,IRF1,TP53,STAT3,CCL2,TREM1,HIF1A,FCGR1B,FCGR1A,LAG3,AIM2,IFI44,VEGFA,NLRP3,IL4,TLR2,P2RY14,CXCL11,RBBP8,KLK1,IL1A,IL18,FCGR1B,CXCL11,MMP9,IRF7,S100A8,IL23A,FAS,TREM1,GBP4,FCGR1B,TLR2,IL1RN,IL23A,BATF2,KLF12,DEFA4,IL1B,GBP2,IL6,MMP9,IL1B,IL1R1,IFNGR1,PDCD1,IFNG,IL2RB,TRIM5,IRF7,RETN,IL2,CD14,IL1R1,CXCR3,IL10,TLR2,IDO1,MMP9,IL12B,TRMT2A,FCGR1A,MMP1,SP140,CXCL8,F3,OAS1,MMP9
STAT4,PTGS2,PDCD1,BATF2,ETV7,IL1A,OAS1,IFIT1,S100A8,GBP1,CCL2,CXCL9,C1QB,GBP6,TLR2,C1QA,CXCL8,MAPK8,PPARG,TNF,HP,C1QC,CCL2,HLA-DMA,IL10,SOCS3,FCGBP,IFI44,HIF1A,IFIT2,CCL2,IL1B,CXCL11,GBP1,EGF,IL4,CCL5,IDO1,CRP,IL10RB-DT,NOS2,PDCD1,HP,TLR2,CD274,SERPINE1,FCGR1A,TLR4,BLK,IDO1,IFI44L,CXCR3,SOCS1,IL27,CD64A,CXCL1,CXCL9,OAS1,S100A9,IL27,CD4,CCL2,GBP3,GBP6,TLR4,CXCL11,IL27,S100A8,IRF1,RAB24,CXCL10,TAP1,IL12B,IDO1,FETUB,IL6R,IFNGR2,CTLA4,IRF7,CASP1,C5,IRF9,FCGR1B,IL23A,CD274,IL18,SOCS3,TGFB1,CD14,FCGR1A,VEGFA,MMP9,CHMP2B,IRF1,CXCR3,MAFB,CXCL9,PPARG,SERPING1,PPARG
CXCL8,CXCR3,LAG3,ETV7,P2RY14,IL1B,RSAD2,IFIT2,S100A9,GBP2,IFNG,IL12B,C1QC,IFNG,TLR4,CXCL11,IRF7,TLR2,SOCS3,IFNG,TLR5,IL1R1,CCL5,HLA-DMB,TGFB1,STAT3,KLF12,IRF1,SERPINE1,IFIT3,CXCL9,IL10,GBP4,CXCL10,NCK1,CD4,IRF1,CXCL8,SAA1,IL6STP1,ANXA1,TBP,TLR5,C1QA,IL10,PTGS2,FCGR1B,IL12B,C1QB,IRF1,TIMM10,CCL2,SOCS3,IL10,TLR2,CXCL5,CXCL11,STAT2,MPO,IL17A,SLC11A1,CCL5,IRF1,TNF,NLRP3,GBP5,EBI3,CCL2,GBP1,DPP4,FCGR1A,PSMB9,IL18,IL18,FCGR3B,IL10RA,IFNK,LAG3,IFI44,CD274,TBP,OAS1,ANKRD22,IL17A,CTSK,IRF1,IDO1,VEGFA,NFKB1,CASP1,SERPINE1,PPARG,SDR39U1,FGB,IL4,IL10,IRF7,FASN,IFITM1,S100A8
TLR2,CCL2,CTLA4,CD1C,TNFRSF10C,IL17A,IRF1,IFIT3,CD14,GBP4,IL18,IL18,CCL2,TNF,IRF1,SERPING1,FCGR1A,TLR4,IRF1,IL1B,PRDM1,IL1B,STAT1,HLA-DOA,CD68,STAT4,FAM20A,CXCL9,PF4,IFITM1,CXCL11,IL12B,IFITM3,CXCL9,ARF1,CD8A,STAT2,CCL2,LBP,IL6R-AS1,ARG1,KLF2,STAT1,CCL2,XAF1,IL12B,GBP1,CXCL9,CXCL8,STAT4,BCL6,GBP1,STAT3,IL4,TLR4,STAT1,GBP1,VWF,IL1A,CRP,TLR2,IL1B,CXCL10,IL1B,CASP1,IRF5,CCL1,TLR2,GBP2,APOL1,IRF1,FCGR1A,IL10,CASP1,LRG1,IL10RB,IFNL1,HAVCR2,IRF1,LAG3,BATF2,OAS2,TNFAIP6,CISH,CTSL,STAT3,IL18,HIF1A,PYCARD,IL1R1,IL1B,SERPINE1,TIMM10,FGG,CD4,IL12A,SOCS3,MMP9,IFITM3,S100A9
IL6,CCL5,CD40LG,SCARF1,A2ML1,IFNA1,CCR2,IFITM1,HIF1A,GBP5,CASP1,CCL5,CCL3,IL1B,STAT2,GBP5,GBP1,CD14,GBP5,IL1R1,ARG1,CXCL9,STAT2,HLA-DOB,IL15,STAT5A,FBLN2,STAT2,FCGR1A,IFITM3,IRF5,IL2,IL12RB1,CXCL11,CD274,LAG3,IRF7,CCL3,TLR4,IL6RP1,IDO1,SOCS3,IFI44,CCL5,VMP1,S100A8,GBP5,CCR5,IL12B,CXCR3,SMARCD3,IL6,IFNGR1,IL13,TLR9,STAT2,GBP5,MMP1,IL2RA,LRG1,TLR4,IL18,CXCL9,IL6,IDO1,SOCS3,CCL2,MMP9,GBP3,IFIT2,GBP2,STAT3,IL1R1,NLRP3,SELL,CCR2,IFNL2,TIGIT,IDO1,PDCD1,ETV7,OAS3,TLR6,IL1R1,CXCL11,SOCS3,CASP1,MMP9,NLRP3,TLR2,TNF,VEGFA,FCRL1,GBP1,GBP5,IL12B,TNFRSF10C,MMP1,IFI44L,SERPINE1
