seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
GBP1,MYD88,FCGR1B,GZMB,LCN2,TLR4,CCL2,TNFRSF1B,CXCL10,TNF,TLR4,GBP4,IL8,CD163,IL10,IFITM3,CXCL9,CXCL9,TLR2,TLR4,GBP5,AIM2,AIM2,IL10,CCL2,TLR4,TAP1,NLRP3,TLR2,TNF,CXCL9,IL12B,IL6,IL18,IL23A,HIF1A,TYK2,CIITA,STAT1,MRC2,TGFB1,IL10,ANKRD22,STAT1,TLR2,APOL6,FOXP3,TLR9,HLA-DRA,FOXP3,TLR2,MMP9,IDO1,CIITA,FCGR1A,FCGR1B,HLA-DRA,GBP2,GZMA,GBP5,CXCL11,IL2,IDO1,IFNGR2,GBP1,IFNG,ETV7,GBP1,CD4,IFIH1,ANKRD22,GBP1,FOXP3,IL10,FCGR1B,FCGR3B,CCL2,CD4,IL12A,FOXP3,GBP2,GBP2,IL23A,MMP1,IRF1,LCN2,VEGFA,TLR2,IL10,CD4,IL2,CD4,IL12B,SERPING1,CXCL10,BATF2,FCGR1A,GBP2,CXCL9,ANKRD22
TNF,CD4,PSMB8,IDO1,CD274,NLRP3,CD8A,IL2,CXCL9,NLRP3,CASP1,CARD17,CD4,IL1B,IL12B,IRF1,CXCL11,CCL2,TLR4,NLRP3,BATF2,SERPING1,GBP1,IL2,IL2,TLR2,CXCL10,HIF1A,TLR4,HIF1A,CXCL10,TLR2,TGFB1,IL10,CXCL9,IL1R1,HP,CD274,MMP1,CD68,CCL2,TGFB1,SERPING1,STAT3,TLR4,AIM2,IL10,MYD88,IL12B,IL17A,TLR4,CD14,TRAFD1,VAMP5,FCGR1B,IFI16,TGFB1,SERPING1,CARD16,GBP1,STAT1,CD4,IFITM3,IDO1,TLR2,IL17A,EPSTI1,GBP2,CD8A,IFI44L,SERPING1,IFITM3,IL17A,IL12B,CCL5,C1QB,NFKB1,IL17A,IL12B,IL10,IDO1,GBP4,TLR2,MMP9,IRF7,GBP2,MMP1,TLR4,IL8,CD8A,IL12B,TNF,IL18,AIM2,CCL2,AIM2,FCGR1B,IFI44L,IL1B,CARD17
IL1B,PLAT,TNFRSF1A,SIGLEC1,CASP5,CASP1,CXCL9,IL4,NLRP3,TLR2,NLRP3,TAP1,FOXP3,TNF,TGFB1,CXCL10,STAT1,CCL5,CD14,CD4,FCGR1A,ANKRD22,GBP2,CCL2,IL12B,MYD88,CXCL11,GBP5,MMP9,MMP1,CXCL11,TLR4,IL10,CCL2,CXCL10,IDO1,SERPING1,IL1B,IL10,HK1,IL17A,CCL2,LCN2,STAT4,TLR9,CARD16,IL17A,CD4,GBP5,IL12B,TLR9,IL10,CXCL10,AIM2,SERPING1,IFNG,MMP9,AIM2,ANKRD22,IDO1,IRF1,CD8A,IFI44L,IRF1,TLR4,VEGFA,IFIT3,GBP4,CCL5,RSAD2,LCN2,IFIT3,CXCL10,CCL2,IL18,C1QC,JAK2,CCL2,IL17A,CD4,GBP4,NLRC4,TLR4,SPP1,CXCL9,GBP1,MMP2,CD4,CD8A,IL2,IL17A,IL1B,FOXP3,IFIT3,CD4,NLRP3,GBP2,WARS1,TNF,HP
C1QB,NFKB1,IL1B,CXCL10,TNFSF13B,IL18,MMP9,IL5,TLR2,TLR4,IL10,NLRC4,TLR4,IL6,TNFRSF1A,FCGR1B,TLR4,TLR2,CD4,CCL2,IL2,GBP1,GBP4,CD14,IL17A,IRF1,IFNG,FCGR1A,CCL2,MMP9,CCL2,TLR9,IL12B,CD4,CXCL11,CD274,TLR2,TNF,SOCS1,HK2,IL12B,NLRP3,CARD17,TLR2,NOD2,CARD17,CD8A,CD8A,BATF2,MMP9,NOD2,IFI44L,GBP1,CASP1,GBP2,CXCL10,VEGFA,IDO1,TRAFD1,FCGR1A,TAP1,CCL2,CD274,IRF8,IL6,IL12B,IFI44L,AIM2,IL10,ISG15,CARD16,IFIT2,IL12B,CD8A,TGFB1,GBP1,IRF1,TGFB1,IL18,IL12B,STAT2,CIITA,TLR9,TGFB1,CXCL11,APOL1,MMP9,CD8A,FOXP3,IL12B,CCL2,IL6,CCL5,IFIT2,CD8A,TLR2,GBP1,EPSTI1,AIM2,ETV7
C1QC,IFNG,IL6,CXCL9,MMP9,FCGR1A,IL12B,IL13,TLR4,CXCL10,HIF1A,CASP1,MMP9,IL10,CCL2,APOL1,TLR2,TLR4,CD8A,CD8A,NLRP3,IL1B,PARP9,HIF1A,CD8A,CXCL9,IDO1,BATF2,IDO1,TGFB1,CCL5,CD4,IL17A,CD8A,CCL2,PDCD1,TLR4,IL6,IL23A,PFKFB3,CD4,IL17A,GBP2,TLR4,NLRP3,NLRC4,TGFB1,IL10,APOL1,CD4,NLRP3,GBP5,APOL1,CASP4,GBP1,CXCL9,HIF1A,WARS1,ETV7,FCGR1B,TAP2,TLR2,IFIT3,CD274,NLRP3,STAT1,ANKRD22,NLRC4,TGFB1,MX1,GBP2,OAS3,IL18,IDO1,NLRP3,GBP2,IL18,IL12B,IL23A,CD8A,IRF1,STAT1,NOD2,CCL2,TAP1,IFNG,CCL2,IRF1,NLRP3,FOXP3,CD8A,IL10,TGFB1,OAS3,GZMA,TLR4,ANKRD22,SAMD9L,NLRP3,WARS1
FCGR1C,STAT1,CCL2,IFNG,GBP5,FCGR1B,IL18,IL17A,CD14,CD274,MMP9,IL18,TGFB1,IL12A,NLRP3,CARD17,CASP1,TLR9,STAT1,IL17A,CASP1,APOL1,IFIT3,CASP1,TGFB1,MPO,AIM2,MMP9,NLRP3,VEGFA,TLR2,CD8A,IL18,IL2,CCL5,CTLA4,NLRP3,TLR2,CASP1,IL6ST,TNFRSF1A,IL12B,AIM2,TLR9,CD4,TLR2,CCL2,TGFB1,FCGR1A,CD8A,CD4,FCGR1A,GBP4,IFIH1,IL10,CD274,CASP1,ETV7,APOL1,SLC11A1,IDO1,TLR4,CXCL10,PDCD1,CASP1,SLC2A1,METTL7B,NLRP3,HIF1A,IFIT2,TAP1,OAS2,IFNGR1,CD274,MMP9,GBP4,CD4,NOD2,TGFB1,CCL5,ANKRD22,TAP1,NLRP3,CCL5,C1QB,IFIT3,CCL5,GBP1,TLR4,NLRP3,FOXP3,IL12A,NLRP3,IFITM3,TLR2,CD14,SERPING1,DEFA1,TLR2,APOL1
ISG15,TLR2,IRF1,IL1B,BATF2,BATF2,IL17A,VEGFA,JAK2,IDO1,SERPINE1,PSMB8,IL12B,IL12B,IL17A,AIM2,SERPING1,MYD88,STAT3,TGFB1,NOD2,CARD17,IFIT2,NLRP3,IL4,TGFB1,NLRP3,CCL2,CD14,CRP,TLR4,CD14,CCL2,IL12B,CCL11,ICOS,GBP5,TLR4,MMP8,LIF,IRF1,TNFRSF1A,IDO1,CD4,CD8A,TLR4,TLR4,IFNGR1,AIM2,IL2,CD8A,BATF2,SOCS3,IFIT2,IL12B,IDO1,IL18,CXCL11,APOL6,AIM2,IFIT3,MMP9,LY6E,TLR2,IL18,PIK3CA,FBXO6,CASP1,MMP9,OAS3,ETV7,OAS1,TNFRSF1A,NFKB1,NFKB1,LYZ,CD8A,NFKB1,PDCD1,IL17A,RSAD2,TAP2,CIITA,CD274,SERPING1,IDO1,SERPINE1,GBP5,TGFB1,TNFRSF1A,NLRP3,IL12B,IL17A,IFI44L,TLR4,FCGR1A,CARD17,DEFA1B,TLR4,CARD16
IFIT3,NLRP3,TLR4,NLRP3,AIM2,LCN2,TGFB1,VEGFB,IRF1,S100A8,ICAM1,PSMB9,IL2,CXCL10,MAPK1,IFIT2,NLRP3,NLRP3,IRF1,IRF1,CCL2,IFI27,IFITM3,MMP9,TNFRSF1A,NFKB1,TLR2,IL18,IL18,FTH1,TLR9,LTA,IRGM,IL17A,TLR2,KLRK1,BATF2,CD14,HK1,OSM,TLR4,MAPK14,APOL1,CD8A,CD14,MYD88,IL12B,IFNGR2,IL18,IL4,CD3E,GBP1,CLEC4D,IFIT3,IL18,OAS1,IL12B,LTA,HP,NLRP3,ISG15,TGFB1,CXCL13,TLR4,CD4,IL10,APOL1,IL1B,VEGFA,EPSTI1,APOL1,CXCL10,CASP1,MMP9,RELA,APOBEC3A,FOXP3,IL2,CTLA4,NLRP3,ETV7,LAMP3,CD4,CTLA4,ISG15,OAS1,HIF1A,BATF2,TNFRSF1A,IL17A,IL18,TLR2,CD4,MX1,TLR9,FCGR1B,TAP1,DEFA3,CD14,IFI44L
APOL1,NOS2,TLR2,STAT1,FCGR1A,AIM2,CD14,VEGFC,NFKB1,S100A9,IL23A,CXCL10,IL17A,CXCL9,JAK2,C1QB,HP,CASP1,IRF3,CASP1,CCL5,IFIT3,IFI44L,IL12B,NLRP3,IL12B,TLR4,CASP1,CD4,HP,NOD2,CXCL10,NLRP3,FOXP3,TLR4,TAP1,AIM2,IDO1,LDHA,F2,CASP1,CD14,WARS1,CD14,STAT1,NOD2,IL4,JAK1,CCL5,IL13,STAT1,ANKRD22,GBP2,IFITM3,CD4,OAS2,MAPK14,TNF,OAS1,CASP1,GBP1,FOXP3,GBP2,TNF,CD8A,TLR4,LAMP3,IL18,S100A8,IFI44,IFIT3,CXCL9,NLRP3,MAPK14,IL23A,CARD16,GBP5,STAT3,STAT3,IRAK3,UBE2L6,IFIT1,CD8A,HIF1A,MX1,IFIT2,LDHA,MMP9,IL12B,IL18,IRF1,TLR4,MX1,ISG15,ISG15,SERPING1,APOL1,DEFA4,CD209,IFIT3
SIGLEC1,PTGS2,CXCL11,TNF,GBP1,TGFB1,IL4,FLT1,CCL2,IL10,IL12B,CXCL9,CASP1,CCL2,STAT3,NLRC4,IL12B,STAT1,IRF7,IL12B,IL10,RSAD2,RSAD2,CD3E,TLR4,CCR2,CD274,CCL5,SOCS3,LBP,NLRP3,CXCL9,CD8A,TGFB1,TLR9,IRF7,FCGR1A,CXCL11,CIITA,F3,IL18,IL18,DHRS9,CD28,STAT3,RIPK2,MAPK1,JAK2,CXCL9,IL18,STAT3,NLRP3,IRF1,IFI16,CD8A,OAS3,NOS2,IL1B,OAS2,PYCARD,GBP2,IL10,WARS1,IL1B,LCK,TLR2,TRAFD1,RSAD2,S100A9,SOCS3,IFITM3,CXCL11,CCL2,S100A8,IRF1,CARD17,GBP2,IL18,STAT4,TGFB1,FBXO6,IFIT2,CD14,PTGS2,OAS1,TNFRSF1B,NOS2,IDO1,NFKB1,IL4,CD3E,NLRP3,ISG15,OAS1,OAS1,LCN2,APOL6,ELANE,IRF1,RSAD2
CARD17,ICAM1,SOCS3,APOB,GBP2,MMP9,IL13,KDR,MMP9,CCL2,VCAM1,IDO1,IL4,HLA-DRA,CD14,CCL2,IL22,STAT3,MX1,IL18,TGFB1,OAS3,OASL,TGFB1,IL18,CCR5,IRF1,TGFB1,OAS1,S100A8,STAT1,CXCL11,IFNG,IRF1,NOD2,MX1,FCGR1B,GBP1,TGFB1,F5,NLRP3,TLR4,TAP1,CD40,STAT4,ETV7,NLRP3,IRF1,IFIT3,TGFB1,STAT4,S100A8,CD274,IFI44,CXCL9,ISG15,CXCL9,IL6,OAS3,IRF3,GBP4,NLRP3,IFITM1,IL6,ZAP70,CASP1,IL1B,ISG15,LCN2,C1QB,IL1B,IDO1,TLR4,S100A9,TAP1,CASP1,IL10,CD8A,CXCL10,IL18,AIM2,IFIT3,CD209,STAT3,IFIT1,SERPING1,IL10,CD274,MAPK14,IFI16,IL22,CASP1,OAS1,IRF7,OAS2,MMP9,CD163,CAMP,IRF7,OAS1
GBP2,MMP9,TNF,APOE,IDO1,IDO1,LTA,HK1,HIF1A,MMP9,IL12A,WARS1,MMP1,NLRP3,TLR4,IRF7,CCR5,NFKB1,OAS1,CXCL9,MMP9,ISG15,OAS1,IFI44L,CD19,IL12A,OAS1,FOXP3,MX1,S100A9,STAT3,CCL2,NOD2,JAK2,NLRP3,OAS1,ANKRD22,IRF1,TNFRSF1B,GBP1,IL8,IL8,TRAFD1,CD80,IRF1,SOCS1,IL18,IRF3,IRF1,NFKB1,IRF1,S100A9,APOBEC3A,IFI44L,CXCL11,IFIT1,CXCL11,IL12A,OASL,IRF7,STAT2,HLA-DRA,LAMP3,IL12B,GZMA,AKT1,TNF,MX1,CAMP,TAP1,IL6,STAT2,STAT3,CRP,IL17A,CASP5,TGFB1,IL4,CXCL9,IFI16,IFI16,IFITM1,VEGFA,PDCD1,IFIT3,ETV7,IL12A,PDCD1,IL18,IL7R,IL8,TGFB1,LCK,RSAD2,TGFB1,HP,SIGLEC1,CASP1,IRF8,OAS2
MX1,CCL2,CCL5,APOL1,IFIT3,HMOX1,TLR4,HK2,VEGFA,TGFB1,PLAU,IFNG,JAK2,NOD2,IRAK4,IL1B,IL12A,RELA,GBP1,IL2,HIF1A,SOCS3,OAS2,GBP5,IL7,RELA,OAS2,CD8A,ISG15,HK2,IRF1,NLRP3,RANTES,LCK,MYD88,OAS2,RSAD2,JAK2,SLC1A3,GBP2,JAK2,IL2,TFEC,CD86,IRF3,OASL,IRF1,IRF7,TREM1,NLRP3,IRF3,AIM2,IFIT3,HERC5,SOCS3,IFIT2,CCL2,IL12B,IFIT1,ISG15,JAK2,CD14,CARD17,CXCL9,GZMB,CD8A,IFNG,OAS1,DEFB1,IDO1,TNF,IRF1,HLA-DRA,SOD2,IL22,ETV7,CASP1,IL22,CXCL11,TREM1,IFITM3,IFITM2,VEGFB,TLR2,GBP1,GBP4,IL12B,HLA-DRA,CCL5,MAPK14,IL4,CD8A,CD8A,OASL,MMP1,CD177,HP,CASP4,IFIT3,OAS3
IFI44L,IL1A,CD4,CCR7,ANKRD22,IL10,IL2,PFKFB3,SPP1,VEGFA,FCGR1A,TNF,TNFRSF1A,IRF1,MYD88,IL18,IRF1,FOXP3,GBP5,IL7,S100A8,CCL2,OAS3,FCGR1A,IL22,CD4,OAS3,CD8B,JAK2,IDO1,IRF3,CASP1,IL1A,MAPK14,IRAK4,OAS3,IFIT3,STAT2,HP,GBP5,NFKB1,CXCL9,NLRC4,CTLA4,IRF7,OAS1,NFKB1,NFKB1,IDO1,CASP1,IRF7,IRF1,TAP1,ISG15,IDO1,IFIT3,CCL5,TLR2,IFIT2,MX1,TYK2,IL7,CXCL9,CCL2,PRF1,JAK1,CXCL9,OAS2,MPO,AIM2,IFNG,IRF7,ITGAX,NOS2,CCR5,WARS1,GZMB,NLRP3,CCL2,AIM2,CARD17,IFITM3,VEGFC,TLR4,FCGR1B,PLAC8,IL17A,FCGR1A,IL17A,IRF1,IL7,JAK2,PRF1,OAS2,MMP9,CAMP,GBP4,STAT1,IFIT2,MX1
