seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
IFIH1,LHB,TBX21,IL6,MT-ND1,NDUFS4,ADAMTS19,KDM2B,CD69,CTLA4,TRIM28,PRF1,TLR7,CCR5,NCR1,HLA-DRA,IFIH1,FYN,PDCD1,STAT3,TSPO,NCAM1,POMC,TYK2,NFKB1,CD4,DBI,SMPD1,TBX21,NOS3,PCLO,VARS2,HAVCR2,TPH2,GPX1,FKBP5,CTLA4,CD4,SLC25A15,ANTXR2,SLAMF6,CD28,KLRD1,PTGS2,WASF3,CD160,IL2,NCAM1,IFNG,HLA-B,KLRC1,CD38,CRHR1,IFITM3,CSF1R,AHR,C1QTNF7,NR4A1,IL2,CD4,IFNG,BATF,CD69,NCAM1,CD3E,FKBP5,IL10,CD19,CAT,MT-CO1,IGHM,TIGIT,GPX1,CAT,GPX1,SOD1,IRF1,MT-ND2,S100B,CCR7,ATP2A2,TCF7,MT-ND6,TrkA,CXCL11,COX10,TMEM232,CD3E,CTLA4,CD3D,FCGR3A,SLC6A4,NOS3,LHB,ATP5F1B,PRF1,CSF1R,NFE2L2,IDO2,HLA-DRA
IL1B,MALAT1,WASF3,IL1B,MT-ND5,UCP2,VARS2,COG3,STAT1,LAG3,TCF7,NKG7,TLR9,CD4,NCAM1,TLR4,LY96,CD8B,HAVCR2,NFKB1,TGFB1,ATP5F1A,CRHR1,ABCD4,IKBKE,CD8A,STAT3,ABCD4,NFKB2,SMPD1,PRKN,CPLX2,TIGIT,CRHR1,SOD2,STAT3,PDCD1,NCAM1,RELA,ATP5IF1,CD247,CD3E,KIR2DL1,SLAMF6,AIF1,KLRG1,IL10,KLRD1,TGFB1,HLA-C,KLRC2,CD69,POLG,DDX58,CTLA4,AIF1,NOS3,B2M,IL6,TNF,TNF,IRF4,CD27,KIR2DL3,CD3G,MMP9,TGFB1,CD79A,GPX1,MT-ND2,IFNAR2,IGHV3-30,HAVCR2,PIK3CA,CCL2,CD8A,MYD88,MT-ND4L,BDNF,CTLA4,STAT1,KLRC1,MT-CO1,p75NTR,CCL2,AKR1C2,GPC5,CD3G,PDCD1,CD3E,NCR1,TPH2,SLC25A15,TPH2,NDUFS1,KLRC2,CX3CR1,NFKB1,CD80,HLA-DRB1
IL10,CYP2D6,,IL10,MT-CYB,SOD2,CPLX2,NR3C1,STAT3,TOX,TBX21,CD69,CD274,CD8A,PRF1,GAPDH,VCAN,ZAP70,LAG3,MYD88,CX3CR1,CTLA4,TPH2,PEX16,RELA,CD8B,JAK2,PEX16,KEAP1,TYK2,ZFPM2,SETDB1,TBX21,CRHR2,NOS3,TSPO,LAG3,SOD2,NR4A1,BDNF,CD3E,NKG7,KIR2DL3,SLC6A2,B3GAT1,KLRK1,TGFB1,KLRK1,CD28,HLA-E,MMP9,HLA-A,SOD2,RIGI,CX3CR1,APOE,STAT3,IGHV1-69,IL10,CXCL8,LTA,EOMES,CD4,KIR3DL1,CD4,NFKB1,CCL4,AIF1,HMOX1,MT-ND4L,CLEC12A,CD19,HLA-C,AKT1,CXCL8,GSR,NFKB1,MT-ND5,NR3C1,PDCD1,NT5E,KLRK1,MT-CO2,SORT1,CCL5,AKR1C1,PHACTR2,CD8A,LAG3,CD3G,NCR3,MTHFR,WASF3,STAT1,NDUFV1,KLRD1,TREM2,P2RX7,CD86,HLA-DQA1
HLA-A,SMPD1,,CXCL8,MT-CO1,CAT,SLC25A15,ADAMTSL1,JAK2,SOD2,SLAMF6,HLA-DRA,PDCD1,CD3E,GZMB,ALDOA,PLEKHA1,LAT,TIGIT,IRAK1,P2RY12,PFKFB3,COMT,B3GAT1,MAPK1,GZMA,SERPINA6,TLR3,TCF7,HLA-A,GAPDH,TRIM28,GZMA,CHRM3,BDNF,PRKAA1,HAVCR2,CAT,NOS3,C6,CD8A,KLRD1,KIR3DL1,SLC6A4,CAT,KIR2DL1,STAT1,CD69,CTLA4,HLA-F,SOD2,HLA-B,HMOX1,TRIM25,CYP2D6,AVP,C1QTNF4,CYP2D6,IL1B,MAPK8,IL1B,NFATC1,CD8A,FCGR3A,CD8A,NKG7,PTPRC,GFAP,NOS2,MT-CYB,HABP2,MS4A1,HLA-DQA1,MTOR,TGFB1,IL2,RELA,SOD1,POMC,LAG3,ANKDD1B,FCGR3A,MT-CO3,VEGFA,CCR5,ADRB2,AKAP1,CD8B,TIM3,CD4,CD14,COMT,HLA-A,WASF3,SDHA,CD247,C1QA,TLR4,HLA-DRA,HLA-DQB1
HLA-B,NEAT1,,CCL2,MT-ATP6,GPX1,NOS3,MX1,SOCS1,CAT,TOX,HLA-DRB1,CTLA4,CD28,STAT3,LDHB,CEACAM1,PTPN6,FOXP3,TRAF6,CCL2,PRF1,CCR4,SLAMF6,MAPK3,GZMB,IDO2,TLR4,LAG3,HLA-DQA1,ALDOA,IL1B,GZMB,EDN1,PPARGC1A,SLC6A2,IL1A,ATP5F1A,NFKB1,CAT,GZMB,KLRK1,FCGR3A,SMPD1,CD28,KIR2DL3,STAT4,SLC25A15,PDCD1,HLA-G,TBX21,HLA-C,NFE2L2,STAT2,EOMES,BATF,UQCRH,HLA-DQB1,TGFB1,MAPK1,IL6,TOX,CD8B,CD3E,CD8B,NR3C1,CD8A,CX3CR1,PTGS2,SIRT1,ZFPM2,CD79A,HLA-DQB1,HIF1A,NGF,SOD2,TP53,GPX1,CRH,HAVCR2,CYP2D6,NCR1,MT-ATP6,HIF1A,CD4,ACADL,USP6NL,GZMA,GZMB,CD8A,CD163,HLA-DRB1,HLA-B,TOX,SDHB,LCK,C1QB,CD14,HLA-DRB1,PTPN22
HLA-C,GPBAR1,,CCR2,PINK1,HMOX1,IL2,MACF1,SOCS3,GPX1,CD28,HLA-DQA1,HAVCR2,CTLA4,STAT4,ATP5F1A,TNFAIP6,PRF1,STAT3,IKBKE,IL6,PDCD1,CXCR6,TOX,JUN,PRF1,ATP5A1,POMC,COMT,HLA-DRB1,LDHB,IL6,GZMH,VCAM1,NFE2L2,GFAP,IL2,NDUFS1,NCAM1,CFD,PRF1,ACADL,CD69,STAT1,CD38,KIR3DL1,STAT6,NOS3,LAG3,B2M,TCF7,HLA-DQA1,NFKB1,SOCS1,FASLG,BDNF,C1QTNF1,WASF3,CXCL8,MAPK3,IL10,DNMT3A,HLA-A,CD4,CD28,SETDB1,CD4,ITGAM,ALB,CRH,BRCA1,CD79B,HLA-DRB1,VEGFA,P2RX7,CRHR1,HIF1A,HLA-A,GFAP,TIGIT,COX7B2,NCR2,MT-ATP8,NOS3,CD8A,UQCRC1,CDON,GZMB,PRF1,CD8B,CCR2,HLA-DQA1,HLA-C,CYP2D6,UCP1,ZAP70,C1QC,MMP9,HLA-DQA1,MT-ND4
HLA-DRA,GRIK2,,CX3CR1,DRP1,NRF2,IL21,FRMD4A,IRF1,HMOX1,CD69,HLA-DQB1,LAG3,PDCD1,IRF1,NOS3,TCN2,IL6,NFKB1,TBK1,TREM2,HLA-DRB1,IL2,SETDB1,FOS,SDHB,MT-CO1,SLC6A4,TREM2,COMT,ANTXR2,WASF3,GZMK,IFNG,CRH,MTOR,IL4,IL1B,MAPK8,COX7B2,KLRG1,COX10,CD38,TBX21,CD3D,PRF1,PIK3R5,SMPD1,HAVCR2,TAP1,IL1B,HLA-DQB1,HIF1A,SOCS3,FCGR3A,BIN1,BDNF,DNMT3A,CCL2,MAPK14,TGFB1,TCF7,HLA-B,CD8A,CTLA4,SOD1,TLR4,SOD2,FOS,NOS3,COX10,HLA-A,IDO1,NGF,TLR4,ADRB1,VEGFA,HLA-DQA1,COX4I1,ATP5F1A,SLC25A15,STAT5B,MT-CYB,EDN1,CD3E,TRPV1,INSR,GZMH,IDO1,GZMA,CX3CR1,HLA-DQB1,HLA-DQA1,ADAMTS19,UCP2,LAT,GPX1,VEGFA,HLA-DQB1,MT-CYB
HLA-DRB1,TUG1,,ICAM1,MFN2,KEAP1,IFNL1,DMXL1,IRF7,UCP2,CD38,IDO1,TIGIT,LAG3,IRF7,STAT3,GLDC,CD4,RELA,SOCS1,SOD2,HLA-DQA1,IL10,TRIM28,CREBBP,BATF,UQCRC1,TPH2,FKBP5,TPH2,CXADR,ACE,PRF1,IFNAR1,FKBP5,TLR4,IL12A,IL10,MAPK14,CPLX2,KLRD1,VARS2,ENTPD1,TCF7,CD3E,GZMB,INPP5D,WASF3,GZMB,TAP2,IL6,HLA-DRB1,SIRT1,PIK3R1,FKBP5,CAT,C1QTNF12,EOMES,CCL5,CD69,CXCL8,CX3CR1,HLA-C,LTA,PDCD1,STAT1,TLR7,GPX1,JUN,HMOX1,NFKB1,HLA-B,IFNA1,CSF1R,TREM2,ADRA1A,NOS3,HLA-DRB1,TFAM,ATP5F1B,RYR2,JAK3,AKR1C1,ACE,CD28,TRPM3,SLC6A11,GZMK,FOXP3,GZMB,TLR4,BCL2,HLA-DRB1,NOS3,SOD1,PTPN6,COMT,HIF1A,CXCL9,COX7C
HLA-DQA1,ADAMTS19,,VCAM1,TFAM,TLR4,GZMB,PGD,MYD88,UCP3,PTPRC,IDO2,CD8A,HAVCR2,MTRNR2L8,SLC25A15,GNG7,CD8A,IRF7,SOCS3,WASF3,TOX,FOXP3,ACE,APP,JUN,SDHA,CRHR1,CYP2D6,NR3C1,ATP5IF1,TYK2,IFNG,IFNAR2,TGFB1,STAT1,IL12B,CRP,KLRK1,CXADR,NCAM1,SLC25A15,CD244,TGFB1,CD4,GZMH,NFKB1,TSPO,PRF1,TAPBP,NR3C1,B2M,PPARGC1A,AKT1,GPX1,CCL5,C1QTNF8,ATP5F1C,CCR7,IL1A,CCL2,TET2,HLA-DRA,IL1B,LAG3,STAT3,IRF7,NFE2L2,EGR1,P2RX7,PRKN,HLA-C,IFNG,CX3CR1,STAT1,ADRB2,SOD2,TYK2,UQCRC1,ATP5MC1,TP53,IL2RG,AKR1C2,AGT,CTLA4,TP53,SULF2,PRF1,BATF,GZMH,TLR2,CASP1,TYK2,SLAMF6,SOD2,JAK2,MTHFR,STAT3,CXCL10,SLC25A15
HLA-DQB1,NPAS2,,SELP,UCP2,MYD88,WASF3,MARK1,TLR3,CXCL8,CD8A,P2RX7,CD8B,TIGIT,COX1,SMPD1,INHBB,CTLA4,IRF5,PTPN22,VARS2,HLA-DRA,LAG3,WASF3,GNAS,NR4A1,NDUFS1,CRHR2,HMOX1,WASF3,TAGLN3,POMC,TNF,JAK1,IL1B,SOD2,IL17A,STAT3,KLRD1,CYP2D6,FCGR3A,COX7B2,EOMES,TLR3,CD69,GZMK,STAT3,CRH,CD3D,PSMB8,PRKAA1,TAP1,MTOR,MTOR,HAVCR2,CD226,IRF7,FOXO1,CXCR3,IL1B,CCL5,LAG3,HLA-DRB1,IL6,CD69,TRIM28,NLRP3,CAT,MYC,ADRB2,CD93,HLA-DRA,IL10,TLR4,STAT3,NR3C1,CAT,IL1B,SDHA,COX4I1,CD247,IL2RB,NOS3,AGTR1,PDCD1,TNF,TOX,CD19,BCL2,GZMK,CD19,PYCARD,POMC,PTPRC,GPX1,SOCS1,LAMP1,STAT1,CCL2,VARS2
TAP1,CTLA4,,CD14,AKR1C1,TREM2,SOD2,FAM13B,TLR4,CCL2,KLRD1,TLR4,GZMA,CD247,ND1,SELE,ADRB2,ICOS,TLR4,LYN,SLC25A15,KLRK1,CD244,IDO1,PDCD2,NR4A2,NOS2,COMT,TSPO,MAX,IFI16,SLC6A4,IL2,JAK2,CXCL10,CXCL8,IL23A,JAK2,KLRC2,EBF3,NCR1,NDUFA4L2,TBX21,TOX,CD8A,FASLG,IRF1,CRHR1,CD3E,PSMB9,STAT1,TAP2,CD274,HIF1A,HMOX1,CD8A,NCR1,CPLX2,CD69,IL6,CCR5,TNFRSF9,HLA-DQA1,CRP,CD38,UCP2,S100A9,SOD1,NR3C1,CD28,MFRP,HLA-DRB1,IL1B,CD14,AKT1,ADRA1B,GPX1,CCL2,NDUFS1,COX5A,TRIM28,C4A,SMPD1,REN,LAG3,TLR2,EOMES,CD79A,BCL6,GZMM,MS4A1,NLRP3,CRHR1,LAT,CAT,PIK3R1,PRF1,JAK2,CCL5,PPARGC1A
TAP2,PFKM,,TLR4,AKR1C2,CX3CR1,GPX4,ATM,TLR7,STAT1,KLRK1,TLR7,GZMB,PRF1,ATP6,CAMP,CHRM3,LAG3,TLR7,SYK,UCP2,TNF,CD160,IDO2,PDCD6,NR4A3,CCL26,LTF,GZMB,IDO1,COMP,TH,IL7R,STAT1,TLR3,CCL2,CCL3,MYD88,IFNG,GAPDH,NCR3,PRKAA1,STAT1,TP53,CRH,TNFSF10,IRF7,POMC,CD3G,PSMB10,STAT3,KLRC1,IDO1,VEGFA,IDH2,CD8B,CD247,VARS2,CD38,CD8A,CXCR3,TNFRSF4,HLA-DQB1,CXCL8,KLRG1,WASF3,PDK1,NR3C1,FKBP5,KYNU,CCL2,HLA-DQA1,IL6,MYD88,PIK3CA,NR3C2,NRF2,TLR2,GPX1,COX6C,PRRT4,C4B,CFTR,ADRA1A,HAVCR2,TJP1,TCF7,CD79B,BAD,PRF1,CD79A,IL18,SLC6A4,CD4,HIF1A,AKT1,KIR2DL5A,IRF1,CX3CR1,NRF1
TLR2,NGF,,TLR2,WASF3,BDNF,NQO1,NPAT,OAS1,STAT3,GZMB,TLR9,GZMH,GZMB,NDUFS4,TCN2,CHRM4,TIGIT,CASP1,PIK3R1,UCP3,CD4,TIGIT,MAPK1,TPPP,EOMES,IL32,DEFA1,GSS,IDO2,CFD,TPH2,IL10,STAT2,IRF7,KLRD1,CCL4,BCL2,EOMES,GPBAR1,CD69,PRKAB1,STAT3,UCP1,CXCL8,CD8A,MYD88,MC2R,CD8A,NLRC5,TFAM,KLRC2,MTHFR,PFKFB3,IFNG,COMT,CD3E,PRSS56,FOXP3,HTT,KLRK1,PRDM1,KLRD1,CCL2,KLRD1,C3,PDK4,CRH,CRH,ACE,ANKDD1B,HLA-DQB1,KLRC1,IRAK1,MTOR,CRH,KEAP1,STAT1,CAT,NDUFA9,GZMB,NR3C1,COX10,ADRA1B,TIGIT,TFAM,CD69,MS4A1,CASP3,CD28,SDC1,CD4,TPH2,CRH,VEGFA,MTOR,IL10,MYD88,CCR5,PFKM
B2M,HLA-DQA1,,MYD88,SLC25A15,NGF,HMOX1,RSBN1,RNASEL,PTPN6,PRF1,MYD88,GZMK,GZMA,SDHB,CPLX2,SLC6A2,NCR1,PYCARD,AKT1,MTHFR,P2RX7,STAT3,MAPK3,PLA2G4A,NFATC1,IL20RA,CLC,MMP9,GRIK2,C6,CHRM3,IL12A,IRF1,HAVCR2,CD3E,CXCL10,BAX,AKR1C1,GRIK2,CD38,PRKAG1,STAT4,ACAT1,FCGR3A,CD4,TLR4,NR3C1,NCAM1,CIITA,TLR4,KLRC3,VARS2,LDHA,IL10,CX3CR1,C1QTNF9B,TBX21,IKZF2,SNRPGP2,KLRC1,HIF1A,KLRK1,CCL5,NCR1,CFH,PFKFB3,CRHR1,POMC,CD8A,PRRT4,CCR5,NDUFS1,TRAF6,GSK3B,GCATP1,HMOX1,IFIH1,SOD2,NDUFB8,GZMA,POMC,MFRP,ADRA2A,TOX,STAT3,PDCD1,BLK,CASP8,ICOS,IGHG1,CD8A,CD244,TBX21,NOS2,HIF1A,IL17A,TRAF6,PTPN22,AMPD1
ATP5F1A,PKM,,NLRP3,VARS2,CRH,UCP2,MED13,ADAR,JAK2,HLA-DRA,NFKB1,PRF1,GZMH,UCP2,CXCL1,NR3C1,NCR2,NLRP3,MTOR,CRH,COMT,IRF1,MAPK8,EBF3,NFATC2,IL17RB,HBG1,SLC7A5,NPAS2,IL26,GRIK2,IL12B,IRF7,LAG3,GNLY,CD19,HIF1A,TPH2,IFI16,HLA-DQA1,PFKM,IRF7,ACAT2,FCGR3B,CD3E,CXCR4,SOD1,KLRK1,CD74,TNF,KLRC4,BATF,PDK1,IL18,CXCL10,NDUFS3,TCF7,IKZF3,RP11-330H6.5,KLRC2,FOXO1,KLRG1,CXCR3,NCAM1,CRH,PKM,BDNF,COMT,TFAM,LHB,CXCR4,NDUFS2,NFKB1,MAPK1,TJP1,NQO1,PLA2G4A,SOD1,NDUFS3,TBX21,CRHR1,TPH2,ADRA2B,TBX21,STAT1,LAG3,FCGR3A,CASP9,CD27,CRH,CD8B,LAG3,CD3D,TLR4,VEGFA,IL2,CXCL8,PTPRC,GPX4
NR3C1,GDNF,,CASP1,COX4I1,NR3C1,UCP3,MATN2,EIF2AK2,SOCS3,HLA-DRB1,RELA,NKG7,GNLY,UCP3,ACTB,CRHR1,NCR3,EBF3,HIF1A,CRHR1,TREM2,NFKB1,MAPK9,SMPD1,TOX,IL4R,CEACAM8,GSR,MTHFR,H1-2,NPAS2,IL18,IRF9,EOMES,NDUFB8,CD27,VEGFA,TGFB1,IL26,HLA-DQB1,PKM,IRF9,ADRB2,FKBP5,CD2,CCL5,SOD2,KLRD1,CTSS,ACADVL,KLRD1,NFATC1,PGK1,IL1B,CXCL11,C1QTNF5,TNFRSF4,BACH2,ABCA17P,KLRD1,FOXP1,NCR1,CCR5,PRF1,CRHR1,LDHA,ACE,MAOA,Sod2,P4HA1,CXCL9,NDUFS3,RELA,MAPK3,CLDN5,GSR,CTLA4,CTLA4,SDHA,NFKB1,CRHR2,GRIK2,ADRB1,GZMB,SOD2,HAVCR2,FCGR3B,FASLG,TNFAIP3,CRHR1,FOXP3,TIGIT,FYN,MYD88,SLC2A1,STAT1,CCL2,LYN,SOD2
CRHR1,LDHA,,PYCARD,SOD2,POMC,POLG,RAD51,TRIM28,IRF1,HLA-DQA1,STAT1,CCL5,HLA-A,SLC25A4,NRF1,S100B,CD3D,CD4,VEGFA,POMC,FKBP5,MYD88,MAPK10,ACE,TCF7,CXCL2,ITGA2B,TGFB1,TRIM28,H1-10,SLC25A15,TGFB1,IGHA1,KLRC1,NCAM1,CD38,CRH,RECK,IL6,HLA-DRB1,ALDOA,NFKB1,ATP5F1A,GATA3,CD28,CXCL10,CAT,FCGR3A,LGMN,ACLY,KLRK1,FOXO1,ENO1,IL2RA,CXCL9,UQCRHP3,JUN,HSPA8,BMS1P22,NCAM1,MAPK14,NCR3,CCR7,GZMA,FOS,HIF1A,NOS3,SLC6A4,IL10,GPBAR1,CXCL10,NDUFS4,MAPK1,VEGFA,CLDN1,GSTM1,PDCD1,NRF1,SDHB,SLAMF1,COMT,NPAS2,ADRB2,PRF1,SIRT3,TIGIT,FCGR2A,CFLAR,NFKB1,POMC,TBX21,IDO1,ZAP70,IRF3,PFKFB3,STAT3,CXCR4,FYN,CAT
CRH,CX3CR1,,GSDMD,CAT,SLC6A4,MTHFR,SLC4A5,SETDB1,IRF7,HLA-DQB1,STAT3,CXCL9,HLA-B,PFKM,NR3C1,AIF1,GZMA,CPLX2,NOS2,EDN1,HMOX1,CASP1,MAPK11,HLA-A,DNMT3A,IL12RB2,HBG2,CRHR2,SETDB1,H2AC1,NOS3,STAT1,IGHG1,KLRK1,STAT4,CD69,POMC,PTPN22,LDHB,MTHFR,SDHA,RELA,ATP5F1B,GFAP,CD27,IL6,GPX1,TLR2,IFI30,ACO2,NCAM1,TNFRSF9,ALDOA,IL6,CYBA,UQCRHP1,S100A9,ABCE1,CARMIL2,FCGR3A,MAPK8,NCAM1,IDO1,GZMB,ICAM1,NAMPT,TPH1,BDNF,NCAM1,CYP2D6,CXCL11,NDUFS7,MAPK3,CRH,UQCRHL,MT-ND1,LAG3,PRF1,UBC,CD8A,SLC6A4,WASF3,SLC6A2,FASLG,SIRT1,PTPRC,FCGR2B,AKT1,NFKBIA,MC2R,GATA3,SOCS1,EBF3,IRF7,LDHA,NFKB1,CCR5,LCK,NQO1
FKBP5,CXCR4,,CD8A,GPX1,COMT,COMT,RBM25,MT-ND1,S100B,HLA-A,IRF1,CXCL10,HLA-C,PKM,RELA,GFAP,KLRD1,PRSS56,SOD2,VCAM1,CD33,GPX4,MAPK12,HLA-DQA1,TET2,IL5RA,DEFA4,NRF1,STAT3,H2AZ1,SMPD1,STAT3,IGHM,NCAM1,IL2RA,CD86,GCLC,NR3C1,LHB,SLC25A15,SDHB,FOXP3,ATP5F1C,GPX1,CD226,IL1B,TJP1,TLR3,CD4,ADRA2A,FCGR3A,TNFRSF4,TPI1,IRF4,EOMES,TNF,LHB,STAT1,RP11-251B9.1,PRF1,MAPK3,GZMA,NT5E,TBX21,IDO2,SIRT1,TPH2,HTR2A,CASP1,ADAMTS19,CCL5,NDUFS8,JUN,NOS3,UQCRH,MT-ND4,TIM3,STAT1,EEF1A1,TCF7,TH,CD74,TPH2,TNFRSF10B,SDHA,CD3D,FCGR1A,PIK3CA,REL,SOD2,RORC,STAT1,LCK,CXCL8,PKM,IRF1,ICAM1,ZAP70,HMOX1
COMT,P2RY12,,CD4,NOS3,P2RX7,BDNF,DOCK4,MT-ND2,MYD88,HLA-B,IRF7,CXCL11,HLA-DQA1,ACO2,CREB1,TJP1,KLRC1,TSPO,CAT,NOS3,TYK2,NFE2L2,MAPK13,HLA-DRB1,CD69,IL11,ITGB3,AHR,IL6,H2BC12,CD4,STAT4,IGKC,TFAM,BDNF,CR2,GSR,LTF,NPAS2,NOS3,UCP1,IL2RA,ATP5F1D,GZMB,PTPN11,CRP,OCLN,TLR7,CD8A,ADRB2,CD160,P2RY12,GAPDH,KLRK1,GZMA,UQCRHL,P4HA1,STAT3,MIR302F,GZMB,MAPK1,GZMB,ADORA2A,GATA3,JUN,SIRT3,ADRA1A,DRD2,PINK1,CPLX2,PYCARD,NDUFV1,FOS,PRKN,UQCRHP3,MT-ND5,HAVCR2,IRF1,SOD1,TNF,TPH2,APP,COMT,CD27,S100B,CD3E,C1QA,MTOR,RELA,SOD1,CD69,STAT3,TNF,CCL2,COX7C,MYD88,VCAM1,LAT,TSPO
MTOR,CCL5,,CD3E,POMC,TRPV1,NR3C1,CCDC148,MT-ND4,NFKB1,HLA-C,SOCS1,IDO1,HLA-DQB1,IDH2,CRH,OCLN,KLRC2,SLC25A15,GPX1,IDO2,CCL2,HMOX1,MAPK14,TYK2,TNFRSF9,IL12RB1,CXCR4,TFAM,TNF,H2BC21,TP53,STAT5A,IGLC1,PRKAA1,TLR2,FCGR2B,GPX1,IRF7,P4HA1,SMPD1,UCP2,ICOS,ATP5F1E,IFNG,SH2D1A,CD4,CLDN5,TLR9,CD8B,AKT1,NCR1,CSF1R,SLC2A1,LAG3,GZMB,UQCRHP2,TET2,JAK2,OR9S24P,CD69,WASF3,PRF1,ENTPD1,RORC,POMC,PARP1,PINK1,GABRA1,CD4,VARS2,NLRP3,NDUFV2,TP53,SLAMF6,UQCRHP1,MT-CYB,BTLA,CD4,SOD2,BATF,TSPO,HLA-DRB1,MAOA,CD274,PRKN,CD3G,C1QB,HIF1A,RELB,CAT,ICOS,IRF1,CD3G,CCL5,NDUFS1,TLR4,SELP,PLCG1,GFAP
ATP5F1B,SDHA,,LCK,CRHR1,MTHFR,CRH,PHF19,MT-ND5,TREM2,EBF3,SOCS3,IDO2,HLA-DRA,CS,POMC,IL6,CD3E,COX7B2,GSR,PTPN22,NFKB1,AKR1C1,CAMK1,LZTFL1,TNFRSF4,IL2RB,HLA-DQA1,SLC6A4,IFNG,H2BU1,IL2,JAK1,CD3D,CAT,MYD88,FCGR3A,SLC6A4,IRF5,PRRT4,CYP2D6,UCP3,CD4,BAX,IL10,EOMES,CD19,KYNU,MYD88,CD3D,ATP5F1A,NCR3,CXCL10,SLC2A3,MAPK14,HLA-DQA1,C1QTNF9,CTLA4,IRF7,ZBED5,HLA-A,MT-ND1,FASLG,CD38,IRF1,VEGFA,PRKAA1,PRKN,GABRB2,SOD1,PRSS56,CASP1,NR3C1,CDKN1A,TCF7,UQCRHP4,MT-ATP6,CD244,CD8A,GPX1,TET2,NOS3,HLA-DQA1,MAOB,SLAMF6,PRKAA1,CD8A,C1QC,VEGFA,IL2RA,GPX1,CTLA4,IRF7,TCF7,P2RX7,SDHA,TLR7,PTGS2,VAV1,TREM2
ATP5F1C,TREM2,,ZAP70,CRHR2,SHANK3,CRHR1,PDCD1,MT-ND6,CX3CR1,ATP8B1,PTPN22,SOCS1,HLA-DRB1,MPC1,MC2R,IL10,GZMB,PRRT4,GSS,LBP,SOD2,AKR1C2,CAMK2A,CCR9,PRDM1,CCL22,EGR1,UCP1,TGFB1,YY1,IL4,JAK2,CD3E,HMOX1,CCL5,ICOS,HTR2A,IRF4,PRSS56,VARS2,PINK1,CD8A,BCL2,IL17A,ZEB2,CD27,TPH2,IRF3,CD3E,ATP5F1B,TRIM28,CCL5,HK1,NCR1,HLA-DQB1,C1QTNF9-AS1,GRIK2,IRF9,TRBV17,HLA-B,MT-ND2,CASP3,CD39,IRF5,ADAMTS19,PRKAG1,PLA2G4A,GABRG2,IL6,COX7B2,SOCS1,PDCD1,GADD45A,TBX21,UQCRHP2,MT-CO1,TIGIT,NCAM1,GPX4,IL6,SLC25A15,HLA-C,DBH,TCF7,PRF1,CD8B,CTLA4,NRF1,NCAM1,NFE2L2,PDCD1,NFKB1,EOMES,NLRP3,UCP2,PTPN22,NOS2,RAC1,AIF1
SOD2,CD24,,LAT,MAOA,NLGN3,POMC,CTLA4,MT-CO1,P2RY12,ESR2,SHP1,SOCS3,B2M,MPC2,IL12A,CD69,ADAMTS19,P4HA1,NQO1,CD14,NR3C1,SLC25A15,MYLK,FYCO1,HIF1A,CCL17,PRKAR1A,PPARGC1A,PTGS2,VIM,IL10,JAK3,CD3G,AIF1,LDHA,ID2,BDNF,IL2,PTPN22,GPBAR1,PRKN,CD8B,BDNF,IL1B,PRDM1,CD3E,BDNF,IRF7,CD3G,BAZ1B,SETDB1,CRH,HK2,NFE2L2,IL10,UQCRHP4,GPBAR1,OAS1,DDX58,HLA-C,MT-ND4L,CASP8,CD73,IRF7,ATP5F1A,NDUFS3,MT-ND1,GRIK2,TYK2,NPAS2,SOCS3,POMC,BCL2,EOMES,GZMB,MT-CO2,CD160,KLRK1,CAT,STAT4,VARS2,TYK2,PNMT,BCL2,PPARGC1A,CD4,PDCD1,NRF2,KLRD1,HMOX1,LAG3,RELA,SLC25A15,CASP1,ATP5F1B,SH2B3,ARG1,CDC42,POMC
