seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
CXCL9,STAT1,CXCL9,IDO1,ENPP4,IDO1,IDO1,CCR5,PRF1,IRF8,STAT3,IRF1,CXCL9,TGFB1,STAT1,IDO1,IRF1,IDO1,IRF1,TBX21,IDO1,CXCL9,CCL2,CXCR4,IRF1,VEGF,LINC01049,CCR5,IDO1,IDO1,ARG1,IDO1,CCR5,NOS2,CXCL9,IDO1,STAT1,NOS2,IDO1,IDO1,CXCR4,IRF1,IDO1,TGFB1,IDO1,CXCL9,STAT1,IL8,CD8A,CXCL9,CXCR4,CRP,GBP1,GZMA,CXCL11,CXCR4,IDO1,MMP9,CXCL10,LINC00489,CXCL9,CXCL9,IRF1,STAT1,IRF1,CXCL9,IRF1,CXCR4,CRP,IDO1,IRF1,IDO1,IDO1,STAT1,ENPP4,CXCR4,CRP,CRP,NOS2,CXCR4,IDO1,STAT1,STAT1,IDO1,CXCL9,IL10,IL10,IDO1,IDO1,IDO1,CXCR4,CXCL9,TGFB1,ENPP4,NOS2,COLEC11,ENPP4,IDO1,CCR5,IDO1
CXCR3,STAT3,CCR5,NOS2,SEMA3F,NOS2,NOS2,IDO1,FOXP3,SOCS3,NFKB1,GZMB,CXCR4,STAT1,STAT3,NOS2,STAT1,IDO2,GZMB,STAT1,NOS2,CXCR4,CXCL10,STAT1,GZMB,CRP,KCNG1,TGFB1,NOS2,IRF1,LYZ,STAT1,TGFB1,IRF1,IDO1,IDO2,STAT3,STAT1,STAT1,NOS2,CCR5,GZMB,NOS2,STAT1,NOS2,CCR5,STAT3,CCL5,CTLA4,CXCL11,CCR5,S100A8,STAT1,PRF1,CXCL9,CCR5,NOS2,VEGF,CXCL11,ENSG10010135223.1,IDO1,IDO1,STAT1,IRF1,IRF8,IDO1,STAT1,CCR5,S100A8,NOS2,GZMB,NOS2,NOS2,STAT3,SEMA3F,CCR5,SAA1,S100A8,LYZ,CCR5,NOS2,STAT3,STAT3,NOS2,CXCR4,TGFB1,TGFB1,NOS2,NOS2,IRGM,CCR5,CXCL11,VEGF,SEMA3F,TGFB1,AMPK,SEMA3F,NOS2,IDO1,NOS2
CCR5,NFKB1,STAT1,IRF1,CFTR,IRGM,IRF1,NOS2,TGFB1,PTGS2,RELA,PRF1,CCR5,STAT3,NFKB1,IRF1,STAT3,IRGM,PRF1,STAT3,STAT1,CCR5,TGFB1,STAT3,PRF1,SAA1,ARPC2,STAT1,IRF1,GBP1,DEFB4,STAT3,MMP9,STAT1,NOS2,IRGM,NFKB1,STAT3,STAT3,STAT1,IDO1,PRF1,STAT1,STAT3,MMP9,TLR2,NFKB1,IDO1,PDCD1,IDO1,STAT1,S100A9,IL12B,FOXP3,IDO1,IDO1,IRF1,TGFB1,CXCL9,OR52X1P,NOS2,STAT1,NFKB1,GZMB,NFKB1,STAT1,STAT3,IDO1,S100A9,IRF1,PRF1,STAT1,IRGM,NFKB1,CFTR,IL8,MMP9,S100A9,DEFB4,TGFB1,IRGM,NFKB1,NFKB1,IRF1,CCR5,VEGF,VEGF,IRGM,IRF1,LY96,IDO1,IDO1,MMP9,CFTR,VEGFA,APOC4,CFTR,IRF1,NOS2,IRF1
IDO1,RELA,STAT3,STAT1,ANKIB1,LY96,STAT1,IRGM,IL10,TLR2,IRF1,MMP9,IDO1,IRF1,RELA,STAT1,TGFB1,NOS2,MMP9,NFKB1,STAT3,IDO1,MMP9,NFKB1,LYZ,PTGS2,LZIC,STAT3,STAT1,STAT1,MMP9,NFKB1,MMP2,STAT3,MMP9,LY96,RELA,NFKB1,NFKB1,STAT3,NOS2,LYZ,STAT3,IRF1,VEGF,TLR4,RELA,NOS2,LAG3,NOS2,STAT3,MMP9,IL18,TGFB1,NOS2,NOS2,STAT1,STAT1,IDO1,RP11-325K2.1,IRF1,STAT3,MAPK14,PRF1,RELA,STAT3,NFKB1,NOS2,MMP9,STAT1,IDO1,STAT3,LYZ,RELA,ANKIB1,IL10,VCAM1,MMP9,MMP9,MMP9,LYZ,RELA,RELA,STAT1,STAT1,MMP9,MMP9,LYZ,STAT1,MMP9,NOS2,NOS2,MMP2,ANKIB1,MMP9,APOR1,ANKIB1,STAT1,MMP9,STAT1
NOS2,IRF1,NFKB1,STAT3,CYP51A1,TLR2,STAT3,LYZ,ARG1,TLR4,IRF5,VEGF,NOS2,IRF8,IRF1,STAT3,VEGF,LYZ,VEGF,RELA,NFKB1,NOS2,VCAM1,RELA,MMP9,TLR2,ALX1,NFKB1,STAT3,SOCS3,VCAM1,RELA,VEGF,NFKB1,MMP2,MMP9,IRF1,RELA,RELA,NFKB1,MMP9,MMP9,NFKB1,IRF5,PTGS2,MYD88,IRF1,MMP9,HAVCR2,IRF1,NFKB1,TGFB1,CHI3L1,VEGF,IRF1,IRF1,STAT3,STAT3,IRGM,SPATA12,STAT1,NFKB1,TGFB1,CTLA4,TLR2,NFKB1,RELA,IRGM,VCAM1,STAT3,NOS2,NFKB1,DEFB4,IRF1,CYP51A1,TGFB1,ICAM1,VCAM1,VEGF,MMP2,MMP9,IRF1,IRF1,STAT3,STAT3,MMP2,MMP2,MMP9,STAT3,NOS2,IRGM,IRF1,STAT1,CYP51A1,TIMP1,APOR3,CYP51A1,STAT3,MMP2,STAT3
IRF1,IRF8,RELA,VEGF,KRIT1,TLR4,NFKB1,MMP9,MRC1,CD14,IRF7,TGFB1,IRF1,NFKB1,IRF8,NFKB1,MMP9,DEFB4,TGFB1,IRF3,RELA,IRF1,ICAM1,IRF1,VEGF,TLR4,LTV1,RELA,NFKB1,IL10,ICAM1,TLR2,STAT1,RELA,VCAM1,NOS2,IRF8,IRF1,IRF1,RELA,VEGFA,MMP1,RELA,NFKB1,STAT1,NFKB1,IRF8,VEGF,TGFB1,STAT1,RELA,IL1B,MMP9,MMP9,IRF5,STAT1,NFKB1,NFKB1,LYZ,RP11-296I10.5,STAT3,RELA,VEGFA,PDCD1,TLR4,RELA,MAPK14,LYZ,ICAM1,TGFB1,TGFB1,IRF1,CAMP,IRF8,KRIT1,IDO1,IL1B,ICAM1,,VEGFA,MMP1,IRF8,IRF5,NFKB1,IRF1,TIMP1,TIMP1,MMP2,SOCS3,STAT1,LYZ,STAT1,STAT3,KRIT1,CTLA4,APOQ,KRIT1,NFKB1,VEGFA,NFKB1
STAT1,MAPK14,IRF1,MMP9,RAD52,MYD88,RELA,MMP1,VEGFA,LY96,TLR2,ARG1,STAT1,RELA,TLR2,RELA,MMP2,LTB4R,ARG1,IRF7,IRF1,STAT1,CRP,IRF8,ANGPT2,MYD88,VPS25,IRF1,RELA,TGFB1,STAT1,TLR4,STAT3,APOE,ICAM1,S100A8,APOE,IRF5,IRF8,IRF1,PTGS2,TIMP1,IRF1,RELA,STAT3,RELA,MAPK14,CXCR4,IL2RA,STAT3,IRF1,PTGS2,VEGFA,TIMP1,IRF8,STAT3,RELA,RELA,MMP9,SLC39A12-AS1,NFKB1,IRF1,MMP9,LAG3,MYD88,TLR2,MAPK8,DEFB4,TGFB1,VEGF,VEGF,IRF5,MMP9,MAPK14,RAD52,STAT1,IL2,PTGS2,,PTGS2,VEGF,APOE,SOCS3,RELA,IRF8,TIMP2,TIMP2,TIMP1,TLR2,STAT3,MMP9,STAT3,NFKB1,RAD52,PDCD1,CCR3,RAD52,NFKB2,PTGS2,RELA
STAT3,MAPK8,IRF8,MMP2,MYH16,NFKB1,MAPK14,TIMP1,MMP9,MYD88,TLR4,NOS2,STAT3,MAPK1,TLR4,MAPK14,TIMP1,PTGS2,NOS2,TLR2,IRF8,STAT3,SAA1,TLR2,FGF2,NFKB1,SLC39A11,IRF8,MAPK14,VEGF,IRF1,MYD88,IRF1,CRP,SELE,S100A9,S100A8,IRF8,TLR2,IRF8,SAA1,VEGF,IRF8,APOE,NFKB1,STAT1,MAPK8,CCR5,IL4,NFKB1,IRF8,NFKB1,TGFB1,CTLA4,STAT1,NFKB1,MAPK14,IRF1,MMP2,RP11-621K7.1,RELA,IRF8,TIMP1,TGFB1,TRAF6,TLR4,MMP9,S100A8,ARG1,MMP9,MMP9,TLR2,MMP1,MAPK1,MYH16,STAT3,IL4,NFKB1,,NOS2,FGF2,SAA1,PTGS2,TLR2,NFKB1,FGB,FGB,VCAM1,TLR4,TGFB1,MMP2,NFKB1,RELA,MYH16,LAG3,APOR2,MYH16,RELA,SAA1,TLR2
NFKB1,PIK3CA,TLR2,TIMP1,BAD,RELA,MAPK8,VEGFA,TIMP1,TRAF6,MYD88,SOD2,NFKB1,MAPK14,MYD88,MAPK1,TIMP2,MMP9,PTGS2,TLR4,APOE,NFKB1,PTGS2,TLR4,PDGFB,STAT1,NPTXR,TLR2,MAPK8,MMP9,GZMB,IRF3,IRF8,SAA1,SELP,STAT1,S100A9,SOCS1,TLR4,TLR2,CRP,FGF2,APOE,CRP,RELA,STAT3,TLR2,STAT1,CRP,RELA,TLR2,RELA,PTGS2,PDCD1,STAT3,RELA,MAPK8,IRF7,VCAM1,RAB34,TLR2,TLR2,CRP,VEGFA,MAPK14,MYD88,VEGFA,S100A9,PTGS2,MMP2,TIMP1,TLR4,VEGF,AKT1,BAD,IRF1,IL17A,RELA,,IDO1,TGFB1,CRP,MMP9,TLR4,RELA,FGA,FGA,ICAM1,MYD88,TLR2,TGFB1,RELA,TLR2,BAD,FOXP3,APOR9,BAD,RELB,CRP,TLR4
RELA,AKT1,TLR4,TIMP2,LAP3,STAT1,TGFB1,PTGS2,PTGS2,MAPK14,TRAF6,CRP,RELA,JUN,TRAF6,MAPK8,S100A8,MMP2,SAA1,MYD88,CRP,RELA,LTB4R,MYD88,TGFB1,IRF1,SIGLEC8,TLR4,JUN,MMP2,PRF1,IRF5,NFKB1,MMP9,ITGB2,STAT3,MMP9,SOCS3,MYD88,TLR4,CEACAM1,TGFB1,CRP,SAA1,IRF1,IRF3,TLR4,STAT3,SAA1,MAPK14,TLR4,JAK1,SAA1,LAG3,NFKB1,MAPK14,TGFB1,TLR2,ICAM1,IGHV3-16,TLR4,TLR4,SAA1,MMP9,MAPK8,IRF3,ANGPT2,MMP9,NFKB1,TIMP1,CTLA4,MYD88,ANGPT2,PTEN,LAP3,IRF5,FGF2,TLR2,,STAT1,ARG1,VCAM1,MMP2,MYD88,TLR2,PROC,PROC,SELE,NFKB1,TLR4,STAT1,MAPK1,TLR4,LAP3,ARG1,APOE,LAP3,MAPK1,SERPINA1,MYD88
APOE,PTEN,MYD88,CTSS,HS3ST1,STAT3,VEGFA,SAA1,CXCL8,MAPK1,MAPK14,SAA1,TLR2,FOS,MAPK14,TBX21,S100A9,VEGFA,CRP,CD14,SAA1,APOE,IL2RA,TRAF6,MMP1,IRF8,IL17RD,MYD88,FOS,TIMP1,NOS2,VEGF,RELA,MMP2,MRC1,VEGF,MMP2,PTGS2,TRAF6,MYD88,LYZ,CTLA4,SAA1,MMP9,IRF5,IRF7,CD14,NFKB1,MMP9,MAPK8,MYD88,JAK2,CRP,CD4,NFKB2,TLR2,MMP9,TLR4,STAT1,RP11-434H14.1,MYD88,MYD88,DEFB4,MMP2,PTGS2,IRF7,PTGS2,MMP1,IL1B,TIMP2,PDCD1,S100A8,FGF2,TGFB1,HS3ST1,NFKB1,TGFB1,IL2RA,,STAT3,INHBA,ICAM1,VEGF,CD14,TLR4,SERPINA1,SERPINA1,SELL,RELA,VDR,STAT3,MAPK14,MYD88,HS3ST1,MRC1,CD80,HS3ST1,MAPK14,FGG,CHI3L1
CRP,MTOR,TRAF6,GZMB,AOC1,IRF1,MMP9,CRP,IL6,MAPK8,MAPK8,PTX3,TLR4,APOE,MAPK1,GATA3,LYZ,ANGPT2,LBP,CD4,MMP9,CRP,IL4R,MAPK14,MMP2,APOE,PREX1,TRAF6,APOE,TIMP2,IDO1,MMP9,APOE,TIMP1,CD68,ARG1,TIMP2,MMP9,MAPK14,TRAF6,DEFB4A,PDCD1,MMP9,MMP2,SOCS3,IDO1,CD4,NFKB2,MMP2,JUN,TRAF6,IRF3,LBP,CD8A,RELA,TLR4,MMP2,MYD88,STAT3,RP11-646E18.4,TRAF6,TRAF6,LYZ,TIMP1,CRP,MAPK14,SAA1,VEGFA,IL2,CTLA4,LAG3,S100A9,PDGFB,VEGFA,AOC1,NFKB2,MMP2,IL4R,,NFKB1,CHI3L1,MMP9,FGF2,CD4,MYD88,CRP,CRP,TLR2,APOE,CXCR4,NFKB1,MYD88,IRF3,AOC1,PTGS2,CD19,AOC1,MAPK8,FGB,MMP9
SAA1,HIF1A,MAPK14,PRF1,WNT16,IRF8,MMP2,APOE,CRP,JUN,MAPK1,CXCR4,MYD88,CRP,JNK1,FOXP3,DEFB1,FGF2,CD14,CD8A,MMP2,SAA1,IL6R,MAPK8,TIMP1,ARG1,JPT2,MAPK1,S100A8,CTLA4,CTLA4,MMP2,S100A8,VEGF,LYZ,CEACAM1,TBX2,MMP1,MAPK8,MAPK14,LTF,LAG3,MMP2,VEGF,MYD88,NOS2,CD8A,RELA,VCAM1,FOS,MAPK14,IRF7,CD14,CD14,RELB,MYD88,VEGFA,TRAF6,NFKB1,RP11-812E19.12,MAPK14,MAPK14,MPO,TIMP2,SAA1,MAPK8,CRP,FGF2,IL4,PDCD1,HAVCR2,MMP9,HGF,MMP9,WNT16,RELA,SLC2A1,IL6R,,RELA,SAA1,MMP2,TGFB1,CD8A,TRAF6,SAA1,SAA1,TLR4,CRP,CCR5,RELA,TLR2,IRF7,WNT16,LTB4R,CASP10,WNT16,TBX21,FGA,MMP2
MMP9,VEGFA,MAPK1,NKG2D,HECW1,GZMA,TIMP1,HP,SAA1,FOS,JUN,CCR5,TRAF6,SAA1,P38,IL12B,CAMP,PDGFB,TLR2,CD68,VEGFA,MMP9,IL10RA,JUN,TIMP2,NOS2,TPSAB1,MAPK14,S100A9,PDCD1,PDCD1,TGFB1,S100A9,EGFR,CTSD,CD14,ELN,VEGFA,JUN,MAPK8,MPO,HAVCR2,VEGFA,EGFR,TLR2,VEGF,CD68,RELB,ICAM1,APOE,MAPK8,TLR2,TLR2,CD68,MAPK1,TRAF6,PTGS2,MAPK14,RELA,IL13,MAPK1,MAPK8,LTF,SAA1,MMP9,JUN,APOE,TGFB1,IL5,LAG3,FOXP3,MMP2,EGFR,MMP2,HECW1,RELB,HK2,IL10RA,,IRF1,CRP,TIMP1,CTGF,FOXP3,MAPK1,PTX3,PTX3,MYD88,SAA1,SELL,APOE,TLR4,IDO1,HECW1,ALOX5,CD4,HECW1,GATA3,PLAU,VEGF
