seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
COX5B,CD274,LINC01582,ANP32E,TMEM176A,RECQL,RN7SL216P,FUCA2,NR3C2,TNFRSF1A,TNFRSF10C,IGKV1OR22-1,CDC27,IGKV1OR22-1,TSC1,LINC01582,WNT16,RIF1,IL21,RELB,LILRB24,PCDHA7,NIPAL3,SCAMP4,GRID2IP,MIR3155B,ATP5F1C,LINC01582,DUSP26,ATP5MF,IL17RD,TLR9,VWF,VWF,CCR5,RP11-347C12.10,GPX1,TRAV26-1,DMRTB1,IL1R2,GNLY,IL17RB,MUC2,OPA1,IRF7,CTA-984G1.5,IL17RD,TNFRSF1B,HNRNPCL3,,SOCS3,LINC01582,,RP11-57G10.8,BAIAP3,RP11-813I20.2,ATP6V1G3,LINC01582,SLC25A6P4,PDCD7,CD6,IRF3,ATP5MC3,CASP9,DSEL,CTC-550B14.10,ST8SIA6-AS1,FDPSP3,IL17RD,PRKAB1,SOCS1,C1QA,TRAJ11,CRHR1,LINC01582,FCRL3,IL18R1,LINC01582,RP3-470B24.5,RP11-202H2.1,LINC01603,CARMIL2,AC114730.2,RN7SL557P,RP11-813I20.2,AADACL2-AS1,MT-ND1,EEF1A1P15,LINC02600,LINC01003,TNFRSF1A,HTR1A,SOCS3,FOS,BASP1,RNU4-23P,SLC6A15,CAMKK1,ST7,MAP1S
COX6A1,CD80,DAP,MYEF2,M6PR,VPS50,RP11-2C24.4,GCLC,SGK1,TREM2,TNFRSF10D,IL17RD,SLC4A1,IL17RD,RP5-1193P9.4,DAP,HECW1,EEF1A1P32,IFNG,CREB1,LILRB25,ADAM7,ENPP4,RP11-66G15.1,COL23A1,PCDHGB4,ATP5F1D,DAP,CTD-2566J3.1,ATP5MG,RP13-1039J1.3,HLA-DRA,FAM151A,FAM151A,CCR6,MIR3185,GTSCR1,TK1,UPK3BL1,IL1RAP,KLRB1,IL17RC,FFAR3,HSPA1A,IFIH1,RP11-186F10.2,RP13-1039J1.3,TNFRSF4,RP11-573G6.8,,HIF1A,DAP,,RP4-604P14.2,DEFB130A,KRTAP4-4,ATP6AP1L,DAP,RP11-209D20.2,CD209,CD28,IRF5,ATP5PB,RELA,RIC1,RNVU1-8,LINC01218,CTD-2385L22.2,RP13-1039J1.3,PRKAB2,SOCS3,C1QB,AMZ2P2,TXN,DAP,SLC1A2,IL18BP,DAP,PTCH1,PMCH,CASP3P1,CARMIL3,RP11-159N11.4,RN7SL553P,KRTAP4-4,AADACL3,MT-ND2,CLIC6,RN7SKP86,AC009502.2,TNFRSF1B,HTR2A,MAPK1,ATF2,PSMG2,LINC02383,CD5L,USP2,CDC27,ILKAP
COX6B1,CD86,LGALS3,LINC02067,CYP26B1,HSPB6,MGAT2,PIGL,TLR5,TXN,TNFRSF11A,IL21,CALCR,IL21,RNU6-323P,LGALS3,MAD1L1,MS4A13,GZMB,CREB3,LILRB26,ANKRD44,SEMA3F,TSPAN2,DCAF5,FDPSP2,ATP5F1E,LGALS3,LINC00161,ATP5ME,PREX1,HLA-DRB1,RP11-365P13.6,RP11-365P13.6,CCR7,RP11-89C21.2,GZMA,CTSLP6,H2BC9,IL1RL1,KLRD1,IL17RD,IL17A,AIF1,OAS1,MIR644A,PREX1,TNFRSF8,GPATCH2,,NFE2L2,LGALS3,,LINC02266,ACSM3,RNU6-1215P,ACNATP,LGALS3,RNU7-200P,IL5RA,CD82,IRF7,ATP5PD,AIFM1,RP11-57A19.4,GRP,TPD52,ANAPC2,PREX1,PRKAG1,PIK3CA,C3,PCDHA3,PECAM1,LGALS3,CD7,NLRP3,LGALS3,RP11-575C20.3,SNHG19,LINC02250,CCDC102A,AC092132.1,RN7SL552P,RNU6-1215P,AADACL4,MT-ND3,RNU6-1079P,RNU6ATAC22P,FAM225B,TNFSF13B,HTR3A,MAPK3,ELK1,RP11-327J17.4,ANAPC11,CDHR2,SFSWAP,SLC4A1,MTO1
COX6C,ICOS,RP11-432M8.7,RPS6KA5,ICA1,ARHGAP33,CTD-2199O4.5,NDUFB3,IL17A,UQCRC1,TNFRSF11B,INHBB,DVL2,INHBB,RP11-92C4.3,RP11-432M8.7,LASP1,RN7SKP289,FOXP3,CREB5,LILRB27,ACSM6,CFTR,SUGT1P3,ANKRD39,RN7SL357P,ATP5MC1,RP11-432M8.7,RP11-442J21.2,ATP5H,RNU6ATAC22P,HLA-DQA1,RP11-68I3.10,RP11-68I3.10,CCR8,MIR3175,HCG9,RP11-483P21.2,AC000367.1,IL1RL2,KIR2DL3,IL17RE,RORC,TNF,IFIT3,CARMAL,RNU6ATAC22P,TNFRSF9,DEFB130D,,NRF1,RP11-432M8.7,,FOXD4L1,COX19,TRBVA,ATPAF2,RP11-432M8.7,PDE11A,CDV3,CD81,BCL2,ATP5PF,PTGS2,C17orf75,EPHB1,CTC-329H14.1,SNAI3,RNU6ATAC22P,PRKAG2,PIK3CB,ADRB1,GTF3C4,CX3CR1,RP11-432M8.7,HNRNPA0,CASP1,RP11-432M8.7,ZDHHC24,CCDC191,RP11-151H2.3,CCDC102B,RP11-248F15.1,RN7SL549P,TRBVA,AADACP1,MT-ND4,LOC101929218,RNA5SP209,RP1-79C4.4,TNFSF14,HTR4,MAPK14,CREB1,RP11-259N19.1,DPEP1,SLC24A1,ATXN3,CALCR,DSCC1
COX7A2,ICOSLG,RP11-150O12.2,TAF5,DBNDD1,NDUFAB1,RP11-376O6.2,PSMB4,RORC,VEGFA,TNFRSF12A,IRGM,PRSS22,IRGM,RP11-389G6.3,RP11-150O12.2,SNX11,AC002472.8,GATA3,STAT1,LILRB28,RNU6-205P,ANKIB1,RP11-6E9.5,NMBR,RP4-792G4.3,ATP5MC2,RP11-150O12.2,EPN2-AS1,ATP5I,SNORA70E,HLA-DQB1,RP11-56P9.5,RP11-56P9.5,CCR9,MIR1914,HIVEP3,LA16c-306E5.2,LINC01206,IL1RN,KIR3DL1,IL17REL,AHR,GPX1,ISG15,HCG4P8,SNORA70E,TNFRSF10A,ATP6V1E1P2,,XBP1,RP11-150O12.2,,MTRNR2L7,KCNMB4,MIR1293,MTATP6P1,RP11-150O12.2,LINC02411,CD200,CD9,BAX,COX4I1,GCLC,ZBED3,RN7SL242P,SP7,IRAK1BP1,SNORA70E,PRKAG3,AKT1,ADRB2,CTD-2534I21.9,GPX4,RP11-150O12.2,RNF122,P2RX7,RP11-150O12.2,RP11-177F15.1,MIA3,RP11-138I1.4,CCDC103,C1QTNF4,RN7SL542P,MIR1293,AADAT,MT-ND4L,RP11-284F21.1,KLHDC8B,FAM234B,IFNA1,HTR7,NFATC1,SP1,KIAA0319,ADORA2A-AS1,HACD3,BCAS1,DVL2,PSMB6
COX7B,BTLA,TMEM30A-DT,ACSF3,ALS2,PDK4,RP11-752G15.4,MAP3K8,IL22,RP11-74K11.2,TNFRSF13B,IVNS1ABP,UPF1,IVNS1ABP,GHRL,TMEM30A-DT,TMEM176A,ENPP7P10,RORC,STAT2,LILRB29,C1orf167,CYP51A1,GADL1,EFCAB5,HSD3BP5,ATP5MC3,TMEM30A-DT,RP11-701P16.3,ATP5J,RP11-1156I21.2,HLA-A,C4BPAP2,C4BPAP2,CCR10,LINC01278,HNRNPA3P1,ENSG10010134471.1,LHX1,IL2,TRAC,IL18,DPM1,DPM1,MX1,RP11-211F2.1,RP11-1156I21.2,TNFRSF10B,USP22,,DDIT3,TMEM30A-DT,,ENSG10010134105.1,KIF25,OR1S2,ATP11AUN,TMEM30A-DT,RP11-484D4.3,CCDC80,CD63,FAS,COX5A,GSR,KB-7G2.9,SCARNA8,ENSG10010134679.1,RP4-775C13.1,RP11-1156I21.2,SIRT1,MTOR,EDN1,RP11-174O3.3,EDN1,TMEM30A-DT,EPSTI1,TNFRSF1A,TMEM30A-DT,GNGT1,ATP6V0E1P1,KLHL8,CCDC105,RP11-556K23.7,RN7SL536P,OR1S2,AAGAB,MT-ND5,RP11-348K2.1,RP11-763B22.11,STMN4,IFNB1,DRD2,RELA,MYC,UBXN11,IFIT1B,SLC12A1,ZNF800,PRSS22,ZNF473
COX8A,CD27,RP11-12A20.8,NEK6,CASP10,SLC22A16,CTC-591M7.1,CYP2B6,IL10,CTD-2582M21.1,TNFRSF13C,KB-1980E6.2,SKAP2,KB-1980E6.2,RP1-273P12.1,RP11-12A20.8,M6PR,SNORD114-17,TBX21,STAT3,LILRB30,FANCM,KRIT1,RNU6-588P,CCDC60,MIR4315-2,ATP5PB,RP11-12A20.8,RP11-467C18.1,ATP5L,CTD-2587M23.1,HLA-B,PHF3,PHF3,CXCR1,MIR4721,HNRNPUL1,TUBAP1,LLNLF-173C4.1,IL20,TRBC1,IL18BP,SCYL3,SCYL3,RSAD2,RP11-431N8.1,CTD-2587M23.1,TNFRSF10C,RP11-98D18.7,,ATF4,RP11-12A20.8,,RP11-170K4.2,INMT,TMEM237,NEUROG2,RP11-12A20.8,TOMM22,CDC45,CD53,FASLG,COX5B,NDUFA6,VN1R12P,TLL1,MIR4257,RPL21P99,CTD-2587M23.1,PGC1A,RPTOR,NOS3,PAK4,CCK,RP11-12A20.8,ANKRD22,TNFRSF1B,RP11-12A20.8,RNU6-362P,NPIPB8,RP11-629F19.1,CCDC106,PSME4,RN7SL535P,TMEM237,AAK1,MT-ND6,IGF2BP3,SH2D5,MEGF11,IFNAR1,DRD3,NFKB1,BCL2,SLC16A2,RP11-474M1.2,WSCD2,PIK3C2A,UPF1,UBA3
UQCRC1,CD70,IGHV3OR16-8,DNER,CFLAR,ZMYND10,ENO1P3,TPST1,IDO1,MIR3925,TNFRSF14,KCNG1,MCUB,KCNG1,FAM172A,IGHV3OR16-8,CYP26B1,RP11-459E5.1,PRF1,STAT4,LILRB31,ZNF541,RAD52,ATP2B2-IT2,GRM8,TRAJ14,ATP5PD,IGHV3OR16-8,VN1R4,ATP5K,RP11-810K23.7,HLA-C,RP11-144G6.12,RP11-144G6.12,CXCR2,RP11-1057J7.1,HSD17B8,AC004485.3,VEZT,IL20RA,TRBV6-5,IL18R1,C1orf112,C1orf112,BST2,CTD-2201E9.4,RP11-810K23.7,TNFRSF10D,RNU6ATAC12P,,AP000254.8,IGHV3OR16-8,,RP11-874G11.1,RP11-408H4.2,FTH1,NEUROD1,IGHV3OR16-8,TSPAN15,CDC6,CD37,CASP3,COX6A1,NDUFB4,MIR146B,TSNAXIP1,RNU6-473P,RP11-566K11.2,RP11-810K23.7,NRF1,RPS6KB1,VEGFA,EDDM13,SELE,IGHV3OR16-8,LINC02585,TLR4,IGHV3OR16-8,KIF1A,RPS13P4,DNM1P31,CCDC107,RP11-634I1.1,RN7SL531P,FTH1,AAMDC,MT-CO1,RP11-1032A9.1,ANKRD62,AC104069.1,IFNAR2,DRD4,IKBKB,BAX,GABRA2,DCAF6,SLC25A40,MPPED2,SKAP2,FAM135B
UQCRC2,CD137,RP11-299J5.1,MPZL2,TFPI,ABCB5,BDKRB1,HSD17B4,AHR,ENSG10010136670.1,TNFRSF17,KLHDC8B,HOXA11,KLHDC8B,BORCS7-ASMT,RP11-299J5.1,ICA1,RP11-290D2.6,GZMB,STAT5A,LILRB32,CSNK1G2,MYH16,BTAF1,MYO10,RNU6-946P,ATP5PF,RP11-299J5.1,RN7SL415P,ATP5O,NMNAT1P2,KLRD1,FRG2HP,FRG2HP,CXCR3,LINC01389,IFIH1,GLIS3,RP11-321N4.4,IL20RB,TRAV8-3,IL18RAP,FGR,FGR,DDX58,AC092839.4,NMNAT1P2,TNFRSF11A,VSTM2B,,ENSG10010138753.1,RP11-299J5.1,,SEC62,RPL19,RP1-300I2.2,ATP6V1G1P7,RP11-299J5.1,CNGA4,CDC23,CD36,CASP8,COX6B1,MFN2,TMEM202,CD177,AC073587.1,RP11-459D22.1,NMNAT1P2,TFAM,EIF4EBP1,ANGPT1,SUSD1,POMC,RP11-299J5.1,MS4A6E,TLR7,RP11-299J5.1,RP11-44P3.2,NSFP1,RP11-37C7.3,CCDC110,RPSAP72,RN7SL526P,RP1-300I2.2,AAMP,MT-CO2,LINC02081,VN1R13P,HTR5BP,IFNGR1,DRD5,IKBKG,CASP3,TMEM92,AC013652.1,SLC25A3,INPP5A,MCUB,HYOU1
UQCRB,CD137L,SPTSSB,MTA1,NDUFAF7,SLC25A13,RAD51B,HLA-DRA,STAT1,PRR20G,TNFRSF18,LAMA5,POLR2J,LAMA5,TMEM229B,SPTSSB,DBNDD1,PCOLCE,KLRK1,STAT5B,LILRB33,RP11-408A13.3,BAD,LINC02552,KCTD4,RP11-403N16.5,NDUFA1,SPTSSB,FZD10,ATP5Q,BRD9P1,KLRK1,AP000648.6,AP000648.6,CXCR4,RP11-73M7.6,IFT140,MS4A4E,RP11-492L8.2,IL20RB-AS1,TRGV9,IL19,CFH,CFH,IFI44,PANX1,BRD9P1,TNFRSF11B,RP11-303E16.5,,RN7SL316P,SPTSSB,,ENSG10010139745.1,DNAJC1,RP11-815J4.6,NEUROD2,SPTSSB,ZNF101,IL11,CD44,CASP9,COX6C,TOMM40,CTD-2290P7.1,MIR449B,GPR85,CRIP1,BRD9P1,UCP2,AMPK,SELE,CTD-2651B20.9,NOD2,SPTSSB,SLC9A3R1,TLR9,SPTSSB,GNAQ,RP11-489G11.6,ZNF556,CCDC112,RP11-396F22.1,RN7SL597P,RP11-815J4.6,AANAT,MT-CO3,LINC01495,RP11-250B2.5,LINC00893,IFNGR2,SLC6A3,CREB1,CASP8,ZNF33B,NAA38P2,SLC46A1,PRSS22,HOXA11,GXYLT1
UQCRQ,OX40,OR4A42P,MYADM,RBM5,ST7,STARD5,ANXA5,STAT3,MPO,TNFRSF19,LINC00489,DHX33,LINC00489,RP11-1267H10.4,OR4A42P,ALS2,RP5-1077I2.3,NKG7,STAT6,LILRB34,MAML3,LAP3,LINC02617,ANKRD30BL,RP11-566J3.2,NDUFA2,OR4A42P,SLC46A3,ATP5R,TPSAB1,NCR1,SMIM8,SMIM8,CXCR5,MIR3197,IGLL1,ZNF722P,RP11-173A16.1,IL21,TRDV2,IL1A,FUCA2,FUCA2,IFI44L,MIX23P3,TPSAB1,TNFRSF12A,CLCC1,,KLF7,OR4A42P,,CTD-2587H24.1,HCG26,RP11-1082I11.2,UQCRHP4,OR4A42P,RP11-887P2.3,CDC5L,CD47,CYCS,COX7A2,SLC25A6,RP11-315L6.1,POU5F1P7,RP11-798G7.8,AGL,TPSAB1,UCP3,PRKAA1,VCAM1,HLA-F-AS1,NR3C2,OR4A42P,LINC00402,MYD88,OR4A42P,RPL19,LINC02827,MIR194-1,CCDC113,TMEM150C,RN7SL607P,RP11-1082I11.2,AAR2,MT-CYB,RP11-217E10.2,KCNG1,ZNF813,STAT1,MAOA,FOS,CASP9,AC006116.8,MTCYBP34,IL4R,WNK1,POLR2J,ZNF827
UQCRFS1,OX40L,IGHV3OR16-15,ZFP2,MTMR7,CDC27,ST7-AS1,CHMP2A,IRF7,RP11-160E2.6,TNFRSF19L,LINC00967,MEOX1,LINC00967,RNU4-41P,IGHV3OR16-15,CASP10,ECD,CD8A,JAK1,LILRB35,DHFRP1,HS3ST1,OR9N1P,FAM120C,RN7SL222P,NDUFA3,IGHV3OR16-15,RP11-272D20.2,ATP5S,RP5-1173I20.1,GZMA,CDA,CDA,CXCR6,RP11-392O17.1,IL18R1,MIR556,SH2B2,IL21-AS1,TRDC,IL1B,GCLC,GCLC,CXCL11,MTND2P20,RP5-1173I20.1,TNFRSF13B,AC007750.5,,TLK2,IGHV3OR16-15,,MYB,TSTD2,SPX,ATP6V1E1P1,IGHV3OR16-15,H2AZ1-DT,IL12RB1,CD55,ATP5F1A,COX7B,ATG5,MIR4458HG,RP11-318K15.2,ANKRD66,LINC01785,RP5-1173I20.1,NDUFS1,PRKAA2,ICAM1,RP11-56O18.2,GCG,IGHV3OR16-15,ATP6V0E2,TRAF6,IGHV3OR16-15,CCT2,RP11-268P4.5,SNORD57,CCDC115,AL353591.1,RN7SL718P,SPX,AARD,MT-RNR1,RP11-387H17.1,RP11-54F2.1,LINC01279,STAT3,COMT,JUN,CYCS,FANCC,RP11-13A1.1,CDH17,PARP3,DHX33,NADK2
SOD1,GITR,SOX14,RHOF,SLC7A2,SLC4A1,IGLJ3,TOMM22,IRF1,CTXN1,TNFRSF21,LINC02266,THSD7A,LINC02266,RP1-150O5.4,SOX14,CFLAR,CTD-2132H18.5,CD4,JAK2,LILRB36,ADRB1,AOC1,KCND3-AS1,PRR5L,CTC-379B2.4,NDUFA4,SOX14,FCGBP,ATP5T,MYB,GZMB,NXPH4,NXPH4,CXCR7,MIR4435-1,IL2RB,C9orf78,CKS1BP7,IL21R,TRGC1,IL1F10,NFYA,NFYA,IRF9,CTC-366B18.2,MYB,TNFRSF13C,PSMC1P12,,FBXW11,SOX14,,CTD-2161E19.1,RPL6,POP5,ATP1B3,SOX14,RP11-1143G9.4,CDC7,CD59,ATP5F1B,COX8A,CAT,ENSG00000280773,RN7SL435P,RP11-264B17.1,RFC3P1,MYB,NDUFS2,PRKAB1,CLDN5,CH507-513H4.9,CAT,SOX14,SPOCK2,IRAK1,SOX14,KLF15,LRRC34P1,IGHVIII-25-1,CCDC116,RP11-91H4.2,RN7SL654P,POP5,AARS1,MT-RNR2,RNU6-192P,GIMAP2,RP11-157N3.1,JAK1,TDO2,HSPA1A,DIABLO,THRAP3,C20orf202,SLC1A3,NGFR,MEOX1,OBSCN
SOD2,GITRL,SNORD49B,DDX19B,ARF5,CALCR,RP11-580J4.1,PDCD4,RELA,CTD-2583A14.8,TNFRSF25,LINC02389,LIG3,LINC02389,MPHOSPH8,SNORD49B,TFPI,MIR1202,CD28,JAK3,LILRB37,RP11-497H16.10,WNT16,RNU6-1289P,AGAP1,CTA-503F6.2,NDUFA5,SNORD49B,SWSAP1,ATP5U,ANKRD7,PRF1,LINC01257,LINC01257,TNFRSF1A,LINC00355,IRF7,CCL26,RNA5SP325,IL21R-AS1,IFNG,IL1R1,STPG1,STPG1,BCL2,IGKV2-38,ANKRD7,TNFRSF14,RP11-403F21.4,,ULK4P2,SNORD49B,,CTD-2621I17.8,FAM181A-AS1,LINC01342,ATP5MC1P4,SNORD49B,PAPOLA,SCD,CD46,ATP5F1C,MT-ND1,HMOX1,RP11-15E1.6,OSR2,CCDC68,RNU6-148P,ANKRD7,NDUFS3,PRKAB2,GATA3,RNU6-790P,IL2RA,SNORD49B,HLA-B,IRAK4,SNORD49B,RANBP17,RP11-252C24.2,HSD17B7P1,CCDC117,SH2D1B,RN7SL715P,LINC01342,AARS1P1,MT-TS1,S100A6,VPS25,SUGT1,JAK2,IDO1,HSP90AA1,XIAP,MAFG,RNU6-888P,CDC14A,BCLAF1,THSD7A,SLC13A3
CAT,SLAMF1,TOPORSLP,PDCD6IP,SARM1,DVL2,ATRIP,YWHAE,NFKB1,TRAF5,TNFRSF4,LINC02576,RPAP3,LINC02576,DIAPH1-AS1,TOPORSLP,NDUFAF7,RP11-112J3.5,CTLA4,TYK2,LILRB38,LINC02110,HECW1,CTD-2552B11.3,KLHDC8A,LINC02033,NDUFA6,TOPORSLP,BCS1L,ATP5V,MIR5008,GNLY,HOXD12,HOXD12,TNFRSF1B,LINC00987,IRGM,CTD-2083E4.4,C8orf44,IL22,IL10,IL1R1-AS1,NIPAL3,NIPAL3,BAX,IL21,MIR5008,TNFRSF17,RP11-5N11.5,,MEMO1P2,TOPORSLP,,AC124789.1,NKAIN3,CTB-161M19.4,ATP5PB,TOPORSLP,CTD-2260A17.1,CDC34,CD35,ATP5F1D,MT-ND2,IL18,AC010518.3,HCP5,RP5-998N21.4,RP11-197K6.1,MIR5008,NDUFS4,PRKAG1,TBX21,CLUHP8,VWF,TOPORSLP,PADI4,NFKB1,TOPORSLP,AK3,FTH1P6,AP000435.3,CCDC11P1,ACTL9,RN7SL714P,CTB-161M19.4,AARS2,MT-TL1,RP11-188D8.1,RP11-57G10.8,RP11-157P1.5,TYK2,IDO2,DNAJB1,BIRC2,ZNF701,RP11-455F5.1,CARMIL1,MAN2B2,LIG3,CLDN19
GPX1,SLAMF6,EEF1A1P33,6-Sep,POLDIP2,PRSS22,NGB,TRIM25,JUN,FLJ38576,TNFRSF6,LINC02600,ACSM3,LINC02600,OR51T1,EEF1A1P33,RBM5,RP11-322N14.2,PDCD1,SOCS1,LILRB39,FLJ32702,MAD1L1,RP11-471M2.3,TUBA8,DEFB124,NDUFA7,EEF1A1P33,TAOK3,ATP5W,FOXD4L1,KIR2DL1,CRTAM,CRTAM,TNFRSF4,MIR7843,ISCU,GHRL,LHFPL3,IL22RA1,IL6,IL1R2,ENPP4,ENPP4,CASP3,CCT8P1,FOXD4L1,TNFRSF18,RP11-856M7.8,,RNF175,EEF1A1P33,,RP11-250B2.5,CCDC30,CTD-2140B24.4,ATP5MFP5,EEF1A1P33,PPIC,CDHR5,CD21,ATP5F1E,MT-ND3,CYBB,PHGDH,RP11-154D9.1,RP11-317N8.2,TAF2,FOXD4L1,NDUFS5,PRKAG2,RORC,RP11-120E1.6,CD68,EEF1A1P33,MT-CO2,RELA,EEF1A1P33,ZNF750,HCK,NUDT16,CCDC12,RBP5,RN7SL713P,CTD-2140B24.4,AARSD1,MT-TL2,RNU6-572P,KB-1980E6.2,AC084073.1,SOCS1,KMO,HSPB1,BIRC3,AC112717.2,RP11-203J24.3,SLC35C2,FAM120A,RPAP3,PHOX2A
GPX3,CD48,LYPLA2,APC2,PLXND1,UPF1,LINC01783,NUDT21,FOS,AC099799.1,TNFRSF8,LINC02802,REXO5,LINC02802,AC073257.1,LYPLA2,MTMR7,LINC00968,LAG3,SOCS2,LILRB40,RP11-473L15.3,LASP1,RP11-28A22.2,TRIM73,RP11-34H11.6,NDUFA8,LYPLA2,RNU2-49P,ATP5X,CTD-2335A18.2,KIR2DL2,INKA2,INKA2,TNFRSF8,MIR4697,JAKMIP3,CEACAM21,DUXAP5,IL22RA2,TNF,IL1RAP,SEMA3F,SEMA3F,CASP8,RP11-288G3.4,CTD-2335A18.2,TNFRSF19,LINC01111,,ENSG00000281420,LYPLA2,,RP11-322E11.2,AC005064.4,RP11-173M1.3,ATP6V0E2,LYPLA2,ZNF160,PPIL2,CD23,ND1,MT-ND4,LTA,RNA5SP169,RP11-2C24.7,RP11-480I12.6,RP11-420K14.8,CTD-2335A18.2,NDUFS6,PRKAG3,STAT5A,NDUFA4L2,IL7R,LYPLA2,WARS,NFKBIA,LYPLA2,PPAN,PTRHD1,TERT,CCDC121,RP11-80N18.1,RN7SL711P,RP11-173M1.3,AASDH,MT-TV,LINC01419,VPS9D1-AS1,SNORD54,SOCS3,KYNU,CRP,BIRC5,FAM76A,AC007899.2,SLC4A4,RIPOR1,ACSM3,CACNB2
PRDX1,CD244,RP5-864K19.7,TTLL11,AK2,SKAP2,ZNF622,GNG5,CREB1,RNU1-34P,TNFRSF9,LIPT1P1,CIAPIN1,LIPT1P1,RP11-13N13.6,RP5-864K19.7,SLC7A2,RP11-444D3.1,HAVCR2,SOCS3,LILRB41,TTC26,SNX11,RAC1P8,KRT8P12,RP11-732A19.6,NDUFA9,RP5-864K19.7,SEC22B2P,ATP5Y,RNU6-317P,KIR3DL1,ARL6IP4,ARL6IP4,TNFRSF9,MIR3622B,JDP2,OIT3,LINC02461,IL23A,CXCL9,IL1RL1,CFTR,CFTR,CASP9,LINC01423,RNU6-317P,TNFRSF21,LINC02753,,XXbac-BPG300A18.14,RP5-864K19.7,,REG1A,RP11-166P13.2,IGKV2-24,ATP6V1G2,RP5-864K19.7,LINC00992,CCDC134,CD35,ND2,MT-ND4L,ATP6V1G1,AC004899.3,STRADB,RAB30-AS1,ARHGEF39,RNU6-317P,NDUFS7,SIRT1,IL17A,RP11-738B7.1,IRF1,RP5-864K19.7,FGL2,IKBKB,RP5-864K19.7,RPS10P3,RNA5SP57,AC000085.4,CCDC122,RP11-536I6.2,RN7SL706P,IGKV2-24,AASDHPPT,MT-TH,ST6GALNAC4,GOLGA8CP,MEF2BNB,NFKB1,HAAO,SERPINE1,MCL1,CHCHD5,NDUFB10,CXCL2,NIPAL3,REXO5,SLC20A2
PRDX2,KLRK1,ANO9,LINC02568,CD38,MCUB,LINC02043,ACAT1,MAPK14,RP11-118A1.2,NFKB1,LRRC14,SPPL2B,LRRC14,AC002057.2,ANO9,ARF5,GTPBP4,ENTPD1,SOCS4,LILRB42,KCNJ10,TMEM176A,RN7SL607P,TRAPPC6A,IGSF21-AS1,NDUFA10,ANO9,CBX5,ATP5Z,PSG8,KIR3DL2,SSR1,SSR1,TNFRSF10A,MIR4290,JUN,SNORD115-33,RN7SKP103,IL23R,CCL2,IL1RL2,ANKIB1,ANKIB1,CYCS,RP11-667F9.2,PSG8,TNFRSF25,RP13-20L14.1,,TVP23BP1,ANO9,,IGKV1OR22-1,RP11-59F19.2,AGPAT5,ATP5PO,ANO9,ZDHHC23,IL2RB,CD11A,ND3,MT-ND5,RAB27A,CTA-396D5.2,PTGR1,MIR3653,NEO1,PSG8,NDUFS8,PPARGC1A,IL21,AC022400.5,NDUFS1,ANO9,NCOA7,MAPK1,ANO9,RP11-503A6.1,RP11-540O11.7,CYP2T3P,CCDC124,RP11-230A9.2,RN7SL704P,AGPAT5,AASS,MT-TG,LINC01001,SUMO3,LINC01133,RELA,GCDH,ORM1,P53,TADA2A,RP11-116D17.3,CDH7,NFIX,CIAPIN1,KRT74
